patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts,misspelt_words,misspelt
US1700405A,1928-02-02,Apparatus for filling or charging containers with semisolid material,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,10,"['apparatus', 'for', 'filling', 'or', 'charging', 'containers', 'with', 'semisolid', 'material']",0,0,{'semisolid'},1
US1700429A,1927-08-20,Refrigerating method and apparatus,"['VERB', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,5,"['refrigerating', 'method', 'and', 'apparatus']",0,0,{'refrigerating'},1
US1700444A,1925-08-19,Method of and apparatus for measuring the inductance of cables and conductors,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,13,"['method', 'of', 'and', 'apparatus', 'for', 'measuring', 'the', 'inductance', 'of', 'cables', 'and', 'conductors']",0,0,{'inductance'},1
US1700464A,1927-06-01,Indicator for bascules,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,"['indicator', 'for', 'bascules']",0,0,{'bascules'},1
US1700498A,1926-06-10,Counterflow condenser,"['PROPN', 'NOUN']",[],1,0,3,"['counterflow', 'condenser']",0,0,{'counterflow'},1
US1700511A,1925-03-25,Sawyer's log mirror,"['PROPN', 'PART', 'NOUN', 'NOUN']",[],1,0,5,"[""sawyer's"", 'log', 'mirror']",0,0,"{""sawyer's""}",1
US1700515A,1926-07-23,Method of smelting ores in reverberatory furnaces,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,8,"['method', 'of', 'smelting', 'ores', 'in', 'reverberatory', 'furnaces']",0,0,{'reverberatory'},1
US1700616A,1924-02-15,Multicolor cinematograph and other films,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,6,"['multicolor', 'cinematograph', 'and', 'other', 'films']",0,0,"{'cinematograph', 'multicolor'}",1
US1700618A,1924-05-05,Multicolor cinematograph and other films,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,6,"['multicolor', 'cinematograph', 'and', 'other', 'films']",0,0,"{'cinematograph', 'multicolor'}",1
US1700621A,1927-10-27,Means for attaching garnett teeth to cylinders,"['NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN', 'ADP', 'NOUN']",['PERSON'],1,1,8,"['means', 'for', 'attaching', 'garnett', 'teeth', 'to', 'cylinders']",0,0,{'garnett'},1
US1700642A,1924-10-20,Apparatus for indicating and determining the point of entrance of fluids in boreholes,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']",[],1,0,14,"['apparatus', 'for', 'indicating', 'and', 'determining', 'the', 'point', 'of', 'entrance', 'of', 'fluids', 'in', 'boreholes']",0,0,{'boreholes'},1
US1700668A,1929-01-29,Assig nos,"['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,['assig-nos'],0,0,{'assig'},1
US1700781A,1927-06-29,"Bottle stopper with drip pipette secured thereto and extending into the bottle, and air admission","['NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN']",['PERSON'],1,1,17,"['bottle', 'stopper', 'with', 'drip', 'pipette', 'secured', 'thereto', 'and', 'extending', 'into', 'the', 'bottle,', 'and', 'air', 'admission']",0,0,"{'bottle,', 'pipette'}",1
US1700796A,1926-11-02,Calomel electrode vessel,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,"['calomel', 'electrode', 'vessel']",0,0,{'calomel'},1
US1700797A,1926-12-09,Apparatus for compacting pavement,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'compacting', 'pavement']",0,0,{'compacting'},1
US1700896A,1926-07-03,Triode tube,"['PROPN', 'NOUN']",[],1,0,3,"['triode', 'tube']",0,0,{'triode'},1
US1701014A,1929-02-05,Method and means eor molding vault lids,"['PROPN', 'CCONJ', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'NOUN']",[],1,0,7,"['method', 'and', 'means', 'eor', 'molding', 'vault', 'lids']",0,0,{'eor'},1
US1701110A,1924-05-06,Process for the recovery of ammonia from the waste waters in the manufacture of artificial filaments by the cuprammonia process,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN']",[],1,0,21,"['process', 'for', 'the', 'recovery', 'of', 'ammonia', 'from', 'the', 'waste', 'waters', 'in', 'the', 'manufacture', 'of', 'artificial', 'filaments', 'by', 'the', 'cuprammonia', 'process']",0,0,{'cuprammonia'},1
US1701119A,1927-04-26,Magneto starter pawl tripping device,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",['GPE'],1,0,8,"['magneto-starter', 'pawl-tripping', 'device']",0,0,{'pawl'},1
US1701131A,1924-09-22,"Spool for winding yarns, artificial silk, horsehair, bands, and the like","['PROPN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",['ORG'],1,0,16,"['spool', 'for', 'winding', 'yarns,', 'artificial', 'silk,', 'horsehair,', 'bands,', 'and', 'the', 'like']",0,0,"{'horsehair,', 'silk,', 'yarns,', 'bands,'}",1
US1701144A,1923-07-07,Method of making 2:4 dimethyl 6 ethoxyquinoline,"['PROPN', 'ADP', 'VERB', 'NUM', 'PUNCT', 'SPACE', 'PUNCT', 'NOUN']",['CARDINAL'],1,0,9,"['method', 'of', 'making', '2:4-dimethyl-6-ethoxyquinoline']",0,0,"{'ethoxyquinoline', '2:4'}",1
US1701186A,1929-02-05,Assig nob to national aniline,"['PROPN', 'PUNCT', 'PROPN', 'ADP', 'PROPN', 'NOUN']",[],1,0,6,"['assig-nob', 'to', 'national', 'aniline']",0,0,{'assig'},1
US1701190A,1927-12-01,Toy building constructional outfit,"['PROPN', 'NOUN', 'ADJ', 'NOUN']",[],1,0,5,"['toy', 'building', 'constructional', 'outfit']",0,0,{'constructional'},1
US1701264A,1924-11-28,Process of manufacturing sodium xanthate,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'PROPN']",[],1,0,6,"['process', 'of', 'manufacturing', 'sodium', 'xanthate']",0,0,{'xanthate'},1
US1701361A,1923-02-22,"Apparatus for holding, handling, and displaying rolls of linoleum, carpets, cloth, paper, and the like","['PROPN', 'ADP', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,22,"['apparatus', 'for', 'holding,', 'handling,', 'and', 'displaying', 'rolls', 'of', 'linoleum,', 'carpets,', 'cloth,', 'paper,', 'and', 'the', 'like']",0,0,"{'paper,', 'handling,', 'carpets,', 'linoleum,', 'cloth,', 'holding,'}",1
US1701420A,1927-10-27,Banjo tone modifier,"['PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,5,"['banjo-tone', 'modifier']",0,0,{'modifier'},1
US1701471A,1927-08-08,Yarn cleaner for spoolers,"['PROPN', 'ADJ', 'ADP', 'NOUN']",['PERSON'],1,1,5,"['yarn', 'cleaner', 'for', 'spoolers']",0,0,{'spoolers'},1
US1701473A,1926-03-19,Process of producing diacetone alcohol,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['process', 'of', 'producing', 'diacetone', 'alcohol']",0,0,{'diacetone'},1
US1701514A,1928-05-16,"Fringe, braid, and the like articles, and method for producing same","['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ']",[],1,0,15,"['fringe,', 'braid,', 'and', 'the', 'like', 'articles,', 'and', 'method', 'for', 'producing', 'same']",0,0,"{'fringe,', 'articles,', 'braid,'}",1
US1701517A,1929-02-12,Loose l,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,['loose-l'],0,0,{'l'},1
US1701522A,1926-12-03,Jacquard bar and pattern lug therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN', 'PROPN']",['PERSON'],1,1,7,"['jacquard', 'bar', 'and', 'pattern', 'lug', 'therefor']",0,0,{'jacquard'},1
US1701547A,1929-02-12,Method of shaping gtjttljs g bulbs foe,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'VERB']",[],1,0,7,"['method', 'of', 'shaping', 'gtjttljs', 'g', 'bulbs', 'foe']",0,0,"{'gtjttljs', 'g'}",1
US1701552A,1924-06-26,Distortion compensator,"['PROPN', 'NOUN']",[],1,0,3,"['distortion', 'compensator']",0,0,{'compensator'},1
US1701612A,1928-04-06,Waterproof upper for overshoes,"['PROPN', 'ADJ', 'ADP', 'NOUN']",[],1,0,5,"['waterproof', 'upper', 'for', 'overshoes']",0,0,{'overshoes'},1
US1701704A,1927-10-13,Stormproof asphalt ridge shingle,"['NOUN', 'NOUN', 'PROPN', 'PROPN']",['PERSON'],1,1,5,"['stormproof', 'asphalt', 'ridge', 'shingle']",0,0,{'stormproof'},1
US1701730A,1929-02-12,Ixwvwwwww i,"['PROPN', 'PUNCT', 'PRON']",[],1,0,3,['ixwvwwwww-i'],0,0,{'ixwvwwwww'},1
US1701731A,1926-07-31,Unloader or plow for centrifugals,"['PROPN', 'CCONJ', 'VERB', 'ADP', 'NOUN']",[],1,0,6,"['unloader', 'or', 'plow', 'for', 'centrifugals']",0,0,"{'unloader', 'centrifugals'}",1
US1701744A,1926-12-04,Combined congealer and sizer,"['ADJ', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,5,"['combined', 'congealer', 'and', 'sizer']",0,0,"{'sizer', 'congealer'}",1
US1701777A,1929-02-12,Apparatus fob pasteurizing liquids,"['PROPN', 'ADV', 'VERB', 'NOUN']",[],1,0,4,"['apparatus', 'fob', 'pasteurizing', 'liquids']",0,0,{'pasteurizing'},1
US1701878A,1929-02-12,A cobpobation of west,"['DET', 'NOUN', 'ADP', 'PROPN']",[],1,0,4,"['a', 'cobpobation', 'of', 'west']",0,0,{'cobpobation'},1
US1701891A,1927-06-14,Method of manufacturing overshoes,"['PROPN', 'ADP', 'NOUN', 'VERB']",[],1,0,5,"['method', 'of', 'manufacturing', 'overshoes']",0,0,{'overshoes'},1
US1701915A,1926-01-11,Apparatus for forming briquettes,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'forming', 'briquettes']",0,0,{'briquettes'},1
US1701924A,1927-08-11,Keyhold plug and clamp,"['PROPN', 'NOUN', 'CCONJ', 'VERB']",[],1,0,5,"['keyhold', 'plug', 'and', 'clamp']",0,0,{'keyhold'},1
US1701992A,1928-03-31,Visionless ventilator,"['PROPN', 'NOUN']",[],1,0,3,"['visionless', 'ventilator']",0,0,{'visionless'},1
US1701993A,1928-03-31,Visionless ventilator,"['PROPN', 'NOUN']",[],1,0,3,"['visionless', 'ventilator']",0,0,{'visionless'},1
US1702096A,1925-08-24,Reenforced adobe block and wall construction,"['VERB', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN']",[],1,0,7,"['reenforced', 'adobe', 'block', 'and', 'wall', 'construction']",0,0,{'reenforced'},1
US1702161A,1928-04-21,Lincrusta and method of making the same,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ']",['PERSON'],1,1,8,"['lincrusta', 'and', 'method', 'of', 'making', 'the', 'same']",0,0,{'lincrusta'},1
US1702180A,1928-01-20,Hexyl esters,"['PROPN', 'VERB']",['ORG'],1,0,3,"['hexyl', 'esters']",0,0,"{'hexyl', 'esters'}",1
US1702188A,1928-01-09,Esters of hexyl alcohol,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,"['esters', 'of', 'hexyl', 'alcohol']",0,0,"{'hexyl', 'esters'}",1
US1702235A,1921-06-27,System of line insulation and insulators therefor,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,8,"['system', 'of', 'line', 'insulation', 'and', 'insulators', 'therefor']",0,0,{'insulators'},1
US1702242A,1929-02-19,Abthtjb alfred bureau,"['PROPN', 'PROPN', 'NOUN']",[],1,0,3,"['abthtjb', 'alfred', 'bureau']",0,0,{'abthtjb'},1
US1702285A,1929-02-19,Fernando somoza vivas,"['PROPN', 'ADJ', 'NOUN']",['PERSON'],1,1,3,"['fernando', 'somoza', 'vivas']",0,0,"{'somoza', 'vivas'}",1
US1702393A,1929-02-19,Detroit steel peoducts,"['PROPN', 'NOUN', 'VERB']",['GPE'],1,0,3,"['detroit', 'steel', 'peoducts']",0,0,{'peoducts'},1
US1702499A,1925-09-22,Saw table attachment for lathes,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'PROPN']",[],1,0,7,"['saw-table', 'attachment', 'for', 'lathes']",0,0,{'lathes'},1
US1702576A,1929-02-19,Apparatus sob casting metal pbodttcts,"['PROPN', 'AUX', 'VERB', 'NOUN', 'NOUN']",[],1,0,5,"['apparatus', 'sob', 'casting', 'metal', 'pbodttcts']",0,0,{'pbodttcts'},1
US1702584A,1926-02-20,Machine employed in connection with the manufacture of metal containerrs,"['NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN']",[],1,0,11,"['machine', 'employed', 'in', 'connection', 'with', 'the', 'manufacture', 'of', 'metal', 'containerrs']",0,0,{'containerrs'},1
US1702639A,1927-05-21,Nonskid tire,"['PROPN', 'NOUN']",[],1,0,3,"['nonskid', 'tire']",0,0,{'nonskid'},1
US1702649A,1929-02-19,Ivijai tg,"['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,['ivijai-tg'],0,0,"{'tg', 'ivijai'}",1
US1702680A,1929-02-19,Fidelity national bank and tbust com,"['PROPN', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN']",['ORG'],1,0,6,"['fidelity', 'national', 'bank', 'and', 'tbust', 'com']",0,0,{'tbust'},1
US1702711A,1927-06-20,Production of benzonitrile and other aryl cyanides,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'VERB']",[],1,0,8,"['production', 'of', 'benzonitrile', 'and', 'other', 'aryl', 'cyanides']",0,0,"{'cyanides', 'aryl', 'benzonitrile'}",1
US1702732A,1925-06-26,Inflatable valved bag,"['PROPN', 'VERB', 'NOUN']",[],1,0,4,"['inflatable', 'valved', 'bag']",0,0,{'valved'},1
US1702830A,1927-03-15,Drawbar coupling,"['PROPN', 'VERB']",[],1,0,3,"['drawbar', 'coupling']",0,0,{'drawbar'},1
US1702832A,1925-05-08,Monoazo dyestuffs derived from naphthylamine carboxylic acids,"['PROPN', 'NOUN', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN']",[],1,0,8,"['monoazo', 'dyestuffs', 'derived', 'from', 'naphthylamine', 'carboxylic', 'acids']",0,0,"{'dyestuffs', 'naphthylamine', 'carboxylic', 'monoazo'}",1
US1702854A,1929-02-19,Method of preparing pood,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,"['method', 'of', 'preparing', 'pood']",0,0,{'pood'},1
US1702871A,1927-02-08,Process of purifying phthalic anhydride,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['process', 'of', 'purifying', 'phthalic', 'anhydride']",0,0,"{'anhydride', 'phthalic'}",1
US1702942A,1926-10-11,"Method, apparatus, and product of treating refractory material","['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,11,"['method,', 'apparatus,', 'and', 'product', 'of', 'treating', 'refractory', 'material']",0,0,"{'method,', 'apparatus,'}",1
US1702982A,1922-09-26,"Apparatus for use in administering gases, vapors, and the like","['PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,13,"['apparatus', 'for', 'use', 'in', 'administering', 'gases,', 'vapors,', 'and', 'the', 'like']",0,0,"{'vapors,', 'gases,'}",1
US1703024A,1926-05-29,Apparatus for centrifugally molding solid articles from plastic material,"['PROPN', 'ADP', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,10,"['apparatus', 'for', 'centrifugally', 'molding', 'solid', 'articles', 'from', 'plastic', 'material']",0,0,{'centrifugally'},1
US1703027A,1926-10-07,Desulphurization of pyrite cinders,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,5,"['desulphurization', 'of', 'pyrite', 'cinders']",0,0,"{'desulphurization', 'pyrite'}",1
US1703053A,1928-02-24,Sanitary insert for washbasins,"['PROPN', 'NOUN', 'ADP', 'NOUN']",[],1,0,5,"['sanitary', 'insert', 'for', 'washbasins']",0,0,{'washbasins'},1
US1703073A,1926-01-16,Apparatus for annealing glassware,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'annealing', 'glassware']",0,0,{'annealing'},1
US1703085A,1929-02-26,Otto arnold anxersmit,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3,"['otto', 'arnold', 'anxersmit']",0,0,{'anxersmit'},1
US1703108A,1925-07-06,Compressor construction for refrigerating devices,"['PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,6,"['compressor', 'construction', 'for', 'refrigerating', 'devices']",0,0,{'refrigerating'},1
US1703145A,1927-04-16,Process of making 1 methyl 5 chlorobenzene 2 carboxamino 3 thioglycollic acid,"['PROPN', 'ADP', 'VERB', 'NUM', 'PUNCT', 'SPACE', 'PUNCT', 'SPACE', 'PUNCT', 'SPACE', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,14,"['process', 'of', 'making', '1-methyl-5-chlorobenzene-2-carboxamino-3-thioglycollic', 'acid']",0,0,"{'chlorobenzene', 'carboxamino', 'thioglycollic'}",1
US1703150A,1925-07-15,Ortho halogen substituted aromatic quaternary ammonium compounds and process of making the same,"['PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ']",['PERSON'],1,1,14,"['ortho', 'halogen', 'substituted', 'aromatic', 'quaternary', 'ammonium', 'compounds', 'and', 'process', 'of', 'making', 'the', 'same']",0,0,{'quaternary'},1
US1703186A,1927-08-08,Cyclohexyl compound and process of making the same,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ']",[],1,0,9,"['cyclohexyl', 'compound', 'and', 'process', 'of', 'making', 'the', 'same']",0,0,{'cyclohexyl'},1
US1703220A,1926-12-20,Manufacture of pinacol,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,"['manufacture', 'of', 'pinacol']",0,0,{'pinacol'},1
US1703234A,1920-11-04,"Method and apparatus for drilling wells, such as oil wells","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'NOUN']",[],1,0,12,"['method', 'and', 'apparatus', 'for', 'drilling', 'wells,', 'such', 'as', 'oil', 'wells']",0,0,"{'wells,'}",1
US1703292A,1928-01-31,Roofer's mop handle,"['PROPN', 'PART', 'NOUN', 'NOUN']",['PERSON'],1,1,5,"[""roofer's"", 'mop', 'handle']",0,0,"{""roofer's""}",1
US1703322A,1929-02-26,Sanitary sly and istsect tbap,"['PROPN', 'ADV', 'CCONJ', 'VERB', 'NOUN']",[],1,0,5,"['sanitary', 'sly', 'and', 'istsect', 'tbap']",0,0,"{'tbap', 'istsect'}",1
US1703381A,1929-02-26,ates patemi,"['VERB', 'PROPN']",[],1,0,3,"['ates', 'patemi']",0,0,"{'ates', 'patemi'}",1
US1703387A,1922-07-27,"Means for measuring the length, speed, and continuity of webs","['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,13,"['means', 'for', 'measuring', 'the', 'length,', 'speed,', 'and', 'continuity', 'of', 'webs']",0,0,"{'length,', 'speed,'}",1
US1703391A,1923-08-13,Rontgen tube,"['PROPN', 'NOUN']",['PERSON'],1,1,3,"['rontgen', 'tube']",0,0,{'rontgen'},1
US1703429A,1927-10-31,"Combination saw, try square, and miter square","['NOUN', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'ADJ', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN']",[],1,0,11,"['combination', 'saw,', 'try-square,', 'and', 'miter', 'square']",0,0,"{'square,', 'saw,'}",1
US1703449A,1923-07-13,"Method of and appliance for color identification, analysis, and reproduction","['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN']",[],1,0,13,"['method', 'of', 'and', 'appliance', 'for', 'color', 'identification,', 'analysis,', 'and', 'reproduction']",0,0,"{'analysis,', 'identification,'}",1
US1703500A,1929-02-26,Posed of samuel t,"['VERB', 'ADP', 'PROPN', 'PROPN']",[],1,0,4,"['posed', 'of', 'samuel', 't']",0,0,{'t'},1
US1703513A,1926-10-30,Ales brooking davis,"['NOUN', 'VERB', 'PROPN']",[],1,0,3,"['ales', 'brooking', 'davis']",0,0,{'brooking'},1
US1703551A,1929-02-26,Hair drying attachment eos vacuum cleaners,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'NOUN']",['ORG'],1,0,7,"['hair-drying', 'attachment', 'eos', 'vacuum', 'cleaners']",0,0,{'eos'},1
US1703608A,1927-03-01,"Manufacture of fencing, railings, or gates","['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB']",[],1,0,9,"['manufacture', 'of', 'fencing,', 'railings,', 'or', 'gates']",0,0,"{'fencing,', 'railings,'}",1
US1703688A,1925-04-03,Method and system for taking X ray photographs,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],1,0,10,"['method', 'and', 'system', 'for', 'taking', 'x-ray', 'photographs']",0,0,{'x'},1
US1703718A,1925-05-11,Multicylinder two stroke cycle internal combustion engine,"['PROPN', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']","['PERSON', 'CARDINAL']",1,1,11,"['multicylinder', 'two-stroke-cycle', 'internal-combustion', 'engine']",0,0,{'multicylinder'},1
US1703746A,1927-10-22,"Method of making imitation marquetry, parquetry, inlays, etc.","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'X', 'X']",[],1,0,13,"['method', 'of', 'making', 'imitation', 'marquetry,', 'parquetry,', 'inlays,', 'etc.']",0,0,"{'marquetry,', 'inlays,', 'etc.', 'parquetry,'}",1
US1703755A,1927-07-02,Oxidation of aldoses,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,"['oxidation', 'of', 'aldoses']",0,0,{'aldoses'},1
US1703847A,1927-08-30,Yarn cleancer for spoolers,"['PROPN', 'NOUN', 'ADP', 'NOUN']",['PERSON'],1,1,5,"['yarn', 'cleancer', 'for', 'spoolers']",0,0,"{'cleancer', 'spoolers'}",1
US1703851A,1927-08-08,Yarn cleaner for spoolers,"['PROPN', 'ADJ', 'ADP', 'NOUN']",['PERSON'],1,1,5,"['yarn', 'cleaner', 'for', 'spoolers']",0,0,{'spoolers'},1
US1703864A,1926-07-22,Method of producing compositions containing mineral aggregates,"['PROPN', 'ADP', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN']",[],1,0,8,"['method', 'of', 'producing', 'compositions', 'containing', 'mineral', 'aggregates']",0,0,{'aggregates'},1
US1703897A,1927-12-28,Bobbin for electrical weft detectors,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],1,0,6,"['bobbin', 'for', 'electrical', 'weft', 'detectors']",0,0,{'weft'},1
US1703902A,1927-03-10,Process of vulcanizing rubber and product therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,8,"['process', 'of', 'vulcanizing', 'rubber', 'and', 'product', 'therefrom']",0,0,"{'vulcanizing', 'therefrom'}",1
