patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US1740156A,1929-12-17,And tobias j,"['CCONJ', 'VERB', 'PROPN']",[],1,0,3,"['and', 'tobias', 'j']",0,1
US1741226A,1929-12-31,of east orange,"['ADP', 'PROPN', 'PROPN']",[],1,0,3,"['of', 'east', 'orange']",0,1
US1742508A,1930-01-07,And ebenezer emmet reid,"['CCONJ', 'PROPN', 'PROPN', 'NOUN']",[],1,0,4,"['and', 'ebenezer', 'emmet', 'reid']",0,1
US1750731A,1930-03-18,By george w,"['ADP', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['by', 'george', 'w']",0,1
US1772511A,1930-08-12,And paul moore,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'paul', 'moore']",0,1
US1784509A,1930-12-09,Of los angeles,"['ADP', 'PROPN', 'PROPN']",['GPE'],1,0,3,"['of', 'los', 'angeles']",0,1
US1790286A,1931-01-27,And lowell m,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,"['and', 'lowell', 'm']",0,1
US1790287A,1931-01-27,And james g,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'james', 'g']",0,1
US1790366A,1931-01-27,And francisco a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,"['and', 'francisco', 'a']",0,1
US1790388A,1931-01-27,And roy l,"['CCONJ', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['and', 'roy', 'l']",0,1
US1790622A,1931-01-27,Of los angeles,"['ADP', 'PROPN', 'PROPN']",['GPE'],1,0,3,"['of', 'los', 'angeles']",0,1
US1790798A,1931-02-03,To davis tool,"['ADP', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['to', 'davis', 'tool']",0,1
US1791037A,1931-02-03,And george d,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'george', 'd']",0,1
US1797401A,1931-03-24,And herbert w,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'herbert', 'w']",0,1
US1701035A,1929-02-05,Of pennsyl,"['ADP', 'NOUN']",[],0,0,2,"['of', 'pennsyl']",0,1
US1701926A,1929-02-12,To-the plintkote,"['ADP', 'PUNCT', 'DET', 'NOUN']",[],0,0,4,"['to-the', 'plintkote']",0,1
US1701967A,1929-02-12,of whiting,"['ADP', 'VERB']",[],0,0,2,"['of', 'whiting']",0,1
US1702586A,1929-02-19,And edward p,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'edward', 'p']",0,1
US1702589A,1929-02-19,And edwabd,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'edwabd']",0,1
US1702977A,1929-02-19,of lansdale,"['ADP', 'NOUN']",[],0,0,2,"['of', 'lansdale']",0,1
US1703296A,1929-02-26,of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1704637A,1929-03-05,of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
US1704865A,1927-08-12,After-hour depository,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['after-hour', 'depository']",0,1
US1705560A,1929-03-19,And harold w,"['CCONJ', 'VERB', 'X']",['PERSON'],0,1,3,"['and', 'harold', 'w']",0,1
US1706645A,1929-03-26,of wyomissing,"['ADP', 'VERB']",[],0,0,2,"['of', 'wyomissing']",0,1
US1707108A,1929-03-26,of battle creek,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['of', 'battle', 'creek']",0,1
US1707467A,1926-08-19,Fungicide,['ADP'],[],0,0,2,['fungicide'],0,1
US1707515A,1929-04-02,To paeco,"['ADP', 'NOUN']",[],0,0,2,"['to', 'paeco']",0,1
US1707731A,1929-04-02,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1709187A,1929-04-16,And ernst g,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'ernst', 'g']",0,1
US1709335A,1929-04-16,And one-half to the western gas,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']",['CARDINAL'],0,0,8,"['and', 'one-half', 'to', 'the', 'western', 'gas']",0,1
US1711611A,1927-07-09,Inside trouser seat and pad,"['ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,6,"['inside', 'trouser', 'seat', 'and', 'pad']",0,1
US1712898A,1927-11-05,Inside fishing tool,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'fishing', 'tool']",0,1
US1713580A,1929-05-21,of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1713593A,1929-05-21,And ebwin h,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'ebwin', 'h']",0,1
US1713596A,1929-05-21,of bremen,"['ADP', 'NOUN']",[],0,0,2,"['of', 'bremen']",0,1
US1713782A,1929-05-21,of -bhantfosd,"['ADP', 'NOUN']",[],0,0,2,"['of', '-bhantfosd']",0,1
US1714038A,1929-05-21,of middletown,"['ADP', 'NOUN']",[],0,0,2,"['of', 'middletown']",0,1
US1714047A,1929-05-21,And claude l,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'claude', 'l']",0,1
US1716440A,1929-06-11,of rochester,"['ADP', 'ADJ']",[],0,0,2,"['of', 'rochester']",0,1
US1716884A,1929-06-11,of waterbury,"['ADP', 'NOUN']",[],0,0,2,"['of', 'waterbury']",0,1
US1717496A,1929-06-18,To mtjstomatik,"['ADP', 'NOUN']",[],0,0,2,"['to', 'mtjstomatik']",0,1
US1718944A,1929-07-02,And alvie c,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'alvie', 'c']",0,1
US1719559A,1929-07-02,of syracuse,"['ADP', 'NOUN']",[],0,0,2,"['of', 'syracuse']",0,1
US1719684A,1929-07-02,of dttisbttbg,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dttisbttbg']",0,1
US1720444A,1925-03-05,By-pass check valve for sprinkler systems,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,9,"['by-pass', 'check', 'valve', 'for', 'sprinkler', 'systems']",0,1
US1721517A,1929-07-23,of flint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'flint']",0,1
US1723055A,1929-08-06,of spbiktgpietd,"['ADP', 'NOUN']",[],0,0,2,"['of', 'spbiktgpietd']",0,1
US1724257A,1929-08-13,of worcester,"['ADP', 'NOUN']",[],0,0,2,"['of', 'worcester']",0,1
US1726635A,1929-09-03,of corning,"['ADP', 'VERB']",[],0,0,2,"['of', 'corning']",0,1
US1726693A,1929-09-03,of ikon mountain,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'ikon', 'mountain']",0,1
US1726929A,1929-09-03,By harold,"['ADP', 'NOUN']",[],0,0,2,"['by', 'harold']",0,1
US1727808A,1927-05-06,By-pass and filter connection,"['ADP', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,7,"['by-pass', 'and', 'filter', 'connection']",0,1
US1727975A,1929-09-10,By henry a,"['ADP', 'NOUN', 'PRON']",[],0,0,3,"['by', 'henry', 'a']",0,1
US1728155A,1929-09-10,With abeasives,"['ADP', 'NOUN']",[],0,0,2,"['with', 'abeasives']",0,1
US1728519A,1928-06-30,Off-bearing cart,"['ADP', 'PUNCT', 'VERB', 'NOUN']",[],0,0,5,"['off-bearing', 'cart']",0,1
US1729761A,1929-10-01,Of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1730111A,1929-10-01,And bobebt g,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'bobebt', 'g']",0,1
US1730569A,1929-10-08,And irving p,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'irving', 'p']",0,1
US1730986A,1929-10-08,of leavenworth,"['ADP', 'NOUN']",[],0,0,2,"['of', 'leavenworth']",0,1
US1731678A,1929-10-15,of albuquerque,"['ADP', 'NOUN']",[],0,0,2,"['of', 'albuquerque']",0,1
US1731850A,1929-10-15,of omaha,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'omaha']",0,1
US1731868A,1929-10-15,And her,"['CCONJ', 'PRON']",[],0,0,2,"['and', 'her']",0,1
US1734646A,1929-11-05,And cromwell b,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'cromwell', 'b']",0,1
US1735712A,1929-11-12,And dale a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,"['and', 'dale', 'a']",0,1
US1735997A,1929-11-19,of mebtden,"['ADP', 'NOUN']",[],0,0,2,"['of', 'mebtden']",0,1
US1736404A,1929-11-19,And merwyn c,"['CCONJ', 'VERB', 'AUX']",[],0,0,3,"['and', 'merwyn', 'c']",0,1
US1738947A,1929-12-10,And abeli h,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'abeli', 'h']",0,1
US1739188A,1929-12-10,of worcester,"['ADP', 'NOUN']",[],0,0,2,"['of', 'worcester']",0,1
US1739932A,1925-05-18,Inside casing cutter,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['inside', 'casing', 'cutter']",0,1
US1739978A,1926-07-29,Off-center bracket for ice cans,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,8,"['off-center', 'bracket', 'for', 'ice', 'cans']",0,1
US1740629A,1929-12-24,of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1743034A,1930-01-07,of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
US1743841A,1928-12-22,Inside vignetter,"['ADP', 'NOUN']",[],0,0,3,"['inside', 'vignetter']",0,1
US1745904A,1930-02-04,And ventilating,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'ventilating']",0,1
US1750065A,1930-03-11,of gttmmebsbach,"['ADP', 'NOUN']",[],0,0,2,"['of', 'gttmmebsbach']",0,1
US1750358A,1930-03-11,of pabis,"['ADP', 'NOUN']",[],0,0,2,"['of', 'pabis']",0,1
US1751339A,1930-03-18,of seattle,"['ADP', 'NOUN']",[],0,0,2,"['of', 'seattle']",0,1
US1753236A,1930-04-08,of columbus,"['ADP', 'NOUN']",[],0,0,2,"['of', 'columbus']",0,1
US1756093A,1930-04-29,of glotjcestee,"['ADP', 'NOUN']",[],0,0,2,"['of', 'glotjcestee']",0,1
US1757580A,1926-01-08,Inside feed stoker,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'feed', 'stoker']",0,1
US1757581A,1926-01-08,Inside feed stoker,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'feed', 'stoker']",0,1
US1759129A,1928-02-16,After-hour depository,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['after-hour', 'depository']",0,1
US1761091A,1923-02-26,And arc-extinguishing means,"['CCONJ', 'NOUN', 'PUNCT', 'VERB', 'VERB']",[],0,0,5,"['and', 'arc-extinguishing', 'means']",0,1
US1761547A,1930-06-03,of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1761915A,1930-06-03,Of elint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'elint']",0,1
US1762474A,1930-06-10,of brentford,"['ADP', 'NOUN']",[],0,0,2,"['of', 'brentford']",0,1
US1762709A,1926-09-07,Fungicide,['ADP'],[],0,0,2,['fungicide'],0,1
US1764370A,1930-06-17,of macomb,"['ADP', 'NOUN']",[],0,0,2,"['of', 'macomb']",0,1
US1766791A,1928-11-22,By-pass sheet folder,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['by-pass', 'sheet', 'folder']",0,1
US1766794A,1930-06-24,of flint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'flint']",0,1
US1768329A,1930-06-24,of bttffalo,"['ADP', 'NOUN']",[],0,0,2,"['of', 'bttffalo']",0,1
US1768344A,1930-06-24,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1768471A,1930-06-24,As trustee,"['ADP', 'NOUN']",[],0,0,2,"['as', 'trustee']",0,1
US1770001A,1927-01-22,Fungicide,['ADP'],[],0,0,2,['fungicide'],0,1
US1772251A,1927-05-13,By-products recovery in the digestion of cellulose materials,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,11,"['by-products', 'recovery', 'in', 'the', 'digestion', 'of', 'cellulose', 'materials']",0,1
US1772536A,1930-08-12,of erie,"['ADP', 'NOUN']",[],0,0,2,"['of', 'erie']",0,1
US1772710A,1928-06-01,Inside pipe cutter,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'pipe', 'cutter']",0,1
US1773026A,1930-08-12,For calculators,"['ADP', 'NOUN']",[],0,0,2,"['for', 'calculators']",0,1
US1774373A,1930-08-26,And alfred osolin,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'alfred', 'osolin']",0,1
US1775204A,1930-09-09,of bridgeport,"['ADP', 'NOUN']",[],0,0,2,"['of', 'bridgeport']",0,1
US1777438A,1929-06-24,Over-the-top display rotator,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,8,"['over-the-top', 'display', 'rotator']",0,1
US1778851A,1930-10-21,of steeling,"['ADP', 'VERB']",[],0,0,2,"['of', 'steeling']",0,1
US1779798A,1930-10-28,of rochester,"['ADP', 'ADJ']",[],0,0,2,"['of', 'rochester']",0,1
US1780076A,1930-10-28,And three-fourths to na,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'PART', 'VERB']",['CARDINAL'],0,0,6,"['and', 'three-fourths', 'to', 'na']",0,1
US1780100A,1928-05-04,Inside casing cutter,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['inside', 'casing', 'cutter']",0,1
US1785193A,1924-09-27,Amplifier horn,"['ADP', 'NOUN']",['PERSON'],0,1,3,"['amplifier', 'horn']",0,1
US1786209A,1930-12-23,of seattle,"['ADP', 'NOUN']",[],0,0,2,"['of', 'seattle']",0,1
US1786454A,1930-12-30,of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1786462A,1930-12-30,of memphis,"['ADP', 'PRON']",[],0,0,2,"['of', 'memphis']",0,1
US1786979A,1930-12-30,Of endicott,"['ADP', 'NOUN']",[],0,0,2,"['of', 'endicott']",0,1
US1788123A,1931-01-06,And macdonau,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'macdonau']",0,1
US1788872A,1931-01-13,of flint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'flint']",0,1
US1789020A,1928-03-26,Inside caliper,"['ADP', 'ADJ']",[],0,0,3,"['inside', 'caliper']",0,1
US1789673A,1926-03-30,Amplifier coupling,"['ADP', 'NOUN']",['PERSON'],0,1,3,"['amplifier', 'coupling']",0,1
US1789973A,1931-01-27,of columbus,"['ADP', 'NOUN']",[],0,0,2,"['of', 'columbus']",0,1
US1790343A,1931-01-27,By direct,"['ADP', 'ADJ']",[],0,0,2,"['by', 'direct']",0,1
US1790465A,1928-06-15,To the miehle printing,"['ADP', 'DET', 'NOUN', 'VERB']",[],0,0,4,"['to', 'the', 'miehle', 'printing']",0,1
US1790494A,1931-01-27,And benjamin h,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'benjamin', 'h']",0,1
US1790501A,1931-01-27,of detboit,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'detboit']",0,1
US1790606A,1931-01-27,Wokm geaking,"['ADP', 'VERB']",[],0,0,2,"['wokm', 'geaking']",0,1
US1790617A,1931-01-27,of hoped ale,"['ADP', 'VERB', 'NOUN']",[],0,0,3,"['of', 'hoped', 'ale']",0,1
US1790624A,1931-01-27,of middlebtjry,"['ADP', 'NOUN']",[],0,0,2,"['of', 'middlebtjry']",0,1
US1790649A,1931-02-03,of portland,"['ADP', 'NOUN']",[],0,0,2,"['of', 'portland']",0,1
US1790650A,1931-02-03,And lttdger e,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'lttdger', 'e']",0,1
US1790652A,1931-02-03,of swissvale,"['ADP', 'NOUN']",[],0,0,2,"['of', 'swissvale']",0,1
US1790679A,1931-02-03,of salt lake city,"['ADP', 'NOUN', 'NOUN', 'NOUN']",['GPE'],0,0,4,"['of', 'salt', 'lake', 'city']",0,1
US1790706A,1931-02-03,of elgin,"['ADP', 'NOUN']",[],0,0,2,"['of', 'elgin']",0,1
US1790741A,1931-02-03,of mansfield,"['ADP', 'NOUN']",[],0,0,2,"['of', 'mansfield']",0,1
US1790797A,1931-02-03,of worcester,"['ADP', 'NOUN']",[],0,0,2,"['of', 'worcester']",0,1
US1790804A,1931-02-03,And three-tenths to k,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'X']",['CARDINAL'],0,0,6,"['and', 'three-tenths', 'to', 'k']",0,1
US1790861A,1931-02-03,of dixon,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dixon']",0,1
US1790864A,1931-02-03,of springfield,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'springfield']",0,1
US1790928A,1931-02-03,of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1791065A,1931-02-03,of ttjbin,"['ADP', 'NOUN']",[],0,0,2,"['of', 'ttjbin']",0,1
US1793830A,1931-02-24,And edgab m,"['CCONJ', 'VERB', 'VERB']",[],0,0,3,"['and', 'edgab', 'm']",0,1
US1794824A,1931-03-03,Due jig,"['ADP', 'NOUN']",[],0,0,2,"['due', 'jig']",0,1
US1795937A,1931-03-10,To north east,"['ADP', 'NOUN', 'NOUN']",['LOC'],0,0,3,"['to', 'north', 'east']",0,1
US1799493A,1924-08-07,Over-arm clamp for machine tools,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,8,"['over-arm', 'clamp', 'for', 'machine', 'tools']",0,1
US1799752A,1931-04-07,Of endicott,"['ADP', 'NOUN']",[],0,0,2,"['of', 'endicott']",0,1
