patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US112282A,1871-02-28,In sad and fluting irons,"['ADP', 'ADJ', 'CCONJ', 'VERB', 'NOUN']",[],0,0,5,"['in', 'sad', 'and', 'fluting', 'irons']",0,1
US112531A,1871-03-14,In feeding mechanisms for sewing-machines,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,7,"['in', 'feeding', 'mechanisms', 'for', 'sewing-machines']",0,1
US113712A,1871-04-11,And ltman p,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['and', 'ltman', 'p']",0,1
US115228A,1871-05-23,of s p rin,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,4,"['of', 's', 'p', 'rin']",0,1
US115312A,1871-05-30,In machines for creasing leather,"['ADP', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],0,0,5,"['in', 'machines', 'for', 'creasing', 'leather']",0,1
US115430A,1871-05-30,In match-boxes,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'match-boxes']",0,1
US115461A,1871-05-30,In clothes-driers,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'clothes-driers']",0,1
US115669A,1871-06-06,In wood-carvisssg rjachwes,"['ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",[],0,0,5,"['in', 'wood-carvisssg', 'rjachwes']",0,1
US117136A,1871-07-18,In processes,"['ADP', 'NOUN']",[],0,0,2,"['in', 'processes']",0,1
US117835A,1871-08-08,In seed-planters,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'seed-planters']",0,1
US124165A,1872-02-27,And alfeed e,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'alfeed', 'e']",0,1
US127349A,1872-05-28,In tuck-markers for sewing,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN']",[],0,0,6,"['in', 'tuck-markers', 'for', 'sewing']",0,1
US127894A,1872-06-11,In cab-couplings,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'cab-couplings']",0,1
US129213A,1872-07-16,In alarm-locks,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'alarm-locks']",0,1
US130691A,1872-08-20,In washing-machines,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'washing-machines']",0,1
US131702A,1872-09-24,In printing-presses,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'printing-presses']",0,1
US133554A,1872-12-03,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US134503A,1872-12-31,In car-couplsmgs,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'car-couplsmgs']",0,1
US134669A,1873-01-07,And coenell j,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'coenell', 'j']",0,1
US134780A,1873-01-14,In mechanisms for operating sewing-machines,"['ADP', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,7,"['in', 'mechanisms', 'for', 'operating', 'sewing-machines']",0,1
US134801A,1873-01-14,In railway-car axle-boxes,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,7,"['in', 'railway-car', 'axle-boxes']",0,1
US142503A,1873-09-02,In fruit-cans,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'fruit-cans']",0,1
US143068A,1873-09-23,In tap-holder attachments for beer-coolers,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,9,"['in', 'tap-holder', 'attachments', 'for', 'beer-coolers']",0,1
US143317A,1873-09-30,of philadelphia,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'philadelphia']",0,1
US143547A,1873-10-07,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US144416A,1873-11-11,And geoege h,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['and', 'geoege', 'h']",0,1
US145403A,1873-12-09,In explosive compounds,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['in', 'explosive', 'compounds']",0,1
US146494A,1874-01-13,w acker,"['ADP', 'NOUN']",['NORP'],0,0,2,"['w', 'acker']",0,1
US148102A,1874-03-03,And geoegb hobnung,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['and', 'geoegb', 'hobnung']",0,1
US148997A,1874-03-24,In cottom-cleaners,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'cottom-cleaners']",0,1
US150065A,1874-04-21,In brick-machines,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'brick-machines']",0,1
US150263A,1874-04-28,In coffee-pots,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'coffee-pots']",0,1
US151135A,1874-05-19,In fruit-driers,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'fruit-driers']",0,1
US151251A,1874-05-26,In car-axle boxes,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['in', 'car-axle', 'boxes']",0,1
US151407A,1874-05-26,In saw-teeth,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'saw-teeth']",0,1
US156623A,1874-11-03,In bee-hives,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'bee-hives']",0,1
US156864A,1874-11-17,In hydrants,"['ADP', 'NOUN']",[],0,0,2,"['in', 'hydrants']",0,1
US158608A,1875-01-12,In the manufacture of leather,"['ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,5,"['in', 'the', 'manufacture', 'of', 'leather']",0,1
US160726A,1875-03-09,In altcauix-efib,"['ADP', 'NOUN', 'PUNCT', 'ADJ']",[],0,0,4,"['in', 'altcauix-efib']",0,1
US161731A,1875-04-06,In boiler washing-machines,"['ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,5,"['in', 'boiler', 'washing-machines']",0,1
US162272A,1875-04-20,In door-latches,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'door-latches']",0,1
US163176A,1875-05-11,In hand-cars,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'hand-cars']",0,1
US167778A,1875-09-14,In cartridge-loading devices,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['in', 'cartridge-loading', 'devices']",0,1
US169848A,1875-11-09,In revolving fire-ar-ivjs,"['ADP', 'VERB', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'NOUN']",[],0,0,7,"['in', 'revolving', 'fire-ar-ivjs']",0,1
US170600A,1875-11-30,In blasting-cartridges,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'blasting-cartridges']",0,1
US172423A,1876-01-18,In miners  candles,"['ADP', 'NOUN', 'SPACE', 'NOUN']",[],0,0,4,"['in', 'miners', 'candles']",0,1
US174513A,1876-03-07,And slicing,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'slicing']",0,1
US174953A,1876-03-21,In lamp-filling cabinets,"['ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",[],0,0,5,"['in', 'lamp-filling', 'cabinets']",0,1
US175044A,1876-03-21,In machines for cutting resinous gums,"['ADP', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],0,0,6,"['in', 'machines', 'for', 'cutting', 'resinous', 'gums']",0,1
US176005A,1876-04-11,Of one-half,"['ADP', 'NUM', 'PUNCT', 'NOUN']",['CARDINAL'],0,0,4,"['of', 'one-half']",0,1
US177048A,1876-05-02,And plimp,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'plimp']",0,1
US178386A,1876-06-06,In screw-threaded rawhide shoe-pegs,"['ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,8,"['in', 'screw-threaded', 'rawhide', 'shoe-pegs']",0,1
US178713A,1876-06-13,In straw-cutters,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'straw-cutters']",0,1
US178811A,1876-06-13,In car-couplings,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'car-couplings']",0,1
US179170A,1876-06-27,In overalls,"['ADP', 'NOUN']",[],0,0,2,"['in', 'overalls']",0,1
US183453A,1876-10-17,In bed-bottoms,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'bed-bottoms']",0,1
US184043A,1876-11-07,In continuous fuse,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['in', 'continuous', 'fuse']",0,1
US185689A,1876-12-26,In face-plates for locks,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN']",[],0,0,6,"['in', 'face-plates', 'for', 'locks']",0,1
US186939A,1877-02-06,In hanging lasers,"['ADP', 'VERB', 'NOUN']",[],0,0,3,"['in', 'hanging', 'lasers']",0,1
US188398A,1877-03-13,In propellers for vessels,"['ADP', 'NOUN', 'ADP', 'NOUN']",[],0,0,4,"['in', 'propellers', 'for', 'vessels']",0,1
US189462A,1877-04-10,In vagon-beds,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'vagon-beds']",0,1
US192505A,1877-06-26,In grain-separators,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'grain-separators']",0,1
US192590A,1877-07-03,In hog-cholera compounds,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['in', 'hog-cholera', 'compounds']",0,1
US193275A,1877-07-17,Of philadelphia,"['ADP', 'NOUN']",[],0,0,2,"['of', 'philadelphia']",0,1
US194630A,1877-08-28,And quality of distilled liquids,"['CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,5,"['and', 'quality', 'of', 'distilled', 'liquids']",0,1
US194890A,1877-09-04,And wallace,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'wallace']",0,1
US195447A,1877-09-25,Of eoobestee,"['ADP', 'NOUN']",[],0,0,2,"['of', 'eoobestee']",0,1
US196623A,1877-10-30,In scraping-tools,"['ADP', 'VERB', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'scraping-tools']",0,1
US197202A,1877-11-20,of oabftoif,"['ADP', 'NOUN']",[],0,0,2,"['of', 'oabftoif']",0,1
US197827A,1877-12-04,In rail-joints,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['in', 'rail-joints']",0,1
