patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts,misspelt_words,misspelt
US100844A,1870-03-15,Mjproved betergewt comfowd,"['VERB', 'PROPN', 'NOUN']",[],1,0,3,"['mjproved', 'betergewt', 'comfowd']",0,0,"{'mjproved', 'comfowd', 'betergewt'}",1
US100853A,1870-03-15,Terest to giles carter and smith carpenter,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,7,"['terest', 'to', 'giles', 'carter', 'and', 'smith', 'carpenter']",0,0,{'terest'},1
US100936A,1870-03-15,Improvement in extracting  turpehttne prom pine trees,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,8,"['improvement', 'in', 'extracting-', 'turpehttne', 'prom', 'pine-trees']",0,0,{'turpehttne'},1
US101054A,1870-03-22,Lawson shipm an,"['PROPN', 'NOUN', 'PRON']",['PERSON'],1,1,3,"['lawson', 'shipm', 'an']",0,0,"{'lawson', 'shipm'}",1
US101089A,1870-03-22,Erastus brigham bigelow,"['PROPN', 'PROPN', 'VERB']",[],1,0,3,"['erastus', 'brigham', 'bigelow']",0,0,"{'erastus', 'brigham', 'bigelow'}",1
US101175A,1870-03-22,Improvement in the manufacture of xyloidine and its compound,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'PRON', 'NOUN']",[],1,0,9,"['improvement', 'in', 'the', 'manufacture', 'of', 'xyloidine', 'and', 'its', 'compound']",0,0,{'xyloidine'},1
US101179A,1870-03-22,Albeet beigham swift,"['PROPN', 'PROPN', 'NOUN']",[],1,0,3,"['albeet', 'beigham', 'swift']",0,0,"{'beigham', 'albeet'}",1
US101212A,1870-03-29,Improvement in hasps fob trunks,"['NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN']",[],1,0,5,"['improvement', 'in', 'hasps', 'fob', 'trunks']",0,0,{'hasps'},1
US101272A,1870-03-29,Improvement in tttck creasing attachment tor sewing machine,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,10,"['improvement', 'in', 'tttck-creasing', 'attachment', 'tor', 'sewing-machine']",0,0,"{'tttck', 'creasing'}",1
US101286A,1870-03-29,Ed elisha mack,"['PROPN', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['ed', 'elisha', 'mack']",0,0,{'elisha'},1
US101287A,1870-03-29,Israel putnam magoon,"['PROPN', 'NOUN', 'NOUN']",['GPE'],1,0,3,"['israel', 'putnam', 'magoon']",0,0,"{'putnam', 'magoon'}",1
US101337A,1870-03-29,Xdevice f for measuring,"['NOUN', 'PROPN', 'ADP', 'VERB']",['PERSON'],1,1,4,"['xdevice', 'f', 'for', 'measuring']",0,0,"{'f', 'xdevice'}",1
US101372A,1870-03-29,Improvement in electro magnetic annunciators,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,6,"['improvement', 'in', 'electro-magnetic', 'annunciators']",0,0,{'annunciators'},1
US101394A,1870-03-29,"Improvement in packing journals, anb other parts of machinery","['NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN']",['ORG'],1,0,10,"['improvement', 'in', 'packing', 'journals,', 'anb', 'other', 'parts', 'of', 'machinery']",0,0,"{'journals,', 'anb'}",1
US101487A,1870-04-05,Hugh dunbar mcmaster and abraham dale,"['PROPN', 'NOUN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']",[],1,0,6,"['hugh', 'dunbar', 'mcmaster', 'and', 'abraham', 'dale']",0,0,{'mcmaster'},1
US101558A,1870-04-05,Self and john j,"['NOUN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,4,"['self', 'and', 'john', 'j']",0,0,{'j'},1
US101702A,1870-04-12,Improvement in trucks tor moyibfq botlbsktss,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'PROPN']",[],1,0,6,"['improvement', 'in', 'trucks', 'tor', 'moyibfq', 'botlbsktss']",0,0,"{'botlbsktss', 'moyibfq'}",1
US101704A,1870-04-12,Improvement in fihe kindlers,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,5,"['improvement', 'in', 'fihe-kindlers']",0,0,"{'fihe', 'kindlers'}",1
US101902A,1870-04-12,Leon eugene camebon mooke and james shockey hamilton,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,8,"['leon', 'eugene', 'camebon', 'mooke', 'and', 'james', 'shockey', 'hamilton']",0,0,"{'shockey', 'camebon', 'mooke'}",1
US102136A,1870-04-19,Erwin lavens and james c,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,5,"['erwin', 'lavens', 'and', 'james', 'c']",0,0,"{'c', 'lavens'}",1
US102353A,1870-04-26,"Improvement in basso tenuto for m elodeons, stc","['NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'VERB']",[],1,0,10,"['improvement', 'in', 'basso-tenuto', 'for', 'm', 'elodeons,', 'stc']",0,0,"{'elodeons,', 'stc', 'm', 'tenuto', 'basso'}",1
US102511A,1870-05-03,Thomas de witt,"['PROPN', 'X', 'VERB']",['PERSON'],1,1,3,"['thomas', 'de', 'witt']",0,0,{'witt'},1
US102564A,1870-05-03,James wilson magers,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['james', 'wilson', 'magers']",0,0,{'magers'},1
US102580A,1870-05-03,Improvement in carriag e hubs,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],1,0,7,"['improvement', 'in', 'carriag-e-hubs']",0,0,{'carriag'},1
US102600A,1870-05-03,Improvement in lock ntjt,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN']",[],1,0,5,"['improvement', 'in', 'lock-ntjt']",0,0,{'ntjt'},1
US102641A,1870-05-03,Self and thomas w,"['NOUN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,4,"['self', 'and', 'thomas', 'w']",0,0,{'w'},1
US102764A,1870-05-10,Gustav adolph buchholz,"['PROPN', 'VERB', 'PRON']",['ORG'],1,0,3,"['gustav', 'adolph', 'buchholz']",0,0,"{'buchholz', 'adolph'}",1
US102900A,1870-05-10,"Improved blind, screen, ahd shutter","['ADJ', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,7,"['improved', 'blind,', 'screen,', 'ahd', 'shutter']",0,0,"{'screen,', 'ahd', 'blind,'}",1
US102965A,1870-05-10,Wil li am p h e l an,"['ADJ', 'PROPN', 'AUX', 'NOUN', 'NOUN', 'PROPN', 'X', 'PRON']",['PERSON'],1,1,8,"['wil', 'li', 'am', 'p', 'h', 'e', 'l', 'an']",0,0,"{'p', 'h', 'l'}",1
US103032A,1870-05-17,Joseph duvall and john wintbrbottom,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,5,"['joseph', 'duvall', 'and', 'john', 'wintbrbottom']",0,0,"{'duvall', 'wintbrbottom'}",1
US103035A,1870-05-17,Improvement in electro motor escapements,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,6,"['improvement', 'in', 'electro-motor', 'escapements']",0,0,{'escapements'},1
US103134A,1870-05-17,Adolph erase and lemu el salladey,"['PROPN', 'NOUN', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'NOUN']",['PERSON'],1,1,7,"['adolph', 'erase', 'and', 'lemu-el', 'salladey']",0,0,"{'salladey', 'adolph', 'lemu'}",1
US103176A,1870-05-17,Charles hakkinsony of philadelphia,"['PROPN', 'NOUN', 'ADP', 'NOUN']",['GPE'],1,0,4,"['charles', 'hakkinsony', 'of', 'philadelphia']",0,0,{'hakkinsony'},1
US103200A,1870-05-17,Joihisr euehnl e,"['PROPN', 'VERB', 'NOUN']",[],1,0,3,"['joihisr', 'euehnl', 'e']",0,0,"{'joihisr', 'euehnl'}",1
US103204A,1870-05-17,X s silas hoffman,"['PROPN', 'PART', 'PROPN', 'NOUN']",[],1,0,5,"['x', 's', 'silas', 'hoffman']",0,0,"{'s', 'x'}",1
US103239A,1870-05-17,Improvement in sand and air chamber fortubular wells,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'NOUN']",[],1,0,8,"['improvement', 'in', 'sand', 'and', 'air', 'chamber', 'fortubular', 'wells']",0,0,{'fortubular'},1
US103275A,1870-05-24,Improvement in preparing the fiber of ramie and other plants,"['NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,10,"['improvement', 'in', 'preparing', 'the', 'fiber', 'of', 'ramie', 'and', 'other', 'plants']",0,0,{'ramie'},1
US103362A,1870-05-24,Improvement in combined corn harvester and huskee,"['NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,8,"['improvement', 'in', 'combined', 'corn-harvester', 'and', 'huskee']",0,0,{'huskee'},1
US103416A,1870-05-24,Improvement in vulcanized india rubber rolls for wringers,"['NOUN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN']",['GPE'],1,0,9,"['improvement', 'in', 'vulcanized', 'india-rubber', 'rolls', 'for', 'wringers']",0,0,{'wringers'},1
US103449A,1870-05-24,James greek and rufus j,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,5,"['james', 'greek', 'and', 'rufus', 'j']",0,0,{'j'},1
US103459A,1870-05-24,Improvement in sawinq machinb,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,5,"['improvement', 'in', 'sawinq-machinb']",0,0,"{'machinb', 'sawinq'}",1
US103534A,1870-05-24,Thomas scott williams and freeman augustus taber,"['PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,7,"['thomas', 'scott', 'williams', 'and', 'freeman', 'augustus', 'taber']",0,0,{'taber'},1
US103573A,1870-05-31,Improvement in carriage and railroab car wheels,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,8,"['improvement', 'in', 'carriage', 'and', 'railroab-car', 'wheels']",0,0,{'railroab'},1
US103604A,1870-05-31,Improved method of distilling in vacuo,"['ADJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'PROPN']",[],1,0,6,"['improved', 'method', 'of', 'distilling', 'in', 'vacuo']",0,0,{'vacuo'},1
US103665A,1870-05-31,Philip jacob schopp,"['PROPN', 'PROPN', 'VERB']",[],1,0,3,"['philip', 'jacob', 'schopp']",0,0,{'schopp'},1
US103674A,1870-05-31,Gayloed shaep stanaed,"['PROPN', 'PROPN', 'VERB']",[],1,0,3,"['gayloed', 'shaep', 'stanaed']",0,0,"{'shaep', 'gayloed', 'stanaed'}",1
US103695A,1870-05-31,Ja mes davenport whelpley and jacob jones stoker,"['PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN']",[],1,0,9,"['ja-mes', 'davenport', 'whelpley', 'and', 'jacob', 'jones', 'stoker']",0,0,{'whelpley'},1
US103719A,1870-05-31,Improvement in wheee carriag e seed sowers,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,10,"['improvement', 'in', 'wheee-carriag-e', 'seed-sowers']",0,0,"{'wheee', 'carriag'}",1
US103868A,1870-06-07,Xbhhsxbd j j,"['PROPN', 'PROPN', 'NOUN']",[],1,0,3,"['xbhhsxbd', 'j', 'j']",0,0,"{'xbhhsxbd', 'j'}",1
US103876A,1870-06-07,Improved compound troche of buchtt,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN']",[],1,0,5,"['improved', 'compound', 'troche', 'of', 'buchtt']",0,0,"{'troche', 'buchtt'}",1
US103947A,1870-06-07,William henry walenn,"['PROPN', 'NOUN', 'PROPN']",['PERSON'],1,1,3,"['william', 'henry', 'walenn']",0,0,{'walenn'},1
US103948A,1870-06-07,Improvement in concealed hinges for landatt carriages,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN']",['PERSON'],1,1,7,"['improvement', 'in', 'concealed', 'hinges', 'for', 'landatt', 'carriages']",0,0,{'landatt'},1
US104013A,1870-06-07,Improvement in eyelet,"['NOUN', 'ADP', 'PROPN']",[],1,0,3,"['improvement', 'in', 'eyelet']",0,0,{'eyelet'},1
US104066A,1870-06-07,Improvement in screw coll ahs foe lamps,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'NOUN', 'NOUN']",[],1,0,8,"['improvement', 'in', 'screw-coll', 'ahs', 'foe', 'lamps']",0,0,"{'coll', 'ahs'}",1
US104083A,1870-06-07,Baker s oven,"['PROPN', 'PART', 'ADJ']",['PERSON'],1,1,3,"['baker', 's', 'oven']",0,0,{'s'},1
US104149A,1870-06-14,Improvement in centrifug al machines,"['NOUN', 'ADP', 'NOUN', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,6,"['improvement', 'in', 'centrifug-al', 'machines']",0,0,{'centrifug'},1
US104171A,1870-06-14,Hermann henry lindflorst,"['PROPN', 'VERB', 'ADV']",['PERSON'],1,1,3,"['hermann', 'henry', 'lindflorst']",0,0,{'lindflorst'},1
US104204A,1870-06-14,Improved apparatus for cure of spermatorrhoea,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN']",[],1,0,6,"['improved', 'apparatus', 'for', 'cure', 'of', 'spermatorrhoea']",0,0,{'spermatorrhoea'},1
US104217A,1870-06-14,Improvement in siibcthio ftoe heads,"['NOUN', 'ADP', 'PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,"['improvement', 'in', 'siibcthio', 'ftoe-heads']",0,0,"{'siibcthio', 'ftoe'}",1
US104219A,1870-06-14,Improved metallttrqic furnace for iron and steel,"['ADJ', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,7,"['improved', 'metallttrqic', 'furnace', 'for', 'iron', 'and', 'steel']",0,0,{'metallttrqic'},1
US104246A,1870-06-14,Assigkoe to himself,"['PROPN', 'ADP', 'PRON']",[],1,0,3,"['assigkoe', 'to', 'himself']",0,0,{'assigkoe'},1
US104265A,1870-06-14,Self and william h,"['NOUN', 'CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,4,"['self', 'and', 'william', 'h']",0,0,{'h'},1
US104268A,1870-06-14,Improvement in bricgmachihbs,"['NOUN', 'ADP', 'PROPN']",[],1,0,3,"['improvement', 'in', 'bricgmachihbs']",0,0,{'bricgmachihbs'},1
US104269A,1870-06-14,De witt,"['PROPN', 'NOUN']",[],1,0,3,"['de', 'witt']",0,0,{'witt'},1
US104329A,1870-06-14,Improvement in warpiitg machines,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,4,"['improvement', 'in', 'warpiitg', 'machines']",0,0,{'warpiitg'},1
US104420A,1870-06-21,Hoto lithographeti,"['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,['hoto-lithographeti'],0,0,"{'hoto', 'lithographeti'}",1
US104436A,1870-06-21,Improved gattge knife for cutting leather,"['ADJ', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,7,"['improved', 'gattge-knife', 'for', 'cutting', 'leather']",0,0,{'gattge'},1
US104442A,1870-06-21,Improved machine for forming eyelet stock,"['ADJ', 'NOUN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,7,"['improved', 'machine', 'for', 'forming', 'eyelet-stock']",0,0,{'eyelet'},1
US104443A,1870-06-21,Improved machine for feeding stock to eyelet machines,"['ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,9,"['improved', 'machine', 'for', 'feeding', 'stock', 'to', 'eyelet-machines']",0,0,{'eyelet'},1
US104450A,1870-06-21,James  g,"['PROPN', 'SPACE', 'PROPN']",['PERSON'],1,1,3,"['james', 'g']",0,0,{'g'},1
US104505A,1870-06-21,Jajies spencer smith,"['NOUN', 'NOUN', 'PROPN']",[],1,0,3,"['jajies', 'spencer', 'smith']",0,0,{'jajies'},1
US104537A,1870-06-21,John gdlice baker,"['PROPN', 'VERB', 'NOUN']",['PERSON'],1,1,3,"['john', 'gdlice', 'baker']",0,0,{'gdlice'},1
US104559A,1870-06-21,Del aw aee,"['PROPN', 'INTJ', 'PROPN']",['PERSON'],1,1,3,"['del', 'aw', 'aee']",0,0,{'aee'},1
US104563A,1870-06-21,Improvement in street anid station indicators for railroad cars,"['NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,10,"['improvement', 'in', 'street', 'anid', 'station-indicators', 'for', 'railroad', 'cars']",0,0,{'anid'},1
US104573A,1870-06-21,Henry ge en e k,"['PROPN', 'PROPN', 'ADP', 'PROPN', 'X']",['PERSON'],1,1,5,"['henry', 'ge', 'en', 'e', 'k']",0,0,{'k'},1
US104634A,1870-06-21,Thomas o brien,"['PROPN', 'PROPN', 'PROPN']",['ORG'],1,0,3,"['thomas', 'o', 'brien']",0,0,{'brien'},1
US104638A,1870-06-21,Eij gjl n e p a v t,"['PROPN', 'PROPN', 'ADV', 'X', 'NOUN', 'DET', 'NOUN', 'NOUN']",[],1,0,8,"['eij', 'gjl', 'n', 'e', 'p', 'a', 'v', 't']",0,0,"{'n', 'v', 't', 'eij', 'gjl', 'p'}",1
US104721A,1870-06-28,Improvement in liniment for treating  nettralg ia,"['NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,8,"['improvement', 'in', 'liniment', 'for', 'treating-', 'nettralg-ia']",0,0,{'nettralg'},1
US104741A,1870-06-28,James  kidbeb,"['PROPN', 'SPACE', 'PROPN']",['PERSON'],1,1,3,"['james', 'kidbeb']",0,0,{'kidbeb'},1
US104746A,1870-06-28,G e or gel e g k e n by,"['NOUN', 'NOUN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'X', 'X', 'ADP']",['PERSON'],1,1,10,"['g', 'e', 'or', 'gel', 'e', 'g', 'k', 'e', 'n', 'by']",0,0,"{'k', 'g', 'n'}",1
US104759A,1870-06-28,Robert louthee nbill,"['PROPN', 'NOUN', 'VERB']",['PERSON'],1,1,3,"['robert', 'louthee', 'nbill']",0,0,"{'nbill', 'louthee'}",1
US104788A,1870-06-28,George miller sternberg,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['george', 'miller', 'sternberg']",0,0,{'sternberg'},1
US104794A,1870-06-28,X  morris peters co,"['PROPN', 'SPACE', 'PROPN', 'PROPN', 'VERB']",[],1,0,5,"['x', 'morris', 'peters', 'co']",0,0,{'x'},1
US104823A,1870-06-28,Improvement in eoqs xeys,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,5,"['improvement', 'in', 'eoqs-xeys']",0,0,"{'xeys', 'eoqs'}",1
US104864A,1870-06-28,Johan jakob mlrki,"['PROPN', 'PROPN', 'PROPN']",[],1,0,3,"['johan', 'jakob', 'mlrki']",0,0,{'mlrki'},1
US104946A,1870-07-05,Improvement in gri nding m ills,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'VERB']",[],1,0,7,"['improvement', 'in', 'gri', 'nding-m', 'ills']",0,0,"{'gri', 'm', 'nding'}",1
US105074A,1870-07-05,George heliker and abram burlew,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",['PERSON'],1,1,5,"['george', 'heliker', 'and', 'abram', 'burlew']",0,0,"{'burlew', 'abram', 'heliker'}",1
US105089A,1870-07-05,"Improvement in compounding china clay to imitate marble, mother of pearl","['NOUN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'NOUN', 'PART', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'NOUN']",[],1,0,15,"['improvement', 'in', 'compounding', 'china-clay', 'to', 'imitate', 'marble,', 'mother-of-pearl']",0,0,"{'marble,'}",1
US105236A,1870-07-12,Improved shos strina fasxehiwg,"['ADJ', 'NOUN', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,5,"['improved', 'shos-strina', 'fasxehiwg']",0,0,"{'strina', 'shos', 'fasxehiwg'}",1
US105251A,1870-07-12,Improvement in dum b horse velocipedes,"['NOUN', 'ADP', 'PROPN', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,7,"['improvement', 'in', 'dum', 'b-horse', 'velocipedes']",0,0,"{'dum', 'b', 'velocipedes'}",1
US105272A,1870-07-12,George miller sternberg,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['george', 'miller', 'sternberg']",0,0,{'sternberg'},1
US105286A,1870-07-12,Improvement in mechanism for operatietg  booms of vessels,"['NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'ADP', 'NOUN']",[],1,0,9,"['improvement', 'in', 'mechanism', 'for', 'operatietg', 'booms', 'of', 'vessels']",0,0,{'operatietg'},1
US105315A,1870-07-12,Improved dttst pah,"['ADJ', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,4,"['improved', 'dttst-pah']",0,0,{'dttst'},1
US105327A,1870-07-12,Improved stqyb pxfe shelf,"['VERB', 'PROPN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,5,"['improved', 'stqyb-pxfe', 'shelf']",0,0,"{'pxfe', 'stqyb'}",1
US105468A,1870-07-19,Alexis maraisj of st,"['PROPN', 'PROPN', 'ADP', 'PROPN']",[],1,0,4,"['alexis', 'maraisj', 'of', 'st']",0,0,"{'st', 'maraisj'}",1
