patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US3160004A,1961-01-16,Inside diameter gauge for recessed apertures,"['ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],0,0,7,"['inside', 'diameter', 'gauge', 'for', 'recessed', 'apertures']",0,1
US3160346A,1960-12-29,By-pass control valve,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'VERB']",[],0,0,6,"['by-pass', 'control', 'valve']",0,1
US3161528A,1962-10-03,Semicrystalline ceramic body and method of making it,"['ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'PRON']",[],0,0,9,"['semicrystalline', 'ceramic', 'body', 'and', 'method', 'of', 'making', 'it']",0,1
US3161589A,1962-01-25,By-pass assembly for filters,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,"['by-pass', 'assembly', 'for', 'filters']",0,1
US3163982A,1965-01-05,By-pass gas turbine engine,"['ADP', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['by-pass', 'gas', 'turbine', 'engine']",0,1
US3164751A,1962-05-15,By-pass arrangement for a meter,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN']",['QUANTITY'],0,0,8,"['by-pass', 'arrangement', 'for', 'a', 'meter']",0,1
US3165898A,1962-06-11,Off-shore oil drilling apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,"['off-shore', 'oil', 'drilling', 'apparatus']",0,1
US3166491A,1962-03-27,In situ sulfiding of nickel-and cobalt-containing catalysts,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",[],0,0,12,"['in', 'situ', 'sulfiding', 'of', 'nickel-and', 'cobalt-containing', 'catalysts']",0,1
US3167843A,1963-01-24,Weft straightening apparatus,"['ADP', 'VERB', 'NOUN']",['ORG'],0,0,4,"['weft', 'straightening', 'apparatus']",0,1
US3168969A,1963-06-19,Off-center dispensing closure arrangement,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,"['off-center', 'dispensing', 'closure', 'arrangement']",0,1
US3169586A,1963-03-11,Under water well-drilling method,"['ADP', 'NOUN', 'ADV', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,7,"['under', 'water', 'well-drilling', 'method']",0,1
US3170349A,1962-10-25,Down cutter assembly,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['down', 'cutter', 'assembly']",0,1
US3170515A,1961-06-12,In-situ combustion process,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['in-situ', 'combustion', 'process']",0,1
US3171444A,1961-03-30,Weft cutting device for weaving machinery,"['ADP', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],0,0,7,"['weft', 'cutting', 'device', 'for', 'weaving', 'machinery']",0,1
US3171594A,1965-03-02,And similar machines,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'similar', 'machines']",0,1
US3171721A,1959-09-21,On-stream mixer,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['on-stream', 'mixer']",0,1
US3171909A,1962-07-18,By-pass meter socket,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['by-pass', 'meter', 'socket']",0,1
US3172829A,1961-01-24,Of an alloy to a support,"['ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",[],0,0,6,"['of', 'an', 'alloy', 'to', 'a', 'support']",0,1
US3174582A,1962-09-26,In flight jet silencer,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,"['in', 'flight', 'jet', 'silencer']",0,1
US3176621A,1963-11-29,Under water pump,"['ADP', 'NOUN', 'VERB']",[],0,0,4,"['under', 'water', 'pump']",0,1
US3177402A,1962-05-25,Over-current protective circuits,"['ADP', 'PUNCT', 'ADJ', 'ADJ', 'NOUN']",[],0,0,6,"['over-current', 'protective', 'circuits']",0,1
US3178099A,1963-10-09,Under-body ventilating fan units,"['ADP', 'PUNCT', 'NOUN', 'VERB', 'NOUN', 'NOUN']",[],0,0,7,"['under-body', 'ventilating', 'fan', 'units']",0,1
US3178163A,1963-09-19,Off-gas collector system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['off-gas', 'collector', 'system']",0,1
US3179105A,1963-09-19,Off-axis focused solar heater,"['ADP', 'PUNCT', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0,0,7,"['off-axis', 'focused', 'solar', 'heater']",0,1
US3179179A,1961-10-16,Off-shore drilling apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['off-shore', 'drilling', 'apparatus']",0,1
US3179766A,1963-01-14,Off position retainable door operated electric switch,"['ADP', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0,0,8,"['off', 'position', 'retainable', 'door', 'operated', 'electric', 'switch']",0,1
US3179906A,1965-04-20,"By-pass netwoems
when","['ADP', 'PUNCT', 'NOUN', 'NOUN', 'SPACE', 'SCONJ']",[],0,0,6,"['by-pass', 'netwoems', 'when']",0,1
US3180922A,1962-07-16,Through-bolt bus support for metal clad switchgear,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'VERB']",[],0,0,10,"['through-bolt', 'bus', 'support', 'for', 'metal', 'clad', 'switchgear']",0,1
US3181669A,1961-11-21,On-off indexing type spring clutch,"['ADP', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB']",['DATE'],0,0,8,"['on-off', 'indexing', 'type', 'spring', 'clutch']",0,1
US3182157A,1961-05-09,Over-center cam and anti-rebound means,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'ADJ', 'VERB']",[],0,0,10,"['over-center', 'cam', 'and', 'anti-rebound', 'means']",0,1
US3182741A,1964-02-26,"On-road, off-road track carrying vehicle","['ADP', 'PUNCT', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'NOUN']",[],0,0,11,"['on-road,', 'off-road', 'track', 'carrying', 'vehicle']",0,1
US3183450A,1962-02-19,Amplifier stabilization,"['ADP', 'NOUN']",['PERSON'],0,1,3,"['amplifier', 'stabilization']",0,1
US3185804A,1963-04-08,By-pass switch arrangement,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'NOUN']",[],0,0,6,"['by-pass', 'switch', 'arrangement']",0,1
US3186093A,1963-11-13,Inside micrometer,"['ADP', 'NOUN']",[],0,0,3,"['inside', 'micrometer']",0,1
US3187570A,1962-10-10,By-pass for fluid meter,"['ADP', 'PUNCT', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,7,"['by-pass', 'for', 'fluid', 'meter']",0,1
US3189650A,1960-12-19,"N, n'-bis-(1, 3-dimethyl-3-methoxylbutyl)-p-phenylenediamine","['CCONJ', 'PUNCT', 'ADV', 'PUNCT', 'NUM', 'PUNCT', 'SPACE', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN']","['GPE', 'GPE', 'CARDINAL']",0,0,12,"['n,', ""n'-bis-(1,"", '3-dimethyl-3-methoxylbutyl)-p-phenylenediamine']",0,1
US3190417A,1963-04-05,Over-running clutch,"['ADP', 'PUNCT', 'VERB', 'NOUN']",[],0,0,5,"['over-running', 'clutch']",0,1
US3191294A,1965-02-03,In-process inspection apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['in-process', 'inspection', 'apparatus']",0,1
US3192113A,1964-04-07,"N, n'-dialkylenediamines as antitubercular agents","['CCONJ', 'PUNCT', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,7,"['n,', ""n'-dialkylenediamines"", 'as', 'antitubercular', 'agents']",0,1
US3193781A,1962-01-03,Oscillator having output frequencies selectable by combinations of bilevel voltage signals,"['ADP', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB']",[],0,0,12,"['oscillator', 'having', 'output', 'frequencies', 'selectable', 'by', 'combinations', 'of', 'bilevel', 'voltage', 'signals']",0,1
US3195053A,1963-04-29,Nor shift register,"['CCONJ', 'NOUN', 'VERB']",[],0,0,4,"['nor', 'shift', 'register']",0,1
US3195639A,1961-10-16,Off-shore drilling and production apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,8,"['off-shore', 'drilling', 'and', 'production', 'apparatus']",0,1
US3197576A,1964-04-02,In-the-ear hearing aid,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'VERB', 'NOUN']",[],0,0,8,"['in-the-ear', 'hearing', 'aid']",0,1
US3199406A,1961-06-21,In-line launching,"['ADP', 'PUNCT', 'NOUN', 'VERB']",[],0,0,5,"['in-line', 'launching']",0,1
US3199774A,1963-11-29,In-duct fan,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['in-duct', 'fan']",0,1
