patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3122927A,1964-03-03,Chass,['NOUN'],[],0,0,1,['chass'],0
US3122929A,1964-03-03,petry,['NOUN'],[],0,0,1,['petry'],0
US3122931A,1964-03-03,tibbling,['VERB'],[],0,0,1,['tibbling'],0
US3122936A,1964-03-03,dykes,['VERB'],[],0,0,1,['dykes'],0
US3122960A,1964-03-03,stohlen,['VERB'],[],0,0,1,['stohlen'],0
US3122965A,1964-03-03,Automatic,['ADJ'],[],0,0,1,['automatic'],0
US3122972A,1964-03-03,rasmussen,['VERB'],[],0,0,1,['rasmussen'],0
US3122986A,1964-03-03,stone,['NOUN'],[],0,0,1,['stone'],0
US3122990A,1964-03-03,Fried,['VERB'],[],0,0,1,['fried'],0
US3122996A,1959-12-09,heatwole,['NOUN'],[],0,0,1,['heatwole'],0
US3123003A,1962-01-03,lange,['VERB'],[],0,0,1,['lange'],0
US3123005A,1964-03-03,miehe,['INTJ'],[],0,0,1,['miehe'],0
US3123008A,1964-03-03,lowry,['ADV'],[],0,0,1,['lowry'],0
US3123015A,1964-03-03,linklater,['VERB'],[],0,0,1,['linklater'],0
US3123026A,1964-03-03,mustee,['NOUN'],[],0,0,1,['mustee'],0
US3123030A,1964-03-03,frase,['NOUN'],[],0,0,1,['frase'],0
US3123041A,1964-03-03,gunderson,['NOUN'],[],0,0,1,['gunderson'],0
US3123084A,1964-03-03,tardoskegyi,['NOUN'],[],0,0,1,['tardoskegyi'],0
US3123085A,1964-03-03,demarteau,['NOUN'],[],0,0,1,['demarteau'],0
US3123088A,1964-03-03,Foreign,['ADJ'],[],0,0,1,['foreign'],0
US3123113A,1964-03-03,horstman,['VERB'],[],0,0,1,['horstman'],0
US3123116A,1964-03-03,hughes,['NOUN'],[],0,0,1,['hughes'],0
US3123124A,1964-03-03,armitage,['VERB'],[],0,0,1,['armitage'],0
US3123129A,1964-03-03,Caillet,['ADJ'],[],0,0,1,['caillet'],0
US3123140A,1964-03-03,Connally,['ADV'],[],0,0,1,['connally'],0
US3123146A,1964-03-03,Marindin,['ADJ'],[],0,0,1,['marindin'],0
US3123148A,1960-05-03,Sieling,['VERB'],[],0,0,1,['sieling'],0
US3123152A,1964-03-03,Biskis,['NOUN'],[],0,0,1,['biskis'],0
US3123156A,1959-04-16,gapstur,['VERB'],[],0,0,1,['gapstur'],0
US3123175A,1964-03-03,Switch,['VERB'],[],0,0,1,['switch'],0
US3123177A,1964-03-03,Sacks,['NOUN'],[],0,0,1,['sacks'],0
US3123189A,1964-03-03,wiley,['ADJ'],[],0,0,1,['wiley'],0
US3123191A,1964-03-03,sprigings,['NOUN'],[],0,0,1,['sprigings'],0
US3123209A,1964-03-03,Packages,['NOUN'],[],0,0,1,['packages'],0
US3123214A,1964-03-03,mcreynolds,['VERB'],[],0,0,1,['mcreynolds'],0
US3123230A,1960-03-15,Manipulators,['NOUN'],[],0,0,1,['manipulators'],0
US3123232A,1964-03-03,postlewaite,['NOUN'],[],0,0,1,['postlewaite'],0
US3123235A,1964-03-03,tweedale,['VERB'],[],0,0,1,['tweedale'],0
US3123241A,1964-03-03,Nofer,['NOUN'],[],0,0,1,['nofer'],0
US3123246A,1964-03-03,spinoza,['NOUN'],[],0,0,1,['spinoza'],0
US3123250A,1964-03-03,Lemmer,['NOUN'],[],0,0,1,['lemmer'],0
US3123256A,1964-03-03,Automatic,['ADJ'],[],0,0,1,['automatic'],0
US3123261A,1964-03-03,gorman,['NOUN'],[],0,0,1,['gorman'],0
US3123264A,1964-03-03,proctor,['NOUN'],[],0,0,1,['proctor'],0
US3123267A,1961-11-22,dodsworth,['ADJ'],[],0,0,1,['dodsworth'],0
US3123275A,1964-03-03,bunger,['NOUN'],[],0,0,1,['bunger'],0
US3123277A,1964-03-03,menzies,['NOUN'],[],0,0,1,['menzies'],0
US3123284A,1964-03-03,greenawalt,['VERB'],[],0,0,1,['greenawalt'],0
US3123301A,1964-03-03,barksdale,['NOUN'],[],0,0,1,['barksdale'],0
US3123304A,1964-03-03,sutton,['VERB'],[],0,0,1,['sutton'],0
US3123308A,1964-03-03,Franck,['NOUN'],['NORP'],0,0,1,['franck'],0
US3123320A,1964-03-03,slaughter,['NOUN'],[],0,0,1,['slaughter'],0
US3123325A,1964-03-03,stephens,['NOUN'],[],0,0,1,['stephens'],0
US3123337A,1964-03-03,Pxras,['NOUN'],[],0,0,1,['pxras'],0
US3123355A,1964-03-03,Lessig,['NOUN'],[],0,0,1,['lessig'],0
US3123362A,1964-03-03,elvers,['NOUN'],[],0,0,1,['elvers'],0
US3123363A,1964-03-03,hedtke,['VERB'],[],0,0,1,['hedtke'],0
US3123365A,1964-03-03,gorman,['NOUN'],[],0,0,1,['gorman'],0
US3123381A,1964-03-03,poore,['VERB'],[],0,0,1,['poore'],0
US3123382A,1962-06-07,Selectively,['ADV'],[],0,0,1,['selectively'],0
US3123385A,1964-03-03,Sales,['NOUN'],[],0,0,1,['sales'],0
US3123389A,1964-03-03,biesecker,['NOUN'],[],0,0,1,['biesecker'],0
US3123391A,1964-03-03,novak,['NOUN'],[],0,0,1,['novak'],0
US3123397A,1964-03-03,Combined,['VERB'],[],0,0,1,['combined'],0
US3123405A,1964-03-03,wright,['NOUN'],[],0,0,1,['wright'],0
US3123426A,1964-03-03,Clamp,['NOUN'],[],0,0,1,['clamp'],0
US3123430A,1964-03-03,laico,['NOUN'],[],0,0,1,['laico'],0
US3123434A,1964-03-03,Textile,['NOUN'],[],0,0,1,['textile'],0
US3123448A,1964-03-03,fleer,['NOUN'],[],0,0,1,['fleer'],0
US3123451A,1964-03-03,Baverstock,['NOUN'],[],0,0,1,['baverstock'],0
US3123474A,1958-05-26,byrne,['VERB'],[],0,0,1,['byrne'],0
US3123504A,1964-03-03,schilke,['ADV'],[],0,0,1,['schilke'],0
US3123505A,1964-03-03,pocock,['NOUN'],[],0,0,1,['pocock'],0
US3123509A,1964-03-03,Figure,['VERB'],[],0,0,1,['figure'],0
US3123522A,1964-03-03,Chxchs,['NOUN'],[],0,0,1,['chxchs'],0
US3123541A,1964-03-03,donnell,['VERB'],[],0,0,1,['donnell'],0
US3123550A,1964-03-03,Distillate,['ADJ'],[],0,0,1,['distillate'],0
US3123594A,1959-07-16,-sojnh-,['PUNCT'],[],0,0,1,['-sojnh-'],0
US3123599A,1961-08-30,Chscoo-,['PUNCT'],['PRODUCT'],0,0,1,['chscoo-'],0
US3123614A,1964-03-03,Dihydropyridobenzqxazepine,['VERB'],[],0,0,1,['dihydropyridobenzqxazepine'],0
US3123615A,1964-03-03,Oxyphenyl,['NOUN'],[],0,0,1,['oxyphenyl'],0
US3123623A,1964-03-03,Nhcochs,['NOUN'],[],0,0,1,['nhcochs'],0
US3123633A,1964-03-03,Material,['NOUN'],[],0,0,1,['material'],0
US3123643A,1964-03-03,Basic,['ADJ'],[],0,0,1,['basic'],0
US3123660A,1964-03-03,matthews,['NOUN'],[],0,0,1,['matthews'],0
US3123666A,1959-11-23,Boost,['VERB'],[],0,0,1,['boost'],0
US3123668A,1964-03-03,Video,['NOUN'],[],0,0,1,['video'],0
US3123670A,1964-03-03,Filter,['NOUN'],[],0,0,1,['filter'],0
US3123672A,1964-03-03,Grator,['NOUN'],[],0,0,1,['grator'],0
US3123674A,1964-03-03,jdsti,['NOUN'],[],0,0,1,['jdsti'],0
US3123684A,1964-03-03,yonkers,['VERB'],[],0,0,1,['yonkers'],0
US3123685A,1964-03-03,maier,['ADJ'],[],0,0,1,['maier'],0
US3123704A,1964-03-03,beebe,['VERB'],[],0,0,1,['beebe'],0
US3123706A,1960-08-10,french,['ADJ'],['NORP'],0,0,1,['french'],0
US3123711A,1964-03-03,Fajans,['NOUN'],['NORP'],0,0,1,['fajans'],0
US3123712A,1964-03-03,spooner,['NOUN'],[],0,0,1,['spooner'],0
US3123714A,1964-03-03,Source,['NOUN'],[],0,0,1,['source'],0
US3123721A,1964-03-03,Input,['NOUN'],[],0,0,1,['input'],0
US3123722A,1960-02-26,ralphs,['NOUN'],[],0,0,1,['ralphs'],0
US3123726A,1964-03-03,Alternating,['VERB'],[],0,0,1,['alternating'],0
US3123737A,1964-03-03,schneeberger,['NOUN'],[],0,0,1,['schneeberger'],0
US3123738A,1964-03-03,oswold,['VERB'],[],0,0,1,['oswold'],0
US3123739A,1960-08-16,bergan,['VERB'],[],0,0,1,['bergan'],0
US3123741A,1964-03-03,lemens,['VERB'],[],0,0,1,['lemens'],0
US3123743A,1964-03-03,Perlmutter,['NOUN'],[],0,0,1,['perlmutter'],0
US3123757A,1964-03-03,gaudet,['NOUN'],[],0,0,1,['gaudet'],0
US3123758A,1964-03-03,giacalone,['NOUN'],[],0,0,1,['giacalone'],0
US3123763A,1964-03-03,Output,['NOUN'],[],0,0,1,['output'],0
US3123769A,1964-03-03,Phase,['NOUN'],[],0,0,1,['phase'],0
US3123770A,1964-03-03,Baudoin,['NOUN'],[],0,0,1,['baudoin'],0
US3123771A,1964-03-03,Filter,['NOUN'],[],0,0,1,['filter'],0
US3123772A,1964-03-03,Rentiator,['NOUN'],[],0,0,1,['rentiator'],0
US3123773A,1964-03-03,Radio,['NOUN'],[],0,0,1,['radio'],0
US3123775A,1964-03-03,leeds,['VERB'],[],0,0,1,['leeds'],0
US3123778A,1964-03-03,Wolters,['NOUN'],[],0,0,1,['wolters'],0
US3123781A,1964-03-03,winningstad,['VERB'],[],0,0,1,['winningstad'],0
US3123785A,1964-03-03,Moller,['NOUN'],[],0,0,1,['moller'],0
US3123790A,1964-03-03,tyler,['NOUN'],[],0,0,1,['tyler'],0
US3123799A,1964-03-03,shook,['VERB'],[],0,0,1,['shook'],0
US3123802A,1964-03-03,Priesemuth,['NOUN'],[],0,0,1,['priesemuth'],0
US3123807A,1957-06-24,Uiilljo,['ADV'],[],0,0,1,['uiilljo'],0
US3123812A,1964-03-03,woodling,['NOUN'],[],0,0,1,['woodling'],0
US3123819A,1963-06-05,lapointe,['VERB'],[],0,0,1,['lapointe'],0
US3123820A,1964-03-03,harpell,['VERB'],[],0,0,1,['harpell'],0
US3123835A,1964-03-10,Shernov,['VERB'],['GPE'],0,0,1,['shernov'],0
US3123843A,1964-03-10,Tangen,['NOUN'],[],0,0,1,['tangen'],0
US3123844A,1964-03-10,bailey,['NOUN'],[],0,0,1,['bailey'],0
US3123858A,1964-03-10,Heated,['VERB'],[],0,0,1,['heated'],0
US3123861A,1962-11-08,westover,['NOUN'],[],0,0,1,['westover'],0
US3123865A,1964-03-10,hawkinson,['NOUN'],[],0,0,1,['hawkinson'],0
US3123867A,1964-03-10,combs,['NOUN'],[],0,0,1,['combs'],0
US3123875A,1962-05-31,Madwed,['ADJ'],[],0,0,1,['madwed'],0
US3123876A,1964-03-10,maring,['VERB'],[],0,0,1,['maring'],0
US3123888A,1964-03-10,meyers,['NOUN'],[],0,0,1,['meyers'],0
US3123897A,1964-03-10,wilson,['NOUN'],['ORG'],0,0,1,['wilson'],0
US3123906A,1964-03-10,frink,['VERB'],[],0,0,1,['frink'],0
US3123923A,1964-03-10,calabrese,['ADJ'],[],0,0,1,['calabrese'],0
US3123924A,1964-03-10,roberts,['NOUN'],[],0,0,1,['roberts'],0
US3123938A,1964-03-10,hilliard,['NOUN'],[],0,0,1,['hilliard'],0
US3123946A,1964-03-10,hoveland,['NOUN'],[],0,0,1,['hoveland'],0
US3123948A,1964-03-10,Reinforced,['VERB'],[],0,0,1,['reinforced'],0
US3123954A,1964-03-10,calkins,['NOUN'],[],0,0,1,['calkins'],0
US3123965A,1964-03-10,Attws,['ADV'],[],0,0,1,['attws'],0
US3123970A,1964-03-10,fornes,['NOUN'],[],0,0,1,['fornes'],0
US3123984A,1964-03-10,leonard,['VERB'],[],0,0,1,['leonard'],0
US3123985A,1964-03-10,buftt,['VERB'],[],0,0,1,['buftt'],0
US3123996A,1964-03-10,musial,['ADJ'],[],0,0,1,['musial'],0
US3123997A,1964-03-10,cosner,['NOUN'],[],0,0,1,['cosner'],0
US3124016A,1964-03-10,reaser,['NOUN'],[],0,0,1,['reaser'],0
US3124018A,1961-07-07,gough,['X'],[],0,0,1,['gough'],0
US3124021A,1964-03-10,benander,['NOUN'],[],0,0,1,['benander'],0
US3124025A,1964-03-10,Bohnet,['NOUN'],[],0,0,1,['bohnet'],0
US3124034A,1964-03-10,edhouse,['VERB'],[],0,0,1,['edhouse'],0
US3124051A,1964-03-10,buechner,['NOUN'],[],0,0,1,['buechner'],0
US3124055A,1964-03-10,rubera,['NOUN'],[],0,0,1,['rubera'],0
US3124057A,1964-03-10,kiser,['NOUN'],[],0,0,1,['kiser'],0
US3124077A,1964-03-10,white,['ADJ'],[],0,0,1,['white'],0
US3124078A,1964-03-10,hardy,['ADJ'],[],0,0,1,['hardy'],0
US3124093A,1964-03-10,wakeley,['NOUN'],[],0,0,1,['wakeley'],0
US3124103A,1964-03-10,stainbrook,['VERB'],[],0,0,1,['stainbrook'],0
US3124110A,1964-03-10,buehl,['NOUN'],[],0,0,1,['buehl'],0
US3124114A,1964-03-10,Voorhies,['NOUN'],[],0,0,1,['voorhies'],0
US3124115A,1964-03-10,Voorhies,['NOUN'],[],0,0,1,['voorhies'],0
US3124117A,1964-03-10,poindexter,['NOUN'],[],0,0,1,['poindexter'],0
US3124122A,1964-03-10,baron,['NOUN'],[],0,0,1,['baron'],0
US3124124A,1957-10-16,cross,['VERB'],[],0,0,1,['cross'],0
US3124126A,1964-03-10,spinks,['VERB'],[],0,0,1,['spinks'],0
US3124134A,1964-03-10,gardner,['NOUN'],[],0,0,1,['gardner'],0
US3124139A,1964-03-10,Stokland,['NOUN'],[],0,0,1,['stokland'],0
US3124141A,1964-03-10,Seitter,['NOUN'],[],0,0,1,['seitter'],0
US3124146A,1964-03-10,Rinse,['VERB'],[],0,0,1,['rinse'],0
US3124148A,1964-03-10,Ratio,['NOUN'],[],0,0,1,['ratio'],0
US3124150A,1964-03-10,alley,['NOUN'],[],0,0,1,['alley'],0
US3124154A,1964-03-10,kehler,['NOUN'],[],0,0,1,['kehler'],0
US3124160A,1964-03-10,zilberfarb,['VERB'],[],0,0,1,['zilberfarb'],0
US3124161A,1964-03-10,Yaindl,['NOUN'],['ORG'],0,0,1,['yaindl'],0
US3124163A,1964-03-10,Slayter,['NOUN'],[],0,0,1,['slayter'],0
US3124170A,1964-03-10,cooper,['NOUN'],[],0,0,1,['cooper'],0
US3124179A,1964-03-10,Foreign,['ADJ'],[],0,0,1,['foreign'],0
US3124183A,1964-03-10,mclauchlan,['NOUN'],[],0,0,1,['mclauchlan'],0
US3124184A,1964-03-10,ducourneau,['NOUN'],[],0,0,1,['ducourneau'],0
US3124185A,1964-03-10,Slicer,['NOUN'],[],0,0,1,['slicer'],0
US3124187A,1964-03-10,boscr,['VERB'],[],0,0,1,['boscr'],0
US3124209A,1964-03-10,Foreign,['ADJ'],[],0,0,1,['foreign'],0
US3124212A,1964-03-10,stephens,['NOUN'],[],0,0,1,['stephens'],0
US3124214A,1964-03-10,aselman,['NOUN'],[],0,0,1,['aselman'],0
US3124215A,1964-03-10,Ttjdv,['NOUN'],[],0,0,1,['ttjdv'],0
US3124221A,1964-03-10,prentice,['NOUN'],[],0,0,1,['prentice'],0
US3124226A,1964-03-10,spricsings,['NOUN'],[],0,0,1,['spricsings'],0
US3124232A,1964-03-10,Humen,['NOUN'],[],0,0,1,['humen'],0
US3124238A,1964-03-10,tyler,['NOUN'],[],0,0,1,['tyler'],0
US3124249A,1964-03-10,flashman,['NOUN'],[],0,0,1,['flashman'],0
US3124255A,1958-01-23,springate,['ADJ'],[],0,0,1,['springate'],0
US3124259A,1964-03-10,goettl,['NOUN'],[],0,0,1,['goettl'],0
US3124265A,1961-12-06,Bertels,['NOUN'],[],0,0,1,['bertels'],0
US3124280A,1964-03-10,Agent,['NOUN'],[],0,0,1,['agent'],0
US3124288A,1964-03-10,tanner,['NOUN'],[],0,0,1,['tanner'],0
US3124298A,1964-03-10,Elastic,['ADJ'],[],0,0,1,['elastic'],0
US3124303A,1961-04-12,drillick,['VERB'],[],0,0,1,['drillick'],0
US3124310A,1964-03-10,lipscomb,['NOUN'],[],0,0,1,['lipscomb'],0
US3124311A,1964-03-10,Lighting,['NOUN'],[],0,0,1,['lighting'],0
US3124328A,1964-03-10,kortsch,['VERB'],[],0,0,1,['kortsch'],0
US3124349A,1964-03-10,huffman,['VERB'],[],0,0,1,['huffman'],0
US3124372A,1960-12-28,poole,['VERB'],[],0,0,1,['poole'],0
US3124384A,1964-03-10,ezzell,['VERB'],[],0,0,1,['ezzell'],0
US3124392A,1964-03-10,rappuhn,['NOUN'],[],0,0,1,['rappuhn'],0
US3124415A,1964-03-10,hours,['NOUN'],[],0,0,1,['hours'],0
US3124428A,1964-03-10,Rabinowicz,['NOUN'],[],0,0,1,['rabinowicz'],0
US3124452A,1964-03-10,figure,['NOUN'],[],0,0,1,['figure'],0
US3124457A,1962-04-02,Charge,['NOUN'],[],0,0,1,['charge'],0
US3124478A,1959-07-21,Ceramic,['ADJ'],[],0,0,1,['ceramic'],0
US3124488A,1964-03-10,Ruetschi,['NOUN'],[],0,0,1,['ruetschi'],0
US3124497A,1964-03-10,sydanmaa,['VERB'],[],0,0,1,['sydanmaa'],0
US3124509A,1964-03-10,Oldlcb,['VERB'],[],0,0,1,['oldlcb'],0
US3124518A,1964-03-10,Product,['NOUN'],[],0,0,1,['product'],0
US3124520A,1959-09-28,Electrode,['NOUN'],[],0,0,1,['electrode'],0
US3124530A,1964-03-10,Filter,['NOUN'],[],0,0,1,['filter'],0
US3124540A,1964-03-10,wilson,['NOUN'],['ORG'],0,0,1,['wilson'],0
US3124559A,1964-03-10,Nxnhxcxrxcxnhxn,['NOUN'],[],0,0,1,['nxnhxcxrxcxnhxn'],0
US3124627A,1963-03-18,Slotted,['VERB'],[],0,0,1,['slotted'],0
US3124636A,1960-04-29,fitzmaurice,['NOUN'],[],0,0,1,['fitzmaurice'],0
US3124649A,1964-03-10,Filter,['NOUN'],[],0,0,1,['filter'],0
US3124651A,1959-02-20,mccreary,['NOUN'],[],0,0,1,['mccreary'],0
US3124653A,1962-07-02,Subcarrier,['VERB'],[],0,0,1,['subcarrier'],0
US3124656A,1964-03-10,bonanno,['ADJ'],[],0,0,1,['bonanno'],0
US3124658A,1958-02-28,Input,['NOUN'],[],0,0,1,['input'],0
US3124660A,1960-03-07,cmner,['NOUN'],[],0,0,1,['cmner'],0
US3124662A,1964-03-10,Pmxnt,['VERB'],[],0,0,1,['pmxnt'],0
US3124677A,1960-07-18,miiller,['NOUN'],[],0,0,1,['miiller'],0
US3124678A,1964-03-10,Agent,['NOUN'],[],0,0,1,['agent'],0
US3124680A,1958-09-13,Agent,['NOUN'],[],0,0,1,['agent'],0
US3124681A,1964-03-10,Zingaro,['NOUN'],[],0,0,1,['zingaro'],0
US3124683A,1960-02-08,larson,['NOUN'],[],0,0,1,['larson'],0
US3124684A,1964-03-10,eberline,['NOUN'],[],0,0,1,['eberline'],0
US3124687A,1964-03-10,figure,['NOUN'],[],0,0,1,['figure'],0
US3124689A,1964-03-10,shure,['VERB'],[],0,0,1,['shure'],0
US3124693A,1964-03-10,Pfiras,['NOUN'],[],0,0,1,['pfiras'],0
US3124696A,1964-03-10,Power,['NOUN'],[],0,0,1,['power'],0
US3124698A,1964-03-10,Source,['NOUN'],[],0,0,1,['source'],0
US3124700A,1964-03-10,Output,['NOUN'],[],0,0,1,['output'],0
US3124706A,1964-03-10,Emitter,['NOUN'],[],0,0,1,['emitter'],0
US3124708A,1964-03-10,Reinecke,['VERB'],[],0,0,1,['reinecke'],0
US3124723A,1964-03-10,Stutz,['ADJ'],[],0,0,1,['stutz'],0
US3124733A,1964-03-10,andrews,['NOUN'],[],0,0,1,['andrews'],0
US3124740A,1962-03-16,Stage,['NOUN'],[],0,0,1,['stage'],0
US3124745A,1960-03-02,System,['NOUN'],[],0,0,1,['system'],0
US3124754A,1958-11-10,Circuit,['NOUN'],[],0,0,1,['circuit'],0
US3124756A,1964-03-10,Hrbek,['INTJ'],[],0,0,1,['hrbek'],0
US3124757A,1961-02-10,Source,['NOUN'],[],0,0,1,['source'],0
US3124761A,1964-03-10,Circuit,['NOUN'],[],0,0,1,['circuit'],0
