patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US625399A,1899-05-23,And carl werder,"['CCONJ', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['and', 'carl', 'werder']",0,1
US625403A,1899-05-23,And henry c,"['CCONJ', 'PROPN', 'AUX']",[],1,0,3,"['and', 'henry', 'c']",0,1
US625657A,1899-05-23,And howard c,"['CCONJ', 'PROPN', 'AUX']",[],1,0,3,"['and', 'howard', 'c']",0,1
US626464A,1899-06-06,And robert good,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'robert', 'good']",0,1
US626745A,1899-06-13,And john w,"['CCONJ', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['and', 'john', 'w']",0,1
US627037A,1899-06-13,And willis w,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,"['and', 'willis', 'w']",0,1
US652551A,1900-06-26,And leo miller chapman,"['CCONJ', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,4,"['and', 'leo', 'miller', 'chapman']",0,1
US689183A,1901-12-17,And edward g,"['CCONJ', 'NOUN', 'PROPN']",[],1,0,3,"['and', 'edward', 'g']",0,1
US689195A,1901-12-17,And harry l,"['CCONJ', 'PROPN', 'PROPN']",['ORG'],1,0,3,"['and', 'harry', 'l']",0,1
US692810A,1902-02-04,And louis r,"['CCONJ', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['and', 'louis', 'r']",0,1
US600008A,1898-03-01,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US600016A,1898-03-01,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US600782A,1898-03-15,And daniel,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'daniel']",0,1
US600785A,1898-03-15,Ander c,"['ADP', 'NOUN']",[],0,0,2,"['ander', 'c']",0,1
US600791A,1898-03-15,And logan m,"['CCONJ', 'VERB', 'VERB']",[],0,0,3,"['and', 'logan', 'm']",0,1
US600824A,1898-03-15,And marshall c,"['CCONJ', 'VERB', 'VERB']",[],0,0,3,"['and', 'marshall', 'c']",0,1
US600836A,1898-03-15,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US600871A,1898-03-22,In position bottoms of pasteboard boxes,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,6,"['in', 'position', 'bottoms', 'of', 'pasteboard', 'boxes']",0,1
US600903A,1898-03-22,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US601039A,1898-03-22,of erie,"['ADP', 'NOUN']",[],0,0,2,"['of', 'erie']",0,1
US601274A,1898-03-29,Of brunswick,"['ADP', 'NOUN']",[],0,0,2,"['of', 'brunswick']",0,1
US601296A,1898-03-29,Of car wheels upon grades,"['ADP', 'NOUN', 'NOUN', 'SCONJ', 'NOUN']",[],0,0,5,"['of', 'car', 'wheels', 'upon', 'grades']",0,1
US601390A,1898-03-29,And frank a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,"['and', 'frank', 'a']",0,1
US601544A,1898-03-29,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US601751A,1898-04-05,And marcus k,"['CCONJ', 'VERB', 'X']",['PERSON'],0,1,3,"['and', 'marcus', 'k']",0,1
US601836A,1898-04-05,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US602306A,1898-04-12,Per-coles,"['ADP', 'PUNCT', 'NOUN']",[],0,0,3,['per-coles'],0,1
US602634A,1898-04-19,And harold serrell,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'harold', 'serrell']",0,1
US602987A,1898-04-26,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US603135A,1898-04-26,of guatemala,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'guatemala']",0,1
US603240A,1898-04-26,Nor his petcbj co,"['CCONJ', 'PRON', 'NOUN', 'VERB']",[],0,0,4,"['nor', 'his', 'petcbj', 'co']",0,1
US603263A,1898-05-03,And horace r,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'horace', 'r']",0,1
US603693A,1898-05-10,Or plastic,"['CCONJ', 'NOUN']",[],0,0,2,"['or', 'plastic']",0,1
US603808A,1898-05-10,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US604259A,1898-05-17,Edmund a,"['ADP', 'PRON']",[],0,0,2,"['edmund', 'a']",0,1
US604263A,1898-05-17,Of same,"['ADP', 'ADJ']",[],0,0,2,"['of', 'same']",0,1
US604702A,1898-05-24,And eldridge r,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'eldridge', 'r']",0,1
US604847A,1898-05-31,And cutting mechanism,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'cutting', 'mechanism']",0,1
US604873A,1898-05-31,And roscoe bean,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'roscoe', 'bean']",0,1
US604933A,1898-05-31,Or polishing device,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['or', 'polishing', 'device']",0,1
US604997A,1898-05-31,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US605478A,1898-06-14,And irving stone,"['CCONJ', 'ADJ', 'NOUN']",['PERSON'],0,1,3,"['and', 'irving', 'stone']",0,1
US605549A,1898-06-14,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US605612A,1898-06-14,To the,"['ADP', 'PRON']",[],0,0,2,"['to', 'the']",0,1
US605933A,1898-06-21,For velocipedes,"['ADP', 'NOUN']",[],0,0,2,"['for', 'velocipedes']",0,1
US606042A,1898-06-21,On-the-main,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'ADJ']",[],0,0,5,['on-the-main'],0,1
US606162A,1898-06-21,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US606478A,1898-06-28,Of brooklyn,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'brooklyn']",0,1
US606530A,1898-06-28,Of alert,"['ADP', 'ADJ']",[],0,0,2,"['of', 'alert']",0,1
US606593A,1898-06-28,Of pro,"['ADP', 'ADJ']",[],0,0,2,"['of', 'pro']",0,1
US606594A,1898-06-28,Of pro,"['ADP', 'ADJ']",[],0,0,2,"['of', 'pro']",0,1
US606675A,1898-07-05,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US607985A,1898-07-26,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US608630A,1898-08-09,From cornstalks,"['ADP', 'NOUN']",[],0,0,2,"['from', 'cornstalks']",0,1
US608971A,1898-08-09,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US608988A,1898-08-09,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US609272A,1898-08-16,And horace wyman,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['and', 'horace', 'wyman']",0,1
US609327A,1898-08-16,of mannheim,"['ADP', 'NOUN']",[],0,0,2,"['of', 'mannheim']",0,1
US609660A,1898-08-23,And orry m,"['CCONJ', 'VERB', 'VERB']",[],0,0,3,"['and', 'orry', 'm']",0,1
US610084A,1898-08-30,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US610474A,1898-09-06,Of new,"['ADP', 'ADJ']",[],0,0,2,"['of', 'new']",0,1
US610704A,1898-09-13,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US611903A,1898-10-04,And daniel heilman,"['CCONJ', 'ADJ', 'NOUN']",['PERSON'],0,1,3,"['and', 'daniel', 'heilman']",0,1
US612196A,1898-10-11,And stephen,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'stephen']",0,1
US613248A,1898-11-01,In can descent-electric-lamp holder,"['ADP', 'AUX', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,8,"['in', 'can', 'descent-electric-lamp', 'holder']",0,1
US613638A,1898-11-01,To kalle,"['ADP', 'NOUN']",[],0,0,3,"['to', 'kalle']",0,1
US613639A,1898-11-01,To kalle,"['ADP', 'NOUN']",[],0,0,3,"['to', 'kalle']",0,1
US613640A,1898-11-01,To kalle,"['ADP', 'NOUN']",[],0,0,3,"['to', 'kalle']",0,1
US613793A,1898-11-08,And frank,"['CCONJ', 'ADJ']",[],0,0,2,"['and', 'frank']",0,1
US614389A,1898-11-15,And louis illmer,"['CCONJ', 'NOUN', 'NOUN']",['PERSON'],0,1,3,"['and', 'louis', 'illmer']",0,1
US614401A,1898-11-15,And mary,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'mary']",0,1
US614883A,1898-11-29,And jonas,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'jonas']",0,1
US615794A,1898-12-13,of stam-,"['ADP', 'NOUN']",[],0,0,2,"['of', 'stam-']",0,1
US616044A,1898-12-13,And geriiardt e,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'geriiardt', 'e']",0,1
US616055A,1898-12-13,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US616513A,1898-12-27,Of roentgen or x-rays,"['ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,"['of', 'roentgen', 'or', 'x-rays']",0,1
US616850A,1898-12-27,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US616958A,1899-01-03,And ed,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'ed']",0,1
US617136A,1899-01-03,And lydia,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'lydia']",0,1
US617281A,1899-01-03,And addie b,"['CCONJ', 'VERB', 'X']",[],0,0,3,"['and', 'addie', 'b']",0,1
US617439A,1899-01-10,of same,"['ADP', 'ADJ']",[],0,0,2,"['of', 'same']",0,1
US617472A,1899-01-10,And jonas,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'jonas']",0,1
US617530A,1899-01-10,And willard r,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'willard', 'r']",0,1
US618124A,1899-01-24,And alexander,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'alexander']",0,1
US618268A,1899-01-24,or leather machinery,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['or', 'leather', 'machinery']",0,1
US618362A,1899-01-24,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US618368A,1899-01-24,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US618631A,1899-01-31,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US618668A,1899-01-31,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US619653A,1899-02-14,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US619682A,1899-02-14,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US620551A,1899-02-28,And charles f,"['CCONJ', 'VERB', 'X']",['PERSON'],0,1,3,"['and', 'charles', 'f']",0,1
US620887A,1899-03-14,And henry h,"['CCONJ', 'ADJ', 'NOUN']",['PERSON'],0,1,3,"['and', 'henry', 'h']",0,1
US621048A,1899-03-14,Per elieson,"['ADP', 'NOUN']",[],0,0,2,"['per', 'elieson']",0,1
US621731A,1899-03-21,To the winters,"['ADP', 'DET', 'NOUN']",['DATE'],0,0,3,"['to', 'the', 'winters']",0,1
US622006A,1899-03-28,of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US622263A,1899-04-04,And harmon h,"['CCONJ', 'NOUN', 'NOUN']",['ORG'],0,0,3,"['and', 'harmon', 'h']",0,1
US622547A,1899-04-04,And james a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,"['and', 'james', 'a']",0,1
US622550A,1899-04-04,And benjamin,"['CCONJ', 'ADJ']",[],0,0,2,"['and', 'benjamin']",0,1
US622557A,1899-04-04,And edward r,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'edward', 'r']",0,1
US622650A,1899-04-04,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US622854A,1899-04-11,On-the-main,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'ADJ']",[],0,0,5,['on-the-main'],0,1
US622936A,1899-04-11,And william a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,"['and', 'william', 'a']",0,1
US623668A,1899-04-25,of hillard,"['ADP', 'NOUN']",[],0,0,2,"['of', 'hillard']",0,1
US623899A,1899-04-25,And felix,"['CCONJ', 'ADJ']",[],0,0,2,"['and', 'felix']",0,1
US623925A,1899-04-25,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US623950A,1899-04-25,En gin es,"['ADP', 'NOUN', 'X']",[],0,0,3,"['en', 'gin', 'es']",0,1
US623951A,1899-04-25,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US623983A,1899-05-02,And herman elsas,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['and', 'herman', 'elsas']",0,1
US624197A,1899-05-02,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US624199A,1899-05-02,From bottles,"['ADP', 'NOUN']",[],0,0,2,"['from', 'bottles']",0,1
US624289A,1899-05-02,And frank,"['CCONJ', 'ADJ']",[],0,0,2,"['and', 'frank']",0,1
US624639A,1899-05-09,And emil bersbach,"['CCONJ', 'ADV', 'VERB']",[],0,0,3,"['and', 'emil', 'bersbach']",0,1
US624765A,1899-05-09,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US625157A,1899-05-16,And hoped ale,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'hoped', 'ale']",0,1
US625191A,1899-05-16,And hopedale,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'hopedale']",0,1
US625198A,1899-05-16,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'same', 'place']",0,1
US625316A,1899-05-23,And phila,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'phila']",0,1
US625317A,1899-05-23,And phila,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'phila']",0,1
US625318A,1899-05-23,And phila,"['CCONJ', 'NOUN']",[],0,0,2,"['and', 'phila']",0,1
US625394A,1899-05-23,of battle creek,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['of', 'battle', 'creek']",0,1
US625463A,1899-05-23,And emil bartiiels,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'emil', 'bartiiels']",0,1
US625911A,1899-05-30,To the weinhart,"['ADP', 'DET', 'ADJ']",[],0,0,3,"['to', 'the', 'weinhart']",0,1
US626053A,1899-05-30,And frank g,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'frank', 'g']",0,1
US626152A,1899-05-30,And charles f,"['CCONJ', 'VERB', 'X']",['PERSON'],0,1,3,"['and', 'charles', 'f']",0,1
US631245A,1899-03-03,Weft parting or cutting mechanism for looms.,"['ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",[],0,0,9,"['weft', 'parting', 'or', 'cutting', 'mechanism', 'for', 'looms.']",0,1
US635088A,1899-07-24,Inside calipers.,"['ADP', 'NOUN', 'PUNCT']",[],0,0,4,"['inside', 'calipers.']",0,1
US641573A,1899-08-14,By-pass cock for self-igniting gas-burners.,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],0,0,13,"['by-pass', 'cock', 'for', 'self-igniting', 'gas-burners.']",0,1
US649813A,1900-02-12,Inside pipe-clamp.,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],0,0,6,"['inside', 'pipe-clamp.']",0,1
US656871A,1898-03-11,Under screen for carding-engines.,"['ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],0,0,8,"['under', 'screen', 'for', 'carding-engines.']",0,1
US666746A,1901-01-29,And hartford,"['CCONJ', 'NOUN']",['GPE'],0,0,2,"['and', 'hartford']",0,1
US681165A,1901-05-15,Weft controlling and replenishing mechanism for looms.,"['ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",['ORG'],0,0,9,"['weft', 'controlling', 'and', 'replenishing', 'mechanism', 'for', 'looms.']",0,1
US687758A,1901-03-16,Inside faucet for beer-barrels.,"['ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],0,0,8,"['inside', 'faucet', 'for', 'beer-barrels.']",0,1
