patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US600421A,1898-03-08,Umbrella holder,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,0,0,set(),0
US600426A,1898-03-08,Apparatus for milling bolsters of knives or similar articles,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,9,0,0,set(),0
US600453A,1898-03-08,Lieb and charles a,"['PROPN', 'CCONJ', 'VERB', 'PRON']",[],1,0,4,0,0,set(),0
US600454A,1898-03-08,Lieb and charles a,"['PROPN', 'CCONJ', 'VERB', 'PRON']",[],1,0,4,0,0,set(),0
US600456A,1898-03-08,Lieb and charles a,"['PROPN', 'CCONJ', 'VERB', 'PRON']",[],1,0,4,0,0,set(),0
US600457A,1896-10-24,Electrical Battery,"['PROPN', 'PROPN']",[],1,0,3,0,0,set(),0
US600458A,1898-03-08,Gin saw sharpener,"['PROPN', 'PUNCT', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US600463A,1898-03-08,Apparatus for making sheet glass,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US600469A,1898-03-08,Apparatus for producing artificial geysers,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,0,0,set(),0
US600512A,1898-03-15,Method of heating feed cookers,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US600530A,1898-03-15,Insect trap,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US600549A,1898-03-15,Uncoupling lever,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US600550A,1898-03-15,Insect trap,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US600630A,1898-03-15,Lamp for generating acetylene gas,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,5,0,0,set(),0
US600635A,1898-03-15,Quartz mill,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US600637A,1898-03-15,Handle shield,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US600665A,1898-03-15,Harvester weight equalizer,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US600699A,1898-03-15,Angle former,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,0,0,set(),0
US600708A,1898-03-15,Method of producing alcohol and yeast,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,6,0,0,set(),0
US600712A,1898-03-15,Toy bowling apparatus,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,0,0,set(),0
US600745A,1898-03-15,Manufacture of mailing tubes,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US600831A,1898-03-15,Pipe tapping and connecting device,"['PROPN', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,5,0,0,set(),0
US600917A,1898-03-22,Blank for negotiable instruments,"['PROPN', 'ADP', 'ADJ', 'NOUN']",[],1,0,4,0,0,set(),0
US600925A,1898-03-22,Towing canal boats,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US600934A,1898-03-22,Apparatus for operating rock drills,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US600996A,1898-03-22,Lay or batten for looms,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,5,0,0,set(),0
US601026A,1898-03-22,Pea thresher and cleaner,"['PROPN', 'NOUN', 'CCONJ', 'ADJ']",[],1,0,4,0,0,set(),0
US601044A,1898-03-22,Apparatus for drying malt,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US601052A,1898-03-22,Apparatus for purifying liquids,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US601071A,1898-03-22,Guitar or like instrument,"['PROPN', 'CCONJ', 'ADP', 'NOUN']",[],1,0,4,0,0,set(),0
US601079A,1898-03-22,Barrel hoop,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US601141A,1898-03-22,The norris peters co,"['DET', 'PROPN', 'PROPN', 'VERB']",[],1,0,4,0,0,set(),0
US601149A,1898-03-22,Apparatus for storing and feeding sugar cane on cane carriers,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,12,0,0,set(),0
US601168A,1898-03-22,Insect destroyer,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US601189A,1898-03-22,The morris peters co,"['DET', 'PROPN', 'PROPN', 'VERB']",[],1,0,4,0,0,set(),0
US601206A,1898-03-22,Brake for electric motor cars,"['PROPN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",['ORG'],1,0,6,0,0,set(),0
US601210A,1898-03-22,Morris peters co,"['PROPN', 'PROPN', 'VERB']",[],1,0,3,0,0,set(),0
US601292A,1898-03-29,Wedge or key for car journal boxes,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,8,0,0,set(),0
US601309A,1898-03-29,Envelop opener,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US601314A,1898-03-29,Method of and apparatus for cement coating and packing nails,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],1,0,11,0,0,set(),0
US601353A,1898-03-29,Towing canal boats,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US601357A,1898-03-29,Means for supporting electric wires,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,0,0,set(),0
US601363A,1898-03-29,Henri raymond vidal,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,0,0,set(),0
US601364A,1898-03-29,Henri raymond vidal,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,0,0,set(),0
US601365A,1898-03-29,Henri raymond vidal,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,0,0,set(),0
US601394A,1898-03-29,Waste plug,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US601397A,1898-03-29,Candle holder for christmas trees,"['NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,6,0,0,set(),0
US601432A,1898-03-29,Method of and apparatus for manufacturing gas,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,7,0,0,set(),0
US601510A,1898-03-29,Sharpener for lawn mowers,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5,0,0,set(),0
US601512A,1898-03-29,Apparatus for forming pipe molds,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US601533A,1898-03-29,Method of and apparatus for reducing and separating ores,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,9,0,0,set(),0
US601553A,1898-03-29,Hanger for frames,"['PROPN', 'ADP', 'NOUN']",[],1,0,3,0,0,set(),0
US601603A,1898-03-29,Process of decomposing fats or oils into fatty acids and glycerin,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'VERB']",[],1,0,11,0,0,set(),0
US601634A,1898-04-05,Cock or faucet,"['PROPN', 'CCONJ', 'NOUN']",[],1,0,3,0,0,set(),0
US601668A,1898-04-05,Process of polishing marble,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US601675A,1898-04-05,Button blank cutting machine,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",['GPE'],1,0,6,0,0,set(),0
US601759A,1898-04-05,Means for protecting furnace walls,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US601773A,1898-04-05,Means for stiffening circular saws,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,0,0,set(),0
US601837A,1898-04-05,Bobbin or under thread case for sewing machines,"['PROPN', 'CCONJ', 'ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,10,0,0,set(),0
US601902A,1898-04-05,Frederick weaver oliver,"['PROPN', 'NOUN', 'PROPN']",['PRODUCT'],1,0,3,0,0,set(),0
US601943A,1898-04-05,Button remover,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US602011A,1898-04-05,Apparatus for counting ballots,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602012A,1898-04-05,Fork side for bicycles,"['PROPN', 'NOUN', 'ADP', 'NOUN']",[],1,0,4,0,0,set(),0
US602013A,1898-04-05,Fork side for bicycles,"['PROPN', 'NOUN', 'ADP', 'NOUN']",[],1,0,4,0,0,set(),0
US602092A,1898-04-12,Vacuum protected high explosive shell,"['PROPN', 'PUNCT', 'VERB', 'ADJ', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,7,0,0,set(),0
US602096A,1898-04-12,Process of canning food,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602177A,1898-04-12,Gun rack,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US602181A,1898-04-12,Means for connecting hubs,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602189A,1898-04-12,Apparatus for generating acetylene gas,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,5,0,0,set(),0
US602251A,1898-04-12,Indicator for winding,"['PROPN', 'ADP', 'VERB']",[],1,0,3,0,0,set(),0
US602259A,1898-04-12,Wagon jack,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,0,0,set(),0
US602282A,1898-04-12,The morris peters co,"['DET', 'PROPN', 'PROPN', 'VERB']",[],1,0,4,0,0,set(),0
US602293A,1898-04-12,Method of patching saws,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602322A,1898-04-12,Hanger for fire harness,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5,0,0,set(),0
US602350A,1898-04-12,Method of manufacturing cold drawn steel tubing,"['PROPN', 'ADP', 'VERB', 'ADV', 'PUNCT', 'VERB', 'NOUN', 'NOUN']",[],1,0,8,0,0,set(),0
US602377A,1898-04-12,Apparatus for preventing damage to water meters,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,8,0,0,set(),0
US602416A,1898-04-12,Method of manufacturing drawn tubing,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN']",[],1,0,5,0,0,set(),0
US602417A,1898-04-12,Method of manufacturing cold drawn metallic articles,"['PROPN', 'ADP', 'VERB', 'ADV', 'PUNCT', 'VERB', 'ADJ', 'NOUN']",[],1,0,8,0,0,set(),0
US602422A,1898-04-19,Apparatus for locating obstructions in tubes,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],1,0,6,0,0,set(),0
US602499A,1898-04-19,Apparatus for tuning pianos,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602502A,1898-04-19,Apparatus and building for unloading and storing grain,"['PROPN', 'CCONJ', 'VERB', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,8,0,0,set(),0
US602511A,1898-04-19,Vehicle running gear,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US602533A,1898-04-19,Method of painting,"['PROPN', 'ADP', 'VERB']",[],1,0,3,0,0,set(),0
US602547A,1898-04-19,Silas weight titus,"['PROPN', 'VERB', 'NOUN']",[],1,0,3,0,0,set(),0
US602582A,1898-04-19,Crown post foe artificial teeth,"['PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,set(),0
US602583A,1898-04-19,Bobbin winding machine,"['PROPN', 'PUNCT', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602620A,1898-04-19,Apparatus for expressing cider,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602632A,1898-04-19,Method of obtaining free amorphous silicon,"['PROPN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN']",[],1,0,6,0,0,set(),0
US602653A,1898-04-19,Box or can,"['PROPN', 'CCONJ', 'AUX']",[],1,0,3,0,0,set(),0
US602654A,1898-04-19,Box or can,"['PROPN', 'CCONJ', 'AUX']",[],1,0,3,0,0,set(),0
US602655A,1898-04-19,Vehicle running gear,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US602668A,1898-04-19,Medicine carton,"['NOUN', 'PUNCT', 'PROPN']",[],1,0,3,0,0,set(),0
US602672A,1898-04-19,Dice box,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US602706A,1898-04-19,Clock controlled switch,"['PROPN', 'PUNCT', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US602714A,1898-04-19,Apparatus for making chilled iron castings,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,0,0,set(),0
US602725A,1898-04-19,Process of recovering glycerin from tank water,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,8,0,0,set(),0
US602747A,1898-04-19,Process of smelting phosphorus,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,4,0,0,set(),0
US602760A,1898-04-19,Umbrella and holder,"['PROPN', 'CCONJ', 'NOUN']",['ORG'],1,0,3,0,0,set(),0
US602765A,1898-04-19,Overhead traveling crane,"['PROPN', 'VERB', 'NOUN']",[],1,0,3,0,0,set(),0
US602783A,1898-04-19,Fastener for wire stays,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5,0,0,set(),0
US602795A,1898-04-19,Process of and composition for preserving eggs,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,7,0,0,set(),0
US602826A,1898-04-26,Fastener for barrels,"['PROPN', 'ADP', 'NOUN']",[],1,0,3,0,0,set(),0
US602828A,1898-04-26,Apparatus for mixing air and gas,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,6,0,0,set(),0
US602872A,1898-04-26,Process of producing chemical compounds by electrolysis,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,7,0,0,set(),0
US602875A,1898-04-26,Cartridge shell,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US602884A,1898-04-26,Machine for milling variable grooves in screw dies,"['NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,9,0,0,set(),0
US602913A,1898-04-26,Buffing wheel,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US602956A,1898-04-26,Apparatus for cooling milk,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US603206A,1898-04-26,Method of producing hollow ingots,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,0,0,set(),0
US603221A,1898-04-26,Apparatus for purifying sewage water,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US603248A,1898-05-03,Bulletin board,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US603250A,1898-05-03,Process of baling cotton,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US603252A,1898-05-03,Washboard fastener,"['PROPN', 'PUNCT', 'NOUN']",['GPE'],1,0,3,0,0,set(),0
US603290A,1898-05-03,Hubert montgomery smith,"['PROPN', 'PROPN', 'PROPN']",[],1,0,3,0,0,set(),0
US603357A,1898-05-03,Rotary buffing roll,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US603407A,1898-05-03,Means for forming wide sheds of warp from narrow or short supply beams,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,14,0,0,set(),0
US603436A,1898-05-03,Apparatus for conveying air and vapor to burners,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,8,0,0,set(),0
US603461A,1898-05-03,Apparatus for preventing kettles boiling dry,"['PROPN', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADJ']",[],1,0,6,0,0,set(),0
US603462A,1898-05-03,Means for manufacturing twist drills,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US603464A,1898-05-03,Faucet bung,"['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,0,0,set(),0
US603487A,1898-05-03,Water pipe or hose nozzle,"['NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'PROPN', 'NOUN']",[],1,0,6,0,0,set(),0
US603546A,1898-05-03,Dry vacuum cooker,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US603611A,1898-05-03,Eaves trough,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US603635A,1898-05-10,Egg breaking and measuring utensil,"['NOUN', 'PUNCT', 'VERB', 'CCONJ', 'VERB', 'PROPN']",['GPE'],1,0,6,0,0,set(),0
US603653A,1898-05-10,Hanger for goods or garments,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,5,0,0,set(),0
US603668A,1898-05-10,Process of and apparatus for recovering ammonia and waste products from garbage,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],1,0,12,0,0,set(),0
US603675A,1898-05-10,Marsh horseshoe,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,0,0,set(),0
US603709A,1898-05-10,Dynamo or motor,"['PROPN', 'CCONJ', 'NOUN']",[],1,0,3,0,0,set(),0
US603812A,1898-05-10,Method of and apparatus for manufacturing tubing,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,7,0,0,set(),0
US603852A,1898-05-10,Apparatus for elevating,"['PROPN', 'ADP', 'VERB']",[],1,0,3,0,0,set(),0
US603915A,1898-05-10,Apparatus for dyeing,"['PROPN', 'ADP', 'VERB']",[],1,0,3,0,0,set(),0
US603937A,1898-05-10,Wagon scale,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,0,0,set(),0
US603939A,1898-05-10,Apparatus for exterminating weeds,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US603940A,1898-05-10,Hanger for harness,"['PROPN', 'ADP', 'NOUN']",[],1,0,3,0,0,set(),0
US603944A,1898-05-10,Ledger index,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,0,0,set(),0
US603945A,1898-05-10,Process of and apparatus for continuously filtering and pressing garbage,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'ADV', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,10,0,0,set(),0
US603964A,1898-05-10,Umbrella holder,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,0,0,set(),0
US603992A,1898-05-10,Method of and apparatus for printing yarns,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,7,0,0,set(),0
US603999A,1898-05-10,De lacy e,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,0,0,set(),0
US604018A,1898-05-17,Method of and apparatus for charging liquids with gas,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],1,0,9,0,0,set(),0
US604021A,1898-05-17,Apparatus for bending pipes,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US604043A,1898-05-17,Olive elizabeth hall,"['PROPN', 'PROPN', 'PROPN']",[],1,0,3,0,0,set(),0
US604077A,1898-05-17,Apparatus for controlling temperature,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US604086A,1898-05-17,Rotary bleaching boiler,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US604109A,1898-05-17,The norris peters co,"['DET', 'PROPN', 'PROPN', 'VERB']",[],1,0,4,0,0,set(),0
US604141A,1898-05-17,Apparatus for handling comminuted materials,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,0,0,set(),0
US604177A,1898-05-17,Apparatus for treating milk hygienically,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADV']",[],1,0,5,0,0,set(),0
US604195A,1898-05-17,Process of and apparatus for manufacturing tin plate,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,9,0,0,set(),0
US604267A,1898-05-17,Apparatus for making crank shafts,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,0,0,set(),0
US604280A,1898-05-17,Process of and apparatus foe refining crude petroleum,"['PROPN', 'ADP', 'CCONJ', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",[],1,0,8,0,0,set(),0
US604281A,1898-05-17,Band cutter and feeder for threshing machines,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,7,0,0,set(),0
US604321A,1898-05-17,Apparatus for dispensing oil,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US604387A,1898-05-24,Grout water tank machine,"['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,5,0,0,set(),0
US604417A,1898-05-24,Third to albert e,"['ADV', 'PART', 'VERB', 'PROPN']",['ORDINAL'],1,0,4,0,0,set(),0
US604427A,1898-05-24,Apparatus for manufacturing gas,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US604470A,1898-05-24,Annie maria heath,"['ADJ', 'NOUN', 'PROPN']",[],1,0,3,0,0,set(),0
US604493A,1898-05-24,Process of producing alimentary products,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,5,0,0,set(),0
US604513A,1898-05-24,Means for preventing derailment of railroad cars,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,8,0,0,set(),0
US604539A,1898-05-24,Journal box for railroad cars,"['PROPN', 'PUNCT', 'PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",['ORG'],1,0,7,0,0,set(),0
US604550A,1898-05-24,Apparatus for distilling water,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
US604586A,1898-05-24,Mart ann knowles,"['PROPN', 'PROPN', 'VERB']",[],1,0,3,0,0,set(),0
US604627A,1898-05-24,Apparatus for concentrating gold bearing sand,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",[],1,0,7,0,0,set(),0
US604642A,1898-05-24,Apparatus for treating or sterilizing canned food,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'VERB', 'NOUN']",[],1,0,7,0,0,set(),0
US604670A,1898-05-24,Apparatus for making caustic soda,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,0,0,set(),0
US604686A,1898-05-24,Apparatus for producing luminous or similar effects,"['PROPN', 'ADP', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,7,0,0,set(),0
US604731A,1898-05-31,Duplex pencil sharpener,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",['ORG'],1,0,4,0,0,set(),0
US604737A,1898-05-31,Half to david dale shirley,"['NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN']",[],1,0,5,0,0,set(),0
US604812A,1898-05-31,Rotary lawn rake,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,0,0,set(),0
US604851A,1898-05-31,Thomas stuart brown,"['PROPN', 'VERB', 'PROPN']",[],1,0,3,0,0,set(),0
US604907A,1898-05-31,Apparatus for manufacturing glassware,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,set(),0
