patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US1566621A,1925-12-22,Of portland,"['ADP', 'NOUN']",[],0,0,2,"['of', 'portland']",0,1
US1566759A,1925-12-22,Of new yoke,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'new', 'yoke']",0,1
US1568579A,1926-01-05,of new haven,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'new', 'haven']",0,1
US1568655A,1926-01-05,of flint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'flint']",0,1
US1568789A,1926-01-05,And two-sixteenths to george a,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'PART', 'VERB', 'PRON']",['CARDINAL'],0,0,7,"['and', 'two-sixteenths', 'to', 'george', 'a']",0,1
US1569555A,1923-12-12,Under clearer roll,"['ADP', 'ADJ', 'NOUN']",[],0,0,4,"['under', 'clearer', 'roll']",0,1
US1569819A,1926-01-12,And unloading cabs,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'unloading', 'cabs']",0,1
US1571621A,1924-07-03,Dustlike fuel,"['ADP', 'NOUN']",[],0,0,3,"['dustlike', 'fuel']",0,1
US1572444A,1926-02-09,Combination- vase and display rack,"['CCONJ', 'NOUN', 'CCONJ', 'VERB', 'VERB']",[],0,0,5,"['combination-', 'vase', 'and', 'display', 'rack']",0,1
US1573766A,1926-02-16,And douglass g,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'douglass', 'g']",0,1
US1577474A,1925-02-17,Inside pipe cutter,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'pipe', 'cutter']",0,1
US1577890A,1926-03-23,By chester,"['ADP', 'NOUN']",[],0,0,2,"['by', 'chester']",0,1
US1578407A,1926-03-30,And theodobe t,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'theodobe', 't']",0,1
US1580918A,1926-04-13,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1582768A,1926-04-27,And sep abating machine,"['CCONJ', 'ADJ', 'VERB', 'NOUN']",[],0,0,4,"['and', 'sep', 'abating', 'machine']",0,1
US1583800A,1926-05-11,And stedman d,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['and', 'stedman', 'd']",0,1
US1585290A,1926-05-18,of syracuse,"['ADP', 'NOUN']",[],0,0,2,"['of', 'syracuse']",0,1
US1589177A,1926-06-15,of little falls,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'little', 'falls']",0,1
US1589237A,1926-06-15,By edmund,"['ADP', 'ADJ']",[],0,0,2,"['by', 'edmund']",0,1
US1589691A,1926-06-22,To diamond power,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['to', 'diamond', 'power']",0,1
US1590785A,1926-06-29,And cybil a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,"['and', 'cybil', 'a']",0,1
US1590920A,1926-06-29,of brunswick,"['ADP', 'NOUN']",[],0,0,2,"['of', 'brunswick']",0,1
US1594864A,1926-08-03,On-the-main,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'ADJ']",[],0,0,5,['on-the-main'],0,1
US1595374A,1926-08-10,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1595594A,1926-08-10,of pittsburgh,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'pittsburgh']",0,1
US1596542A,1925-04-29,Inside and outside micrometer,"['ADP', 'CCONJ', 'ADJ', 'NOUN']",[],0,0,5,"['inside', 'and', 'outside', 'micrometer']",0,1
US1597036A,1925-10-06,In-a-wall dining cabinet,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'VERB', 'NOUN']",[],0,0,8,"['in-a-wall', 'dining', 'cabinet']",0,1
US1598037A,1926-01-26,Inside awning adjuster,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'awning', 'adjuster']",0,1
US1599376A,1926-09-07,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1572599A,1926-02-09,Of warren,"['ADP', 'NOUN']",['PERSON'],0,1,2,"['of', 'warren']",0,1
