patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US1500845A,1921-04-22,Process and apparatus for the manufacture of dispersoids,"['NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,9,0,0,{'dispersoids'},1
US1500909A,1922-09-19,Hand lever for motor resetters,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'resetters'},1
US1500931A,1922-02-23,Centrifugal spinneret,"['PROPN', 'PROPN', 'SPACE']",[],1,0,3,0,0,{'spinneret'},1
US1500957A,1924-05-01,"Apparatus for extracting oil, fats, and waxes, and for conditioning maize and other grain","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",[],1,0,18,0,0,"{'fats,', 'oil,', 'waxes,'}",1
US1500985A,1923-08-06,Method for producing antitoxins,"['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'antitoxins'},1
US1501008A,1922-07-31,Method of cold flanging irregularly shaped sheet metal plates,"['PROPN', 'ADP', 'ADJ', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'SPACE']",[],1,0,11,0,0,{'flanging'},1
US1501039A,1917-10-08,Apparatus for compacting concrete,"['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'compacting'},1
US1501069A,1922-07-03,Punctureproof tire,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'punctureproof'},1
US1501108A,1921-07-15,Process of calcining carbon and products thereof,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADV', 'SPACE']",[],1,0,8,0,0,{'calcining'},1
US1501293A,1923-02-08,"Method of coating metals, flux therefor, etc.","['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'X', 'X', 'SPACE']",[],1,0,11,0,0,"{'metals,', 'etc.', 'therefor,'}",1
US1501333A,1924-04-15,Ropeway and the like,"['PROPN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],1,0,5,0,0,{'ropeway'},1
US1501358A,1922-07-07,Method of making ring mountings,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'mountings'},1
US1501372A,1921-08-17,Magnetic circuit of electrical motors and dynamos,"['ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'PROPN', 'SPACE']",['GPE'],1,0,8,0,0,{'dynamos'},1
US1501385A,1923-03-12,Nonglare lens,"['PROPN', 'NOUN', 'SPACE']",['ORG'],1,0,3,0,0,{'nonglare'},1
US1501432A,1922-01-17,"Painting, cleaning, sand blasting, and general utility air brush","['NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'SPACE']",[],1,0,14,0,0,"{'blasting,', 'cleaning,', 'painting,'}",1
US1501466A,1922-06-17,Two point connecter light plug,"['NUM', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PROPN', 'SPACE']",['CARDINAL'],1,0,8,0,0,{'connecter'},1
US1501472A,1920-01-24,Process of producing paramidophenol and its compounds,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'PRON', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'paramidophenol'},1
US1501476A,1923-06-22,Wall sheathing,"['PROPN', 'VERB', 'SPACE']",[],1,0,3,0,0,{'sheathing'},1
US1501502A,1924-07-15,Ebik gustaf thorin,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,0,0,"{'gustaf', 'ebik'}",1
US1501571A,1919-03-21,Means for castellating nuts,"['NOUN', 'ADP', 'ADJ', 'PROPN', 'SPACE']",[],1,0,5,0,0,{'castellating'},1
US1501632A,1919-03-25,Cue tenoning and trimming machine,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'tenoning'},1
US1501720A,1921-12-27,Sound amplifier for phonographs,"['ADJ', 'ADV', 'ADP', 'PROPN', 'SPACE']",[],1,0,5,0,0,{'phonographs'},1
US1501722A,1921-11-25,Automatic apparatus for changing the weft bobbins in looms,"['ADJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,10,0,0,"{'bobbins', 'weft'}",1
US1501724A,1922-09-23,Apparatus for cooling and chilling hot chocolate and other confectioncovered cakes,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,12,0,0,{'confectioncovered'},1
US1501754A,1922-12-11,Tape dispensing and moistening device,"['PROPN', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'moistening'},1
US1501813A,1924-07-15,Gauge board for breaking wall soard and the like,"['NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PROPN', 'CCONJ', 'DET', 'ADJ']",['ORG'],1,0,9,0,0,{'soard'},1
US1501826A,1921-06-29,Bedpan cleanser and sterilizer,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'sterilizer'},1
US1501865A,1923-10-30,Process of increasing the fineness of ground carbonate containing minerals,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'SPACE']",[],1,0,12,0,0,{'fineness'},1
US1501890A,1919-07-17,Automatic stopping mechanism for phonographs,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,6,0,0,{'phonographs'},1
US1501925A,1920-03-26,Bagasse fiber and process of producing the same,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'SPACE']",[],1,0,9,0,0,{'bagasse'},1
US1501982A,1921-11-15,Turnbutton fastener,"['PROPN', 'NOUN', 'SPACE']",['ORG'],1,0,3,0,0,{'turnbutton'},1
US1502009A,1920-02-04,Nonskid chain attachment for motor vehicles,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'nonskid'},1
US1502033A,1923-06-02,Drawbar attachment for fordson tractors,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,"{'fordson', 'drawbar'}",1
US1502064A,1924-07-22,Joes  sckulds,"['PROPN', 'SPACE', 'NOUN']",[],1,0,3,0,0,{'sckulds'},1
US1502076A,1920-11-29,Method of revivifying carbonaceous filtering mediums,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'revivifying'},1
US1502094A,1924-07-22,Cigar display device astb x g g lam,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'VERB']",[],1,0,9,0,0,"{'astb', 'g', 'x'}",1
US1502101A,1922-06-28,Process of manufacturing viscose,"['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'viscose'},1
US1502133A,1921-10-05,Process of forming turnbuckles,"['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'turnbuckles'},1
US1502154A,1923-05-25,Noslip flange,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'noslip'},1
US1502197A,1922-04-17,"Shade, curtain, or awning roller stop","['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'SPACE']",['PRODUCT'],1,0,9,0,0,"{'shade,', 'curtain,'}",1
US1502207A,1924-03-04,Process for preparing confections coated with fondant,"['NOUN', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADP', 'PROPN', 'SPACE']",[],1,0,8,0,0,{'confections'},1
US1502285A,1921-07-19,Method of precipitating an insoluble sulphide from a. soluble sulphosalt,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'SPACE']",[],1,0,11,0,0,"{'sulphosalt', 'a.'}",1
US1502345A,1922-08-16,Gear synchronizer,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'synchronizer'},1
US1502349A,1919-03-05,"Apparatus for use in assembling, repairing, and limbering gas engines of various types","['PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,16,0,0,"{'assembling,', 'repairing,'}",1
US1502388A,1924-07-22,X x x,"['PROPN', 'PROPN', 'PROPN']",[],1,0,3,0,0,{'x'},1
US1502396A,1923-08-20,T square,"['NOUN', 'PUNCT', 'PROPN', 'SPACE']",[],1,0,4,0,0,{'t'},1
US1502421A,1921-03-29,Enamel opacifying composition and process of making the same,"['PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'SPACE']",['ORG'],1,0,10,0,0,{'opacifying'},1
US1502428A,1923-10-01,Whipstock for wells,"['NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,4,0,0,{'whipstock'},1
US1502539A,1923-08-23,Poison applier,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'applier'},1
US1502657A,1919-06-04,Apparatus for trzating pulps,"['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,"{'pulps', 'trzating'}",1
US1502660A,1921-10-08,Machine for mining or recovering marl and the like,"['NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'PROPN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],1,0,10,0,0,{'marl'},1
US1502723A,1923-05-31,Antiglare headlight,"['PROPN', 'VERB', 'SPACE']",[],1,0,3,0,0,{'antiglare'},1
US1502764A,1922-11-20,Tone modifiers for phonographs,"['NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,5,0,0,"{'phonographs', 'modifiers'}",1
US1502769A,1920-05-25,Nonset stop for phonographs,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,5,0,0,"{'phonographs', 'nonset'}",1
US1502785A,1921-12-02,Pushbutton switch,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'pushbutton'},1
US1502818A,1922-10-16,Snubber for vehicle springs,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'snubber'},1
US1502832A,1923-04-04,Cultivator tooth,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'cultivator'},1
US1502875A,1924-07-29,Anzj edwin h,"['PROPN', 'PROPN', 'PROPN']",[],1,0,3,0,0,"{'anzj', 'h'}",1
US1502888A,1923-01-24,Process of making leavened bread,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'leavened'},1
US1502889A,1918-01-08,Method of and system for radiosignaling,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'SPACE']",[],1,0,7,0,0,{'radiosignaling'},1
US1502912A,1923-05-17,Process of and apparatus for forming bast wood fibers for making fabrics and webs,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'SPACE']",[],1,0,16,0,0,{'bast'},1
US1502941A,1922-05-04,Process of oxidizing dibenzyl,"['NOUN', 'ADP', 'VERB', 'PROPN', 'SPACE']",[],1,0,5,0,0,{'dibenzyl'},1
US1503079A,1922-06-13,Nonskid attachment for vehicle wheels,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'nonskid'},1
US1503104A,1922-06-29,Clock escapement,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'escapement'},1
US1503164A,1922-02-04,"Tape feeder, moistener, and cutting appliance","['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,9,0,0,"{'moistener,', 'feeder,'}",1
US1503166A,1924-07-29,Bailway teaffic controlling apparatus,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'NOUN']",['GPE'],1,0,6,0,0,"{'bailway', 'teaffic'}",1
US1503177A,1924-03-19,Triarylmethane dye,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'triarylmethane'},1
US1503202A,1921-08-12,Method of preventing the natural deterioration of bagasse fibers,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,10,0,0,{'bagasse'},1
US1503218A,1923-02-03,Hypotubule syringe,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'hypotubule'},1
US1503219A,1923-02-09,Hypoampul syringe,"['PROPN', 'NOUN', 'SPACE']",['NORP'],1,0,3,0,0,{'hypoampul'},1
US1503285A,1916-05-08,Process of producing uniform voltaic cells,"['PROPN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'voltaic'},1
US1503327A,1920-06-07,"Brick, and wall construction","['NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'SPACE']",[],1,0,6,0,0,"{'brick,'}",1
US1503332A,1923-11-05,Hydrometer syringe,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'hydrometer'},1
US1503379A,1923-03-20,"Apparatus for mixing, grinding, refining, or treating liquid material, such as liquid chocolate","['PROPN', 'ADP', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,18,0,0,"{'refining,', 'mixing,', 'grinding,', 'material,'}",1
US1503409A,1920-09-10,"Process of manufacturing tiles, sheets, and other articles or products from asbestos or like materials","['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'SPACE']",[],1,0,18,0,0,"{'tiles,', 'sheets,'}",1
US1503410A,1924-07-29,Combined closure and masker eos bags,"['VERB', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'NOUN']",['ORG'],1,0,6,0,0,"{'eos', 'masker'}",1
US1503413A,1921-05-06,Weft feeler for looms,"['PROPN', 'NOUN', 'ADP', 'PROPN', 'SPACE']",['ORG'],1,0,5,0,0,{'weft'},1
US1503429A,1919-08-04,Process of accelerating the vulcanization of natural or artificial india rubber or ruberlike substances,"['NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",['GPE'],1,0,15,0,0,"{'ruberlike', 'vulcanization'}",1
US1503440A,1918-11-15,Means for interconverting alternating and direct current,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'interconverting'},1
US1503573A,1920-05-05,Method of forming forged fulcrums,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'fulcrums'},1
US1503608A,1924-08-05,Edge holding and forming device eos sheet glass machines,"['NOUN', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",['ORG'],1,0,10,0,0,{'eos'},1
US1503623A,1922-01-12,Strip moistener,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'moistener'},1
US1503627A,1921-03-15,Means for atomizing fuel,"['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'atomizing'},1
US1503639A,1922-09-25,Method for annealing sheet metal,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'annealing'},1
US1503687A,1921-03-21,"Apparatus for grinding, abrading or polishing metal and other surfaces","['PROPN', 'ADP', 'VERB', 'PUNCT', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",[],1,0,12,0,0,"{'abrading', 'grinding,'}",1
US1503742A,1924-08-05,Assigtos to  bacon multiplies,"['PROPN', 'X', 'NOUN', 'NOUN']",[],1,0,4,0,0,{'assigtos'},1
US1503743A,1920-06-10,Method of reenforcing reflectors,"['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'reenforcing'},1
US1503762A,1922-11-17,Fireless cooker,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'fireless'},1
US1503839A,1922-01-07,Plug for sadirons,"['PROPN', 'ADP', 'NOUN', 'SPACE']",[],1,0,4,0,0,{'sadirons'},1
US1503915A,1924-08-05,August chakds posner,"['PROPN', 'NOUN', 'NOUN']",['DATE'],1,0,3,0,0,{'chakds'},1
US1504024A,1921-10-03,Process of straightening spindles and the like,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],1,0,8,0,0,{'spindles'},1
US1504097A,1923-03-31,Fireless cooker,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'fireless'},1
US1504100A,1922-12-14,Hair protector and conformer,"['NOUN', 'NOUN', 'CCONJ', 'PROPN', 'SPACE']",[],1,0,5,0,0,{'conformer'},1
US1504133A,1923-04-28,Grooving attachment for lathes,"['VERB', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,5,0,0,{'lathes'},1
US1504164A,1923-08-03,Manufacture of dyestuff intermediates,"['PROPN', 'ADP', 'PROPN', 'VERB', 'SPACE']",[],1,0,5,0,0,"{'dyestuff', 'intermediates'}",1
US1504165A,1923-08-03,Manufacture of quinizarine and the like,"['PROPN', 'ADP', 'PROPN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],1,0,7,0,0,{'quinizarine'},1
US1504197A,1922-10-02,"Method of pasteurizing milk, etc","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'X', 'SPACE']",[],1,0,7,0,0,"{'milk,', 'pasteurizing'}",1
US1504324A,1922-05-19,Method and apparatus for agglomerating materials,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'agglomerating'},1
US1504385A,1920-07-16,Method for distilling and gasifying peat and like substances,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'SPACE']",[],1,0,10,0,0,{'gasifying'},1
US1504408A,1922-10-06,Straightedge machine,"['PROPN', 'NOUN', 'SPACE']",['GPE'],1,0,3,0,0,{'straightedge'},1
US1504416A,1923-02-12,Emergency chain for nonskid tire chains,"['NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'nonskid'},1
US1504421A,1922-04-24,"Tray for phonograph records, etc","['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'X', 'SPACE']",[],1,0,7,0,0,"{'records,'}",1
US1504439A,1921-09-01,Apparatus for sorting pulverulent materials,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'pulverulent'},1
US1504462A,1921-07-25,District of colxtjtbia,"['PROPN', 'ADP', 'PROPN']",[],1,0,3,0,0,{'colxtjtbia'},1
US1504549A,1923-08-07,Method of preparing siliceous material,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'siliceous'},1
US1504588A,1920-04-12,"Process of extracting oils, fats, etc.","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'X', 'X', 'SPACE']",[],1,0,10,0,0,"{'fats,', 'oils,', 'etc.'}",1
US1504618A,1921-12-19,Apparatus for water deaeration,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'deaeration'},1
US1504726A,1922-11-13,Film feeding mechanism for cinematographs,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,7,0,0,{'cinematographs'},1
US1504807A,1923-02-26,Bedstead construction,"['PROPN', 'NOUN', 'SPACE']",['ORG'],1,0,3,0,0,{'bedstead'},1
US1504813A,1922-05-29,Process for producing sulphuric anhydride and sulphuric acid,"['NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'SPACE']",[],1,0,9,0,0,{'anhydride'},1
US1504819A,1923-01-29,"Toy cannon, pistol, gun, and the like","['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],1,0,11,0,0,"{'pistol,', 'cannon,', 'gun,'}",1
US1504850A,1924-08-12,Method of treating galax leattes,"['PROPN', 'ADP', 'VERB', 'NOUN', 'VERB']",[],1,0,5,0,0,"{'galax', 'leattes'}",1
US1504908A,1923-01-03,Insole for shoes,"['PROPN', 'ADP', 'NOUN', 'SPACE']",['ORG'],1,0,4,0,0,{'insole'},1
US1504913A,1923-04-18,"Combined hoe, rake, and shovel","['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'SPACE']",[],1,0,8,0,0,"{'hoe,', 'rake,'}",1
US1504923A,1923-10-06,Apparatus for sweating or crystallizing paraffin or other wax,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",[],1,0,10,0,0,{'crystallizing'},1
US1505052A,1921-10-27,Mandrel support,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'mandrel'},1
US1505079A,1924-08-12,Hajby edgab mills,"['PROPN', 'NOUN', 'NOUN']",['ORG'],1,0,3,0,0,"{'hajby', 'edgab'}",1
US1505080A,1921-12-10,Means for maintaining vacua or partial vacua,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'SPACE']",[],1,0,8,0,0,{'vacua'},1
US1505105A,1920-07-19,Multioffice telephone system,"['PROPN', 'NOUN', 'NOUN', 'SPACE']",[],1,0,4,0,0,{'multioffice'},1
US1505202A,1922-12-12,Recovery of magnesium compounds from brines,"['NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,7,0,0,{'brines'},1
US1505236A,1924-05-07,Manufacture of leavened bread,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'leavened'},1
US1505280A,1923-04-28,Belt tightener,"['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'tightener'},1
US1505295A,1920-07-27,Method of recovery of potassium and magnesium salts from natural brines and calcareous muds,"['PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'SPACE']",[],1,0,15,0,0,"{'muds', 'brines', 'calcareous'}",1
US1505382A,1920-06-24,Process of manufacturing formolophenolic varnishes and the like,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'INTJ', 'SPACE']",[],1,0,9,0,0,"{'formolophenolic', 'varnishes'}",1
US1505418A,1923-05-25,Microscope substage,"['PROPN', 'VERB', 'SPACE']",[],1,0,3,0,0,{'substage'},1
