patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US2236782A,1940-01-31,By-product coke oven and apparatus for operation of the same,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ']",[],0,0,13,0,1
US2237550A,1939-01-24,Inside flash cutter,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US2238624A,1939-01-12,Off-peak water heater control,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2249455A,1940-07-03,Over-bed table,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US2249732A,1939-09-22,Off center reamer,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US2250613A,1939-03-15,Amplifier energizing circuit,"['ADP', 'VERB', 'NOUN']",['PERSON'],0,1,4,0,1
US2253369A,1939-05-16,Over-quota control system for elevators,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,8,0,1
US2255637A,1939-09-30,On-off indicator circuit,"['ADP', 'PUNCT', 'ADP', 'NOUN', 'NOUN']",[],0,0,6,0,1
US2256873A,1935-11-21,Inside induction heater,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US2257887A,1940-10-28,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2262858A,1940-01-31,Amplifier gain control,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,0,1
US2264890A,1940-04-13,Amplifier coupling circuit,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,0,1
US2266146A,1940-10-17,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266147A,1941-03-14,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266148A,1941-03-27,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266149A,1941-03-27,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266150A,1941-03-31,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266151A,1941-03-31,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266210A,1940-10-12,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266232A,1940-10-18,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266242A,1940-05-20,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266243A,1940-07-13,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266245A,1940-10-12,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266246A,1940-11-07,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266247A,1940-11-07,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266248A,1940-11-12,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266251A,1940-11-16,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2266253A,1941-01-30,Off-peak water heating system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2267284A,1941-03-10,By-pass valve,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US2268806A,1939-07-13,By-pass valve for aircraft fuel pumps,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB']",[],0,0,9,0,1
US2270764A,1932-04-28,Amplifier coupling circuit,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,0,1
US2272046A,1940-04-03,Under seat automobile heater,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,0,1
US2274275A,1941-01-29,Inside caliper,"['ADP', 'ADJ']",[],0,0,3,0,1
US2279221A,1939-06-23,Off-setting arrangement for boring tools and the like,"['ADP', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],0,0,11,0,1
US2280682A,1941-04-04,Down marker for football,"['ADP', 'NOUN', 'ADP', 'NOUN']",[],0,0,5,0,1
US2286513A,1940-12-05,Inside flash remover,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US2286770A,1939-08-04,Throwout mechanism for screens,"['ADP', 'NOUN', 'ADP', 'NOUN']",[],0,0,5,0,1
US2290830A,1939-07-26,Up-and-over door,"['ADP', 'PUNCT', 'CCONJ', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2292612A,1940-07-03,Inside handle escutcheon,"['ADP', 'VERB', 'NOUN']",[],0,0,4,0,1
