patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts
US1802974A,1931-04-28,And ernest eacz,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'ernest', 'eacz']",0,1
US1805515A,1930-07-18,Inside pipe cutter,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'pipe', 'cutter']",0,1
US1806534A,1931-05-19,of grand rapids,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'grand', 'rapids']",0,1
US1806541A,1931-05-19,of flint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'flint']",0,1
US1806557A,1931-05-19,of pittsfield,"['ADP', 'NOUN']",[],0,0,2,"['of', 'pittsfield']",0,1
US1806561A,1931-05-19,of feint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'feint']",0,1
US1806605A,1931-05-26,To consolidated,"['ADP', 'VERB']",[],0,0,2,"['to', 'consolidated']",0,1
US1806655A,1931-05-26,Of jama,"['ADP', 'NOUN']",[],0,0,2,"['of', 'jama']",0,1
US1806665A,1931-05-26,of worcester,"['ADP', 'NOUN']",[],0,0,2,"['of', 'worcester']",0,1
US1806838A,1931-05-26,of youngstown,"['ADP', 'ADJ']",[],0,0,2,"['of', 'youngstown']",0,1
US1806856A,1931-05-26,of augsburg,"['ADP', 'NOUN']",[],0,0,2,"['of', 'augsburg']",0,1
US1806860A,1931-05-26,of columbus,"['ADP', 'NOUN']",[],0,0,2,"['of', 'columbus']",0,1
US1806893A,1931-05-26,Inside microseter caliber,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['inside', 'microseter', 'caliber']",0,1
US1806938A,1931-05-26,And will,"['CCONJ', 'AUX']",[],0,0,2,"['and', 'will']",0,1
US1806943A,1931-05-26,of new yoke,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'new', 'yoke']",0,1
US1806977A,1931-05-26,By mesnej asgign,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['by', 'mesnej', 'asgign']",0,1
US1807555A,1931-05-26,of phoenix,"['ADP', 'NOUN']",[],0,0,2,"['of', 'phoenix']",0,1
US1807614A,1931-06-02,of jena,"['ADP', 'NOUN']",[],0,0,2,"['of', 'jena']",0,1
US1807637A,1926-01-21,of goeggingen,"['ADP', 'NOUN']",[],0,0,2,"['of', 'goeggingen']",0,1
US1807659A,1928-02-25,of new yobk,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'new', 'yobk']",0,1
US1807707A,1925-03-09,of ivry-port,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['of', 'ivry-port']",0,1
US1807755A,1924-06-27,And their,"['CCONJ', 'PRON']",[],0,0,2,"['and', 'their']",0,1
US1807761A,1928-07-30,of wiesbaden-biebrich,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['of', 'wiesbaden-biebrich']",0,1
US1807828A,1931-06-02,Of endicott,"['ADP', 'NOUN']",[],0,0,2,"['of', 'endicott']",0,1
US1808032A,1924-01-22,Out of water propeller,"['ADP', 'ADP', 'NOUN', 'NOUN']",[],0,0,5,"['out', 'of', 'water', 'propeller']",0,1
US1811306A,1931-06-23,Of holborn,"['ADP', 'VERB']",[],0,0,2,"['of', 'holborn']",0,1
US1814048A,1928-03-22,Inside casing or tool joint cutter,"['ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'NOUN']",[],0,0,7,"['inside', 'casing', 'or', 'tool', 'joint', 'cutter']",0,1
US1815023A,1927-02-19,Amplifier coupling,"['ADP', 'NOUN']",['PERSON'],0,1,3,"['amplifier', 'coupling']",0,1
US1818073A,1931-08-11,And one-third to,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'ADP']",['CARDINAL'],0,0,5,"['and', 'one-third', 'to']",0,1
US1821044A,1931-09-01,of stamford,"['ADP', 'NOUN']",[],0,0,2,"['of', 'stamford']",0,1
US1822249A,1931-09-08,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1825542A,1927-05-13,Down draft room,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['down', 'draft', 'room']",0,1
US1827099A,1931-10-13,of moline,"['ADP', 'NOUN']",['CARDINAL'],0,0,2,"['of', 'moline']",0,1
US1828126A,1931-10-20,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1828180A,1931-10-20,By edna b,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['by', 'edna', 'b']",0,1
US1829735A,1931-11-03,of paterson,"['ADP', 'NOUN']",[],0,0,2,"['of', 'paterson']",0,1
US1830120A,1931-11-03,And one-half to lewis m,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'PART', 'VERB', 'VERB']",['CARDINAL'],0,0,7,"['and', 'one-half', 'to', 'lewis', 'm']",0,1
US1833611A,1925-11-03,By-pass condenser,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['by-pass', 'condenser']",0,1
US1835538A,1931-12-08,And herman e,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'herman', 'e']",0,1
US1838421A,1929-07-11,Down draft carburetor,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['down', 'draft', 'carburetor']",0,1
US1838640A,1931-12-29,of wyomissing,"['ADP', 'VERB']",[],0,0,2,"['of', 'wyomissing']",0,1
US1839008A,1931-12-29,of dttrsley,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dttrsley']",0,1
US1840727A,1929-07-11,Down draft carburetor,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['down', 'draft', 'carburetor']",0,1
US1840968A,1929-10-24,By-pass valve,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['by-pass', 'valve']",0,1
US1841078A,1932-01-12,And charles kiaqges,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'charles', 'kiaqges']",0,1
US1842558A,1929-07-20,Amplifier energizing system,"['ADP', 'VERB', 'NOUN']",['PERSON'],0,1,4,"['amplifier', 'energizing', 'system']",0,1
US1843063A,1932-01-26,Of cabbon monoxide anj,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,4,"['of', 'cabbon', 'monoxide', 'anj']",0,1
US1844668A,1929-09-30,By-pass valve for motor pumps,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB']",[],0,0,8,"['by-pass', 'valve', 'for', 'motor', 'pumps']",0,1
US1845498A,1929-03-27,By-pass casing,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,"['by-pass', 'casing']",0,1
US1845691A,1932-02-16,And cooling appabattts,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'cooling', 'appabattts']",0,1
US1848458A,1932-03-08,And victor w,"['CCONJ', 'NOUN', 'X']",[],0,0,3,"['and', 'victor', 'w']",0,1
US1848546A,1932-03-08,of flint,"['ADP', 'NOUN']",[],0,0,2,"['of', 'flint']",0,1
US1848584A,1932-03-08,of soho foundry,"['ADP', 'NOUN', 'VERB']",[],0,0,3,"['of', 'soho', 'foundry']",0,1
US1848602A,1932-03-08,And edward p,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'edward', 'p']",0,1
US1848635A,1932-03-08,And iba v,"['CCONJ', 'ADJ', 'NOUN']",['ORG'],0,0,3,"['and', 'iba', 'v']",0,1
US1848636A,1932-03-08,of pittsburgh,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'pittsburgh']",0,1
US1848650A,1932-03-08,of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
US1848703A,1932-03-08,And magnus cronwall,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,"['and', 'magnus', 'cronwall']",0,1
US1848713A,1932-03-08,of la faybtte,"['ADP', 'X', 'NOUN']",[],0,0,3,"['of', 'la', 'faybtte']",0,1
US1848749A,1932-03-08,of winsted,"['ADP', 'VERB']",[],0,0,2,"['of', 'winsted']",0,1
US1848757A,1932-03-08,of tobbington,"['ADP', 'NOUN']",[],0,0,2,"['of', 'tobbington']",0,1
US1848772A,1932-03-08,of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
US1848807A,1932-03-08,And cubtigl,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'cubtigl']",0,1
US1848825A,1932-03-08,of la fayette,"['ADP', 'DET', 'NOUN']",[],0,0,3,"['of', 'la', 'fayette']",0,1
US1848857A,1932-03-08,of waterbury,"['ADP', 'NOUN']",[],0,0,2,"['of', 'waterbury']",0,1
US1848877A,1932-03-08,of waterbury,"['ADP', 'NOUN']",[],0,0,2,"['of', 'waterbury']",0,1
US1848884A,1932-03-08,of new haven,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'new', 'haven']",0,1
US1848897A,1932-03-08,of traverse city,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'traverse', 'city']",0,1
US1849353A,1929-06-22,Inside sun visor for vehicles,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,6,"['inside', 'sun', 'visor', 'for', 'vehicles']",0,1
US1849389A,1931-06-06,Over-running clutch,"['ADP', 'PUNCT', 'VERB', 'NOUN']",[],0,0,5,"['over-running', 'clutch']",0,1
US1849935A,1932-03-15,of portland,"['ADP', 'NOUN']",[],0,0,2,"['of', 'portland']",0,1
US1851269A,1930-11-17,Inside casing cutter,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['inside', 'casing', 'cutter']",0,1
US1852730A,1932-04-05,of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
US1853496A,1927-09-26,By-pass for air cleaners,"['ADP', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,7,"['by-pass', 'for', 'air', 'cleaners']",0,1
US1854077A,1932-04-12,of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
US1854837A,1932-04-19,of elkhart,"['ADP', 'NOUN']",[],0,0,2,"['of', 'elkhart']",0,1
US1855072A,1932-04-19,of modlino,"['ADP', 'NOUN']",[],0,0,2,"['of', 'modlino']",0,1
US1858580A,1932-05-17,And seven,"['CCONJ', 'NUM']",['CARDINAL'],0,0,2,"['and', 'seven']",0,1
US1859241A,1932-05-17,And otto spuing,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'otto', 'spuing']",0,1
US1859523A,1927-03-15,Inside label and corner flap,"['ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,6,"['inside', 'label', 'and', 'corner', 'flap']",0,1
US1859859A,1930-06-30,In-alpha-door bathroom,"['ADP', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,7,"['in-alpha-door', 'bathroom']",0,1
US1861709A,1932-06-07,And dehumidifying,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'dehumidifying']",0,1
US1862535A,1932-06-14,of grand rapids,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'grand', 'rapids']",0,1
US1863872A,1930-12-09,Weft detecting mechanism,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['weft', 'detecting', 'mechanism']",0,1
US1864564A,1928-07-11,Over and under weight scale,"['ADP', 'CCONJ', 'ADP', 'NOUN', 'NOUN']",[],0,0,6,"['over', 'and', 'under', 'weight', 'scale']",0,1
US1864895A,1932-06-28,of troy,"['ADP', 'NOUN']",[],0,0,2,"['of', 'troy']",0,1
US1867002A,1932-07-12,By edna b,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['by', 'edna', 'b']",0,1
US1867289A,1931-03-13,Inside casing cutter,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['inside', 'casing', 'cutter']",0,1
US1868419A,1932-07-19,of le locle,"['ADP', 'X', 'NOUN']",[],0,0,3,"['of', 'le', 'locle']",0,1
US1870182A,1932-08-02,And frank bowers and curtis,"['CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,5,"['and', 'frank', 'bowers', 'and', 'curtis']",0,1
US1872432A,1932-08-16,On-the-main,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'ADJ']",[],0,0,5,['on-the-main'],0,1
US1872479A,1932-08-16,of montbeal,"['ADP', 'NOUN']",[],0,0,2,"['of', 'montbeal']",0,1
US1872846A,1929-05-27,"Under-pad for rugs, carpets, and mats","['ADP', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB']",[],0,0,11,"['under-pad', 'for', 'rugs,', 'carpets,', 'and', 'mats']",0,1
US1872952A,1932-01-18,Weft detecting mechanism for loom shuttles,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,7,"['weft', 'detecting', 'mechanism', 'for', 'loom', 'shuttles']",0,1
US1873182A,1931-05-13,Weft detecting mechanism for double shuttle looms,"['ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB']",[],0,0,8,"['weft', 'detecting', 'mechanism', 'for', 'double', 'shuttle', 'looms']",0,1
US1873183A,1931-05-01,Weft detecting mechanism for pick and pick looms,"['ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],0,0,9,"['weft', 'detecting', 'mechanism', 'for', 'pick', 'and', 'pick', 'looms']",0,1
US1873238A,1929-11-02,Off-peak power and metering system and apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,10,"['off-peak', 'power', 'and', 'metering', 'system', 'and', 'apparatus']",0,1
US1873780A,1932-08-23,of middletown,"['ADP', 'NOUN']",[],0,0,2,"['of', 'middletown']",0,1
US1874501A,1932-08-30,of lynwood,"['ADP', 'NOUN']",[],0,0,2,"['of', 'lynwood']",0,1
US1875330A,1932-09-06,of manitowoc,"['ADP', 'NOUN']",[],0,0,2,"['of', 'manitowoc']",0,1
US1875331A,1932-09-06,of akkon,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akkon']",0,1
US1875332A,1932-09-06,of lansing,"['ADP', 'VERB']",[],0,0,2,"['of', 'lansing']",0,1
US1875336A,1932-09-06,Mining- machine,"['CCONJ', 'NOUN']",[],0,0,2,"['mining-', 'machine']",0,1
US1875367A,1932-09-06,of syracuse,"['ADP', 'NOUN']",[],0,0,2,"['of', 'syracuse']",0,1
US1875377A,1932-09-06,of grand rapids,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,"['of', 'grand', 'rapids']",0,1
US1875390A,1930-05-31,of akron,"['ADP', 'NOUN']",[],0,0,2,"['of', 'akron']",0,1
US1875401A,1932-09-06,of tebre haute,"['ADP', 'NOUN', 'NOUN']",[],0,0,3,"['of', 'tebre', 'haute']",0,1
US1875424A,1932-09-06,And rudolph j,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,"['and', 'rudolph', 'j']",0,1
US1875474A,1932-09-06,To libbey-owens,"['ADP', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,4,"['to', 'libbey-owens']",0,1
US1875477A,1932-09-06,of parkersburg,"['ADP', 'NOUN']",[],0,0,2,"['of', 'parkersburg']",0,1
US1876411A,1932-09-06,of columbus,"['ADP', 'NOUN']",[],0,0,2,"['of', 'columbus']",0,1
US1876421A,1932-09-06,Of jlanshto,"['ADP', 'NOUN']",[],0,0,2,"['of', 'jlanshto']",0,1
US1876458A,1932-09-06,of bbooklyn,"['ADP', 'X']",[],0,0,2,"['of', 'bbooklyn']",0,1
US1876482A,1932-09-06,And keocess tob eenewiwu same,"['CCONJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ']",[],0,0,5,"['and', 'keocess', 'tob', 'eenewiwu', 'same']",0,1
US1876556A,1932-09-13,of waterbury,"['ADP', 'NOUN']",[],0,0,2,"['of', 'waterbury']",0,1
US1876568A,1932-09-13,of moline,"['ADP', 'NOUN']",['CARDINAL'],0,0,2,"['of', 'moline']",0,1
US1876571A,1932-09-13,of ambler,"['ADP', 'NOUN']",[],0,0,2,"['of', 'ambler']",0,1
US1876624A,1932-09-13,For ornaments,"['ADP', 'NOUN']",[],0,0,2,"['for', 'ornaments']",0,1
US1878316A,1932-09-20,of dayton,"['ADP', 'NOUN']",[],0,0,2,"['of', 'dayton']",0,1
US1879125A,1932-09-27,And julius c,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,"['and', 'julius', 'c']",0,1
US1879742A,1932-09-27,of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
US1879837A,1932-09-27,And one-fourth to k,"['CCONJ', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'X']",['CARDINAL'],0,0,6,"['and', 'one-fourth', 'to', 'k']",0,1
US1881260A,1932-10-04,of lakewood,"['ADP', 'NOUN']",[],0,0,2,"['of', 'lakewood']",0,1
US1882863A,1932-10-18,Of endicott,"['ADP', 'NOUN']",[],0,0,2,"['of', 'endicott']",0,1
US1883346A,1932-10-18,Lb dbeypus,"['ADP', 'NOUN']",[],0,0,2,"['lb', 'dbeypus']",0,1
US1883951A,1932-10-25,of stuttgart,"['ADP', 'NOUN']",[],0,0,2,"['of', 'stuttgart']",0,1
US1884084A,1927-06-03,By-product coke oven recovery system,"['ADP', 'PUNCT', 'NOUN', 'X', 'ADJ', 'NOUN', 'NOUN']",[],0,0,8,"['by-product', 'coke', 'oven', 'recovery', 'system']",0,1
US1884431A,1932-10-25,of chicaao,"['ADP', 'NOUN']",[],0,0,2,"['of', 'chicaao']",0,1
US1885052A,1932-10-25,of gaby,"['ADP', 'NOUN']",[],0,0,2,"['of', 'gaby']",0,1
US1885177A,1932-11-01,of memphis,"['ADP', 'PRON']",[],0,0,2,"['of', 'memphis']",0,1
US1885593A,1931-06-06,Under pressure faucet and valve tool,"['ADP', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],0,0,7,"['under', 'pressure', 'faucet', 'and', 'valve', 'tool']",0,1
US1888524A,1930-10-25,By-pass connection for meters,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,"['by-pass', 'connection', 'for', 'meters']",0,1
US1888692A,1932-11-22,of detboit,"['ADP', 'NOUN']",['GPE'],0,0,2,"['of', 'detboit']",0,1
US1888825A,1932-11-22,And witi,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'witi']",0,1
US1889411A,1926-01-08,Inside feed stoker,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,"['inside', 'feed', 'stoker']",0,1
US1891979A,1932-12-27,Of molding graphite refractory compositions,"['ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,"['of', 'molding', 'graphite', 'refractory', 'compositions']",0,1
US1892842A,1931-02-27,Under drain for sewer filtering plants,"['ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,"['under', 'drain', 'for', 'sewer', 'filtering', 'plants']",0,1
US1893231A,1931-11-16,Over running clutch,"['ADP', 'VERB', 'NOUN']",[],0,0,4,"['over', 'running', 'clutch']",0,1
US1897137A,1933-02-14,And spinning,"['CCONJ', 'VERB']",[],0,0,2,"['and', 'spinning']",0,1
US1899250A,1933-02-28,of daytqit,"['ADP', 'NOUN']",[],0,0,2,"['of', 'daytqit']",0,1
US1899856A,1933-02-28,Of basel,"['ADP', 'NOUN']",[],0,0,2,"['of', 'basel']",0,1
