patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US1800456A,1928-12-26,"Stool, chair, and table construction","['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN']",[],1,0,8,0,0,"{'stool,', 'chair,'}",1
US1800537A,1927-09-17,Coin controlled attachment for phonographs,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'PROPN']",[],1,0,7,0,0,{'phonographs'},1
US1800542A,1928-01-27,Electric wire cord coiler,"['ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PROPN']",[],1,0,7,0,0,{'coiler'},1
US1800544A,1928-11-22,Totalizer for printing machines,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,5,0,0,{'totalizer'},1
US1800566A,1927-11-29,Apparatus for removing commutators from armature shafts,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'VERB']",[],1,0,8,0,0,{'commutators'},1
US1800576A,1928-12-18,Piezo electric crystal apparatus,"['PROPN', 'PUNCT', 'ADJ', 'PROPN', 'PROPN']",['ORG'],1,0,6,0,0,{'piezo'},1
US1800577A,1929-01-14,Piezo electric crystal holder,"['PROPN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN']",['ORG'],1,0,6,0,0,{'piezo'},1
US1800593A,1926-04-06,"Means for protecting wooden masts, poles, sleepers, and the like","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,14,0,0,"{'masts,', 'sleepers,', 'poles,'}",1
US1800629A,1929-05-31,"Apparatus for sewing, measuring, and cutting of wind hose bindings and the like","['PROPN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],1,0,17,0,0,"{'sewing,', 'measuring,'}",1
US1800645A,1928-09-19,Record handling mechanism for phonographs,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'PROPN']",[],1,0,7,0,0,{'phonographs'},1
US1800651A,1926-08-14,Dynamic balancing machine and recording amplimeter therefor,"['ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PROPN']",[],1,0,8,0,0,{'amplimeter'},1
US1800667A,1931-04-14,Apparatus eor eitecting,"['PROPN', 'NOUN', 'VERB']",[],1,0,3,0,0,"{'eor', 'eitecting'}",1
US1800676A,1923-10-20,Apparatus for testing magnetizable objects,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,0,0,{'magnetizable'},1
US1800702A,1928-09-01,Locking device for fudge mandrels,"['VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,6,0,0,{'mandrels'},1
US1800724A,1925-06-01,Apparatus for deaerating liquid,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'deaerating'},1
US1800729A,1930-05-31,Man's neckwear,"['PROPN', 'PART', 'NOUN']",[],1,0,4,0,0,{'neckwear'},1
US1800740A,1926-04-29,Method and apparatus for desuperheating steam,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,7,0,0,{'desuperheating'},1
US1800747A,1929-02-08,Tuyere and supporting grate therefor,"['PROPN', 'CCONJ', 'VERB', 'NOUN', 'PROPN']",[],1,0,6,0,0,{'tuyere'},1
US1800761A,1925-10-24,Method of utilizing the liquors obtained by subjecting pyrites cinder to chloridizing roasting and lixiviating the roasted material,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADP', 'VERB', 'VERB', 'CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN']",[],1,0,19,0,0,"{'pyrites', 'chloridizing', 'lixiviating'}",1
US1800799A,1929-12-06,Method of embossing panels,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'embossing'},1
US1800820A,1925-06-05,Thkee phase wired radio receiving circuits,"['PROPN', 'PUNCT', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN']",['PERSON'],1,1,8,0,0,{'thkee'},1
US1800848A,1929-03-08,Method of casting annealing box covers,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'VERB']",[],1,0,7,0,0,{'annealing'},1
US1800860A,1927-03-28,Process of making organic esters of cellulose containing acyl groups having more than two carbon atoms,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADP', 'NUM', 'NOUN', 'NOUN']",['CARDINAL'],1,0,17,0,0,"{'acyl', 'esters'}",1
US1800862A,1927-07-08,Method of separating secondary alcohols from pine oil,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,9,0,0,{'alcohols'},1
US1800869A,1930-01-31,Method of manufacturing squirrel cage windings,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,8,0,0,{'windings'},1
US1800894A,1930-01-20,Method of dissolving a deliquescent material,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN']",[],1,0,7,0,0,{'deliquescent'},1
US1800910A,1924-06-28,Process of carbonizing coal,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'carbonizing'},1
US1800923A,1928-03-29,Stencil for the production of composite ornamentations on embroidery machines,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,11,0,0,{'ornamentations'},1
US1800942A,1929-05-27,Process of making laminated shims,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN']",[],1,0,6,0,0,{'shims'},1
US1800985A,1929-03-06,Method of preparing edible emulsions of solid in fat and product thereof,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADV']",[],1,0,13,0,0,{'emulsions'},1
US1800986A,1929-03-06,Method of preparing edible emulsions of solid in fat and product thereof,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADV']",[],1,0,13,0,0,{'emulsions'},1
US1800987A,1929-03-06,Method of preparing edible emulsions of solid in fat and product thereof,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADV']",[],1,0,13,0,0,{'emulsions'},1
US1801015A,1929-08-12,Soffit clip,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'soffit'},1
US1801018A,1929-05-27,Method of and means for making pronged sheet metal stiffeners,"['PROPN', 'ADP', 'CCONJ', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,12,0,0,{'stiffeners'},1
US1801042A,1928-03-10,Magnetic control for antenne,"['ADJ', 'NOUN', 'ADP', 'PROPN']",[],1,0,5,0,0,{'antenne'},1
US1801046A,1930-05-10,Comber roll for combing raw cotton,"['PROPN', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,7,0,0,{'comber'},1
US1801068A,1927-01-24,Manufacture of the isomeric monoethyl ethers of protocatechuic aldehyde,"['NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PROPN']",[],1,0,10,0,0,"{'aldehyde', 'isomeric', 'protocatechuic', 'ethers', 'monoethyl'}",1
US1801095A,1926-05-26,Method of preparing preservable yeast preparations,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'preservable'},1
US1801097A,1929-07-01,Method of removing naphthalene from solvent naphtha,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'PROPN']",[],1,0,8,0,0,"{'naphthalene', 'naphtha'}",1
US1801101A,1928-06-08,Method and apparatus for whisking liquid or semiliquid substances,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,10,0,0,{'semiliquid'},1
US1801106A,1929-12-13,Impulse metering system,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,0,0,{'metering'},1
US1801111A,1931-04-14,Appaeattts fob cleaning liquids,"['PROPN', 'ADV', 'VERB', 'NOUN']",['NORP'],1,0,4,0,0,{'appaeattts'},1
US1801186A,1929-04-18,"Single point, double thread drive screw","['ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PROPN']",[],1,0,10,0,0,"{'point,'}",1
US1801189A,1925-11-11,Process for the sulphonation of fatty materials,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,8,0,0,{'sulphonation'},1
US1801263A,1929-03-30,"Method of heating for drying, baking, distilling, and the like","['PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,14,0,0,"{'baking,', 'distilling,', 'drying,'}",1
US1801265A,1928-03-21,Expanding rotary underreamer,"['VERB', 'ADJ', 'PROPN']",[],1,0,4,0,0,{'underreamer'},1
US1801328A,1924-01-04,Apparatus for testing magnetizable material,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,0,0,{'magnetizable'},1
US1801339A,1929-06-05,Process of extracting or recovering metals from the slimes or residues of electrolytic lead refining operations,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,18,0,0,{'slimes'},1
US1801343A,1926-01-11,Multirecord controller,"['PROPN', 'NOUN']",['ORG'],1,0,3,0,0,{'multirecord'},1
US1801369A,1922-08-21,Variometer dial,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'variometer'},1
US1801425A,1929-05-06,Sawmill setworks,"['PROPN', 'VERB']",[],1,0,3,0,0,{'setworks'},1
US1801463A,1926-09-03,Sheetlike shoe filler,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,0,0,{'sheetlike'},1
US1801509A,1925-07-24,Method of crystallizing explosives from solvents,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],1,0,7,0,0,{'crystallizing'},1
US1801546A,1928-11-20,Envelope for x ray plates,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'x'},1
US1801549A,1929-08-16,Antishort bushing,"['PROPN', 'VERB']",[],1,0,3,0,0,"{'antishort', 'bushing'}",1
US1801567A,1929-12-18,Cultivator shovel,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'cultivator'},1
US1801607A,1926-05-11,"Means for producing open, sinker loop, knitted fabric","['PROPN', 'ADP', 'VERB', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,12,0,0,"{'loop,', 'open,'}",1
US1801627A,1926-11-27,Process and apparatus for continuous treatment of hydrocarbon oil with a. metallic halide,"['NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN']",[],1,0,14,0,0,"{'a.', 'halide'}",1
US1801636A,1927-01-18,Piezo electric crystal stabilizer modulator,"['PROPN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",['ORG'],1,0,8,0,0,{'piezo'},1
US1801669A,1929-04-04,Typist's hand rest,"['PROPN', 'PART', 'NOUN', 'NOUN']",['PERSON'],1,1,5,0,0,"{""typist's""}",1
US1801687A,1929-07-15,Vacuum head and deodorizer,"['PROPN', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,5,0,0,{'deodorizer'},1
US1801695A,1926-07-21,Manufacture of bis aminophenyl anthracene and derivatives,"['PROPN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'CCONJ', 'NOUN']",[],1,0,9,0,0,"{'anthracene', 'aminophenyl'}",1
US1801719A,1929-12-10,Supporting attachment for lathes,"['VERB', 'NOUN', 'ADP', 'PROPN']",[],1,0,5,0,0,{'lathes'},1
US1801742A,1927-07-29,Process for graphitizing castings of white cast iron,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'NOUN']",[],1,0,9,0,0,{'graphitizing'},1
US1801743A,1927-10-10,Method of preparing depolarizing mixtures,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN']",[],1,0,6,0,0,{'depolarizing'},1
US1801745A,1926-10-22,Azo dyestuffs containing chromium and process of making,"['PROPN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB']",['PERSON'],1,1,9,0,0,"{'dyestuffs', 'azo'}",1
US1801766A,1928-03-02,Process of making poly nitro phenyl thiazyl sulphides,"['NOUN', 'ADP', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'VERB']",[],1,0,9,0,0,"{'thiazyl', 'sulphides'}",1
US1801784A,1928-08-11,Method of and apparatus for producing photographic silver salt emulsions,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,12,0,0,{'emulsions'},1
US1801813A,1928-10-04,Method of waterproofing sheathing for electrical conductors and the product thereof,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV']",[],1,0,12,0,0,{'sheathing'},1
US1801849A,1931-04-21,Axtd nixon lee,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3,0,0,{'axtd'},1
US1801901A,1927-08-26,Method of making phenol ethyl ethers,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'ethers'},1
US1801942A,1929-02-08,Method for revivifying treating agents,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,0,0,{'revivifying'},1
US1801947A,1929-02-22,"Apparatus for the diagonal control of moving objects, particularly aeroplanes","['PROPN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADV', 'NOUN']",[],1,0,12,0,0,"{'objects,'}",1
US1801969A,1920-01-07,Method of and apparatus for kinetoscopy,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,7,0,0,{'kinetoscopy'},1
US1801992A,1926-02-16,Apparatus for making confections,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'confections'},1
US1802055A,1926-11-16,Method of producing menthol and its isomers,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'PRON', 'NOUN']",[],1,0,8,0,0,{'isomers'},1
US1802062A,1926-03-26,Method of obtaining water soluble azo dyes,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'NOUN']",[],1,0,9,0,0,{'azo'},1
US1802075A,1929-02-20,"Apparatus for pressing and stretching garments, ties, ribbons, or the like","['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,15,0,0,"{'garments,', 'ribbons,', 'ties,'}",1
US1802080A,1929-03-22,Waterproof watchcase,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'watchcase'},1
US1802163A,1927-12-27,Manufacture of butyl alcohol,"['PROPN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,0,0,{'butyl'},1
US1802167A,1927-02-19,Socketless electric bulb,"['PROPN', 'PROPN', 'PROPN']",['NORP'],1,0,4,0,0,{'socketless'},1
US1802174A,1931-04-21,Wiashafek  on  the ehine,"['PROPN', 'SPACE', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5,0,0,"{'wiashafek', 'ehine'}",1
US1802185A,1928-06-21,Mercury arc rectifier,"['PROPN', 'PUNCT', 'NOUN', 'PROPN']",['ORG'],1,0,5,0,0,{'rectifier'},1
US1802208A,1927-10-20,Process of producing dyeings and prints,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,7,0,0,{'dyeings'},1
US1802225A,1928-03-05,Grape huller,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'huller'},1
US1802228A,1929-11-27,Dustproof bag,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'dustproof'},1
US1802237A,1926-09-09,"Method for damping vibrations which is chiefly applicable to blowpipe apparatus for the cutting of metals, and apparatus wherein the said method is carried into effect","['PROPN', 'ADP', 'VERB', 'NOUN', 'PRON', 'AUX', 'ADV', 'ADJ', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'SCONJ', 'DET', 'VERB', 'NOUN', 'AUX', 'VERB', 'ADP', 'NOUN']",[],1,0,28,0,0,"{'metals,', 'blowpipe'}",1
US1802242A,1926-05-20,Production of oxy compounds of tantalum and columbium from the ores,"['NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN']",[],1,0,12,0,0,{'columbium'},1
US1802257A,1930-03-26,Drawbar construction,"['PROPN', 'NOUN']",['LOC'],1,0,3,0,0,{'drawbar'},1
US1802288A,1929-04-03,Lineman's belt,"['PROPN', 'PART', 'NOUN']",['PERSON'],1,1,4,0,0,"{""lineman's""}",1
US1802292A,1928-08-29,Industrial product based upon paraguayan tea,"['ADJ', 'NOUN', 'VERB', 'SCONJ', 'PROPN', 'NOUN']",[],1,0,7,0,0,{'paraguayan'},1
US1802299A,1928-05-01,Method of making volute springs,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,0,0,{'volute'},1
US1802336A,1928-09-25,Naphthenic acid,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'naphthenic'},1
US1802455A,1928-12-10,Process of pasteurizing dairy products,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,0,0,{'pasteurizing'},1
US1802460A,1929-08-08,Combined torchere and bridge lamp,"['VERB', 'ADJ', 'CCONJ', 'PROPN', 'PROPN']",[],1,0,6,0,0,{'torchere'},1
US1802463A,1925-09-19,"Process of producing chromium plated articles with mirrorlike, scratchfinish, or the like surfaces","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'ADJ', 'NOUN']",[],1,0,17,0,0,"{'scratchfinish,', 'mirrorlike,'}",1
US1802468A,1931-04-28,Censtg tsang ho,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3,0,0,"{'censtg', 'tsang'}",1
US1802502A,1929-10-04,Method of forming transformer core lamine,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,8,0,0,{'lamine'},1
US1802644A,1926-12-21,Method of charging cellulose digesters and means therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'X']",[],1,0,9,0,0,{'digesters'},1
US1802659A,1924-06-30,Condenser unit for refrigerating apparatus,"['PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,6,0,0,{'refrigerating'},1
US1802683A,1931-04-28,Method op and apparatus for s,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PRON']",[],1,0,6,0,0,{'s'},1
US1802695A,1924-06-26,Bimetallic protective coating for iron tubes,"['PROPN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",['PERSON'],1,1,7,0,0,{'bimetallic'},1
US1802703A,1929-01-10,Condenser bushing,"['PROPN', 'VERB']",[],1,0,3,0,0,{'bushing'},1
US1802711A,1930-02-12,Surface cutter and cultivator,"['PROPN', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,5,0,0,{'cultivator'},1
US1802726A,1929-10-28,Method of cleaning trickling filters used in purifying industrial wastes and other sewages,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,14,0,0,{'sewages'},1
US1802753A,1927-04-22,Process for increasing the stability and filterability of latex,"['NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PROPN']",[],1,0,10,0,0,{'filterability'},1
US1802780A,1927-05-06,Piezo electric device,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,{'piezo'},1
US1802781A,1927-05-06,Piezo electric device,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,{'piezo'},1
US1802782A,1927-05-06,Piezo electric device,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,{'piezo'},1
US1802783A,1927-10-14,Piezo electric device,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,{'piezo'},1
US1802785A,1924-10-11,Method of extruding long seamless tubing,"['PROPN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN']",[],1,0,7,0,0,{'extruding'},1
US1802908A,1925-06-19,Drawbench mechanism,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'drawbench'},1
US1803027A,1930-04-28,Antiskid chain,"['PROPN', 'NOUN']",['PERSON'],1,1,3,0,0,{'antiskid'},1
US1803031A,1926-03-11,Apparatus for annealing glassware,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'annealing'},1
US1803112A,1930-01-20,Ash sifter,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'sifter'},1
US1803182A,1926-07-09,Process for preparing naphthalene 1.4.5.8. tetracarboxylic acid,"['NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN']",[],1,0,6,0,0,"{'1.4.5.8.', 'naphthalene', 'tetracarboxylic'}",1
US1803238A,1928-08-17,Insecticide and deodorizing tablet,"['ADJ', 'CCONJ', 'VERB', 'PROPN']",[],1,0,5,0,0,{'deodorizing'},1
US1803269A,1928-09-04,Apparatus for measuring the turbidity of liquids,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']",[],1,0,8,0,0,{'turbidity'},1
US1803274A,1927-05-06,Piezo electric device,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,{'piezo'},1
US1803275A,1928-09-12,Piezo electric device,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,{'piezo'},1
US1803277A,1927-10-08,Noninterfering alarm box,"['NOUN', 'NOUN', 'PROPN']",[],1,0,4,0,0,{'noninterfering'},1
US1803298A,1929-07-17,Method for the production of amine salts of half esters of dicarboxylic acids,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",['CARDINAL'],1,0,14,0,0,"{'amine', 'esters', 'dicarboxylic'}",1
US1803332A,1928-12-31,Cultivator with sled frame,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'cultivator'},1
US1803338A,1929-09-14,Motorist's eyeshield,"['PROPN', 'PART', 'NOUN']",['PERSON'],1,1,4,0,0,"{""motorist's"", 'eyeshield'}",1
US1803340A,1925-11-10,Process of annealing and heat treating cast iron,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']",[],1,0,9,0,0,{'annealing'},1
US1803386A,1927-01-10,Process for producing amalgams to be used in dentistry,"['NOUN', 'ADP', 'VERB', 'PROPN', 'PART', 'AUX', 'VERB', 'ADP', 'NOUN']",[],1,0,10,0,0,{'amalgams'},1
US1803417A,1929-03-23,Method of manufacturing commercial products from phosphatic material,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,9,0,0,{'phosphatic'},1
US1803457A,1925-06-29,Truss for the reduction or alleviation of hernia,"['NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'PROPN']",['PERSON'],1,1,9,0,0,{'alleviation'},1
US1803478A,1928-06-21,Method of jigging and doweling patterns,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,7,0,0,{'doweling'},1
US1803519A,1929-01-05,Lithographer's glass,"['PROPN', 'PART', 'NOUN']",['ORG'],1,0,4,0,0,"{""lithographer's""}",1
US1803552A,1928-02-02,Antiskid device,"['PROPN', 'NOUN']",['PERSON'],1,1,3,0,0,{'antiskid'},1
