patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US3930045A,1973-11-20,In situ production of meat like flavor in extruded porous food product,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],0,0,13,0,1
US3930167A,1973-05-04,In-line production control of polymeric film,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,9,0,1
US3931546A,1974-05-28,Over-voltage protection circuit,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3931548A,1974-04-26,Over voltage protection circuit,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3932222A,1974-12-20,For isolating pathogenic microorganisms,"['ADP', 'VERB', 'ADJ', 'NOUN']",[],0,0,5,0,1
US3932870A,1974-05-31,On-line test circuit for intrusion alarm systems,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3936086A,1974-06-07,Inside safety release latch device,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3936189A,1974-03-13,"On-line system for monitoring the color, opacity and brightness of a moving web","['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN']",[],0,0,17,0,1
US3936339A,1973-05-29,In-line process for the production of corrugated board,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],0,0,11,0,1
US3937013A,1974-06-27,By-pass jet engine with centrifugal flow compressor,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3937520A,1974-02-22,In situ mining using bacteria,"['ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN']",[],0,0,6,0,1
US3938492A,1973-09-05,Over the wheel dresser,"['ADP', 'DET', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3939015A,1974-12-18,In-line heat treatment of hot-rolled rod,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADV', 'PUNCT', 'VERB', 'NOUN']",[],0,0,11,0,1
US3940441A,1973-02-09,"N,N'-bisphenoxybenzyl-bridged-diamides","['CCONJ', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'NOUN']",[],0,0,8,0,1
US3941876A,1973-04-25,In vitro method for determining allergic hypersensitivity,"['ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],0,0,8,0,1
US3941977A,1972-09-01,Off-line cash dispenser and banking system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3942356A,1974-09-30,On-line carbon dioxide analyzer and analyzing method,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],0,0,10,0,1
US3942840A,1975-02-18,Down-loading device,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3943375A,1974-12-23,On-off switch with time delay,"['ADP', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB']",[],0,0,8,0,1
US3944085A,1974-08-19,Underground automatic parking system for vehicles,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,0,1
US3944087A,1973-08-14,On-board freight loading device for aircrafts,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,9,0,1
US3944328A,1973-09-01,In-line coupling of two lengths of linear optical waveguide elements,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",['CARDINAL'],0,0,13,0,1
US3944391A,1974-12-27,In vitro process for detecting endotoxin in a biological fluid,"['ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']",[],0,0,11,0,1
US3945054A,1973-03-04,Through corneal prosthesis and method of installing same,"['ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ']",[],0,0,9,0,1
US3945322A,1974-04-05,Through-bulkhead explosion initiation,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3945435A,1973-05-24,In situ recovery of hydrocarbons from tar sands,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,9,0,1
US3945791A,1970-06-30,In-register printed and embossed carpet,"['ADP', 'PUNCT', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],0,0,8,0,1
US3946038A,1974-02-04,"N,N'-bis(1,1-dioxohydrothienyl)diaminoalkanes","['CCONJ', 'PUNCT', 'NOUN', 'PUNCT', 'X']",[],0,0,6,0,1
US3946327A,1974-10-23,Amplifier employing complementary field-effect transistors,"['ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",['PERSON'],0,1,8,0,1
US3946810A,1973-05-24,In situ recovery of hydrocarbons from tar sands,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,9,0,1
US3947257A,1974-04-17,Benzotrifluoride fuel additive for internal combustion engines,"['ADP', 'NOUN', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3947809A,1975-01-13,Below glide slope advisory warning system for aircraft,"['ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,9,0,1
US3948489A,1972-10-30,In-line mixer for fluids,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,0,1
US3949515A,1975-07-23,In-field boll weevil trap,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0,0,7,0,1
US3949967A,1974-05-29,Off axis rotary valve,"['ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3950029A,1975-06-12,In situ retorting of oil shale,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3952224A,1974-10-04,"In-line electron guns having consecutive grids with aligned vertical, substantially elliptical apertures","['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'PUNCT', 'ADV', 'ADJ', 'NOUN']",[],0,0,16,0,1
US3953055A,1975-06-30,Off-highway trailer hitch,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3953112A,1973-05-19,Behind-stop type compact photographic lens system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3957305A,1974-02-11,In situ values extraction,"['ADP', 'ADJ', 'NOUN', 'VERB']",[],0,0,5,0,1
US3957612A,1974-07-24,In vivo specific ion sensor,"['ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3957644A,1973-01-22,In-line filtering device,"['ADP', 'PUNCT', 'NOUN', 'VERB', 'NOUN']",[],0,0,6,0,1
US3958411A,1974-07-29,Shackle,['ADP'],[],0,0,2,0,1
US3958739A,1975-06-18,Weld centering workpiece holder,"['ADP', 'VERB', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3959087A,1969-09-05,In-line residual chlorine analyzer,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3959696A,1972-02-15,Over voltage arrester,"['ADP', 'NOUN', 'ADV']",[],0,0,4,0,1
US3960082A,1974-01-29,"Down-the-hole device for breaking rock, concrete and reinforced concrete by pulsewize high liquid pressure","['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0,0,20,0,1
US3962877A,1974-03-16,Off-shore power plant,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3963780A,1971-12-22,"N,N'-disubstituted-p-phenylenediamines","['CCONJ', 'PUNCT', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,8,0,1
US3964515A,1974-12-23,By-pass valve with pressure relief feature,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3965472A,1972-11-07,Off-resonant chaff system for a large target viewed by low frequency radar,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,15,0,1
US3968438A,1975-02-27,Off channel gain control circuit,"['ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3969512A,1935-11-15,"N,N'bis-(3-phenoxy-2-hydroxy-propyl)-alkylenediamines and salts thereof","['CCONJ', 'PUNCT', 'NOUN', 'PUNCT', 'SPACE', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADV']","['ORG', 'ORG']",0,0,13,0,1
US3969618A,1974-11-29,On line PROM handling system,"['ADP', 'NOUN', 'NOUN', 'VERB', 'NOUN']",[],0,0,6,0,1
US3969723A,1974-07-03,On-line modification of computer programs,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3969925A,1975-09-16,In situ oceanographic sample separator,"['ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3972355A,1975-06-13,Weft inserting driving means for a shuttleless loom,"['ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",['ORG'],0,0,9,0,1
US3972653A,1975-02-10,In-line pump device,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3973018A,1973-04-17,Fungicide,['ADP'],[],0,0,2,0,1
US3973628A,1975-04-30,In situ solution mining of coal,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,0,1
US3974426A,1975-05-07,In-line energization and de-energization of an external load in series with an external source of electricity in response to externally sensed parameters,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADV', 'VERB', 'NOUN']",[],0,0,27,0,1
US3975662A,1975-02-10,Off-center radar display circuit,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3975747A,1974-05-09,Off-photometric-range indicator for exposure meter,"['ADP', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3975973A,1973-04-17,In-drum drive and speed reducer,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3976457A,1975-08-13,In-stack filter cell,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3976833A,1974-11-21,Amplifier back-ground control apparatus for use in a document scanning system,"['ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",['PERSON'],0,1,14,0,1
US3978897A,1975-06-06,Weft extending carrier,"['ADP', 'VERB', 'NOUN']",[],0,0,4,0,1
US3978920A,1975-10-24,In situ combustion process for multi-stratum reservoirs,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'VERB']",[],0,0,10,0,1
US3980931A,1975-05-30,Over voltage protector,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US3981362A,1975-03-17,In-situ combustion method for the recovery of hydrocarbons,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",[],0,0,11,0,1
US3981450A,1975-09-22,In-flight modulating thrust reverser,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'NOUN']",[],0,0,7,0,1
US3981657A,1973-09-18,In-line homogenizing of extrudable ceramic batch materials,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3982592A,1974-12-20,In situ hydrogenation of hydrocarbons in underground formations,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,9,0,1
US3983024A,1975-02-24,In-line apparatus for electroplating a metal onto an article,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",[],0,0,12,0,1
US3985152A,1975-05-19,Under fixture valve,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US3985934A,1974-07-26,Polyimide fiber having a serrated surface and a process of producing same,"['ADP', 'NOUN', 'VERB', 'DET', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'ADJ']",[],0,0,13,0,1
US3986241A,1975-11-18,In-place bearing staking device,"['ADP', 'PUNCT', 'NOUN', 'VERB', 'VERB', 'NOUN']",[],0,0,7,0,1
US3986532A,1975-09-23,Weft extending carrier,"['ADP', 'VERB', 'NOUN']",[],0,0,4,0,1
US3986816A,1974-09-11,In-line die fastened to breaker plate for support,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,11,0,1
US3987328A,1975-08-22,In-line type electron gun assembly for use in multi-beam type color picture tubes,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,18,0,1
US3988002A,1972-07-10,In-line balance valves,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3990524A,1974-06-03,Down-the-hole motor for rotary drill rod and process for drilling using the same,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'ADJ']",[],0,0,18,0,1
US3990630A,1975-09-03,After-hours depository entrance of the drawer type,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3990898A,1974-06-26,In-process color balance adjustment of photographic film using filter dyes,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN']",[],0,0,13,0,1
US3991124A,1972-08-28,Alkylphenols,['ADP'],[],0,0,2,0,1
US3992191A,1975-11-28,"N,N'-(O-phenylenedimethylidyne)-bis-substituted anilines","['CCONJ', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'VERB', 'NOUN']","['ORG', 'ORG']",0,0,9,0,1
US3993966A,1975-06-16,In-line waveguide to coax transition,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,8,0,1
US3995075A,1974-04-18,Inside stripe by intermittent exterior spray guns,"['ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3996609A,1975-05-05,Amplifier suitable for use as a color kinescope driver,"['ADP', 'ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",['PERSON'],0,1,10,0,1
US3997173A,1974-10-08,Inside force cancelling device for tone arm of record player,"['ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,11,0,1
US3999580A,1975-06-26,Weft inserting rapier guide mechanism for a shuttleless loom,"['ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",['ORG'],0,0,10,0,1
US3999803A,1973-07-26,In situ leaching of explosively fractured ore bodies,"['ADP', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],0,0,9,0,1
