patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US431039A,1890-07-01,dobs-on,"['PROPN', 'PUNCT', 'ADP']",[],1,0,3,['dobs-on'],1
US437435A,1890-09-30,Process of and apparatus for,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP']",[],1,0,5,"['process', 'of', 'and', 'apparatus', 'for']",1
US441059A,1890-11-18,James walter collier,"['PROPN', 'PROPN', 'ADP']",[],1,0,3,"['james', 'walter', 'collier']",1
US441621A,1890-11-25,Apparatus for concentrating solutions and extracting solids therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,8,"['apparatus', 'for', 'concentrating', 'solutions', 'and', 'extracting', 'solids', 'therefrom']",1
US446015A,1891-02-10,Flat-supporting device for carding-mac h in es,"['ADJ', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'NOUN', 'PROPN', 'ADP', 'ADP']",['ORG'],1,0,11,"['flat-supporting', 'device', 'for', 'carding-mac', 'h', 'in', 'es']",1
US447829A,1891-03-10,Fastener for fu rnitu re,"['PROPN', 'ADP', 'PROPN', 'NOUN', 'ADP']",['ORG'],1,0,5,"['fastener', 'for', 'fu', 'rnitu', 're']",1
US448576A,1891-03-17,Hartford steam boiler in,"['PROPN', 'NOUN', 'NOUN', 'ADP']",['GPE'],1,0,4,"['hartford', 'steam', 'boiler', 'in']",1
US448634A,1891-03-24,Leonid as w,"['PROPN', 'ADP', 'ADP']",['PERSON'],1,1,3,"['leonid', 'as', 'w']",1
US452279A,1891-05-12,Robert henry nesmith,"['PROPN', 'NOUN', 'ADP']",['PERSON'],1,1,3,"['robert', 'henry', 'nesmith']",1
US454387A,1891-06-16,Ors of two-thirds to w,"['PROPN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'ADP']",['CARDINAL'],1,0,7,"['ors', 'of', 'two-thirds', 'to', 'w']",1
US469454A,1892-02-23,Process of and apparatus for controlling the discharge of molten contents of crucibles or,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ']",[],1,0,14,"['process', 'of', 'and', 'apparatus', 'for', 'controlling', 'the', 'discharge', 'of', 'molten', 'contents', 'of', 'crucibles', 'or']",1
US472549A,1892-04-12,Win d m ill-govern or,"['PROPN', 'PROPN', 'VERB', 'ADV', 'PUNCT', 'ADJ', 'CCONJ']",[],1,0,7,"['win', 'd', 'm', 'ill-govern', 'or']",1
US474979A,1892-05-17,Vj it n ess es,"['PROPN', 'PRON', 'ADP', 'INTJ', 'ADP']",[],1,0,5,"['vj', 'it', 'n', 'ess', 'es']",1
US476539A,1892-06-07,Automatic fire-kindler for steam fire-engxn  es,"['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'SPACE', 'ADP']",[],1,0,11,"['automatic', 'fire-kindler', 'for', 'steam', 'fire-engxn', 'es']",1
US477271A,1892-06-21,Apparatus for burning hydrocarbon or other oils for,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,8,"['apparatus', 'for', 'burning', 'hydrocarbon', 'or', 'other', 'oils', 'for']",1
US479453A,1892-07-26,Process of separating particles of different degrees of,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],1,0,8,"['process', 'of', 'separating', 'particles', 'of', 'different', 'degrees', 'of']",1
US479803A,1892-08-02,G rade-meas u re,"['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PROPN', 'ADP']",[],1,0,6,"['g', 'rade-meas', 'u', 're']",1
US482896A,1892-09-20,Ball-b e ar,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'ADP']",[],1,0,5,"['ball-b', 'e', 'ar']",1
US484997A,1892-10-25,Xhe n nor,"['PROPN', 'PROPN', 'CCONJ']",['PERSON'],1,1,3,"['xhe', 'n', 'nor']",1
US493868A,1893-03-21,Joseph hut c h in s on,"['PROPN', 'VERB', 'X', 'PROPN', 'ADP', 'X', 'ADP']",['PERSON'],1,1,7,"['joseph', 'hut', 'c', 'h', 'in', 's', 'on']",1
US497317A,1893-05-16,Apparatus for drawing in per,"['PROPN', 'ADP', 'VERB', 'ADP', 'ADP']",[],1,0,5,"['apparatus', 'for', 'drawing', 'in', 'per']",1
US499214A,1893-06-13,Buckle and cast-off,"['PROPN', 'CCONJ', 'NOUN', 'PUNCT', 'ADP']",[],1,0,5,"['buckle', 'and', 'cast-off']",1
US403133A,1889-05-14,Bradley n,"['NOUN', 'CCONJ']",['ORG'],0,0,2,"['bradley', 'n']",1
US403406A,1889-05-14,Half to charles w,"['NOUN', 'PART', 'VERB', 'ADP']",['PERSON'],0,1,4,"['half', 'to', 'charles', 'w']",1
US404878A,1889-06-11,System of,"['NOUN', 'ADP']",[],0,0,2,"['system', 'of']",1
US405073A,1889-06-11,Claes wm,"['NOUN', 'ADP']",['ORG'],0,0,2,"['claes', 'wm']",1
US406083A,1889-07-02,Device for drawing in per,"['NOUN', 'ADP', 'VERB', 'ADP', 'ADP']",[],0,0,5,"['device', 'for', 'drawing', 'in', 'per']",1
US406243A,1889-07-02,Ancillary executor of,"['ADJ', 'NOUN', 'ADP']",[],0,0,3,"['ancillary', 'executor', 'of']",1
US406726A,1889-07-09,Fourths to charles w,"['NOUN', 'PART', 'VERB', 'ADP']",['PERSON'],0,1,4,"['fourths', 'to', 'charles', 'w']",1
US407977A,1889-07-30,Administrator of,"['NOUN', 'ADP']",[],0,0,2,"['administrator', 'of']",1
US408575A,1889-08-06,Trimming attachment for looping-mach in es,"['VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'ADP']",[],0,0,8,"['trimming', 'attachment', 'for', 'looping-mach', 'in', 'es']",1
US410784A,1889-09-10,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US411118A,1889-09-17,Holder for,"['NOUN', 'ADP']",[],0,0,2,"['holder', 'for']",1
US411301A,1889-09-17,System of electric generation and distribution for,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,7,"['system', 'of', 'electric', 'generation', 'and', 'distribution', 'for']",1
US412228A,1889-10-08,altmann,['ADP'],[],0,0,2,['altmann'],1
US412378A,1889-10-08,Bills and severing coupons therefrom,"['NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],0,0,5,"['bills', 'and', 'severing', 'coupons', 'therefrom']",1
US412595A,1889-10-08,The edges of,"['DET', 'NOUN', 'ADP']",[],0,0,3,"['the', 'edges', 'of']",1
US413296A,1889-10-22,Otis w,"['NOUN', 'ADP']",[],0,0,2,"['otis', 'w']",1
US414025A,1889-10-29,Electric stop-motion for twisting-m ach in es,"['ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADP']",[],0,0,11,"['electric', 'stop-motion', 'for', 'twisting-m', 'ach', 'in', 'es']",1
US414487A,1889-11-05,Yarn-feeding device for knittlng-iviach in es,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'ADP']",['PERSON'],0,1,10,"['yarn-feeding', 'device', 'for', 'knittlng-iviach', 'in', 'es']",1
US415812A,1889-11-26,Half to w,"['NOUN', 'ADP', 'ADP']",['CARDINAL'],0,0,3,"['half', 'to', 'w']",1
US416055A,1889-11-26,On,['ADP'],[],0,0,1,['on'],1
US417600A,1889-12-17,stockstrom,['ADP'],[],0,0,1,['stockstrom'],1
US417693A,1889-12-17,wieg-and,"['NOUN', 'PUNCT', 'CCONJ']",[],0,0,3,['wieg-and'],1
US417817A,1889-12-24,Sliding-hill and toboggan to be used therewith,"['VERB', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PART', 'AUX', 'VERB', 'ADP']",[],0,0,9,"['sliding-hill', 'and', 'toboggan', 'to', 'be', 'used', 'therewith']",1
US418122A,1889-12-24,Art of,"['NOUN', 'ADP']",[],0,0,2,"['art', 'of']",1
US418833A,1890-01-07,allchin,['ADP'],[],0,0,1,['allchin'],1
US419401A,1890-01-14,bald by,"['ADJ', 'ADP']",[],0,0,3,"['bald', 'by']",1
US419918A,1890-01-21,Trough for the manufacture of,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP']",[],0,0,5,"['trough', 'for', 'the', 'manufacture', 'of']",1
US420073A,1890-01-28,Feeding mechanism fo,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,"['feeding', 'mechanism', 'fo']",1
US420117A,1890-01-28,Electric motor and regulator therefor,"['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,5,"['electric', 'motor', 'and', 'regulator', 'therefor']",1
US420494A,1890-02-04,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US420758A,1890-02-04,allchin,['ADP'],[],0,0,1,['allchin'],1
US420968A,1890-02-11,Homer tj,"['NOUN', 'ADP']",[],0,0,2,"['homer', 'tj']",1
US421687A,1890-02-18,Device foe the in,"['NOUN', 'VERB', 'PRON', 'ADP']",[],0,0,4,"['device', 'foe', 'the', 'in']",1
US422190A,1890-02-25,M aek w,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,"['m', 'aek', 'w']",1
US423039A,1890-03-11,Phonograph for dolls or,"['NOUN', 'ADP', 'NOUN', 'CCONJ']",[],0,0,4,"['phonograph', 'for', 'dolls', 'or']",1
US423075A,1890-03-11,Peocebs of,"['NOUN', 'ADP']",[],0,0,2,"['peocebs', 'of']",1
US425087A,1890-04-08,Picker cylinder and method of,"['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,5,"['picker', 'cylinder', 'and', 'method', 'of']",1
US425510A,1890-04-15,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US426225A,1890-04-22,Sixteenths to charles w,"['NOUN', 'PART', 'VERB', 'ADP']",[],0,0,4,"['sixteenths', 'to', 'charles', 'w']",1
US426687A,1890-04-29,Fire-place and hollow mantel therefor,"['NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],0,0,7,"['fire-place', 'and', 'hollow', 'mantel', 'therefor']",1
US426758A,1890-04-29,Claes wm,"['NOUN', 'ADP']",['ORG'],0,0,2,"['claes', 'wm']",1
US427231A,1890-05-06,graft-on,"['NOUN', 'PUNCT', 'ADP']",[],0,0,3,['graft-on'],1
US427252A,1890-05-06,Skin protector for,"['NOUN', 'NOUN', 'ADP']",[],0,0,3,"['skin', 'protector', 'for']",1
US428190A,1890-05-20,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US428401A,1890-05-20,Said voll as,"['VERB', 'NOUN', 'ADP']",[],0,0,3,"['said', 'voll', 'as']",1
US429120A,1890-06-03,Fire parting fork for,"['NOUN', 'NOUN', 'NOUN', 'ADP']",[],0,0,4,"['fire', 'parting', 'fork', 'for']",1
US429924A,1890-06-10,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US429979A,1890-06-10,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US431933A,1890-07-08,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US432839A,1890-07-22,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US433195A,1890-07-29,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US433416A,1890-07-29,Fourth to millard w,"['ADV', 'PART', 'VERB', 'ADP']",['ORDINAL'],0,0,4,"['fourth', 'to', 'millard', 'w']",1
US433876A,1890-08-05,Purnace or,"['NOUN', 'CCONJ']",[],0,0,2,"['purnace', 'or']",1
US433887A,1890-08-05,Said na,"['VERB', 'ADP']",[],0,0,2,"['said', 'na']",1
US434355A,1890-08-12,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US436266A,1890-09-09,Valve geae,"['VERB', 'ADP']",[],0,0,2,"['valve', 'geae']",1
US437179A,1890-09-30,Administrator of,"['NOUN', 'ADP']",[],0,0,2,"['administrator', 'of']",1
US437341A,1890-09-30,Elizabetfi ryan executrix of,"['NOUN', 'ADJ', 'NOUN', 'ADP']",['ORG'],0,0,4,"['elizabetfi', 'ryan', 'executrix', 'of']",1
US437519A,1890-09-30,Thirds to rebecca w,"['NOUN', 'PART', 'VERB', 'ADP']",[],0,0,4,"['thirds', 'to', 'rebecca', 'w']",1
US438545A,1890-10-14,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US438546A,1890-10-14,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US438757A,1890-10-21,Game or educational device ob,"['NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],0,0,5,"['game', 'or', 'educational', 'device', 'ob']",1
US439916A,1890-11-04,Device for,"['NOUN', 'ADP']",[],0,0,2,"['device', 'for']",1
US440099A,1890-11-04,Tool for,"['NOUN', 'ADP']",[],0,0,2,"['tool', 'for']",1
US441109A,1890-11-18,G-eorge w,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,"['g-eorge', 'w']",1
US441178A,1890-11-25,Hosea w,"['NOUN', 'ADP']",[],0,0,2,"['hosea', 'w']",1
US442262A,1890-12-09,Therefrom,['ADP'],[],0,0,1,['therefrom'],1
US443086A,1890-12-23,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US443421A,1890-12-23,Machine for ornamenting strips of composition or for coating moldings therewith,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'ADP']",[],0,0,11,"['machine', 'for', 'ornamenting', 'strips', 'of', 'composition', 'or', 'for', 'coating', 'moldings', 'therewith']",1
US444126A,1891-01-06,The soles and uppees of boots ob,"['DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],0,0,7,"['the', 'soles', 'and', 'uppees', 'of', 'boots', 'ob']",1
US444326A,1891-01-06,N vent ob,"['NUM', 'NOUN', 'ADP']",[],0,0,3,"['n', 'vent', 'ob']",1
US444615A,1891-01-13,Of different degrees of,"['ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,4,"['of', 'different', 'degrees', 'of']",1
US444616A,1891-01-13,Of different degrees of,"['ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,4,"['of', 'different', 'degrees', 'of']",1
US444617A,1891-01-13,Of different degrees of,"['ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,4,"['of', 'different', 'degrees', 'of']",1
US444619A,1891-01-13,Of different degrees of,"['ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,4,"['of', 'different', 'degrees', 'of']",1
US444687A,1891-01-13,Conduit in,"['NOUN', 'ADP']",['ORG'],0,0,2,"['conduit', 'in']",1
US446338A,1891-02-10,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US446578A,1891-02-17,Basket-ham per,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,"['basket-ham', 'per']",1
US446796A,1891-02-17,Device for,"['NOUN', 'ADP']",[],0,0,2,"['device', 'for']",1
US446943A,1891-02-24,behrens,['ADP'],[],0,0,1,['behrens'],1
US447664A,1891-03-03,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US448934A,1891-03-24,Signors of,"['NOUN', 'ADP']",[],0,0,2,"['signors', 'of']",1
US448937A,1891-03-24,Cash eegistee and indicatoe,"['NOUN', 'NOUN', 'CCONJ', 'ADP']",[],0,0,4,"['cash', 'eegistee', 'and', 'indicatoe']",1
US449818A,1891-04-07,Che nor,"['NOUN', 'CCONJ']",[],0,0,2,"['che', 'nor']",1
US450536A,1891-04-14,Randall w,"['NOUN', 'ADP']",[],0,0,2,"['randall', 'w']",1
US451016A,1891-04-28,Rim for,"['VERB', 'ADP']",[],0,0,2,"['rim', 'for']",1
US451745A,1891-05-05,Half to w,"['NOUN', 'ADP', 'ADP']",['CARDINAL'],0,0,3,"['half', 'to', 'w']",1
US452276A,1891-05-12,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US452787A,1891-05-26,hods on,"['NOUN', 'ADP']",[],0,0,2,"['hods', 'on']",1
US452844A,1891-05-26,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US453192A,1891-06-02,Thirds to w,"['NOUN', 'ADP', 'ADP']",[],0,0,3,"['thirds', 'to', 'w']",1
US453332A,1891-06-02,Machine foe drawing in per,"['NOUN', 'NOUN', 'VERB', 'ADP', 'ADP']",[],0,0,5,"['machine', 'foe', 'drawing', 'in', 'per']",1
US453824A,1891-06-09,Victor with,"['VERB', 'ADP']",['PRODUCT'],0,0,2,"['victor', 'with']",1
US454288A,1891-06-16,Iyes w,"['VERB', 'ADP']",[],0,0,2,"['iyes', 'w']",1
US454321A,1891-06-16,Brush for,"['NOUN', 'ADP']",[],0,0,2,"['brush', 'for']",1
US454636A,1891-06-23,Box for,"['NOUN', 'ADP']",[],0,0,2,"['box', 'for']",1
US454822A,1891-06-23,Fourths to spencer w,"['NOUN', 'PART', 'VERB', 'ADP']",[],0,0,4,"['fourths', 'to', 'spencer', 'w']",1
US455657A,1891-07-07,Band-cutter and feeder fo,"['NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],0,0,6,"['band-cutter', 'and', 'feeder', 'fo']",1
US456438A,1891-07-21,Sliding-hill and carriage to be used therewith,"['VERB', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PART', 'AUX', 'VERB', 'ADP']",[],0,0,9,"['sliding-hill', 'and', 'carriage', 'to', 'be', 'used', 'therewith']",1
US456611A,1891-07-28,Cable-head for,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,"['cable-head', 'for']",1
US456748A,1891-07-28,Geanville w,"['NOUN', 'ADP']",[],0,0,2,"['geanville', 'w']",1
US456817A,1891-07-28,Hammond v,"['ADJ', 'ADP']",[],0,0,2,"['hammond', 'v']",1
US457018A,1891-08-04,Half to w,"['NOUN', 'ADP', 'ADP']",['CARDINAL'],0,0,3,"['half', 'to', 'w']",1
US457245A,1891-08-04,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US457522A,1891-08-11,Hot-water of,"['NOUN', 'PUNCT', 'NOUN', 'ADP']",[],0,0,4,"['hot-water', 'of']",1
US458896A,1891-09-01,Marion n,"['NOUN', 'CCONJ']",[],0,0,2,"['marion', 'n']",1
US459385A,1891-09-08,Hosea w,"['NOUN', 'ADP']",[],0,0,2,"['hosea', 'w']",1
US460476A,1891-09-29,la due,"['ADV', 'ADP']",[],0,0,2,"['la', 'due']",1
US460509A,1891-09-29,And geoege w,"['CCONJ', 'NOUN', 'ADP']",[],0,0,3,"['and', 'geoege', 'w']",1
US461861A,1891-10-27,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US462174A,1891-10-27,stockstrom,['ADP'],[],0,0,1,['stockstrom'],1
US462452A,1891-11-03,Electric fuse cut-out,"['ADJ', 'NOUN', 'VERB', 'PUNCT', 'ADP']",[],0,0,5,"['electric', 'fuse', 'cut-out']",1
US462807A,1891-11-10,collier,['ADP'],[],0,0,2,['collier'],1
US464115A,1891-12-01,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US464323A,1891-12-01,Water cut-off,"['NOUN', 'NOUN', 'PUNCT', 'ADP']",[],0,0,4,"['water', 'cut-off']",1
US464663A,1891-12-08,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US464868A,1891-12-08,heae n,"['ADV', 'CCONJ']",['PERSON'],0,1,3,"['heae', 'n']",1
US465334A,1891-12-15,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US465926A,1891-12-29,Half to obed w,"['NOUN', 'PART', 'VERB', 'ADP']",['CARDINAL'],0,0,4,"['half', 'to', 'obed', 'w']",1
US466262A,1891-12-29,E ttommf,"['NOUN', 'ADP']",[],0,0,2,"['e', 'ttommf']",1
US466793A,1892-01-12,Administrator of,"['NOUN', 'ADP']",[],0,0,2,"['administrator', 'of']",1
US466846A,1892-01-12,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US467126A,1892-01-12,Teenths to w,"['NOUN', 'ADP', 'ADP']",[],0,0,3,"['teenths', 'to', 'w']",1
US467560A,1892-01-26,Half to w,"['NOUN', 'ADP', 'ADP']",['CARDINAL'],0,0,3,"['half', 'to', 'w']",1
US467908A,1892-02-02,altmann,['ADP'],[],0,0,1,['altmann'],1
US468171A,1892-02-02,N vent or,"['NUM', 'NOUN', 'CCONJ']",[],0,0,3,"['n', 'vent', 'or']",1
US468392A,1892-02-09,behrens,['ADP'],[],0,0,1,['behrens'],1
US468486A,1892-02-09,Executor of,"['NOUN', 'ADP']",[],0,0,2,"['executor', 'of']",1
US468688A,1892-02-09,Process of treating finely divided or powdered substances of different deghtes of,"['NOUN', 'ADP', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,12,"['process', 'of', 'treating', 'finely', 'divided', 'or', 'powdered', 'substances', 'of', 'different', 'deghtes', 'of']",1
US468689A,1892-02-09,Of diffeeent degeees of,"['ADP', 'ADJ', 'NOUN', 'ADP']",[],0,0,4,"['of', 'diffeeent', 'degeees', 'of']",1
US469315A,1892-02-23,Windmill-govern or,"['NOUN', 'PUNCT', 'NOUN', 'CCONJ']",['PERSON'],0,1,4,"['windmill-govern', 'or']",1
US469364A,1892-02-23,Half to charles w,"['NOUN', 'PART', 'VERB', 'ADP']",['PERSON'],0,1,4,"['half', 'to', 'charles', 'w']",1
US470356A,1892-03-08,And of,"['CCONJ', 'ADP']",[],0,0,2,"['and', 'of']",1
US470489A,1892-03-08,Water cut-off,"['NOUN', 'NOUN', 'PUNCT', 'ADP']",[],0,0,4,"['water', 'cut-off']",1
US471364A,1892-03-22,The nor,"['PRON', 'CCONJ']",[],0,0,2,"['the', 'nor']",1
US471903A,1892-03-29,shelt on,"['VERB', 'ADP']",[],0,0,2,"['shelt', 'on']",1
US472456A,1892-04-05,Device for,"['NOUN', 'ADP']",[],0,0,2,"['device', 'for']",1
US473082A,1892-04-19,Piano-back,"['NOUN', 'PUNCT', 'ADP']",[],0,0,3,['piano-back'],1
US474629A,1892-05-10,Device for,"['NOUN', 'ADP']",[],0,0,2,"['device', 'for']",1
US475535A,1892-05-24,Machine for,"['NOUN', 'ADP']",[],0,0,2,"['machine', 'for']",1
US477448A,1892-06-21,pinto,['ADP'],[],0,0,1,['pinto'],1
US478432A,1892-07-05,Fa r m-wag on,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP']",[],0,0,6,"['fa', 'r', 'm-wag', 'on']",1
US479315A,1892-07-19,stockstrom,['ADP'],[],0,0,1,['stockstrom'],1
US479355A,1892-07-19,Halp to alonzo w,"['NOUN', 'PART', 'VERB', 'ADP']",[],0,0,4,"['halp', 'to', 'alonzo', 'w']",1
