patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US2300970A,1940-02-28,"Apparatus for printing subtractive multicolor images 
     ","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],1,0,7,0,0,"{'multicolor', 'subtractive'}",1
US2300976A,1938-07-12,"Preparation of methylol compounds of urea or thiourea stable in storage 
     ","['NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'SPACE']",[],1,0,12,0,0,"{'methylol', 'thiourea'}",1
US2300992A,1939-05-15,"Mercurated alkyl amides of dibasic phenylene acids and homologues thereof 
     ","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADV', 'SPACE']",[],1,0,11,0,0,"{'mercurated', 'homologues', 'dibasic', 'amides', 'phenylene', 'alkyl'}",1
US2300998A,1940-06-27,"Aromatic nitrogen containing hydroxy compounds 
     ","['ADJ', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'hydroxy'},1
US2301000A,1941-04-18,"Sulphanilyl alkyl guanidine and process for making it 
     ","['ADJ', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'PRON', 'SPACE']",[],1,0,9,0,0,"{'guanidine', 'alkyl', 'sulphanilyl'}",1
US2301064A,1939-09-23,"Apparatus for use in the manufacture of sliding clasp fasteners 
     ","['PROPN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,11,0,0,{'fasteners'},1
US2301093A,1939-09-11,"Mandrel for pipe forging machines 
     ","['PROPN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'mandrel'},1
US2301125A,1940-08-03,"Apparatus for vulcanizing floor mats 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'vulcanizing'},1
US2301131A,1940-10-02,"Method of making unsaturated compounds 
     ","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'unsaturated'},1
US2301143A,1939-10-31,"Method of increasing production in the grinding of pigment pastes 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,11,0,0,{'pastes'},1
US2301191A,1938-10-28,"Well testing device, rat hole type 
     ","['INTJ', 'NOUN', 'NOUN', 'PUNCT', 'PROPN', 'PROPN', 'NOUN', 'SPACE']",[],1,0,8,0,0,"{'device,'}",1
US2301203A,1939-12-26,"Means for maintaining a suspension of ferromagnetic particles 
     ","['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,9,0,0,{'ferromagnetic'},1
US2301204A,1939-07-28,"Apparatus for polymerization processes 
     ","['PROPN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'polymerization'},1
US2301259A,1939-10-25,"Method of producing nitrohydroxy compounds 
     ","['PROPN', 'ADP', 'VERB', 'PROPN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'nitrohydroxy'},1
US2301286A,1937-12-20,"Process of making an n n' dianthraquinonyl naphthalenediamine 
     ","['NOUN', 'ADP', 'VERB', 'DET', 'PROPN', 'CCONJ', 'PART', 'NOUN', 'PROPN', 'SPACE']",[],1,0,10,0,0,"{""n'"", 'n', 'naphthalenediamine', 'dianthraquinonyl'}",1
US2301342A,1941-01-02,"Olefin isomerization 
     ","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,"{'isomerization', 'olefin'}",1
US2301361A,1939-05-09,"Polymethine compounds and their preparation 
     ","['PROPN', 'VERB', 'CCONJ', 'PRON', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'polymethine'},1
US2301366A,1942-11-10,Method for increasing the tempera ,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN']",[],1,0,5,0,0,{'tempera'},1
US2301373A,1940-10-26,"Multichannel telegraph system 
     ","['PROPN', 'NOUN', 'NOUN', 'SPACE']",['GPE'],1,0,4,0,0,{'multichannel'},1
US2301401A,1940-04-06,"Apparatus for making photometric determinations 
     ","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'photometric'},1
US2301417A,1939-04-29,"Rotative winged aircraft 
     ","['PROPN', 'VERB', 'NOUN', 'SPACE']",[],1,0,4,0,0,{'rotative'},1
US2301437A,1940-12-13,"Cloth dyeing, washing, or bleaching machine 
     ","['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,9,0,0,"{'dyeing,', 'washing,'}",1
US2301469A,1941-10-24,"Method of producing flat knitted selvaged fabrics 
     ","['PROPN', 'ADP', 'VERB', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'selvaged'},1
US2301474A,1939-09-22,"Nonoverfill device 
     ","['PROPN', 'NOUN', 'SPACE']",['ORG'],1,0,3,0,0,{'nonoverfill'},1
US2301515A,1940-07-31,"Method of making acetyl cycloalkenes 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'SPACE']",[],1,0,7,0,0,"{'acetyl', 'cycloalkenes'}",1
US2301565A,1941-01-14,"Method of making nosepieces for explosive bodies 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'nosepieces'},1
US2301595A,1939-09-02,"Method of treating bitumens and/or crude petroleum 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'SPACE']",[],1,0,8,0,0,"{'bitumens', 'and/or'}",1
US2301597A,1939-01-10,"Method of and apparatus for the preparation of cementitious slurries 
     ","['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,11,0,0,"{'slurries', 'cementitious'}",1
US2301623A,1941-11-12,"Acidified diatomaceous earth filter aids 
     ","['VERB', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'SPACE']",[],1,0,6,0,0,{'acidified'},1
US2301706A,1939-11-02,"Method of purifying crystalline alumina and an abrasive material made thereby 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'PROPN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'SPACE']",[],1,0,12,0,0,{'alumina'},1
US2301745A,1939-07-12,"Destarched gluten in rotary doughs 
     ","['PROPN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,6,0,0,"{'doughs', 'destarched'}",1
US2301763A,1940-08-03,"Method and apparatus for applying metal coatings 
     ","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'coatings'},1
US2301787A,1941-08-06,"Recovery of saponin 
     ","['PROPN', 'ADP', 'PROPN', 'SPACE']",[],1,0,4,0,0,{'saponin'},1
US2301812A,1939-09-26,"Method for producing and using nonoxidizing gases 
     ","['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'nonoxidizing'},1
US2301831A,1941-03-19,"Apparatus to indicate teletypewriter skipping 
     ","['PROPN', 'PART', 'VERB', 'NOUN', 'VERB', 'SPACE']",[],1,0,6,0,0,{'teletypewriter'},1
US2301855A,1941-06-04,"Method and apparatus for removing fire rings from rotary kilns 
     ","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'SPACE']",[],1,0,11,0,0,{'kilns'},1
US2301902A,1938-07-01,"Method and apparatus for producing bimetallic products 
     ","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'bimetallic'},1
US2301904A,1941-04-09,"Treatment of cellulose fatty acid esters 
     ","['NOUN', 'ADP', 'NOUN', 'ADJ', 'PROPN', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'esters'},1
US2301908A,1938-07-29,"Remote control device for automatic phonographs 
     ","['ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'SPACE']",[],1,0,7,0,0,{'phonographs'},1
US2301912A,1939-09-23,"Manufacture of trintroresorcin 
     ","['PROPN', 'ADP', 'PROPN', 'SPACE']",[],1,0,4,0,0,{'trintroresorcin'},1
US2301947A,1939-02-11,"Method and apparatus for separating out admixtures from molten metal baths 
     ","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'SPACE']",[],1,0,12,0,0,{'admixtures'},1
US2301959A,1940-09-10,"Moistureproof sheet wrapping material 
     ","['PROPN', 'NOUN', 'VERB', 'NOUN', 'SPACE']",['ORG'],1,0,5,0,0,{'moistureproof'},1
US2301964A,1941-09-12,"Method of preparing lactams 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'lactams'},1
US2301965A,1939-11-02,"Process of separating waxcontaining materials 
     ","['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'waxcontaining'},1
US2301969A,1936-10-31,"Monoamides of polycarboxylic acids 
     ","['PROPN', 'ADP', 'PROPN', 'NOUN', 'SPACE']",[],1,0,5,0,0,"{'polycarboxylic', 'monoamides'}",1
US2301971A,1939-12-16,"Process of producing nu phenyl 2 amino butadienes 1,3 
     ","['PROPN', 'ADP', 'VERB', 'ADJ', 'PUNCT', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PROPN', 'SPACE']",[],1,0,13,0,0,"{'butadienes', '1,3'}",1
US2301978A,1941-04-15,"Frame assembly for diaphragmoperated valve 
     ","['PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'SPACE']",['ORG'],1,0,6,0,0,{'diaphragmoperated'},1
US2301979A,1940-06-11,"Feeding mechanism for peach pitters 
     ","['NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'pitters'},1
US2302132A,1940-07-23,"Balancing press platen 
     ","['VERB', 'NOUN', 'PROPN', 'SPACE']",[],1,0,4,0,0,{'platen'},1
US2302144A,1939-06-24,"Method of making transversely flexible corrugated paper 
     ","['PROPN', 'ADP', 'VERB', 'ADV', 'ADJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'transversely'},1
US2302195A,1940-01-08,"Apparatus for separating waxcontaining materials 
     ","['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'waxcontaining'},1
US2302228A,1940-04-02,"Method of chlorination with sulphuryl chloride and production of monochloro trimethyl acetic acid 
     ","['PROPN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'SPACE']",['EVENT'],1,0,15,0,0,"{'chlorination', 'monochloro', 'sulphuryl', 'trimethyl'}",1
US2302262A,1939-06-10,"Apparatus for sterilizing, purifying, and dehydrating gas 
     ","['PROPN', 'ADP', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'SPACE']",[],1,0,10,0,0,"{'purifying,', 'sterilizing,'}",1
US2302293A,1942-02-24,"Crosstalk reduction 
     ","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'crosstalk'},1
US2302303A,1941-04-26,"Solvent extraction of naphthas 
     ","['ADJ', 'NOUN', 'ADP', 'PROPN', 'SPACE']",[],1,0,5,0,0,{'naphthas'},1
US2302309A,1939-10-19,"Stabilization of wet processed starch pastes with urea formaldehyde 
     ","['PROPN', 'ADP', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'NOUN', 'SPACE']",[],1,0,11,0,0,{'pastes'},1
US2302313A,1940-03-19,"Electrical discharge device, method of making, and electrode therefor 
     ","['ADJ', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'PROPN', 'SPACE']",[],1,0,12,0,0,"{'making,', 'device,'}",1
US2302340A,1940-10-31,"Waterproof watchcase 
     ","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'watchcase'},1
US2302345A,1938-07-20,"Production of alcohols of the acetylene series 
     ","['NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'SPACE']",[],1,0,8,0,0,{'alcohols'},1
US2302350A,1940-05-31,"Packaging whole cooked crepes suzette 
     ","['NOUN', 'ADJ', 'VERB', 'NOUN', 'PROPN', 'SPACE']",[],1,0,6,0,0,{'suzette'},1
US2302379A,1940-11-15,"Belt end swaging machine 
     ","['PROPN', 'VERB', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'swaging'},1
US2302427A,1940-03-27,"Process of separating waxcontaining materials 
     ","['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'waxcontaining'},1
US2302445A,1937-05-12,"Method of polymerizing 2 chlorobutadiene 1, 3 
     ","['PROPN', 'ADP', 'VERB', 'NUM', 'PUNCT', 'SPACE', 'PUNCT', 'NUM', 'SPACE']","['CARDINAL', 'CARDINAL']",1,0,9,0,0,"{'polymerizing', '1,', 'chlorobutadiene'}",1
US2302455A,1940-01-12,"Combination letter, bill, receipt, and envelope 
     ","['NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'VERB', 'SPACE']",[],1,0,10,0,0,"{'letter,', 'bill,', 'receipt,'}",1
US2302462A,1939-11-06,"Process of preparing cumic acid 
     ","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'cumic'},1
US2302465A,1940-04-24,"Method of preparing the oxidation products of alkylated benzene and cyclohexane compounds 
     ","['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'SPACE']",[],1,0,13,0,0,"{'alkylated', 'cyclohexane'}",1
US2302467A,1941-03-26,"Process of oxidizing a mixture of a cymene and a menthane and products therefrom 
     ","['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'SPACE']",[],1,0,15,0,0,"{'menthane', 'therefrom', 'cymene'}",1
US2302508A,1935-11-23,"Apparatus for stretching filiform materials 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'filiform'},1
US2302511A,1940-03-22,"Carbohydrates and process of modifying the absorbability thereof 
     ","['NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PROPN', 'SPACE']",[],1,0,9,0,0,{'absorbability'},1
US2302530A,1937-03-29,"Azo dye 
     ","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'azo'},1
US2302561A,1941-02-08,"Film mounter 
     ","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'mounter'},1
US2302571A,1940-01-12,"Method of making electrical laminations 
     ","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'laminations'},1
US2302575A,1940-10-03,"Backlash eliminator for spindle drives 
     ","['PROPN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SPACE']",[],1,0,6,0,0,{'eliminator'},1
US2302639A,1939-01-31,"Method of packaging and refrigerating perishable commodities 
     ","['PROPN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'refrigerating'},1
US2302657A,1941-12-26,"Process of dewaxing oils and deoiling the wax 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'SPACE']",[],1,0,9,0,0,"{'deoiling', 'dewaxing'}",1
US2302713A,1939-09-18,"Speedometer, particularly for aircraft 
     ","['PROPN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'SPACE']",[],1,0,6,0,0,"{'speedometer,'}",1
US2302728A,1941-03-14,"Underfired regenerative coke oven 
     ","['ADJ', 'ADJ', 'NOUN', 'PROPN', 'SPACE']",[],1,0,5,0,0,{'underfired'},1
US2302729A,1941-04-05,"Process of purifying 1 nitroanthraquinone 
     ","['PROPN', 'ADP', 'VERB', 'NUM', 'PUNCT', 'NOUN', 'SPACE']",['CARDINAL'],1,0,7,0,0,{'nitroanthraquinone'},1
US2302733A,1940-05-08,"Compounds of the dibenzanthrone series 
     ","['NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'dibenzanthrone'},1
US2302741A,1940-05-15,"Method of making pulls for slide fasteners 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE']",[],1,0,8,0,0,{'fasteners'},1
US2302756A,1942-11-24,Apparatus fob dispensing liquib ,"['PROPN', 'VERB', 'VERB', 'NOUN']",[],1,0,4,0,0,{'liquib'},1
US2302789A,1940-11-22,"Insole and method of making the same 
     ","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ', 'SPACE']",[],1,0,8,0,0,{'insole'},1
US2302815A,1942-06-22,"Method of manufacturing stockings on footers 
     ","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'SPACE']",[],1,0,7,0,0,{'footers'},1
US2302825A,1941-04-29,"Fortification and decarbonizing of sulphuric acid 
     ","['NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'SPACE']",[],1,0,7,0,0,{'decarbonizing'},1
