patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts,misspelt_words,misspelt
US301663A,1884-07-08,Assigfob op one half to,"['PROPN', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'PART']","['PERSON', 'CARDINAL']",1,1,6,"['assigfob', 'op', 'one-half', 'to']",0,0,{'assigfob'},1
US301673A,1884-07-08,caug hrean,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['caug-hrean'],0,0,"{'caug', 'hrean'}",1
US301699A,1884-07-08,Clintn gham drake,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['clintn', 'gham', 'drake']",0,0,"{'clintn', 'gham'}",1
US301747A,1884-07-08,Assigsoe to the model,"['PROPN', 'ADP', 'DET', 'NOUN']",[],1,0,4,"['assigsoe', 'to', 'the', 'model']",0,0,{'assigsoe'},1
US301763A,1884-07-08,Poueths to john w,"['NOUN', 'ADP', 'PROPN', 'PROPN']",['PERSON'],1,1,4,"['poueths', 'to', 'john', 'w']",0,0,"{'w', 'poueths'}",1
US301783A,1884-07-08,Edgae siddons wilson,"['PROPN', 'NOUN', 'NOUN']",['ORG'],1,0,3,"['edgae', 'siddons', 'wilson']",0,0,"{'siddons', 'edgae'}",1
US301785A,1884-07-08,amsler laffon,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['amsler-laffon'],0,0,"{'laffon', 'amsler'}",1
US301803A,1884-07-08,Bolting reel for flou r ivii lls,"['NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'NOUN', 'VERB']",[],1,0,9,"['bolting-reel', 'for', 'flou', 'r-ivii', 'lls']",0,0,"{'lls', 'flou', 'r', 'ivii'}",1
US301820A,1884-07-08,Self and joseph m,"['PROPN', 'CCONJ', 'PROPN', 'PROPN']",[],1,0,4,"['self', 'and', 'joseph', 'm']",0,0,{'m'},1
US301841A,1884-07-08,Felix all ikwse  proems becker,"['PROPN', 'PRON', 'VERB', 'SPACE', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,7,"['felix', 'all', 'ikwse', 'proems-becker']",0,0,"{'ikwse', 'proems'}",1
US301880A,1884-07-15,Jy gibbons,"['PROPN', 'NOUN']",[],1,0,3,"['jy', 'gibbons']",0,0,{'jy'},1
US301899A,1884-07-15,William kaufman and abeaham kaufman,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN']","['PERSON', 'PERSON']",1,1,5,"['william', 'kaufman', 'and', 'abeaham', 'kaufman']",0,0,"{'kaufman', 'abeaham'}",1
US301922A,1884-07-15,Card grinding m egh anism,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'PROPN', 'NOUN']",[],1,0,6,"['card-grinding', 'm', 'egh', 'anism']",0,0,"{'anism', 'egh', 'm'}",1
US301933A,1884-07-15,Sash li ft,"['PROPN', 'PUNCT', 'PROPN', 'PROPN']",[],1,0,4,"['sash-li', 'ft']",0,0,{'ft'},1
US301942A,1884-07-15,Geoege ashley wilson,"['PROPN', 'NOUN', 'PROPN']",['PERSON'],1,1,3,"['geoege', 'ashley', 'wilson']",0,0,{'geoege'},1
US302036A,1884-07-15,Method of ornamenting metal plates for jewelry,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],1,0,7,"['method', 'of', 'ornamenting', 'metal', 'plates', 'for', 'jewelry']",0,0,{'ornamenting'},1
US302050A,1884-07-15,Hand cultivator,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['hand-cultivator'],0,0,{'cultivator'},1
US302062A,1884-07-15,X x x x x x x,"['PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']",[],1,0,7,"['x', 'x', 'x', 'x', 'x', 'x', 'x']",0,0,{'x'},1
US302086A,1884-07-15,Fisherman s minnow bucket,"['PROPN', 'PART', 'ADJ', 'PUNCT', 'NOUN']",[],1,0,5,"['fisherman', 's', 'minnow-bucket']",0,0,{'s'},1
US302110A,1884-07-15,Assiguob op one half to,"['PROPN', 'NOUN', 'NUM', 'PUNCT', 'NOUN', 'PART']",['CARDINAL'],1,0,6,"['assiguob', 'op', 'one-half', 'to']",0,0,{'assiguob'},1
US302116A,1884-07-15,Jean baptist alois db winteb,"['ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN']","['PERSON', 'PERSON']",1,1,5,"['jean', 'baptist', 'alois', 'db', 'winteb']",0,0,"{'winteb', 'db', 'alois'}",1
US302138A,1884-07-15,Bleach ing keir,"['PROPN', 'NOUN', 'PUNCT', 'PROPN']",[],1,0,4,"['bleach', 'ing-keir']",0,0,{'keir'},1
US302146A,1884-07-15,Bichaed hale lewis,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3,"['bichaed', 'hale', 'lewis']",0,0,{'bichaed'},1
US302168A,1884-07-15,Machine for forming counter sti ffen ers,"['NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'VERB']",[],1,0,8,"['machine', 'for', 'forming', 'counter-sti', 'ffen', 'ers']",0,0,{'ffen'},1
US302212A,1884-07-15,Beige edwin eykee,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['beige', 'edwin', 'eykee']",0,0,{'eykee'},1
US302289A,1884-07-22,Manufaotuee of beioks made of glass,"['PROPN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN']",[],1,0,6,"['manufaotuee', 'of', 'beioks', 'made', 'of', 'glass']",0,0,"{'manufaotuee', 'beioks'}",1
US302298A,1884-07-22,William tatham and william tweedale heap,"['PROPN', 'PROPN', 'CCONJ', 'PROPN', 'PROPN', 'PROPN']","['PERSON', 'PERSON']",1,1,6,"['william', 'tatham', 'and', 'william', 'tweedale', 'heap']",0,0,"{'tatham', 'tweedale'}",1
US302331A,1884-07-22,Half to james b,"['NOUN', 'ADP', 'PROPN', 'PROPN']","['CARDINAL', 'PERSON']",1,1,4,"['half', 'to', 'james', 'b']",0,0,{'b'},1
US302350A,1884-07-22,Fotjbth to john el gyselaae,"['PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN']","['GPE', 'PERSON']",1,1,5,"['fotjbth', 'to', 'john', 'el', 'gyselaae']",0,0,"{'gyselaae', 'fotjbth'}",1
US302359A,1884-07-22,Thomas jefferson spaeks,"['PROPN', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['thomas', 'jefferson', 'spaeks']",0,0,{'spaeks'},1
US302360A,1884-07-22,speng ler,"['PROPN', 'PUNCT', 'NOUN']",['PERSON'],1,1,3,['speng-ler'],0,0,{'speng'},1
US302384A,1884-07-22,Assigjstoe to feed,"['PROPN', 'PART', 'VERB']",[],1,0,3,"['assigjstoe', 'to', 'feed']",0,0,{'assigjstoe'},1
US302406A,1884-07-22,John beatty howell,"['PROPN', 'ADJ', 'NOUN']",['PERSON'],1,1,3,"['john', 'beatty', 'howell']",0,0,{'beatty'},1
US302470A,1884-07-22,Half to waltee wintheop winton,"['NOUN', 'PART', 'VERB', 'NOUN', 'PROPN']",['CARDINAL'],1,0,5,"['half', 'to', 'waltee', 'wintheop', 'winton']",0,0,"{'winton', 'waltee', 'wintheop'}",1
US302513A,1884-07-22,Half to isaac h,"['NOUN', 'ADP', 'PROPN', 'X']",['CARDINAL'],1,0,4,"['half', 'to', 'isaac', 'h']",0,0,{'h'},1
US302542A,1884-07-29,Melville clemen s,"['PROPN', 'VERB', 'PART']",['PRODUCT'],1,0,3,"['melville', 'clemen', 's']",0,0,"{'s', 'melville', 'clemen'}",1
US302563A,1884-07-29,Thirds to john h,"['NOUN', 'ADP', 'PROPN', 'PROPN']",['PERSON'],1,1,4,"['thirds', 'to', 'john', 'h']",0,0,{'h'},1
US302576A,1884-07-29,Half to william b,"['NOUN', 'PART', 'PROPN', 'PROPN']","['CARDINAL', 'PERSON']",1,1,4,"['half', 'to', 'william', 'b']",0,0,{'b'},1
US302601A,1884-07-29,Apparatus for multiplying copi es,"['PROPN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'NOUN']",[],1,0,6,"['apparatus', 'for', 'multiplying', 'copi-es']",0,0,{'copi'},1
US302662A,1884-07-29,Self and hilaeio ysaba y lazaete,"['NOUN', 'CCONJ', 'PROPN', 'NOUN', 'PROPN', 'NOUN']",['PERSON'],1,1,6,"['self', 'and', 'hilaeio', 'ysaba', 'y', 'lazaete']",0,0,"{'hilaeio', 'lazaete', 'ysaba'}",1
US302681A,1884-07-29,Duke fabnswoeth baxter of eochestee,"['PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN']",[],1,0,5,"['duke', 'fabnswoeth', 'baxter', 'of', 'eochestee']",0,0,"{'eochestee', 'fabnswoeth'}",1
US302688A,1884-07-29,Annealing box,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['annealing-box'],0,0,{'annealing'},1
US302728A,1884-07-29,Half to thomas w,"['NOUN', 'PART', 'PROPN', 'PROPN']","['CARDINAL', 'PERSON']",1,1,4,"['half', 'to', 'thomas', 'w']",0,0,{'w'},1
US302734A,1884-07-29,Francis marion jobson,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,3,"['francis', 'marion', 'jobson']",0,0,{'jobson'},1
US302760A,1884-07-29,Pipe w,"['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,['pipe-w'],0,0,{'w'},1
US302836A,1884-07-29,aeesberg en,"['PROPN', 'PUNCT', 'PROPN']",['PERSON'],1,1,4,['aeesberg-en'],0,0,{'aeesberg'},1
US302868A,1884-07-29,Mac hi n e,"['PROPN', 'INTJ', 'ADV', 'X']",[],1,0,4,"['mac', 'hi', 'n', 'e']",0,0,{'n'},1
US302870A,1884-07-29,Ence white and samuel s,"['VERB', 'ADJ', 'CCONJ', 'PROPN', 'PART']",['PERSON'],1,1,5,"['ence', 'white', 'and', 'samuel', 's']",0,0,{'s'},1
US302873A,1884-07-29,Half to robert c,"['NOUN', 'AUX', 'PROPN', 'PROPN']",['CARDINAL'],1,0,4,"['half', 'to', 'robert', 'c']",0,0,{'c'},1
US302886A,1884-08-05,i xtt tt,"['PRON', 'VERB', 'PROPN']",[],1,0,3,"['i', 'xtt', 'tt']",0,0,"{'tt', 'xtt'}",1
US302908A,1884-08-05,haig ht,"['PROPN', 'PUNCT', 'PROPN']",[],1,0,3,['haig-ht'],0,0,"{'haig', 'ht'}",1
US302912A,1884-08-05,Misee foe carbureted gas and a,"['PROPN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'PRON']",['PERSON'],1,1,6,"['misee', 'foe', 'carbureted', 'gas', 'and', 'a']",0,0,"{'misee', 'carbureted'}",1
US302930A,1884-08-05,William nor t ox,"['PROPN', 'CCONJ', 'NOUN', 'NOUN']",['PERSON'],1,1,4,"['william', 'nor', 't', 'ox']",0,0,{'t'},1
US302953A,1884-08-05,Lnvein rafl,"['PROPN', 'PUNCT', 'NOUN']",['PERSON'],1,1,3,['lnvein-rafl'],0,0,"{'lnvein', 'rafl'}",1
US303009A,1884-08-05,Ebztst fbanz wilhblm hibsch,"['PROPN', 'NOUN', 'VERB', 'NOUN']",[],1,0,4,"['ebztst', 'fbanz', 'wilhblm', 'hibsch']",0,0,"{'wilhblm', 'hibsch', 'fbanz', 'ebztst'}",1
US303011A,1884-08-05,Assigsoe of one half to petee,"['PROPN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'PART', 'VERB']",['CARDINAL'],1,0,7,"['assigsoe', 'of', 'one-half', 'to', 'petee']",0,0,"{'petee', 'assigsoe'}",1
US303016A,1884-08-05,Axtiioxy iske axd albert d,"['PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN']","['PERSON', 'PERSON']",1,1,5,"['axtiioxy', 'iske', 'axd', 'albert', 'd']",0,0,"{'axtiioxy', 'iske', 'd', 'axd'}",1
US303028A,1884-08-05,mcdomxljg h,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,['mcdomxljg-h'],0,0,"{'h', 'mcdomxljg'}",1
US303064A,1884-08-05,Assigjstoe of one,"['PROPN', 'ADP', 'NUM']",['CARDINAL'],1,0,3,"['assigjstoe', 'of', 'one']",0,0,{'assigjstoe'},1
US303078A,1884-08-05,Ors to themselves and samuel s,"['INTJ', 'ADP', 'PRON', 'CCONJ', 'PROPN', 'PART']",['PERSON'],1,1,6,"['ors', 'to', 'themselves', 'and', 'samuel', 's']",0,0,"{'s', 'ors'}",1
