patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US360026A,1887-03-29,And peter english,"['CCONJ', 'PROPN', 'PROPN']",['LANGUAGE'],1,0,3,0,1
US361845A,1887-04-26,And luthee k,"['CCONJ', 'NOUN', 'PROPN']",[],1,0,3,0,1
US361846A,1887-04-26,And luther k,"['CCONJ', 'PROPN', 'X']",[],1,0,3,0,1
US362597A,1887-05-10,And thomas p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US362729A,1887-05-10,And samuel tiiomp,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US362945A,1887-05-17,And outtina button holes,"['CCONJ', 'PROPN', 'NOUN', 'VERB']",[],1,0,4,0,1
US362964A,1887-05-17,And henry kirk,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US363574A,1887-05-24,And thomas j,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US363696A,1887-05-24,And samuel m,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,0,1
US364073A,1887-05-31,And john f,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US364541A,1887-06-07,And easmus peteesen,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,0,1
US366054A,1887-07-05,And galen b,"['CCONJ', 'PROPN', 'X']",[],1,0,3,0,1
US367951A,1887-08-09,And hoeatio thomas,"['CCONJ', 'ADJ', 'PROPN']",[],1,0,3,0,1
US367984A,1887-08-09,And ahira tyrrell,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US368565A,1887-08-23,And campbell p,"['CCONJ', 'PROPN', 'NOUN']",['ORG'],1,0,3,0,1
US368658A,1887-08-23,And jacob o,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US369779A,1887-09-13,of kingston,"['ADP', 'PROPN', 'SPACE']",[],1,0,3,0,1
US369849A,1887-09-13,And john p,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US370589A,1887-09-27,And frederick m,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,0,1
US371150A,1887-10-04,And philip e,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US372306A,1887-11-01,And eollee goastee,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US372421A,1887-11-01,And walter t,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US374630A,1887-12-13,And peancis gleason,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US374669A,1887-12-13,Of joseph feeeman,"['ADP', 'PROPN', 'PROPN']",[],1,0,3,0,1
US376896A,1888-01-24,And heney j,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US377819A,1888-02-14,And the orford copper com,"['CCONJ', 'DET', 'PROPN', 'NOUN', 'NOUN']",[],1,0,5,0,1
US378402A,1888-02-21,And andeew-w,"['CCONJ', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,4,0,1
US378628A,1888-02-28,And david r,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US381163A,1888-04-17,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US381425A,1888-04-17,And feank eosewatee,"['CCONJ', 'PROPN', 'VERB']",['ORG'],1,0,3,0,1
US383454A,1888-05-29,And milan o,"['CCONJ', 'PROPN', 'NOUN']",['GPE'],1,0,3,0,1
US385974A,1888-07-10,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US385975A,1888-07-10,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US385976A,1888-07-10,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US385977A,1888-07-10,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US385978A,1888-07-10,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US386479A,1888-07-24,And frank m,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,0,1
US387083A,1888-07-31,And george c,"['CCONJ', 'PROPN', 'AUX']",[],1,0,3,0,1
US387578A,1888-08-07,And george c,"['CCONJ', 'PROPN', 'AUX']",[],1,0,3,0,1
US388413A,1888-08-28,And harris p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US388653A,1888-08-28,of cedae hill,"['ADP', 'PROPN', 'NOUN']",[],1,0,3,0,1
US389762A,1888-09-18,And eli eidg,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US390408A,1888-10-02,And herbert l,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US390969A,1888-10-09,And thomas claek,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US391206A,1888-10-16,And isaiah f,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US391364A,1888-10-16,And clorista e,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US391782A,1888-10-30,And jacob keitch,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US393073A,1888-11-20,And thomas j,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US393202A,1888-11-20,And andeew wiggin,"['CCONJ', 'PROPN', 'VERB']",['NORP'],1,0,3,0,1
US393921A,1888-12-04,And thomas p,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US394230A,1888-12-11,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US396966A,1889-01-29,And george m,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,0,1
US396967A,1889-01-29,And george m,"['CCONJ', 'PROPN', 'VERB']",[],1,0,3,0,1
US397522A,1889-02-12,And august giese,"['CCONJ', 'PROPN', 'NOUN']",['DATE'],1,0,3,0,1
US398164A,1889-02-19,And hugh j,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US398417A,1889-02-26,In vein t dr,"['ADP', 'PROPN', 'PROPN', 'PROPN']",[],1,0,4,0,1
US398482A,1889-02-26,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US398628A,1889-02-26,And hugh j,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US398687A,1889-02-26,And lofis pfingst,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US398782A,1889-02-26,And the iiitson motor,"['CCONJ', 'DET', 'PROPN', 'NOUN']",[],1,0,4,0,1
US399331A,1889-03-12,And james c,"['CCONJ', 'PROPN', 'AUX']",[],1,0,3,0,1
US399702A,1889-03-19,And john a,"['CCONJ', 'PROPN', 'PRON']",[],1,0,3,0,1
US399746A,1889-03-19,And francis h,"['CCONJ', 'PROPN', 'NOUN']",[],1,0,3,0,1
US399758A,1889-03-19,And amos h,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US399849A,1889-03-19,And paul e,"['CCONJ', 'PROPN', 'PROPN']",[],1,0,3,0,1
US300183A,1884-06-10,And peed cheisten,"['CCONJ', 'NOUN', 'VERB']",[],0,0,3,0,1
US300193A,1884-06-10,And emil m,"['CCONJ', 'ADV', 'VERB']",[],0,0,3,0,1
US300194A,1884-06-10,And emil m,"['CCONJ', 'ADV', 'VERB']",[],0,0,3,0,1
US300861A,1884-06-24,And sol,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US300890A,1884-06-24,Of-paris,"['ADP', 'PUNCT', 'NOUN']",[],0,0,3,0,1
US300963A,1884-06-24,And chaeles,"['CCONJ', 'VERB']",[],0,0,2,0,1
US301456A,1884-07-01,And  sewing machine com,"['CCONJ', 'SPACE', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,0,1
US301457A,1884-07-01,in patten,"['ADP', 'NOUN']",[],0,0,2,0,1
US301529A,1884-07-08,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US301700A,1884-07-08,Of oiste-half to,"['ADP', 'VERB', 'PUNCT', 'NOUN', 'PART']",[],0,0,5,0,1
US301801A,1884-07-08,And forming the heads and faces,"['CCONJ', 'VERB', 'DET', 'NOUN', 'CCONJ', 'VERB']",[],0,0,6,0,1
US301802A,1884-07-08,of mannheim,"['ADP', 'NOUN']",[],0,0,2,0,1
US301931A,1884-07-15,Or cooling pad,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US302011A,1884-07-15,To bacco-resw eater,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US302013A,1884-07-15,And chaeles,"['CCONJ', 'VERB']",[],0,0,2,0,1
US302151A,1884-07-15,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US302165A,1884-07-15,And dressing- machine,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US302193A,1884-07-15,Or forming fibrous pulp barrels of,"['CCONJ', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP']",[],0,0,6,0,1
US302528A,1884-07-22,And geoege yule,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US302607A,1884-07-29,And benjamin,"['CCONJ', 'ADJ']",[],0,0,2,0,1
US302631A,1884-07-29,And slubbing frame,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US302665A,1884-07-29,And aethue a,"['CCONJ', 'NOUN', 'PRON']",[],0,0,3,0,1
US302749A,1884-07-29,Heeby a,"['ADP', 'PRON']",['NORP'],0,0,2,0,1
US303371A,1884-08-12,Of baltimoeb,"['ADP', 'NOUN']",[],0,0,2,0,1
US303419A,1884-08-12,To him,"['ADP', 'PRON']",[],0,0,2,0,1
US303586A,1884-08-12,And smelting ores,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US304470A,1884-02-12,By mua,"['ADP', 'NOUN']",[],0,0,2,0,1
US305249A,1884-09-16,And albeet h,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US305311A,1884-09-16,And florentine a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US305632A,1884-09-23,And alfeed s,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US305848A,1884-09-30,of quebec,"['ADP', 'NOUN']",['GPE'],0,0,2,0,1
US306131A,1884-10-07,For machines,"['ADP', 'NOUN']",[],0,0,2,0,1
US306580A,1884-10-14,And excavating- machine,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US307107A,1884-10-28,And unloading,"['CCONJ', 'VERB']",[],0,0,2,0,1
US307108A,1884-10-28,And husking machine,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US307149A,1884-10-28,And albeet j,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US307727A,1884-11-04,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US307969A,1884-11-11,And heney a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US308021A,1884-11-11,Of pro,"['ADP', 'ADJ']",[],0,0,2,0,1
US308103A,1884-11-18,And geobge p,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US308311A,1884-11-18,And chaeles,"['CCONJ', 'VERB']",[],0,0,2,0,1
US308425A,1884-11-25,Of new yojrk,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US308931A,1884-12-09,And harry,"['CCONJ', 'VERB']",[],0,0,2,0,1
US309126A,1884-12-09,And daniel,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US309160A,1884-12-09,And bror f,"['CCONJ', 'NOUN', 'X']",[],0,0,3,0,1
US309181A,1884-12-09,And chaeles langbein,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US309195A,1884-12-16,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US309912A,1884-12-30,And winton c,"['CCONJ', 'NOUN', 'AUX']",['ORG'],0,0,3,0,1
US310093A,1884-12-30,And ridging machine,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US310340A,1885-01-06,Inside stay for shoes,"['ADP', 'VERB', 'ADP', 'NOUN']",[],0,0,4,0,1
US310540A,1885-01-06,And albeet e,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US310631A,1885-01-13,Sh ing ling-bracket,"['ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],0,0,5,0,1
US310646A,1885-01-13,And oebin claek,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,0,1
US311053A,1885-01-20,Of same place,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US311062A,1885-01-20,And thoma,"['CCONJ', 'VERB']",[],0,0,2,0,1
US311192A,1885-01-27,And charles,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US311424A,1885-01-27,And eobeet,"['CCONJ', 'VERB']",[],0,0,2,0,1
US311477A,1885-02-03,And james a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US311773A,1885-02-03,And automatically,"['CCONJ', 'ADV']",[],0,0,2,0,1
US311972A,1885-02-10,And wick kaising lamp,"['CCONJ', 'VERB', 'NOUN', 'NOUN']",[],0,0,4,0,1
US312274A,1885-02-17,And unloading tramways,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US312448A,1885-02-17,And filling machine,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US313869A,1885-03-17,And winding yaen oe theead upon bobbins,"['CCONJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'NOUN']",[],0,0,7,0,1
US313980A,1885-03-17,For pistons,"['ADP', 'NOUN']",[],0,0,2,0,1
US314085A,1885-03-17,And tapping- apparatus,"['CCONJ', 'ADP', 'NOUN']",[],0,0,3,0,1
US314439A,1885-03-24,And cleaning machine,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US315451A,1885-04-07,And geoege yule,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US315569A,1885-04-14,Until their burial,"['ADP', 'PRON', 'NOUN']",[],0,0,3,0,1
US315912A,1885-04-14,And drying the sedimentary,"['CCONJ', 'VERB', 'DET', 'ADJ']",[],0,0,4,0,1
US316064A,1885-04-21,And heney w,"['CCONJ', 'NOUN', 'X']",['ORG'],0,0,3,0,1
US316400A,1885-04-21,And claeence vose,"['CCONJ', 'NOUN', 'ADV']",[],0,0,3,0,1
US316406A,1885-04-21,And peeparim starch,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US316416A,1885-04-21,of newpoet,"['ADP', 'ADJ']",[],0,0,2,0,1
US316585A,1885-04-28,Edmund tweedy,"['ADP', 'NOUN']",[],0,0,2,0,1
US316899A,1885-04-28,To colts,"['ADP', 'NOUN']",[],0,0,2,0,1
US317115A,1885-05-05,And spinning hemp,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US317117A,1885-05-05,And spinning hemp,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US317125A,1885-05-05,Of sam,"['ADP', 'NOUN']",[],0,0,2,0,1
US317348A,1885-05-05,Of peo,"['ADP', 'NOUN']",[],0,0,2,0,1
US317432A,1885-05-05,And recording device,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US317797A,1885-05-12,Inside blind,"['ADP', 'ADJ']",[],0,0,2,0,1
US317798A,1885-05-12,Inside blind,"['ADP', 'ADJ']",[],0,0,2,0,1
US317922A,1885-05-12,And eoss c,"['CCONJ', 'NOUN', 'AUX']",[],0,0,3,0,1
US317930A,1885-05-12,And trimming fabrics,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US318221A,1885-05-19,And flanging machine,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US318405A,1885-05-19,And twisting- machine,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US319403A,1885-06-02,Of baltimore,"['ADP', 'NOUN']",['GPE'],0,0,2,0,1
US319648A,1885-06-09,For rollers of rolling mills,"['ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,5,0,1
US319747A,1885-06-09,And cueling- hats,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US319909A,1885-06-09,And oleanina grain,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US320115A,1885-06-16,And geoege yule,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US320344A,1885-06-16,And toussaint it vat,"['CCONJ', 'VERB', 'PRON', 'VERB']",[],0,0,4,0,1
US320601A,1885-06-23,of beswick,"['ADP', 'NOUN']",[],0,0,2,0,1
US320786A,1885-06-23,Inside shutter,"['ADP', 'NOUN']",[],0,0,2,0,1
US321043A,1885-06-30,of new yoek,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US321089A,1885-06-30,And agitating apparatus foe plant washes,"['CCONJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0,0,6,0,1
US321277A,1885-06-30,And henby a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US321393A,1885-06-30,And masking cloth,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US321683A,1885-07-07,And folding machine,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US321851A,1885-07-07,And cleaning- cotton and other fibers,"['CCONJ', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],0,0,6,0,1
US322026A,1885-07-14,Of pro,"['ADP', 'ADJ']",[],0,0,2,0,1
US322323A,1885-07-14,And track sweeping attachment foe railway oaks,"['CCONJ', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0,0,7,0,1
US322693A,1885-07-21,And edward a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US323089A,1885-07-28,And wolcott a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US323090A,1885-07-28,And wolcott a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US323091A,1885-07-28,And wol,"['CCONJ', 'VERB']",[],0,0,2,0,1
US323544A,1885-08-04,And ruffling fabrics,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US323932A,1885-08-11,And eichaed,"['CCONJ', 'VERB']",[],0,0,2,0,1
US325114A,1885-08-25,Ux eansom,"['ADP', 'VERB']",[],0,0,2,0,1
US325211A,1885-08-25,And ferdinand s,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US325310A,1885-09-01,And displaying vegetables,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US325360A,1885-09-01,And leioestee allen,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,0,1
US325408A,1885-09-01,And bichard b,"['CCONJ', 'NOUN', 'X']",[],0,0,3,0,1
US325584A,1885-09-01,And gus,"['CCONJ', 'VERB']",[],0,0,2,0,1
US325744A,1885-09-08,And george a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US325752A,1885-09-08,Of same plage,"['ADP', 'ADJ', 'NOUN']",[],0,0,3,0,1
US325901A,1885-09-08,To himself,"['ADP', 'PRON']",[],0,0,2,0,1
US326293A,1885-09-15,And maeshall c,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US326386A,1885-09-15,And eobeet e,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US326391A,1885-09-15,And twisting machines,"['CCONJ', 'NOUN', 'NOUN']",[],0,0,3,0,1
US327122A,1885-09-29,And geoe,"['CCONJ', 'VERB']",[],0,0,2,0,1
US328073A,1885-10-13,And polly a,"['CCONJ', 'ADV', 'PRON']",[],0,0,3,0,1
US328192A,1885-10-13,of bbooklyn,"['ADP', 'X']",[],0,0,2,0,1
US328582A,1885-10-20,And drawing hemp,"['CCONJ', 'VERB', 'NOUN']",[],0,0,3,0,1
US328994A,1885-10-27,wy man,"['CCONJ', 'NOUN', 'SPACE']",[],0,0,3,0,1
US329139A,1885-10-27,And charles a,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US329370A,1885-10-27,And asa,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US330303A,1885-11-10,And angus campbell,"['CCONJ', 'ADJ', 'NOUN']",[],0,0,3,0,1
US330413A,1885-11-17,And geoege w,"['CCONJ', 'NOUN', 'ADP']",[],0,0,3,0,1
US330780A,1885-11-17,And petee,"['CCONJ', 'NOUN']",[],0,0,2,0,1
US330798A,1885-11-17,And pembroke s,"['CCONJ', 'VERB', 'PRON']",[],0,0,3,0,1
US330951A,1885-11-24,And marcus,"['CCONJ', 'VERB']",[],0,0,2,0,1
