patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings
US3405052A,1964-08-26,Apparatus for corona treatment of film including a porous sintered metal electrode,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'VERB', 'NOUN', 'ADP']",[],1,0,13,"['apparatus', 'for', 'corona', 'treatment', 'of', 'film', 'including', 'a', 'porous', 'sintered', 'metal', 'electrode']",1
US3405338A,1964-05-19,Brushless synchronous motor control system and circuitry therefor,"['PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,9,"['brushless', 'synchronous', 'motor', 'control', 'system', 'and', 'circuitry', 'therefor']",1
US3405956A,1966-03-22,Apparatus for mechanically keying parts to one another,"['PROPN', 'ADP', 'ADV', 'VERB', 'NOUN', 'ADP', 'NUM', 'DET']",['CARDINAL'],1,0,9,"['apparatus', 'for', 'mechanically', 'keying', 'parts', 'to', 'one', 'another']",1
US3406010A,1965-09-08,Recovery of pure crystals of aici3.6h2o and production of aluminum oxide product therefrom,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP']",[],1,0,14,"['recovery', 'of', 'pure', 'crystals', 'of', 'aici3.6h2o', 'and', 'production', 'of', 'aluminum', 'oxide', 'product', 'therefrom']",1
US3407033A,1966-01-21,Method of treating titanium ores with hydrochloric acid to produce titanium tetrachloride therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'NOUN', 'ADP']",[],1,0,14,"['method', 'of', 'treating', 'titanium', 'ores', 'with', 'hydrochloric', 'acid', 'to', 'produce', 'titanium', 'tetrachloride', 'therefrom']",1
US3407533A,1965-03-01,Toy train and undercarriage assembly therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['toy', 'train', 'and', 'undercarriage', 'assembly', 'therefor']",1
US3407799A,1965-08-26,Archery bow and handgrip alignment apparatus therefor,"['NOUN', 'NOUN', 'CCONJ', 'PROPN', 'NOUN', 'PROPN', 'ADP']",[],1,0,8,"['archery', 'bow', 'and', 'handgrip', 'alignment', 'apparatus', 'therefor']",1
US3408145A,1965-09-29,Auto-focus camera and diaphragm means therefor,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'PROPN', 'VERB', 'ADP']",[],1,0,9,"['auto-focus', 'camera', 'and', 'diaphragm', 'means', 'therefor']",1
US3408254A,1964-07-22,"2, 2'-(1, 2-cyclobutylene)bis[4, 6-diamino-s-triazine] and resins formed therefrom","['NUM', 'PUNCT', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'NUM', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADP']","['CARDINAL', 'CARDINAL', 'CARDINAL']",1,0,21,"['2,', ""2'-(1,"", '2-cyclobutylene)bis[4,', '6-diamino-s-triazine]', 'and', 'resins', 'formed', 'therefrom']",1
US3409394A,1967-12-22,Method of producing phosphate granules by reacting phosphoric acid and a carbonate with controlled reaction times,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,17,"['method', 'of', 'producing', 'phosphate', 'granules', 'by', 'reacting', 'phosphoric', 'acid', 'and', 'a', 'carbonate', 'with', 'controlled', 'reaction', 'times']",1
US3409500A,1966-10-28,Method of sizing paper with cationic polyamine and carboxylic anhydride,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,11,"['method', 'of', 'sizing', 'paper', 'with', 'cationic', 'polyamine', 'and', 'carboxylic', 'anhydride']",1
US3409517A,1964-12-03,Method of producing a mercurycalomel electrode,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP']",[],1,0,7,"['method', 'of', 'producing', 'a', 'mercurycalomel', 'electrode']",1
US3409580A,1964-05-01,Polyvinyl halide plastisols containing cyclohexyl amines and cellular products therefrom,"['ADJ', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",['PERSON'],1,1,11,"['polyvinyl', 'halide', 'plastisols', 'containing', 'cyclohexyl', 'amines', 'and', 'cellular', 'products', 'therefrom']",1
US3409778A,1966-05-25,Photomultiplier tube with a low energy electron inhibitor electrode,"['ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'ADP']",[],1,0,10,"['photomultiplier', 'tube', 'with', 'a', 'low', 'energy', 'electron', 'inhibitor', 'electrode']",1
US3410651A,1968-01-02,Method of treating exhaust gases of internal combustion engine and catalyst therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,13,"['method', 'of', 'treating', 'exhaust', 'gases', 'of', 'internal', 'combustion', 'engine', 'and', 'catalyst', 'therefor']",1
US3410785A,1965-08-24,Vacuum metallized electrode,"['PROPN', 'VERB', 'ADP']",[],1,0,4,"['vacuum', 'metallized', 'electrode']",1
US3410935A,1966-06-08,Method of making sintered platinumplastic electrode,"['PROPN', 'ADP', 'VERB', 'VERB', 'ADJ', 'ADP']",[],1,0,7,"['method', 'of', 'making', 'sintered', 'platinumplastic', 'electrode']",1
US3411059A,1965-04-19,Pulse motor and control system therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,7,"['pulse', 'motor', 'and', 'control', 'system', 'therefor']",1
US3411101A,1966-02-01,Waveguide tunnel diode amplifier,"['PROPN', 'NOUN', 'NOUN', 'ADP']",[],1,0,5,"['waveguide', 'tunnel', 'diode', 'amplifier']",1
US3411522A,1966-12-27,Vacuum regualtor means and parts therefor,"['PROPN', 'NOUN', 'VERB', 'CCONJ', 'NOUN', 'ADP']",[],1,0,7,"['vacuum', 'regualtor', 'means', 'and', 'parts', 'therefor']",1
US3411712A,1966-06-23,Bimetallic disc valve flow diverter,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADP']",['PERSON'],1,1,6,"['bimetallic', 'disc', 'valve', 'flow', 'diverter']",1
US3412055A,1966-05-23,Resinous coating compositions comprising the latent curing agent phosphorus trichloride,"['ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'ADP']",[],1,0,11,"['resinous', 'coating', 'compositions', 'comprising', 'the', 'latent', 'curing', 'agent', 'phosphorus', 'trichloride']",1
US3412060A,1965-12-13,Method of preparing aqueous solutions of acrylamide polymers with dimethyl sulfoxide,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP']",[],1,0,12,"['method', 'of', 'preparing', 'aqueous', 'solutions', 'of', 'acrylamide', 'polymers', 'with', 'dimethyl', 'sulfoxide']",1
US3413066A,1964-11-13,Comparison photometer and target therefor,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,6,"['comparison', 'photometer', 'and', 'target', 'therefor']",1
US3413075A,1966-02-08,Azo dyestuff mixtures and aromatic polyester fibers colored therewith,"['PROPN', 'PROPN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP']",['PERSON'],1,1,10,"['azo', 'dyestuff', 'mixtures', 'and', 'aromatic', 'polyester', 'fibers', 'colored', 'therewith']",1
US3413417A,1965-03-30,Auxiliary earphone circuit for a high voltage transistor amplifier,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,10,"['auxiliary', 'earphone', 'circuit', 'for', 'a', 'high', 'voltage', 'transistor', 'amplifier']",1
US3414728A,1965-12-23,Infrared modulators and detectors employing single crystal te or se,"['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PROPN', 'CCONJ', 'ADP']",['ORG'],1,0,11,"['infrared', 'modulators', 'and', 'detectors', 'employing', 'single', 'crystal', 'te', 'or', 'se']",1
US3415763A,1966-04-18,Method of making foamed phenolic resins and product obtained therefrom,"['PROPN', 'ADP', 'VERB', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,11,"['method', 'of', 'making', 'foamed', 'phenolic', 'resins', 'and', 'product', 'obtained', 'therefrom']",1
US3415852A,1965-08-20,Method of preparing 3-alkoxy-2-formyl-delta2-steroids and new products resulting therefrom,"['PROPN', 'ADP', 'VERB', 'NUM', 'PUNCT', 'SPACE', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP']",['CARDINAL'],1,0,18,"['method', 'of', 'preparing', '3-alkoxy-2-formyl-delta2-steroids', 'and', 'new', 'products', 'resulting', 'therefrom']",1
US3415874A,1964-09-18,Process of reacting sulphur trioxide,"['PROPN', 'ADP', 'VERB', 'PROPN', 'ADP']",[],1,0,6,"['process', 'of', 'reacting', 'sulphur', 'trioxide']",1
US3415976A,1966-07-27,Arc welding electrode,"['PROPN', 'NOUN', 'ADP']",['PERSON'],1,1,4,"['arc', 'welding', 'electrode']",1
US3415989A,1966-02-03,Scintillation detector using a single crystal of gallium arsenide,"['NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADP']",[],1,0,10,"['scintillation', 'detector', 'using', 'a', 'single', 'crystal', 'of', 'gallium', 'arsenide']",1
US3416593A,1966-08-19,Core box assembly with heating means therefor,"['PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP']",['ORG'],1,0,8,"['core', 'box', 'assembly', 'with', 'heating', 'means', 'therefor']",1
US3417068A,1964-12-08,Method of curing a nitroso rubber containing carboxylic acid groups with chromium triperfluoroacetate or chromic acetate and products resulting therefrom,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,21,"['method', 'of', 'curing', 'a', 'nitroso', 'rubber', 'containing', 'carboxylic', 'acid', 'groups', 'with', 'chromium', 'triperfluoroacetate', 'or', 'chromic', 'acetate', 'and', 'products', 'resulting', 'therefrom']",1
US3417341A,1967-06-13,Composite am-fm intermediate frequency amplifier,"['ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'PROPN', 'ADP']",[],1,0,8,"['composite', 'am-fm', 'intermediate', 'frequency', 'amplifier']",1
US3418803A,1967-02-13,Method of salvaging tire carcasses and articles made therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,10,"['method', 'of', 'salvaging', 'tire', 'carcasses', 'and', 'articles', 'made', 'therefrom']",1
US3419431A,1964-01-27,Polyelectrolyte gel separator and battery therewith,"['PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,7,"['polyelectrolyte', 'gel', 'separator', 'and', 'battery', 'therewith']",1
US3419448A,1963-10-07,Method of patching ceramic lined equipment and patch therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,10,"['method', 'of', 'patching', 'ceramic', 'lined', 'equipment', 'and', 'patch', 'therefor']",1
US3419510A,1966-11-14,Carboxyl-terminated urethane-containing polyesters and coating composition derived therefrom,"['PROPN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'ADP']",['ORG'],1,0,13,"['carboxyl-terminated', 'urethane-containing', 'polyesters', 'and', 'coating', 'composition', 'derived', 'therefrom']",1
US3419809A,1967-07-17,Stable d.c. amplifier,"['PROPN', 'PROPN', 'PUNCT', 'ADP']",['GPE'],1,0,5,"['stable', 'd.c.', 'amplifier']",1
US3420014A,1967-10-05,Anchor insert and pick-up unit therefor,"['PROPN', 'NOUN', 'CCONJ', 'VERB', 'PUNCT', 'ADP', 'NOUN', 'ADP']",[],1,0,9,"['anchor', 'insert', 'and', 'pick-up', 'unit', 'therefor']",1
US3420365A,1966-03-21,Method of packing pile fabric and package resulting therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,10,"['method', 'of', 'packing', 'pile', 'fabric', 'and', 'package', 'resulting', 'therefrom']",1
US3420697A,1965-08-25,Perfluoroalkyl-substituted polyamide oil-repellency compound and textile materials treated therewith,"['PROPN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'ADP']",['GPE'],1,0,14,"['perfluoroalkyl-substituted', 'polyamide', 'oil-repellency', 'compound', 'and', 'textile', 'materials', 'treated', 'therewith']",1
US3420920A,1965-09-30,Trichlorocyclopentyl and trichlorocyclohexyl phosphates and phosphonates and process therefor,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,10,"['trichlorocyclopentyl', 'and', 'trichlorocyclohexyl', 'phosphates', 'and', 'phosphonates', 'and', 'process', 'therefor']",1
US3421152A,1964-03-23,Linear select magnetic memory system and controls therefor,"['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['ORG'],1,0,9,"['linear', 'select', 'magnetic', 'memory', 'system', 'and', 'controls', 'therefor']",1
US3421559A,1965-10-08,Apparatus for manufacturing hand rails for circular stairways and method therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,12,"['apparatus', 'for', 'manufacturing', 'hand', 'rails', 'for', 'circular', 'stairways', 'and', 'method', 'therefor']",1
US3421832A,1964-05-27,"12 or higher mol alkali metal hydroxide-1 mol sodium hydroxide reaction product,depilatories and depilation therewith","['NUM', 'CCONJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",['CARDINAL'],1,0,18,"['12', 'or', 'higher', 'mol', 'alkali', 'metal', 'hydroxide-1', 'mol', 'sodium', 'hydroxide', 'reaction', 'product,depilatories', 'and', 'depilation', 'therewith']",1
US3421854A,1963-08-15,Manufacture of nitrogen tetroxide,"['PROPN', 'ADP', 'NOUN', 'ADP']",[],1,0,5,"['manufacture', 'of', 'nitrogen', 'tetroxide']",1
US3421989A,1964-11-24,Mercury pool electrode,"['PROPN', 'NOUN', 'ADP']",['ORG'],1,0,4,"['mercury', 'pool', 'electrode']",1
US3422326A,1965-09-07,Pulse width modulated servo amplifier,"['PROPN', 'VERB', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['pulse', 'width', 'modulated', 'servo', 'amplifier']",1
US3422769A,1966-09-22,Trolley turn-around,"['PROPN', 'NOUN', 'PUNCT', 'ADP']",['PERSON'],1,1,5,"['trolley', 'turn-around']",1
US3422877A,1967-07-27,Flush deck hatch cover assembly and movable pivot mount therefor,"['ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'PROPN', 'ADP']",[],1,0,11,"['flush', 'deck', 'hatch', 'cover', 'assembly', 'and', 'movable', 'pivot', 'mount', 'therefor']",1
US3423531A,1965-08-16,Voice controlled amplifier,"['PROPN', 'VERB', 'ADP']",[],1,0,4,"['voice', 'controlled', 'amplifier']",1
US3423685A,1964-08-27,Bootstrapped cascode differential amplifier,"['PROPN', 'PROPN', 'NOUN', 'ADP']",[],1,0,5,"['bootstrapped', 'cascode', 'differential', 'amplifier']",1
US3424332A,1966-08-15,Outlet box with cover and mounting means therefor,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",['PRODUCT'],1,0,9,"['outlet', 'box', 'with', 'cover', 'and', 'mounting', 'means', 'therefor']",1
US3424333A,1967-03-27,Outlet box with cover and mounting clips therefor,"['PROPN', 'PROPN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'CCONJ']",['PRODUCT'],1,0,9,"['outlet', 'box', 'with', 'cover', 'and', 'mounting', 'clips', 'therefor']",1
US3424664A,1966-01-06,Ph electrode,"['PROPN', 'ADP']",[],1,0,3,"['ph', 'electrode']",1
US3426289A,1966-08-29,Self-centering bias circuit for dc coupled class b transistor amplifier,"['NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'ADP']",[],1,0,13,"['self-centering', 'bias', 'circuit', 'for', 'dc', 'coupled', 'class', 'b', 'transistor', 'amplifier']",1
US3427277A,1962-08-22,Method of making pressure-sensitive liquid-dispensing device from polyamides and article therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,16,"['method', 'of', 'making', 'pressure-sensitive', 'liquid-dispensing', 'device', 'from', 'polyamides', 'and', 'article', 'therefrom']",1
US3427916A,1966-06-02,Guitar and adjustable mute therefor,"['PROPN', 'CCONJ', 'ADJ', 'NOUN', 'ADP']",[],1,0,6,"['guitar', 'and', 'adjustable', 'mute', 'therefor']",1
US3428098A,1966-02-17,Means for transferring bulk substances from one container to another,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NUM', 'NOUN', 'ADP', 'DET']",['CARDINAL'],1,0,11,"['means', 'for', 'transferring', 'bulk', 'substances', 'from', 'one', 'container', 'to', 'another']",1
US3428169A,1963-09-17,Fastener and package therefor,"['PROPN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,5,"['fastener', 'and', 'package', 'therefor']",1
US3428519A,1964-06-18,Method for making a coated silica fiber and product produced therefrom,"['PROPN', 'ADP', 'VERB', 'DET', 'VERB', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,12,"['method', 'for', 'making', 'a', 'coated', 'silica', 'fiber', 'and', 'product', 'produced', 'therefrom']",1
US3428558A,1967-07-25,Method of clarifying water and compositions used therefor,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADP']",[],1,0,9,"['method', 'of', 'clarifying', 'water', 'and', 'compositions', 'used', 'therefor']",1
US3429496A,1967-10-30,Wrap-around type carrier and blank therefor,"['PROPN', 'PUNCT', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'ADP']",[],1,0,9,"['wrap-around', 'type', 'carrier', 'and', 'blank', 'therefor']",1
US3430943A,1967-06-26,Apparatus for turning truss jig,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP']",[],1,0,6,"['apparatus', 'for', 'turning', 'truss', 'jig']",1
US3431070A,1964-04-28,Method of treating ammonia and hydrogen sulfide gases to produce ammonium thiosulfate and sulfur therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'PART', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP']",[],1,0,16,"['method', 'of', 'treating', 'ammonia', 'and', 'hydrogen', 'sulfide', 'gases', 'to', 'produce', 'ammonium', 'thiosulfate', 'and', 'sulfur', 'therefrom']",1
US3432561A,1966-03-28,Preparation of alkyl chlorides by the reaction of alkyl alcohols with phosphorus trichloride,"['NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'ADP']",[],1,0,14,"['preparation', 'of', 'alkyl', 'chlorides', 'by', 'the', 'reaction', 'of', 'alkyl', 'alcohols', 'with', 'phosphorus', 'trichloride']",1
US3432595A,1965-06-30,"Melanoma cell line of canine origin,its propagation and use,and vaccines derived therefrom","['PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'PRON', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB', 'ADP']",['PERSON'],1,1,17,"['melanoma', 'cell', 'line', 'of', 'canine', 'origin,its', 'propagation', 'and', 'use,and', 'vaccines', 'derived', 'therefrom']",1
US3433402A,1965-04-23,Carton box and blank therefor,"['PROPN', 'NOUN', 'CCONJ', 'ADJ', 'ADP']",['PERSON'],1,1,6,"['carton', 'box', 'and', 'blank', 'therefor']",1
US3433595A,1959-09-15,Method of preparing difluoramine and preparing tetrafluorohydrazine therefrom,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'ADP']",[],1,0,9,"['method', 'of', 'preparing', 'difluoramine', 'and', 'preparing', 'tetrafluorohydrazine', 'therefrom']",1
