patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts,misspelt_words,misspelt
US749683A,1904-01-12,Process of shaping gear teeth,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,"['process', 'of', 'shaping', 'gear-teeth']",0,0,set(),0
US749775A,1904-01-19,Dan la cour,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['dan', 'la', 'cour']",0,0,set(),0
US749777A,1904-01-19,Apparatus for making coffee or the like,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'DET', 'ADJ']",[],1,0,7,"['apparatus', 'for', 'making', 'coffee', 'or', 'the', 'like']",0,0,set(),0
US749791A,1904-01-19,Means for reproducing electrical variations,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,"['means', 'for', 'reproducing', 'electrical', 'variations']",0,0,set(),0
US749792A,1904-01-19,Method of reproducing electrical variations,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,"['method', 'of', 'reproducing', 'electrical', 'variations']",0,0,set(),0
US749825A,1904-01-19,Apparatus for automatically controlling the flow of liquids,"['PROPN', 'ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']",[],1,0,8,"['apparatus', 'for', 'automatically', 'controlling', 'the', 'flow', 'of', 'liquids']",0,0,set(),0
US749852A,1904-01-19,Alfred freeman dunn,"['ADJ', 'ADJ', 'PROPN']",['PERSON'],1,1,3,"['alfred', 'freeman', 'dunn']",0,0,set(),0
US749853A,1904-01-19,Process of making butter,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,"['process', 'of', 'making', 'butter']",0,0,set(),0
US749855A,1904-01-19,Process of producing,"['PROPN', 'ADP', 'VERB']",[],1,0,3,"['process', 'of', 'producing']",0,0,set(),0
US749867A,1904-01-19,Method of securing electric wires,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,"['method', 'of', 'securing', 'electric', 'wires']",0,0,set(),0
US749888A,1904-01-19,Railway draft rigging,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,4,"['railway', 'draft-rigging']",0,0,set(),0
US749898A,1904-01-19,Apparatus for raising or lowering heavy bodies,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'ADJ', 'NOUN']",[],1,0,7,"['apparatus', 'for', 'raising', 'or', 'lowering', 'heavy', 'bodies']",0,0,set(),0
US749925A,1904-01-19,Process of refining oil,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,4,"['process', 'of', 'refining', 'oil']",0,0,set(),0
US749926A,1904-01-19,Apparatus for heating liquids,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,4,"['apparatus', 'for', 'heating', 'liquids']",0,0,set(),0
US749945A,1904-01-19,Process of manufacturing gas,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,"['process', 'of', 'manufacturing', 'gas']",0,0,set(),0
US749961A,1904-01-19,Apparatus for grinding or polishing glass,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,6,"['apparatus', 'for', 'grinding', 'or', 'polishing', 'glass']",0,0,set(),0
US749967A,1904-01-19,Brake slack adjuster,"['PROPN', 'NOUN', 'PUNCT', 'NOUN']",['ORG'],1,0,4,"['brake', 'slack-adjuster']",0,0,set(),0
US749976A,1904-01-19,Angle indicator,"['PROPN', 'PUNCT', 'NOUN']",['ORG'],1,0,3,['angle-indicator'],0,0,set(),0
US750030A,1904-01-19,Insect destroyer,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['insect-destroyer'],0,0,set(),0
US750042A,1904-01-19,Means for producing metallic floor plates,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,7,"['means', 'for', 'producing', 'metallic', 'floor-plates']",0,0,set(),0
US750070A,1904-01-19,Fastener for awnings,"['PROPN', 'ADP', 'NOUN']",[],1,0,3,"['fastener', 'for', 'awnings']",0,0,set(),0
US750124A,1904-01-19,Method of producing bottle closures,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,6,"['method', 'of', 'producing', 'bottle-closures']",0,0,set(),0
US750143A,1904-01-19,Minnow bucket,"['PROPN', 'PUNCT', 'NOUN']",['GPE'],1,0,3,['minnow-bucket'],0,0,set(),0
US750158A,1904-01-19,Vacuum and circulatory system for heating,"['PROPN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,6,"['vacuum', 'and', 'circulatory', 'system', 'for', 'heating']",0,0,set(),0
US750162A,1904-01-19,Apparatus for switching cars,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,"['apparatus', 'for', 'switching', 'cars']",0,0,set(),0
US750170A,1904-01-19,Method of electric heating,"['PROPN', 'ADP', 'ADJ', 'NOUN']",[],1,0,4,"['method', 'of', 'electric', 'heating']",0,0,set(),0
US750181A,1904-01-19,Lee de forest,"['PROPN', 'X', 'NOUN']",['PERSON'],1,1,3,"['lee', 'de', 'forest']",0,0,set(),0
US750199A,1904-01-19,Half to thomas i,"['NOUN', 'PART', 'PROPN', 'PRON']",['CARDINAL'],1,0,4,"['half', 'to', 'thomas', 'i']",0,0,set(),0
US750235A,1904-01-19,Filter tablet,"['NOUN', 'PUNCT', 'PROPN']",[],1,0,3,['filter-tablet'],0,0,set(),0
US750253A,1904-01-26,Method of drawing articles from molten baths,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,7,"['method', 'of', 'drawing', 'articles', 'from', 'molten', 'baths']",0,0,set(),0
US750275A,1904-01-26,No mod el,"['DET', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,4,"['no', 'mod-el']",0,0,set(),0
US750283A,1904-01-26,Brake for hoisting machines,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5,"['brake', 'for', 'hoisting-machines']",0,0,set(),0
US750292A,1904-01-26,Axle box and spindle,"['PROPN', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,4,"['axle', 'box', 'and', 'spindle']",0,0,set(),0
US750302A,1904-01-26,Apparatus for feeding self opening square paper bags,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,9,"['apparatus', 'for', 'feeding', 'self-opening', 'square', 'paper', 'bags']",0,0,set(),0
US750323A,1904-01-26,Coke oven door,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,4,"['coke-oven', 'door']",0,0,set(),0
US750324A,1904-01-26,No mod el,"['DET', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,4,"['no', 'mod-el']",0,0,set(),0
US750347A,1904-01-26,Apparatus for disinfecting paper money,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'disinfecting', 'paper', 'money']",0,0,set(),0
US750368A,1904-01-26,Trolley for electric railway cars,"['PROPN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,6,"['trolley', 'for', 'electric-railway', 'cars']",0,0,set(),0
US750394A,1904-01-26,Method of making metal barrels or like structures,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'ADP', 'NOUN']",[],1,0,8,"['method', 'of', 'making', 'metal', 'barrels', 'or', 'like', 'structures']",0,0,set(),0
US750451A,1904-01-26,Vaporizer for gas engines,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,5,"['vaporizer', 'for', 'gas-engines']",0,0,set(),0
US750492A,1904-01-26,Half to henry bauer,"['NOUN', 'PART', 'PROPN', 'NOUN']","['CARDINAL', 'PERSON']",1,1,4,"['half', 'to', 'henry', 'bauer']",0,0,set(),0
US750510A,1904-01-26,Process of forming electrical rail bonds directly in place on the rails,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN']",[],1,0,13,"['process', 'of', 'forming', 'electrical', 'rail-bonds', 'directly', 'in', 'place', 'on', 'the', 'rails']",0,0,set(),0
US750511A,1904-01-26,Process of uniting two metals,"['PROPN', 'ADP', 'VERB', 'NUM', 'NOUN']",['CARDINAL'],1,0,5,"['process', 'of', 'uniting', 'two', 'metals']",0,0,set(),0
US750518A,1904-01-26,Apparatus for preserving perishable substances,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'preserving', 'perishable', 'substances']",0,0,set(),0
US750519A,1904-01-26,Indicator for mailing or similar boxes,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,6,"['indicator', 'for', 'mailing', 'or', 'similar', 'boxes']",0,0,set(),0
US750520A,1904-01-26,Barrel hoop,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['barrel-hoop'],0,0,set(),0
US750522A,1904-01-26,Apparatus for bonding rails,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,"['apparatus', 'for', 'bonding', 'rails']",0,0,set(),0
US750524A,1904-01-26,Albert ross dawson,"['PROPN', 'PROPN', 'NOUN']",['PERSON'],1,1,3,"['albert', 'ross', 'dawson']",0,0,set(),0
US750532A,1904-01-26,Half to charles francis harris,"['NOUN', 'AUX', 'PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,5,"['half', 'to', 'charles', 'francis', 'harris']",0,0,set(),0
US750541A,1904-01-26,Manufacture of white lead,"['PROPN', 'ADP', 'ADJ', 'NOUN']",[],1,0,4,"['manufacture', 'of', 'white', 'lead']",0,0,set(),0
US750560A,1904-01-26,Charles joseph allen,"['PROPN', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['charles', 'joseph', 'allen']",0,0,set(),0
US750563A,1904-01-26,Process of covering wire,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,"['process', 'of', 'covering', 'wire']",0,0,set(),0
US750667A,1904-01-26,Vacuum frame,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['vacuum-frame'],0,0,set(),0
US750671A,1904-01-26,Barrel truck and hoist,"['PROPN', 'NOUN', 'CCONJ', 'VERB']",['PERSON'],1,1,4,"['barrel', 'truck', 'and', 'hoist']",0,0,set(),0
US750698A,1904-01-26,The norris peters,"['DET', 'PROPN', 'NOUN']",[],1,0,3,"['the', 'norris', 'peters']",0,0,set(),0
US750708A,1904-01-26,Insect exterminator,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['insect-exterminator'],0,0,set(),0
US750709A,1904-01-26,Belt and garment fastener for supporting skirts or trousers,"['PROPN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,9,"['belt', 'and', 'garment', 'fastener', 'for', 'supporting', 'skirts', 'or', 'trousers']",0,0,set(),0
US750743A,1904-01-26,William john whiting,"['PROPN', 'PROPN', 'VERB']",['PERSON'],1,1,3,"['william', 'john', 'whiting']",0,0,set(),0
US750745A,1904-01-26,Wagon pole,"['PROPN', 'PUNCT', 'NOUN']",['PERSON'],1,1,3,['wagon-pole'],0,0,set(),0
US750752A,1904-01-26,Means for controlling flowing streams,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN']",[],1,0,5,"['means', 'for', 'controlling', 'flowing', 'streams']",0,0,set(),0
US750757A,1904-01-26,Apparatus for heating and sterilizing,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'VERB']",[],1,0,5,"['apparatus', 'for', 'heating', 'and', 'sterilizing']",0,0,set(),0
US750758A,1904-01-26,Apparatus for coloring yarns,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,"['apparatus', 'for', 'coloring', 'yarns']",0,0,set(),0
US750777A,1904-01-26,Apparatus for selective signaling,"['PROPN', 'ADP', 'ADJ', 'VERB']",[],1,0,4,"['apparatus', 'for', 'selective', 'signaling']",0,0,set(),0
US750783A,1904-01-26,Banana shipping case,"['PROPN', 'PUNCT', 'NOUN', 'NOUN']",['ORG'],1,0,4,"['banana-shipping', 'case']",0,0,set(),0
US750798A,1904-02-02,Jewel mounting,"['PROPN', 'PUNCT', 'VERB']",[],1,0,3,['jewel-mounting'],0,0,set(),0
US750813A,1904-02-02,Apparatus for condensing vaporous fluid,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'condensing', 'vaporous', 'fluid']",0,0,set(),0
US750818A,1904-02-02,Trolley harp or fork,"['PROPN', 'NOUN', 'CCONJ', 'NOUN']",['GPE'],1,0,4,"['trolley', 'harp', 'or', 'fork']",0,0,set(),0
US750824A,1904-02-02,Process of producing pierced ingots with solid ends,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,8,"['process', 'of', 'producing', 'pierced', 'ingots', 'with', 'solid', 'ends']",0,0,set(),0
US750869A,1904-02-02,Method of emptying rooms of smoke,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],1,0,6,"['method', 'of', 'emptying', 'rooms', 'of', 'smoke']",0,0,set(),0
US750880A,1904-02-02,Means for anchoring the combined third and traction rail of electric railways,"['PROPN', 'ADP', 'VERB', 'DET', 'VERB', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",['ORDINAL'],1,0,12,"['means', 'for', 'anchoring', 'the', 'combined', 'third', 'and', 'traction', 'rail', 'of', 'electric', 'railways']",0,0,set(),0
US750905A,1904-02-02,James thomas south,"['PROPN', 'PROPN', 'PROPN']",['PERSON'],1,1,3,"['james', 'thomas', 'south']",0,0,set(),0
US750910A,1904-02-02,Split hub and sprocket,"['PROPN', 'NOUN', 'CCONJ', 'NOUN']",['PERSON'],1,1,4,"['split', 'hub', 'and', 'sprocket']",0,0,set(),0
US750916A,1904-02-02,Half to william haynes smith,"['NOUN', 'PART', 'PROPN', 'PROPN', 'PROPN']","['CARDINAL', 'PERSON']",1,1,5,"['half', 'to', 'william', 'haynes', 'smith']",0,0,set(),0
US750922A,1904-02-02,Binder for loose leaf books,"['PROPN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,6,"['binder', 'for', 'loose-leaf', 'books']",0,0,set(),0
US750939A,1904-02-02,Process of measuring watts in alternating current circuits,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,9,"['process', 'of', 'measuring', 'watts', 'in', 'alternating-current', 'circuits']",0,0,set(),0
US750953A,1904-02-02,Plug ejecting jack for telephone switchboards,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",['PERSON'],1,1,8,"['plug-ejecting', 'jack', 'for', 'telephone-switchboards']",0,0,set(),0
US750972A,1904-02-02,Means for controlling electric boosters,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,5,"['means', 'for', 'controlling', 'electric', 'boosters']",0,0,set(),0
US751079A,1904-02-02,Belt punch,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,3,['belt-punch'],0,0,set(),0
US751113A,1904-02-02,Railway wagon or truck,"['PROPN', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,4,"['railway', 'wagon', 'or', 'truck']",0,0,set(),0
US751151A,1904-02-02,Wardrobe attachment for chairs,"['PROPN', 'NOUN', 'ADP', 'NOUN']",[],1,0,4,"['wardrobe', 'attachment', 'for', 'chairs']",0,0,set(),0
US751164A,1904-02-02,Apparatus for perforating tape for automatic telegraph,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,7,"['apparatus', 'for', 'perforating', 'tape', 'for', 'automatic', 'telegraph']",0,0,set(),0
US751180A,1904-02-02,Process of making diamond draw plates,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,7,"['process', 'of', 'making', 'diamond', 'draw-plates']",0,0,set(),0
US751185A,1904-02-02,la sob,"['PROPN', 'PROPN']",['PERSON'],1,1,3,"['la', 'sob']",0,0,set(),0
US751188A,1904-02-02,Abbot augustus low,"['NOUN', 'PROPN', 'ADJ']",['PERSON'],1,1,3,"['abbot', 'augustus', 'low']",0,0,set(),0
US751206A,1904-02-02,Apparatus for transferring tops and bottoms of cans,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,8,"['apparatus', 'for', 'transferring', 'tops', 'and', 'bottoms', 'of', 'cans']",0,0,set(),0
