patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US2501651A,1948-09-01,"Method of producing acrylonitrile 
       ","['PROPN', 'ADP', 'VERB', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'acrylonitrile'},1
US2501656A,1946-05-24,"Sawhorse clamp 
       ","['PROPN', 'VERB', 'SPACE']",[],1,0,3,0,0,{'sawhorse'},1
US2501665A,1946-05-24,"Lignin resins and process of making same 
       ","['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'SPACE']",['ORG'],1,0,8,0,0,{'lignin'},1
US2501666A,1946-08-29,"Lignin resins and process of making same 
       ","['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'SPACE']",['ORG'],1,0,8,0,0,{'lignin'},1
US2501695A,1946-10-01,"Method of catalytically synthesizing hydrocarbons 
       ","['PROPN', 'ADP', 'ADV', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'catalytically'},1
US2501716A,1946-07-05,"Apparatus for manufacture of stereotype dry mats and similar multilayer sheet materials 
       ","['PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'SPACE']",[],1,0,13,0,0,{'multilayer'},1
US2501724A,1946-02-15,"Apparatus for thermochemically cutting metal 
       ","['PROPN', 'ADP', 'ADV', 'VERB', 'NOUN', 'SPACE']",[],1,0,6,0,0,{'thermochemically'},1
US2501791A,1944-08-10,"Inkless recorder 
       ","['PROPN', 'NOUN', 'SPACE']",[],1,0,3,0,0,{'inkless'},1
US2501825A,1946-05-27,"Hydrogenation of certain alpha, alpha disubstituted, beta nitro propionic acid compounds 
       ","['NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'SPACE']",[],1,0,16,0,0,"{'alpha,', 'disubstituted,', 'hydrogenation', 'propionic'}",1
US2501832A,1948-02-17,"Bessemerizing of ferrous metal 
       ","['PROPN', 'ADP', 'ADJ', 'NOUN', 'SPACE']",[],1,0,5,0,0,{'bessemerizing'},1
