patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US3700538A,1970-09-10,Polyimide resin-fiberglass cloth laminates for printed circuit boards,"['ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],0,0,11,0,1
US3702563A,1971-01-22,On-line simulated impact tester for glass containers,"['ADP', 'PUNCT', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3702619A,1971-01-28,In-line mixing apparatus for gases,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,8,0,1
US3707261A,1970-06-01,After-hours depository entrance,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3707757A,1970-09-02,In-line replacement tool,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3710875A,1971-02-18,Down pressure assembly for truck mounted auger,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ']",[],0,0,8,0,1
US3711761A,1970-08-13,Off delay timer and internally generated auxiliary direct current voltage source for a controlled rectifier alternating current switch for use therein,"['ADP', 'VERB', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADV']",[],0,0,22,0,1
US3712396A,1971-01-04,Over-snow vehicle,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3714602A,1970-11-12,Amplifier circuit having a controllable gain,"['ADP', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN']",['PERSON'],0,1,7,0,1
US3715688A,1970-09-04,Tm01 mode exciter and a multimode exciter using same,"['ADP', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADJ']",[],0,0,10,0,1
US3715914A,1970-10-12,On site pressure vessel inspection device,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3716351A,1970-04-28,Algaecide composition having improved stability,"['ADP', 'NOUN', 'AUX', 'VERB', 'NOUN']",[],0,0,6,0,1
US3716442A,1970-04-09,Off-the-road tire building method and apparatus,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,11,0,1
US3716961A,1970-12-29,In-package sterilization,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3717804A,1972-04-28,In-line motor heater circuit,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3718839A,1971-07-30,Under-voltage protection device,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3719239A,1971-08-04,Up-hole signaling device,"['ADP', 'PUNCT', 'NOUN', 'VERB', 'NOUN']",[],0,0,6,0,1
US3722017A,1971-07-26,Over-the-wing aircraft loading bridge,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3722362A,1971-11-01,Inside pipe burr removal tool,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3722785A,1971-10-21,Re usable handle bag,"['ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3722855A,1971-07-14,Between flange valve assembly and clamping member,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],0,0,8,0,1
US3723727A,1971-06-30,In-situ neutron activation,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3723732A,1971-05-24,On-stream analysis,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3723865A,1971-03-01,On-line electronic moisture analysis system,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3724052A,1970-08-03,Over travel linkage for assembly machine station,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3725372A,1969-09-23,"For obtaining modified polyethylenes and cross-linked polyethylenes having high mechanical, chemical and electric characteristics, and polyethylene obtained","['ADP', 'VERB', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'VERB']",[],0,0,22,0,1
US3726088A,1971-08-20,On-demand variable flow closed loop gas generator system with a variable area injector,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']",[],0,0,16,0,1
US3726600A,1971-10-06,Off-axis alignment device,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3727414A,1971-06-28,Off shore drilling platform construction,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3728549A,1972-04-12,In situ device for measuring light scattering,"['ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'VERB']",[],0,0,8,0,1
US3729177A,1972-02-18,In-place cleaning system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3732443A,1971-05-12,On-off detection device,"['ADP', 'PUNCT', 'ADP', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3732707A,1968-11-02,Weft supplying device for a warp knitting machine,"['ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",['ORG'],0,0,9,0,1
US3733057A,1971-09-07,In-line fluid mixer,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3733223A,1972-05-22,Near infrared illuminating composition,"['ADP', 'ADJ', 'VERB', 'NOUN']",[],0,0,5,0,1
US3733730A,1970-06-08,By-pass hand connection,"['ADP', 'PUNCT', 'VERB', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3734180A,1971-08-27,In-situ gasification of coal utilizing nonhypersensitive explosives,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0,0,10,0,1
US3734888A,1971-10-07,Polyketals of aromatic polketones,"['ADP', 'ADP', 'ADJ', 'NOUN']",[],0,0,5,0,1
US3735048A,1971-05-28,In-band data transmission system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3736401A,1970-07-09,Through deck welding,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US3736460A,1971-06-28,Off-axis return beam tube,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3736849A,1971-03-17,On-film optical recording of camera lens settings,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB']",[],0,0,10,0,1
US3737038A,1971-06-03,Up-flow separator,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3737576A,1970-02-18,On-premise paystation adapter,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3738491A,1971-09-29,Under-gravel aquarium filter,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3739107A,1970-10-13,On premise telephone loop tester,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ']",[],0,0,6,0,1
US3739539A,1971-06-15,Below ground swimming pool,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3739796A,1971-05-03,In-line explosion arrester,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3741721A,1965-02-04,After-fixing dyes with monoaminoalkylsilicones with aminoalkyl chainshaving 3 carbon atoms,"['ADP', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NUM', 'NOUN', 'NOUN']",[],0,0,13,0,1
US3744250A,1970-02-21,After-burner for an internal combustion engine,"['ADP', 'PUNCT', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3746606A,1971-06-17,Off-line process for laminating magnetic tape to tab stock,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN']",[],0,0,12,0,1
US3746697A,1969-09-19,Tripeptide having the activity of the thyrotropin releasing hormone,"['ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN']",[],0,0,10,0,1
US3746815A,1971-11-03,Off locking trigger switches,"['ADP', 'VERB', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3747270A,1971-02-08,Over-travel and return mechanism for door,"['ADP', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,9,0,1
US3747475A,1972-07-12,By-pass flow diffuser,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3748493A,1970-09-14,Over and under excitation protection circuit for alternating current power systems including improved demodulator circuit,"['ADP', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN']",[],0,0,16,0,1
US3749244A,1971-03-03,Above-the-ground swimming pool,"['ADP', 'PUNCT', 'DET', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3749308A,1970-10-16,By-pass control mechanism,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3750460A,1971-04-09,Through-flow polarographic analyzer having constant flow facilities,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3752142A,1970-04-18,In combination an archery bow and vibration dampener,"['ADP', 'NOUN', 'DET', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3753494A,1970-12-15,Under-sea oil storage installation,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3753620A,1968-12-03,In-situ treatment of roadway,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,0,1
US3754145A,1971-04-16,In situ fluorometer,"['ADP', 'ADJ', 'NOUN']",[],0,0,4,0,1
US3755242A,1972-04-10,Polycarbodiimide prepolymers,"['ADP', 'NOUN']",[],0,0,3,0,1
US3755600A,1969-12-09,N acyl dicyanocarbonyl phenyl hydrazones as arthropodicides and fungicides,"['CCONJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,10,0,1
US3756798A,1968-03-01,Of making same novel glass ceramic article and water content crystallization process,"['ADP', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,13,0,1
US3756806A,1971-07-19,Of with lighter materials process and apparatus for separating molten metal from mixtures there,"['ADP', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADV']",[],0,0,15,0,1
US3756877A,1970-10-05,By dielectric material method for manufacturing a semiconductor integrated circuit isolated,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB']",[],0,0,12,0,1
US3756920A,1971-04-30,In biological samples my measuring light reactions automatic instrument for chemical processing to dedect microorganisms,"['ADP', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PART', 'VERB', 'NOUN']",[],0,0,16,0,1
US3757009A,1970-03-06,"Re spiro-(steroid-17,2'-furan-3'-ones) and a process for their manufactu","['ADP', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'ADP', 'PRON', 'NOUN']",[],0,0,10,0,1
US3757273A,1970-06-30,Like adaptor for current collectors for lights electric appliances or the,"['ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'DET']",[],0,0,12,0,1
US3757866A,1971-11-08,On-off sprinkler,"['ADP', 'PUNCT', 'ADP', 'NOUN']",[],0,0,5,0,1
US3758288A,1971-04-13,"Against air pollution selected thiadiazolo(3,4-d)pyridazine compounds for protecting plants","['ADP', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],0,0,12,0,1
US3758370A,1970-05-08,And products resulting therefrom method for manufacturing a multi ply board of thermoplastic material,"['CCONJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,15,0,1
US3758662A,1971-04-30,In carbonaceous mold forming dense carbide articles from molten refractory metal contained,"['ADP', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'VERB']",[],0,0,13,0,1
US3759037A,1972-01-27,Over temperature protection system for a gas turbine,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3759866A,1971-10-14,Therewith solvent epoxy resin composition and an electrical member impregnated,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'VERB']",[],0,0,11,0,1
US3760836A,1972-02-24,Under-fixture valve,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3761459A,1965-08-24,Polypeptide,['ADP'],[],0,0,2,0,1
US3761600A,1973-01-11,Above ground gas-insulated pipe type transmission configuration,"['ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,10,0,1
US3762662A,1971-02-19,Off loom cloth take up or winder,"['ADP', 'NOUN', 'NOUN', 'VERB', 'ADP', 'CCONJ', 'VERB']",[],0,0,8,0,1
US3763850A,1970-12-31,Or measuring the partial pressure of a gas in a fluid,"['CCONJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN']",[],0,0,12,0,1
US3764392A,1968-07-16,Inside out primary dry cell with carbonresin film on inside surface of container,"['ADP', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],0,0,14,0,1
US3764922A,1971-10-14,Amplifier offset compensation arrangement,"['ADP', 'VERB', 'NOUN', 'NOUN']",['PERSON'],0,1,5,0,1
US3765929A,1972-03-31,In situ fluorination of graphite in iron alloy,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3767019A,1971-07-21,Over running clutch,"['ADP', 'VERB', 'VERB']",[],0,0,4,0,1
US3767026A,1971-10-29,By pass mechanism for a conveyor system,"['ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3767469A,1971-09-01,In-situ oxygen detector,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3770398A,1971-09-17,In situ coal gasification process,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3771847A,1972-01-10,Over the cabinet door assembly,"['ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3772216A,1971-11-12,Polyimide foam thermal insulation and fire protection,"['ADP', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3772276A,1971-02-03,As-triazines,"['ADP', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US3772316A,1968-05-13,"N,n'-methylene-bis(2-amino-1,3,4-thiadiazole)","['CCONJ', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT']",[],0,0,11,0,1
US3772554A,1972-01-14,In-line electron gun,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3774718A,1972-05-25,In-situ acoustic sediment probe,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3775073A,1971-08-27,In situ gasification of coal by gas fracturing,"['ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,9,0,1
US3775533A,1971-08-27,Actinide compounds with ammonia or co and h,"['ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'VERB']",[],0,0,9,0,1
US3776492A,1970-10-23,On-board cargo loading device for airplanes,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,9,0,1
US3777620A,1972-07-31,In-header hydraulic operator,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN']",[],0,0,6,0,1
US3780373A,1972-11-21,Near field spiral antenna,"['ADP', 'NOUN', 'ADJ', 'NOUN']",[],0,0,5,0,1
US3780590A,1972-10-30,On-stream sample collecting mechanism for high pressure liquids,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,11,0,1
US3780753A,1971-05-03,In-line explosion arrester,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3781240A,1971-12-30,Polyimide molding powders,"['ADP', 'VERB', 'NOUN']",[],0,0,4,0,1
US3781272A,1972-03-24,Tripeptide,['ADP'],[],0,0,2,0,1
US3781998A,1971-04-02,Inside micrometer comprising a counter,"['ADP', 'NOUN', 'VERB', 'DET', 'NOUN']",[],0,0,6,0,1
US3783942A,1971-11-24,Inside drilling tool blowout preventer,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'VERB']",[],0,0,6,0,1
US3783958A,1972-05-10,Off-road vehicle,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3785178A,1971-01-07,Weft knitted fabric and method of producing the same,"['ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ']",['ORG'],0,0,10,0,1
US3786930A,1971-09-08,Underground automatic parking system for vehicles,"['ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,7,0,1
US3787109A,1972-06-28,Inside helmet sight apparatus,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,0,1
US3787386A,1972-03-24,Tripeptide,['ADP'],[],0,0,2,0,1
US3787717A,1971-12-09,Over voltage protection circuit lateral bipolar transistor with gated collector junction,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],0,0,12,0,1
US3789183A,1973-02-28,Through-insulation welding method and apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,8,0,1
US3789314A,1971-12-06,Amplifier utilizing input signal power,"['ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",['PERSON'],0,1,6,0,1
US3790740A,1970-07-09,Through deck welding,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US3791044A,1972-06-08,Through drying for fibrous web,"['ADP', 'VERB', 'ADP', 'ADJ', 'NOUN']",[],0,0,6,0,1
US3791107A,1971-02-10,Off-gas system for nuclear reactors,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,8,0,1
US3791450A,1972-04-03,On-off fire sprinkler,"['ADP', 'PUNCT', 'ADP', 'NOUN', 'NOUN']",[],0,0,6,0,1
US3793562A,1973-03-22,With insulating battle supporting terminal conductors,"['ADP', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0,0,7,0,1
US3793812A,1972-05-12,In-line multitube centrifugal separator,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",[],0,0,7,0,1
US3794365A,1972-10-19,Inside emergency exit latch,"['ADP', 'NOUN', 'NOUN', 'VERB']",[],0,0,5,0,1
US3794858A,1972-12-13,Off delay timer and ptc sensing circuit,"['ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN']",[],0,0,8,0,1
US3796398A,1973-05-14,In-flight aircraft recovery system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],0,0,7,0,1
US3796967A,1966-09-19,Amplifier protection circuit,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,0,1
US3797255A,1973-02-26,Under-water anchor apparatus and methods of installation,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN']",[],0,0,10,0,1
US3797302A,1972-06-21,On-board aircraft weight transducer with mechanical offset adjustment,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,11,0,1
US3797488A,1972-07-10,Ampoule applicator with one-way clutch,"['ADP', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'VERB']",['CARDINAL'],0,0,8,0,1
