patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US2400466A,1942-09-29,Separation of higher phenols from wood distillate,"['NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN']",[],1,0,8,0,0,"{'phenols', 'distillate'}",1
US2400469A,1943-08-13,Nu (thiazyl thio methylene) urethanes,"['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'VERB']",['ORG'],1,0,8,0,0,"{'(thiazyl', 'thio', 'methylene)', 'urethanes'}",1
US2400477A,1942-10-14,Process of forming polymers of alkyl acrylate and resulting product,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'PROPN', 'ADV', 'CCONJ', 'VERB', 'NOUN']",[],1,0,11,0,0,"{'alkyl', 'acrylate'}",1
US2400481A,1944-03-25,Apparatus for testing water vapor permeability,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,8,0,0,{'permeability'},1
US2400515A,1944-01-05,Method of purifying and deodorizing crude oil,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'ADJ', 'NOUN']",[],1,0,8,0,0,{'deodorizing'},1
US2400516A,1943-07-20,Apparatus and method for sectional radiography,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,7,0,0,{'radiography'},1
US2400533A,1940-06-27,Method of making ring type packings,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'packings'},1
US2400543A,1940-02-27,"Method of treating waters, including boiler waters, and composition therefor","['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADP']",[],1,0,13,0,0,"{'waters,'}",1
US2400590A,1944-05-18,Method of making commutators,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'commutators'},1
US2400603A,1945-02-06,Apparatus for sampling workpieces,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'workpieces'},1
US2400616A,1944-11-23,Apparatus for feeding spangles to spangling machines,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,8,0,0,{'spangling'},1
US2400693A,1943-03-06,Method of manufacturing hesperidin,"['PROPN', 'ADP', 'VERB', 'VERB']",[],1,0,5,0,0,{'hesperidin'},1
US2400724A,1942-10-28,Preparation of polyhydroxy compounds,"['NOUN', 'ADP', 'PROPN', 'VERB']",[],1,0,5,0,0,{'polyhydroxy'},1
US2400725A,1944-07-21,Apparatus for debarking timber,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'debarking'},1
US2400774A,1943-11-04,Process for the production of styrene and butadiene,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,9,0,0,"{'butadiene', 'styrene'}",1
US2400820A,1942-10-20,Stabilization of converted starch pastes,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],1,0,6,0,0,{'pastes'},1
US2400872A,1942-09-01,Diamino nu alkyl phenazinium salts,"['PROPN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'NOUN']",['NORP'],1,0,8,0,0,"{'alkyl', 'diamino', 'phenazinium'}",1
US2400873A,1944-03-25,Dihydronordicyclopentadienyl ethers of hydroxycarboxylic acid esters,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],1,0,7,0,0,"{'esters', 'dihydronordicyclopentadienyl', 'hydroxycarboxylic', 'ethers'}",1
US2400893A,1944-04-24,Process of carbiding,"['PROPN', 'ADP', 'VERB']",[],1,0,4,0,0,{'carbiding'},1
US2400934A,1945-06-28,Amines and purification thereof,"['PROPN', 'CCONJ', 'NOUN', 'ADV']",[],1,0,5,0,0,{'amines'},1
US2400935A,1944-05-23,Char revivification apparatus,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,0,0,{'revivification'},1
US2400966A,1943-06-30,Multicolor printing machine,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,0,0,{'multicolor'},1
US2400975A,1940-07-29,Apparatus for electrically resolving water in oil emulsions,"['PROPN', 'ADP', 'ADV', 'VERB', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,11,0,0,{'emulsions'},1
US2401073A,1942-10-23,Turboblade fastening,"['PROPN', 'VERB']",[],1,0,3,0,0,{'turboblade'},1
US2401074A,1944-02-23,Countersink bevel recessing tool,"['PROPN', 'NOUN', 'VERB', 'NOUN']",[],1,0,5,0,0,"{'recessing', 'countersink'}",1
US2401080A,1945-03-05,Nu (alpha etherified acetyl) carbamic acid esters,"['ADV', 'PUNCT', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'ADJ', 'PROPN', 'NOUN']",[],1,0,10,0,0,"{'carbamic', '(alpha', 'esters', 'etherified', 'acetyl)'}",1
US2401196A,1944-06-02,Dicarboxylic salts of polyhydroxy tertiary amines,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN']",['ORDINAL'],1,0,7,0,0,"{'polyhydroxy', 'amines', 'dicarboxylic'}",1
US2401244A,1943-06-23,Acidyl derivatives of substituted biurets,"['PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,6,0,0,"{'acidyl', 'biurets'}",1
US2401280A,1942-06-18,Method for locating permeable formations traversed by boreholes,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN']",[],1,0,9,0,0,{'boreholes'},1
US2401282A,1942-05-18,Process for separating cyclopentene from piperylene,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'PROPN']",[],1,0,7,0,0,"{'piperylene', 'cyclopentene'}",1
US2401309A,1943-04-28,Spindle actuated tube locking adapter,"['PROPN', 'VERB', 'NOUN', 'VERB', 'NOUN']",[],1,0,6,0,0,{'actuated'},1
US2401336A,1943-12-03,"Manufacture of ketals and other derivatives of 1, 2 diketones","['PROPN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'NOUN']","['CARDINAL', 'CARDINAL']",1,0,13,0,0,"{'1,', 'diketones', 'ketals'}",1
US2401368A,1943-06-02,Method for testing the airtightness of closed containers,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,9,0,0,{'airtightness'},1
US2401445A,1943-07-13,Polymerization of vinyl acetate,"['NOUN', 'ADP', 'PROPN', 'VERB']",[],1,0,5,0,0,{'polymerization'},1
US2401446A,1944-03-31,"Method of grinding clutches, gears, and other toothed parts","['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'ADJ', 'NOUN']",[],1,0,12,0,0,"{'gears,', 'clutches,'}",1
US2401536A,1944-11-29,Mechansim for control of splines,"['PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN']",['NORP'],1,0,6,0,0,"{'mechansim', 'splines'}",1
US2401546A,1942-11-20,Scale remover and scale and corrosion preventer,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN']",[],1,0,8,0,0,{'preventer'},1
US2401550A,1943-06-16,Method of applying plastic coatings to flexible strips and the like,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],1,0,12,0,0,{'coatings'},1
US2401551A,1943-06-16,Apparatus for applying plastic coatings to flexible strips and the like,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],1,0,12,0,0,{'coatings'},1
US2401607A,1941-01-15,Cyanoalkyl ethers of polyhydric alcohols,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,6,0,0,"{'cyanoalkyl', 'polyhydric', 'ethers', 'alcohols'}",1
US2401685A,1944-03-18,Stabilization of zein with ethylene oxide,"['NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'zein'},1
US2401718A,1944-05-27,Method of making coupler dispersions,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,0,0,{'dispersions'},1
US2401749A,1942-05-12,Manufacture of pentaerythritol,"['PROPN', 'ADP', 'PROPN']",[],1,0,4,0,0,{'pentaerythritol'},1
US2401798A,1941-06-24,Process of forming and pretesting casings,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,7,0,0,{'pretesting'},1
US2401802A,1943-11-06,Method of converting mono olefins to di olefins,"['PROPN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,11,0,0,{'olefins'},1
US2401884A,1942-12-16,Alkylation process and catalyst therefor,"['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,6,0,0,{'alkylation'},1
US2401919A,1942-04-17,Casein compound,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'casein'},1
US2401941A,1940-10-29,Exhaust thrust augmenter,"['PROPN', 'VERB', 'ADV']",[],1,0,4,0,0,{'augmenter'},1
US2401945A,1941-03-27,Frequency multiplier,"['PROPN', 'ADJ']",[],1,0,3,0,0,{'multiplier'},1
US2401959A,1941-10-04,Polymerization of methallyl alcohol,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,0,0,"{'methallyl', 'polymerization'}",1
US2402100A,1942-06-01,Film slating system,"['PROPN', 'VERB', 'NOUN']",[],1,0,4,0,0,{'slating'},1
US2402113A,1941-10-13,Stabilization of butadiene,"['PROPN', 'ADP', 'PROPN']",[],1,0,4,0,0,{'butadiene'},1
US2402129A,1943-12-27,Process for esterifying acyloxy carboxylic acids,"['NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN', 'NOUN']",[],1,0,7,0,0,"{'acyloxy', 'esterifying', 'carboxylic'}",1
US2402130A,1943-10-16,Process for the production of diesters of hydroxy carboxylic acids,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'NOUN']",[],1,0,11,0,0,"{'carboxylic', 'diesters', 'hydroxy'}",1
US2402133A,1945-04-25,Manufacture of acrolein,"['PROPN', 'ADP', 'PROPN']",[],1,0,4,0,0,{'acrolein'},1
US2402153A,1944-03-18,Gun perforator,"['PROPN', 'PROPN']",[],1,0,3,0,0,{'perforator'},1
US2402168A,1942-03-21,Method and means for generating multiline sweep patterns,"['PROPN', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],1,0,9,0,0,{'multiline'},1
US2402170A,1939-10-13,Colloid mill,"['PROPN', 'NOUN']",['ORG'],1,0,3,0,0,{'colloid'},1
US2402204A,1941-11-19,Apparatus for assembling centrifugal impellers,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,0,0,{'impellers'},1
US2402221A,1943-05-04,Prevention of crazing of flash heated shapes of polystyrene,"['PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN']",[],1,0,10,0,0,{'crazing'},1
US2402226A,1943-10-16,Method for the production of alpha naphthoquinones,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN']",[],1,0,9,0,0,{'naphthoquinones'},1
US2402230A,1943-08-20,Hay baler,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'baler'},1
US2402277A,1942-02-16,Manufacture of diolefins,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,0,0,{'diolefins'},1
US2402294A,1942-07-07,Rotative winged aircraft,"['PROPN', 'VERB', 'NOUN']",[],1,0,4,0,0,{'rotative'},1
US2402334A,1945-03-27,Vacuum relieving attachment for boots and overshoes,"['PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB']",[],1,0,8,0,0,{'overshoes'},1
US2402385A,1942-04-20,Frequency multiplier,"['PROPN', 'ADJ']",[],1,0,3,0,0,{'multiplier'},1
US2402420A,1945-03-10,Dough degasser,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'degasser'},1
US2402488A,1942-09-17,Humidifying apparatus and control therefor,"['ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,6,0,0,{'humidifying'},1
US2402490A,1943-01-06,Shaping apparatus for tubelike articles,"['NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,6,0,0,{'tubelike'},1
US2402521A,1944-03-16,"Apparatus for conditioning packages of yarn, etc.","['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'X', 'X']",[],1,0,10,0,0,"{'etc.', 'yarn,'}",1
US2402545A,1944-01-29,Apparatus for drying striplike material,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,0,0,{'striplike'},1
US2402548A,1943-05-05,Method of making leakproof packages,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,0,0,{'leakproof'},1
US2402575A,1942-05-12,Quick drying flatiron,"['ADJ', 'VERB', 'PROPN']",[],1,0,4,0,0,{'flatiron'},1
US2402605A,1943-11-04,Moistureproof wrapper for packaging cheese and the like,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],1,0,9,0,0,{'moistureproof'},1
US2402613A,1939-08-11,Method of producing thiols,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'thiols'},1
US2402623A,1943-06-24,Nu nitroaryl haloarylsulphonamides,"['PROPN', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,5,0,0,"{'nitroaryl', 'haloarylsulphonamides'}",1
US2402641A,1940-10-31,Production of aryl thiols,"['NOUN', 'ADP', 'PROPN', 'PROPN']",[],1,0,5,0,0,"{'thiols', 'aryl'}",1
US2402656A,1944-01-13,Apparatus for use in manufacturing potteryware,"['PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,7,0,0,{'potteryware'},1
US2402703A,1942-08-06,Method of producing neutral esters of molecularly dehydrated phosphoric acids,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADV', 'VERB', 'ADJ', 'NOUN']",[],1,0,11,0,0,"{'molecularly', 'esters'}",1
US2402825A,1943-06-23,Method of preparing and purifying dicarboxylic acids,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'ADJ', 'NOUN']",[],1,0,8,0,0,{'dicarboxylic'},1
US2402837A,1943-03-02,Process of vulcanizing neoprene,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'vulcanizing'},1
US2402846A,1943-06-19,Method of and means for forming filamentary articles,"['PROPN', 'ADP', 'CCONJ', 'VERB', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,9,0,0,{'filamentary'},1
US2402873A,1943-02-23,Reaction products of butadiene with hydrogen cyanide,"['NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN']",[],1,0,8,0,0,{'butadiene'},1
US2402878A,1942-06-06,Dehydration of sulphur alcohols,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,0,0,{'alcohols'},1
US2402891A,1940-05-06,Preparation of diolefin sulphones,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,0,0,"{'diolefin', 'sulphones'}",1
US2402909A,1943-02-20,Compounding of buna s with blown oils,"['VERB', 'ADP', 'PROPN', 'PART', 'ADP', 'VERB', 'NOUN']",[],1,0,8,0,0,{'s'},1
US2402921A,1942-08-18,Apparatus for freezing comestibles,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'comestibles'},1
US2402926A,1944-11-25,Method of quantitatively evaluating roughness of metals,"['PROPN', 'ADP', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],1,0,8,0,0,{'quantitatively'},1
US2402953A,1944-06-07,Journal lubricator,"['PROPN', 'NOUN']",['ORG'],1,0,3,0,0,{'lubricator'},1
US2402958A,1946-07-02,Process of producing acetaldehyde,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,4,0,0,{'acetaldehyde'},1
US2402966A,1942-07-11,Process of producing variegated pressed fiberboard,"['PROPN', 'ADP', 'VERB', 'ADJ', 'VERB', 'NOUN']",[],1,0,7,0,0,{'fiberboard'},1
US2402973A,1942-05-18,Transmitter for telemetering systems,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'telemetering'},1
US2402994A,1943-03-18,Paperhanger's tool,"['PROPN', 'PART', 'NOUN']",[],1,0,4,0,0,"{""paperhanger's""}",1
US2403018A,1933-03-03,Manufacture of abrasives,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,0,0,{'abrasives'},1
US2403037A,1943-08-14,"Corrosion resistant high strength alloys, and method","['NOUN', 'PUNCT', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN']",[],1,0,11,0,0,"{'alloys,'}",1
US2403049A,1942-08-31,Method of making crankshafts by electric welding,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,8,0,0,{'crankshafts'},1
US2403052A,1942-07-17,Method for effecting catalytic dehydrogenation processes,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'dehydrogenation'},1
US2403054A,1941-09-22,Separation of conjugated diolefin isomers,"['PROPN', 'ADP', 'VERB', 'PROPN', 'NOUN']",[],1,0,6,0,0,"{'isomers', 'diolefin'}",1
US2403067A,1943-09-08,Anticorrosion composition,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'anticorrosion'},1
US2403079A,1942-04-30,Joinder of porcelain enameled products,"['PROPN', 'ADP', 'NOUN', 'VERB', 'NOUN']",[],1,0,6,0,0,{'joinder'},1
US2403109A,1943-03-25,Method of brazing,"['PROPN', 'ADP', 'VERB']",[],1,0,4,0,0,{'brazing'},1
US2403112A,1941-07-30,Method of preparing molded compositions from unsaturated esters,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,9,0,0,"{'esters', 'unsaturated'}",1
US2403113A,1942-03-07,Unsaturated carbonate ester and polymer thereof,"['ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,7,0,0,{'unsaturated'},1
US2403141A,1942-07-28,Chrome beryllium alloy steel and articles of manufacture produced therefrom,"['PROPN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADP']",[],1,0,11,0,0,{'therefrom'},1
US2403148A,1945-01-17,Method of making fluoboric acid and its compounds,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'PRON', 'NOUN']",[],1,0,9,0,0,{'fluoboric'},1
US2403157A,1943-11-22,Manufacture of zincated alkalies,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,"{'zincated', 'alkalies'}",1
US2403227A,1941-08-16,Luminescent apparatus and method of developing luminescence,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,8,0,0,{'luminescence'},1
US2403281A,1943-05-29,Manufacture of cyclopentanes,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,0,0,{'cyclopentanes'},1
US2403293A,1943-06-05,Anticorrosion composition,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'anticorrosion'},1
US2403312A,1943-06-11,Nonskid chain,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'nonskid'},1
US2403319A,1942-06-20,Removal of h2s from gases,"['NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN']",[],1,0,6,0,0,{'h2s'},1
US2403357A,1944-09-29,Geared center raiser for lathes,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN']",[],1,0,6,0,0,{'lathes'},1
US2403358A,1941-04-16,"Facsimile transmitting and reproducing system, method, and apparatus","['ADJ', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN']",[],1,0,11,0,0,"{'method,', 'system,'}",1
US2403408A,1943-01-11,Production of thickened products from fatty acid esters,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'NOUN']",[],1,0,9,0,0,{'esters'},1
US2403454A,1942-11-10,Program preselecting and control apparatus,"['NOUN', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,6,0,0,{'preselecting'},1
US2403465A,1942-12-18,Treatment of hydroxyl containing interpolymers of ethylene,"['PROPN', 'ADP', 'PROPN', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'NOUN']",[],1,0,9,0,0,"{'interpolymers', 'hydroxyl'}",1
US2403524A,1940-02-08,Process for the preparation of highgrade antiknock motor fuels,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'NOUN']",[],1,0,10,0,0,"{'antiknock', 'highgrade'}",1
US2403576A,1945-04-18,Method of recovering substituted acetamides,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN']",[],1,0,6,0,0,{'acetamides'},1
US2403640A,1942-04-15,Separation of cobaltite,"['NOUN', 'ADP', 'PROPN']",[],1,0,4,0,0,{'cobaltite'},1
US2403686A,1944-11-22,Reaction product of unsaturated mono glycol ethers and unsaturated nitriles,"['NOUN', 'NOUN', 'ADP', 'ADJ', 'PROPN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,12,0,0,"{'nitriles', 'ethers', 'unsaturated'}",1
US2403718A,1944-06-29,Accessory to turnbuckle wrench,"['NOUN', 'AUX', 'PROPN', 'NOUN']",[],1,0,5,0,0,{'turnbuckle'},1
US2403739A,1942-07-08,Method of forming separable fastener scoops,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,7,0,0,{'separable'},1
US2403741A,1943-09-09,Process for making butadiene,"['NOUN', 'ADP', 'VERB', 'PROPN']",[],1,0,5,0,0,{'butadiene'},1
US2403742A,1943-09-09,Process for making butadiene,"['NOUN', 'ADP', 'VERB', 'PROPN']",[],1,0,5,0,0,{'butadiene'},1
US2403748A,1943-12-29,"Manufacture of 2, 6, di halo phenols","['PROPN', 'ADP', 'NUM', 'PUNCT', 'NUM', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'NOUN']","['CARDINAL', 'DATE']",1,0,11,0,0,"{'6,', 'phenols', '2,'}",1
US2403754A,1944-02-09,Seaplane sponson,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'sponson'},1
