patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts
US2752431A,1953-10-22,Amplifier gain control,"['ADP', 'NOUN', 'NOUN']",['PERSON'],0,1,4,0,1
US2756779A,1952-06-18,By-pass assembly for service pipe and method of installation,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN']",[],0,0,12,0,1
US2758152A,1952-08-21,Through-wall electrical conductor support,"['ADP', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2759052A,1953-09-21,Amplifier semi-conductor volume compression system,"['ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",['PERSON'],0,1,8,0,1
US2760504A,1953-02-18,In and out spiral trough parts cleaner,"['ADP', 'CCONJ', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADJ']",[],0,0,8,0,1
US2760512A,1951-08-01,By-pass valve,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US2762871A,1954-12-01,Amplifier employing microwave resonant substance,"['ADP', 'VERB', 'NOUN', 'ADJ', 'NOUN']",['PERSON'],0,1,6,0,1
US2763733A,1952-03-21,Amplifier having series-connected output tubes,"['ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'NOUN']",['PERSON'],0,1,8,0,1
US2764812A,1954-06-28,"Inside tube cutter, particularly for heat exchangers and the like having tubes of small diameter","['ADP', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,17,0,1
US2770999A,1952-08-06,After-image apparatus,"['ADP', 'PUNCT', 'NOUN', 'NOUN']",[],0,0,5,0,1
US2774774A,1954-03-26,In situ epoxidation of oleic acid using formic acid,"['ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']",[],0,0,10,0,1
US2774929A,1953-05-27,Under load protective system for electric motor,"['ADP', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,8,0,1
US2774933A,1955-01-13,By-pass circuit for electromagnetic rectifiers,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],0,0,8,0,1
US2775312A,1954-03-16,Up by-pass during down peak traffic condition,"['ADP', 'ADP', 'PUNCT', 'NOUN', 'ADP', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,10,0,1
US2776377A,1954-04-22,In vivo radiation scanner,"['ADP', 'NOUN', 'NOUN', 'NOUN']",[],0,0,5,0,1
US2776848A,1954-09-15,On the cuff memorandum device,"['ADP', 'DET', 'NOUN', 'NOUN', 'NOUN']",[],0,0,6,0,1
US2777272A,1955-10-26,Under-tree mower and harvester,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'VERB']",[],0,0,7,0,1
US2778281A,1953-01-09,Inside bead trimmer with vertically adjustable tail rolls downstream of cutting edge,"['ADP', 'NOUN', 'NOUN', 'ADP', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'ADP', 'VERB', 'NOUN']",[],0,0,13,0,1
US2778339A,1953-06-09,By-pass valve means for hydraulic servo system,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],0,0,10,0,1
US2780233A,1951-03-06,Through conduit gate valve,"['ADP', 'NOUN', 'NOUN', 'VERB']",[],0,0,5,0,1
US2781769A,1955-11-14,Over-temperature protection devices,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'VERB']",[],0,0,6,0,1
US2782387A,1949-10-01,By-pass facilities for socket-type electric meters,"['ADP', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'NOUN']",[],0,0,11,0,1
US2783451A,1956-01-30,For hire signal for taxi cabs,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,7,0,1
US2784494A,1954-04-07,Inside and outside thread gage,"['ADP', 'CCONJ', 'ADJ', 'NOUN', 'NOUN']",[],0,0,6,0,1
US2784627A,1952-06-18,By-pass assembly for service pipes and wrench for installation of the same,"['ADP', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ']",[],0,0,15,0,1
US2785149A,1954-07-19,Aminotriazine reaction products,"['ADP', 'NOUN', 'NOUN']",[],0,0,4,0,1
US2786935A,1955-06-17,Under fender lights for vehicles,"['ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],0,0,6,0,1
US2787595A,1955-07-11,Sulfoxide containing detergent compositions,"['ADP', 'VERB', 'NOUN', 'NOUN']",[],0,0,5,0,1
US2788970A,1955-02-01,Inside out film take-up,"['ADP', 'ADJ', 'NOUN', 'VERB', 'PUNCT', 'ADP']",[],0,0,7,0,1
US2789337A,1953-07-02,Inside corner structure for prefabricated forms for composition walls,"['ADP', 'NOUN', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],0,0,10,0,1
US2789763A,1957-04-23,For making chronological investigation,"['ADP', 'VERB', 'ADJ', 'NOUN']",[],0,0,4,0,1
US2790625A,1950-12-12,Under-reamers,"['ADP', 'PUNCT', 'NOUN']",[],0,0,4,0,1
US2794952A,1953-09-30,Within limits frequency response tester,"['ADP', 'NOUN', 'NOUN', 'NOUN', 'ADV']",[],0,0,6,0,1
US2796461A,1951-10-10,On and off modulator,"['ADP', 'CCONJ', 'ADP', 'NOUN']",[],0,0,5,0,1
US2799385A,1951-12-04,"On-edge conveyor system, particularly for the distribution of flat objects, such as letters or postcards","['ADP', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",[],0,0,20,0,1
