patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,bad_endings,bad_starts,misspelt_words,misspelt
US2700326A,1949-07-29,Method and apparatus for making accreted fibrous tubular bodies,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'VERB', 'ADJ', 'ADJ', 'NOUN']",[],1,0,10,0,0,{'accreted'},1
US2700355A,1949-11-10,Method and apparatus for collapsing the countersink wall of a can end,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'PRON', 'AUX', 'VERB']",[],1,0,13,0,0,{'countersink'},1
US2700359A,1951-05-21,Outboard support for steerable propellers,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",['NORP'],1,0,6,0,0,{'steerable'},1
US2700365A,1951-10-08,Apparatus for plating surfaces with carbonyls and other volatile metal bearing compounds,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'VERB']",[],1,0,13,0,0,{'carbonyls'},1
US2700366A,1951-07-14,Apparatus for treating coated fabric to remove excess coating material therefrom,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN', 'PART', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP']",[],1,0,12,0,0,{'therefrom'},1
US2700418A,1951-07-28,Vaporizing type burner with functional recirculating ring and central stack chamber,"['VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'PROPN', 'NOUN']",[],1,0,12,0,0,{'recirculating'},1
US2700465A,1952-05-15,Magnetic can throwout mechanism,"['PROPN', 'AUX', 'ADP', 'VERB']",[],1,0,5,0,0,{'throwout'},1
US2700479A,1951-07-09,"Automatic mechanism for conveying, weighing, and discharging material to a pluralityof separate locations","['ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'PROPN', 'ADJ', 'NOUN']",[],1,0,16,0,0,"{'pluralityof', 'weighing,', 'conveying,'}",1
US2700502A,1949-01-19,Multidigit shifting device,"['PROPN', 'VERB', 'NOUN']",[],1,0,4,0,0,{'multidigit'},1
US2700523A,1953-02-10,Panhead for cameras,"['PROPN', 'ADP', 'NOUN']",[],1,0,4,0,0,{'panhead'},1
US2700544A,1950-01-10,"Apparatus for feeding and tensioning wires, strips and webs","['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,11,0,0,"{'tensioning', 'wires,'}",1
US2700576A,1951-10-30,Apparatus for atomizing liquids,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'atomizing'},1
US2700590A,1950-02-15,Process for preparing leather from teleost fishskins,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'PROPN', 'VERB']",[],1,0,8,0,0,"{'fishskins', 'teleost'}",1
US2700592A,1950-03-13,Method of carrying out endothermic reactions under fluidizing conditions,"['PROPN', 'ADP', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,10,0,0,{'fluidizing'},1
US2700594A,1950-12-23,Apparatus for production of unsaturated hydrocarbons,"['PROPN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,7,0,0,{'unsaturated'},1
US2700604A,1949-03-18,Stabilization of mixtures of granular solids such as borates and chlorates,"['PROPN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'VERB']",[],1,0,12,0,0,"{'borates', 'chlorates'}",1
US2700607A,1953-08-13,"Titanium base alloys containing aluminum, manganese, and molybdenum","['NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'CCONJ', 'NOUN']",[],1,0,11,0,0,"{'molybdenum', 'manganese,', 'aluminum,'}",1
US2700613A,1952-04-26,"Preservation of raw, denuded potatoes","['PROPN', 'ADP', 'ADJ', 'PUNCT', 'VERB', 'NOUN']",[],1,0,7,0,0,"{'raw,'}",1
US2700619A,1951-10-09,Decalcomania paper,"['PROPN', 'NOUN']",['GPE'],1,0,3,0,0,{'decalcomania'},1
US2700622A,1951-03-17,Method for producing an aggregatelined corrosion resistant hot water tank,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'NOUN', 'NOUN']",[],1,0,12,0,0,{'aggregatelined'},1
US2700624A,1950-08-11,Method and apparatus for fluxing steel rings,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,8,0,0,{'fluxing'},1
US2700641A,1952-02-12,Method and apparatus for contacting vapors with fluidized solids,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,10,0,0,{'fluidized'},1
US2700643A,1949-07-20,Method for the fractionation of mixtures containing dicyclopentadien and other materials,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PROPN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,12,0,0,"{'dicyclopentadien', 'fractionation'}",1
US2700650A,1950-03-13,Alkali metal amalgam decomposer,"['ADJ', 'NOUN', 'PROPN', 'PROPN']",['NORP'],1,0,5,0,0,{'decomposer'},1
US2700657A,1951-11-13,"Melt spinnable, fiber forming blend of polystyrene and specific styrene acrylonitrile interpolymers","['PROPN', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'VERB']",['PERSON'],1,1,16,0,0,"{'spinnable,', 'interpolymers', 'styrene', 'acrylonitrile'}",1
US2700658A,1952-02-01,Polymeric compounds,"['PROPN', 'VERB']",[],1,0,3,0,0,{'polymeric'},1
US2700662A,1951-05-17,Process for polymerizing chlorotrifluoroethylene with bis heptafluorobutyryl peroxide,"['NOUN', 'ADP', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,10,0,0,"{'polymerizing', 'chlorotrifluoroethylene', 'heptafluorobutyryl'}",1
US2700669A,1951-09-27,Hydroxybenzotriazole carboxylic acids,"['PROPN', 'NOUN', 'VERB']",['GPE'],1,0,4,0,0,"{'hydroxybenzotriazole', 'carboxylic'}",1
US2700672A,1950-04-24,Method for the preparation or removal of tryptophane and other substances from theirsolutions,"['PROPN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,14,0,0,"{'theirsolutions', 'tryptophane'}",1
US2700675A,1950-07-12,Method of preparing monomeric organotin dialkoxides,"['PROPN', 'ADP', 'VERB', 'PROPN', 'PROPN', 'NOUN']",[],1,0,7,0,0,"{'monomeric', 'organotin', 'dialkoxides'}",1
US2700678A,1953-09-18,"Tri normalbutyl amine salt of alpha, alpha dichloropropionic acid","['PROPN', 'PUNCT', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'ADJ', 'ADJ', 'NOUN']",[],1,0,13,0,0,"{'normalbutyl', 'amine', 'alpha,', 'dichloropropionic'}",1
US2700683A,1953-11-03,"Alkylated benzyl, lauryl, dimethylammonium hydroxide and salts thereof","['VERB', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'ADV', 'CCONJ', 'VERB', 'ADV']",['PRODUCT'],1,0,11,0,0,"{'lauryl,', 'benzyl,', 'dimethylammonium', 'alkylated'}",1
US2700686A,1951-02-15,Hydroxy substituted polyfluorinated compounds,"['PROPN', 'VERB', 'ADJ', 'NOUN']",['ORG'],1,0,5,0,0,"{'hydroxy', 'polyfluorinated'}",1
US2700687A,1952-03-29,Desulfurization of oxo alcohols,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,0,0,"{'desulfurization', 'oxo', 'alcohols'}",1
US2700729A,1951-08-17,Ultrahigh frequency turret strip,"['PROPN', 'NOUN', 'PROPN', 'PROPN']",['PERSON'],1,1,5,0,0,{'ultrahigh'},1
US2700741A,1947-11-28,Beam internsifier circuit,"['PROPN', 'ADJ', 'NOUN']",[],1,0,4,0,0,{'internsifier'},1
US2700833A,1950-07-03,Scarifier tooth lock,"['PROPN', 'NOUN', 'VERB']",['ORG'],1,0,4,0,0,{'scarifier'},1
US2700866A,1953-07-24,Method of concatenating fibrous elements,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,0,0,{'concatenating'},1
US2700917A,1951-09-15,Microcard viewer,"['PROPN', 'NOUN']",['PERSON'],1,1,3,0,0,{'microcard'},1
US2700940A,1948-04-02,Apparatus for preparing moldable materials and producing pellets,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN']",[],1,0,9,0,0,{'moldable'},1
US2700972A,1949-11-19,"Method and apparatus for holding, transporting, and breaking suture tubes","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'NOUN']",[],1,0,13,0,0,"{'holding,', 'transporting,'}",1
US2700976A,1952-01-02,Straw rack having vibrators and overhung rakes,"['NOUN', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'PROPN', 'VERB']",[],1,0,8,0,0,{'overhung'},1
US2700993A,1953-11-23,Jointer kniee setting tool,"['PROPN', 'PROPN', 'VERB', 'NOUN']",['PERSON'],1,1,5,0,0,"{'jointer', 'kniee'}",1
US2701104A,1952-01-25,Method of preparing manganese dioxide for the depolarization of dry cells,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,12,0,0,{'depolarization'},1
US2701115A,1948-06-18,Downspout hook,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'downspout'},1
US2701123A,1950-08-29,Apparatus for drilling boreholes,"['PROPN', 'ADP', 'NOUN', 'NOUN']",[],1,0,5,0,0,{'boreholes'},1
US2701124A,1952-03-11,Posthole digger,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'posthole'},1
US2701171A,1951-12-17,Vertical flanged shaft and thrust bearing removable together from bearing support,"['PROPN', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADJ', 'ADV', 'ADP', 'VERB', 'NOUN']",['ORG'],1,0,12,0,0,{'flanged'},1
US2701177A,1951-02-19,Apparatus for securing sheet material to the surface of rotatable drums,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,12,0,0,{'rotatable'},1
US2701183A,1951-02-17,Photoengraver's etching bath,"['PROPN', 'PART', 'VERB', 'NOUN']",['GPE'],1,0,5,0,0,"{""photoengraver's""}",1
US2701197A,1951-12-15,Nonpolymeric sulfonated hydroquinone antistain agents,"['PROPN', 'VERB', 'NOUN', 'VERB', 'NOUN']",[],1,0,6,0,0,"{'hydroquinone', 'sulfonated', 'antistain', 'nonpolymeric'}",1
US2701213A,1950-12-16,Process for reclaiming asphaltic pavement and a composition so formed,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV', 'VERB']",[],1,0,11,0,0,{'asphaltic'},1
US2701216A,1949-04-06,Method of making surface type and point type rectifiers and crystalamplifier layers from elements,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN']",[],1,0,17,0,0,"{'crystalamplifier', 'rectifiers'}",1
US2701220A,1953-12-22,Method of cleaning glassworking tools,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,0,0,{'glassworking'},1
US2701244A,1953-06-12,Method for rendering acrylonitrile polymers dye receptive,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'ADJ']",[],1,0,9,0,0,{'acrylonitrile'},1
US2701245A,1951-05-01,Bead polymerization of methyl methacrylate,"['ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN']",[],1,0,6,0,0,"{'methacrylate', 'polymerization'}",1
US2701246A,1952-08-09,Method of preparing a cyclic carbamate,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN']",[],1,0,7,0,0,{'carbamate'},1
US2701250A,1951-04-19,Process of producing indole 3 acetic acids,"['PROPN', 'ADP', 'VERB', 'SPACE', 'PUNCT', 'ADJ', 'NOUN']",[],1,0,8,0,0,{'indole'},1
US2701251A,1951-04-21,Process of producing indoleacetic acids and new indoleacetic acids produced thereby,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADV']",[],1,0,12,0,0,{'indoleacetic'},1
US2701257A,1951-06-02,Preparation of phytin,"['NOUN', 'ADP', 'PROPN']",[],1,0,4,0,0,{'phytin'},1
US2701258A,1952-12-08,Preparation of colorless alkyl acid phosphates,"['NOUN', 'ADP', 'ADJ', 'PROPN', 'PROPN', 'VERB']",[],1,0,7,0,0,{'alkyl'},1
US2701259A,1952-05-02,Omicron. omicron dimethyl omicron 4 nitro 3 chlorophenyl thiophosphate,"['PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'SPACE', 'PUNCT', 'SPACE', 'PUNCT', 'NOUN', 'NOUN']",['ORG'],1,0,13,0,0,"{'omicron.', 'thiophosphate', 'chlorophenyl'}",1
US2701263A,1952-05-06,Method of making bis (3 aminopropyl) ether,"['PROPN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'NUM', 'SYM', 'X', 'PUNCT', 'ADV']",[],1,0,11,0,0,"{'(3', 'aminopropyl)'}",1
US2701276A,1951-06-07,Twinplex telegraph signal receiver,"['PROPN', 'NOUN', 'NOUN', 'VERB']",[],1,0,5,0,0,{'twinplex'},1
US2701279A,1953-10-21,Multifrequency signaling system,"['PROPN', 'VERB', 'NOUN']",[],1,0,4,0,0,{'multifrequency'},1
US2701316A,1952-09-03,Slot liner closer for dynamoelectric machines,"['PROPN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'NOUN']",[],1,0,8,0,0,{'dynamoelectric'},1
US2701338A,1950-10-30,Frequency dividing filter for multifrequency antenna systems,"['PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN']",[],1,0,8,0,0,{'multifrequency'},1
US2701392A,1950-12-19,Method of manufacture of incapsulated electrical apparatus,"['PROPN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN']",[],1,0,8,0,0,{'incapsulated'},1
US2701409A,1949-08-05,Method of making sweepsticks,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'sweepsticks'},1
US2701426A,1953-08-18,Mount for X ray films or radiographs,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'VERB']",[],1,0,9,0,0,"{'x', 'radiographs'}",1
US2701439A,1949-09-17,Clock alarm device settable to the minute,"['PROPN', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN']",['TIME'],1,0,8,0,0,{'settable'},1
US2701465A,1950-10-10,Plasterer's trowel and the like,"['PROPN', 'PART', 'NOUN', 'CCONJ', 'DET', 'ADJ']",['ORG'],1,0,7,0,0,"{""plasterer's""}",1
US2701483A,1950-07-12,Method of securing inserts in ductile metal members by pressure welding,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,12,0,0,{'ductile'},1
US2701490A,1951-07-14,"Gear operated socket wrench, with alternative drive means","['PROPN', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'SCONJ', 'ADJ', 'NOUN', 'VERB']",[],1,0,10,0,0,"{'wrench,'}",1
US2701500A,1951-03-09,"Range finding unit, including a viewing range finder and a light beam projecting range finder for photographic purposes","['PROPN', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'DET', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,20,0,0,"{'unit,'}",1
US2701501A,1951-06-06,"Apparatus for testing of centering, coaxiality, alignment","['PROPN', 'ADP', 'NOUN', 'ADP', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'VERB']",[],1,0,10,0,0,"{'coaxiality,', 'centering,'}",1
US2701544A,1949-06-03,Apparatus for coating an apertured article with a gel lacquer,"['PROPN', 'ADP', 'VERB', 'DET', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN']",[],1,0,11,0,0,{'apertured'},1
US2701556A,1954-01-26,Method of and apparatus for increasing the power and efficiency of internalcombustion engines,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,14,0,0,{'internalcombustion'},1
US2701585A,1953-01-30,Jacquard for weaving looms,"['PROPN', 'ADP', 'VERB', 'NOUN']",['PERSON'],1,1,5,0,0,{'jacquard'},1
US2701636A,1949-09-16,Method of fiberizing magnesium,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,0,0,{'fiberizing'},1
US2701682A,1953-06-01,Rotojet impeller,"['PROPN', 'NOUN']",[],1,0,3,0,0,{'rotojet'},1
US2701706A,1948-03-02,Quick acting jet deflecting means for turbines of the pelton type,"['ADJ', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN']",[],1,0,13,0,0,{'pelton'},1
US2701726A,1948-12-07,"Vehicle frame, especially for motor vehicles","['PROPN', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'NOUN', 'NOUN']",[],1,0,8,0,0,"{'frame,'}",1
US2701751A,1949-08-11,Process for production of alumina,"['NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN']",[],1,0,6,0,0,{'alumina'},1
US2701752A,1951-12-19,Process for the production of alumina,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN']",[],1,0,7,0,0,{'alumina'},1
US2701766A,1952-06-14,Developers for and method of producing phenazonium dyestuff images with p dialkylaminoaniline developing agents,"['NOUN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'VERB', 'NOUN']",[],1,0,16,0,0,"{'dyestuff', 'dialkylaminoaniline', 'p', 'phenazonium'}",1
US2701772A,1952-07-10,Rust inhibitive aluminum pigment composition,"['NOUN', 'ADJ', 'NOUN', 'PROPN', 'NOUN']",[],1,0,6,0,0,{'inhibitive'},1
US2701793A,1949-12-23,Production of silica alumina gelcatalysts,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'VERB']",[],1,0,7,0,0,"{'gelcatalysts', 'alumina'}",1
US2701795A,1945-12-12,Streptomycin extraction,"['PROPN', 'NOUN']",['GPE'],1,0,3,0,0,{'streptomycin'},1
US2701796A,1950-11-16,Penicillin salts of amino salicylates,"['PROPN', 'NOUN', 'ADP', 'PROPN', 'VERB']",[],1,0,6,0,0,{'salicylates'},1
US2701800A,1951-05-17,Production of dialkyl acetamido (3 indolylmethyl) malonate,"['NOUN', 'ADP', 'NOUN', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,7,0,0,"{'indolylmethyl)', 'acetamido', '(3', 'dialkyl', 'malonate'}",1
US2701801A,1953-10-09,Nu substituted diamino anthraquinone dicarboximide dyes,"['PROPN', 'PUNCT', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",['PERSON'],1,1,8,0,0,"{'anthraquinone', 'diamino', 'dicarboximide'}",1
US2701805A,1952-06-14,Process for the production of 3 ketobisnor 4 cholen 22 al,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'SPACE', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN']",['CARDINAL'],1,0,13,0,0,"{'cholen', 'ketobisnor'}",1
US2701809A,1951-01-09,Nu caylamido fatty acid compounds,"['NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PROPN', 'VERB']",[],1,0,7,0,0,{'caylamido'},1
US2701817A,1952-08-30,Treatment of para dichlorobenzene,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,6,0,0,{'dichlorobenzene'},1
US2701818A,1951-12-28,Fluid cooled electrical conductor with flexible stiffener,"['PROPN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,8,0,0,{'stiffener'},1
US2701834A,1950-12-27,Method of resistance welding of low resistance nonferrous metals and apparatus therefor,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'VERB']",[],1,0,13,0,0,{'nonferrous'},1
