patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts,misspelt_words,misspelt
US1300121A,1914-03-25,Loom.,"['PROPN', 'PUNCT']",[],1,0,3,['loom.'],0,0,{'loom.'},1
US1300122A,1918-05-25,Trammel.,"['PROPN', 'PUNCT']",[],1,0,3,['trammel.'],0,0,{'trammel.'},1
US1300129A,1917-05-08,Wagon jack.,"['PROPN', 'PUNCT', 'PROPN', 'PUNCT']",['PERSON'],1,1,5,['wagon-jack.'],0,0,{'jack.'},1
US1300133A,1917-02-05,Cotton chopper.,"['NOUN', 'PUNCT', 'PROPN', 'PUNCT']",[],1,0,5,['cotton-chopper.'],0,0,{'chopper.'},1
US1300136A,1918-08-17,Furniture leg mount.,"['NOUN', 'PUNCT', 'PROPN', 'PROPN', 'PUNCT']",[],1,0,6,"['furniture-leg', 'mount.']",0,0,{'mount.'},1
US1300156A,1916-03-27,Radiotelegraphy.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['radiotelegraphy.'],0,0,{'radiotelegraphy.'},1
US1300157A,1919-04-08,Radiotelegraphy.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['radiotelegraphy.'],0,0,{'radiotelegraphy.'},1
US1300164A,1918-12-28,Container.,"['PROPN', 'PUNCT']",[],1,0,3,['container.'],0,0,{'container.'},1
US1300171A,1916-12-18,Burner.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['burner.'],0,0,{'burner.'},1
US1300173A,1918-07-08,Crypt for mausoleums.,"['PROPN', 'ADP', 'NOUN', 'PUNCT']","['PERSON', 'EVENT']",1,1,5,"['crypt', 'for', 'mausoleums.']",0,0,{'mausoleums.'},1
US1300177A,1918-07-06,Toy boat.,"['PROPN', 'NOUN', 'PUNCT']",[],1,0,4,"['toy', 'boat.']",0,0,{'boat.'},1
US1300178A,1918-11-13,Process of producing legends in black on motion picture negatives.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT']",[],1,0,13,"['process', 'of', 'producing', 'legends', 'in', 'black', 'on', 'motion-picture', 'negatives.']",0,0,{'negatives.'},1
US1300179A,1917-10-15,Neckwear.,"['PROPN', 'PUNCT']",[],1,0,3,['neckwear.'],0,0,{'neckwear.'},1
US1300180A,1917-08-07,Apparatus for feeding molten glass.,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,7,"['apparatus', 'for', 'feeding', 'molten', 'glass.']",0,0,{'glass.'},1
US1300181A,1917-08-17,Apparatus for feeding molten glass.,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,7,"['apparatus', 'for', 'feeding', 'molten', 'glass.']",0,0,{'glass.'},1
US1300185A,1917-08-13,Vehicle.,"['PROPN', 'PUNCT']",[],1,0,3,['vehicle.'],0,0,{'vehicle.'},1
US1300186A,1917-09-26,Wheelbarrow.,"['PROPN', 'PUNCT']",[],1,0,3,['wheelbarrow.'],0,0,{'wheelbarrow.'},1
US1300190A,1918-06-13,Means for preventing the disastrous consequences of the accidental ignition of the gasolene of aircrafts' tanks.,"['PROPN', 'ADP', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PART', 'NOUN', 'PUNCT']",[],1,0,19,"['means', 'for', 'preventing', 'the', 'disastrous', 'consequences', 'of', 'the', 'accidental', 'ignition', 'of', 'the', 'gasolene', 'of', ""aircrafts'"", 'tanks.']",0,0,"{'tanks.', ""aircrafts'"", 'gasolene'}",1
US1300192A,1916-08-21,Method of and apparatus for pulverizing frangible substances.,"['PROPN', 'ADP', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,10,"['method', 'of', 'and', 'apparatus', 'for', 'pulverizing', 'frangible', 'substances.']",0,0,{'substances.'},1
US1300202A,1917-02-12,Indirect lighting apparatus.,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT']",[],1,0,6,"['indirect-lighting', 'apparatus.']",0,0,{'apparatus.'},1
US1300205A,1914-08-22,Process of producing and separating certain substances.,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,9,"['process', 'of', 'producing', 'and', 'separating', 'certain', 'substances.']",0,0,{'substances.'},1
US1300208A,1916-05-08,Carbureter.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['carbureter.'],0,0,{'carbureter.'},1
US1300209A,1918-03-11,Brake for motor vehicles.,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,7,"['brake', 'for', 'motor-vehicles.']",0,0,{'vehicles.'},1
US1300212A,1918-06-14,Brassiere for nursing mothers.,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT']",[],1,0,6,"['brassiere', 'for', 'nursing', 'mothers.']",0,0,{'mothers.'},1
US1300215A,1917-07-16,Thermo electric regulator.,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",['GPE'],1,0,6,"['thermo-electric', 'regulator.']",0,0,{'regulator.'},1
US1300234A,1918-04-25,Ash sifter.,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,5,['ash-sifter.'],0,0,{'sifter.'},1
US1300243A,1916-02-03,Dynamo electric machine.,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,6,"['dynamo-electric', 'machine.']",0,0,{'machine.'},1
US1300250A,1915-11-04,Process of making adhesive material.,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,7,"['process', 'of', 'making', 'adhesive', 'material.']",0,0,{'material.'},1
US1300253A,1915-02-05,Fan device.,"['PROPN', 'NOUN', 'PUNCT']",[],1,0,4,"['fan', 'device.']",0,0,{'device.'},1
US1300264A,1919-02-27,Gun mounting.,"['PROPN', 'PUNCT', 'VERB', 'PUNCT']",[],1,0,5,['gun-mounting.'],0,0,{'mounting.'},1
US1300268A,1917-11-09,Lavatory.,"['PROPN', 'PUNCT']",[],1,0,3,['lavatory.'],0,0,{'lavatory.'},1
US1300287A,1915-09-09,Marine steam turbine.,"['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,6,"['marine', 'steam-turbine.']",0,0,{'turbine.'},1
US1300296A,1917-09-07,Method of producing iron sheets by electrical deposition.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,10,"['method', 'of', 'producing', 'iron', 'sheets', 'by', 'electrical', 'deposition.']",0,0,{'deposition.'},1
US1300299A,1918-01-24,Ditcher and grader.,"['PROPN', 'CCONJ', 'NOUN', 'PUNCT']",[],1,0,5,"['ditcher', 'and', 'grader.']",0,0,"{'ditcher', 'grader.'}",1
US1300302A,1914-09-10,Dynamo electric machine.,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,6,"['dynamo-electric', 'machine.']",0,0,{'machine.'},1
US1300330A,1916-12-31,Hand tool.,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,5,['hand-tool.'],0,0,{'tool.'},1
US1300331A,1918-10-07,Conveyer.,"['PROPN', 'PUNCT']",[],1,0,3,['conveyer.'],0,0,{'conveyer.'},1
US1300332A,1918-10-07,Conveyer.,"['PROPN', 'PUNCT']",[],1,0,3,['conveyer.'],0,0,{'conveyer.'},1
US1300339A,1919-01-11,Indicator.,"['PROPN', 'PUNCT']",[],1,0,3,['indicator.'],0,0,{'indicator.'},1
US1300347A,1918-02-02,Method of and means for heating metal articles.,"['PROPN', 'ADP', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']",[],1,0,10,"['method', 'of', 'and', 'means', 'for', 'heating', 'metal', 'articles.']",0,0,{'articles.'},1
US1300357A,1917-09-25,Process of treating paper pulp.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,8,"['process', 'of', 'treating', 'paper-pulp.']",0,0,{'pulp.'},1
US1300360A,1917-06-19,Lamp mount for projectors.,"['PROPN', 'PUNCT', 'PROPN', 'ADP', 'NOUN', 'PUNCT']",[],1,0,7,"['lamp-mount', 'for', 'projectors.']",0,0,{'projectors.'},1
US1300363A,1917-08-02,Phonograph lamp.,"['NOUN', 'PUNCT', 'PROPN', 'PUNCT']",[],1,0,5,['phonograph-lamp.'],0,0,{'lamp.'},1
US1300364A,1917-09-29,Invalid bed.,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,5,['invalid-bed.'],0,0,{'bed.'},1
US1300368A,1918-05-15,Parlor game.,"['PROPN', 'NOUN', 'PUNCT']",[],1,0,4,"['parlor', 'game.']",0,0,{'game.'},1
US1300370A,1915-06-30,Mica building apparatus.,"['PROPN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT']",[],1,0,6,"['mica-building', 'apparatus.']",0,0,{'apparatus.'},1
US1300373A,1916-01-21,Dynamo electric machine.,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,6,"['dynamo-electric', 'machine.']",0,0,{'machine.'},1
US1300374A,1916-10-30,Furnace.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['furnace.'],0,0,{'furnace.'},1
US1300389A,1916-10-30,Locomotive.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['locomotive.'],0,0,{'locomotive.'},1
US1300396A,1918-03-07,Primer.,"['PROPN', 'PUNCT']",[],1,0,3,['primer.'],0,0,{'primer.'},1
US1300397A,1914-01-19,"Method for producing prints with colors on papers, leather, or similar material.","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,16,"['method', 'for', 'producing', 'prints', 'with', 'colors', 'on', 'papers,', 'leather,', 'or', 'similar', 'material.']",0,0,"{'material.', 'papers,', 'leather,'}",1
US1300398A,1918-06-14,Clutch.,"['PROPN', 'PUNCT']",[],1,0,3,['clutch.'],0,0,{'clutch.'},1
US1300412A,1918-05-09,Tripod.,"['PROPN', 'PUNCT']",[],1,0,3,['tripod.'],0,0,{'tripod.'},1
US1300417A,1918-04-10,Process of preparing alumina.,"['PROPN', 'ADP', 'VERB', 'PROPN', 'PUNCT']",[],1,0,6,"['process', 'of', 'preparing', 'alumina.']",0,0,{'alumina.'},1
US1300418A,1918-04-24,Process of preparing iron free alum.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,9,"['process', 'of', 'preparing', 'iron-free', 'alum.']",0,0,{'alum.'},1
US1300422A,1916-09-23,Friction draft gear.,"['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,6,"['friction', 'draft-gear.']",0,0,{'gear.'},1
US1300428A,1918-05-16,Wiggler.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['wiggler.'],0,0,{'wiggler.'},1
US1300438A,1917-04-28,Conveyer.,"['PROPN', 'PUNCT']",[],1,0,3,['conveyer.'],0,0,{'conveyer.'},1
US1300442A,1918-05-17,Cultivator.,"['PROPN', 'PUNCT']",[],1,0,3,['cultivator.'],0,0,{'cultivator.'},1
US1300446A,1918-01-31,Loader for buttonhole machines.,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,7,"['loader', 'for', 'buttonhole-machines.']",0,0,{'machines.'},1
US1300451A,1918-07-01,Method of preparing paracetaldehyde.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT']",[],1,0,6,"['method', 'of', 'preparing', 'paracetaldehyde.']",0,0,{'paracetaldehyde.'},1
US1300458A,1916-10-28,Brake for railway cars.,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,7,"['brake', 'for', 'railway-cars.']",0,0,{'cars.'},1
US1300483A,1916-03-28,Rheostat.,"['PROPN', 'PUNCT']",[],1,0,3,['rheostat.'],0,0,{'rheostat.'},1
US1300490A,1917-08-23,Apparatus for the delivery of several liquids simultaneously or successively.,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'CCONJ', 'ADV', 'PUNCT']",[],1,0,12,"['apparatus', 'for', 'the', 'delivery', 'of', 'several', 'liquids', 'simultaneously', 'or', 'successively.']",0,0,{'successively.'},1
US1300500A,1917-03-13,Gearless differential.,"['PROPN', 'NOUN', 'PUNCT']",[],1,0,4,"['gearless', 'differential.']",0,0,"{'gearless', 'differential.'}",1
US1300501A,1917-10-12,Bush or bearing.,"['PROPN', 'CCONJ', 'VERB', 'PUNCT']",['PERSON'],1,1,5,"['bush', 'or', 'bearing.']",0,0,{'bearing.'},1
US1300506A,1914-09-10,Dynamo electric machine.,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,6,"['dynamo-electric', 'machine.']",0,0,{'machine.'},1
US1300508A,1916-10-30,Armature for dynamo electric machines.,"['NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,8,"['armature', 'for', 'dynamo-electric', 'machines.']",0,0,{'machines.'},1
US1300509A,1917-02-03,Axle cap for dynamo electric machines.,"['NOUN', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,10,"['axle-cap', 'for', 'dynamo-electric', 'machines.']",0,0,{'machines.'},1
US1300511A,1917-07-26,Hammer.,"['PROPN', 'PUNCT']",[],1,0,3,['hammer.'],0,0,{'hammer.'},1
US1300517A,1917-06-27,Carbureter.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['carbureter.'],0,0,{'carbureter.'},1
US1300528A,1917-12-24,Inkstand.,"['PROPN', 'PUNCT']",['GPE'],1,0,3,['inkstand.'],0,0,{'inkstand.'},1
US1300541A,1916-12-12,Coupling.,"['PROPN', 'PUNCT']",[],1,0,3,['coupling.'],0,0,{'coupling.'},1
US1300554A,1917-11-01,Harrow.,"['PROPN', 'PUNCT']",[],1,0,3,['harrow.'],0,0,{'harrow.'},1
US1300564A,1918-12-23,Toy aeroplane.,"['PROPN', 'NOUN', 'PUNCT']",[],1,0,4,"['toy', 'aeroplane.']",0,0,{'aeroplane.'},1
US1300568A,1917-12-28,Brake for talking machines.,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,7,"['brake', 'for', 'talking-machines.']",0,0,{'machines.'},1
US1300571A,1917-09-14,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300572A,1917-11-27,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300576A,1917-08-23,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300577A,1917-09-14,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300579A,1917-11-02,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300580A,1917-11-02,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300581A,1917-08-23,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300582A,1917-09-14,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300583A,1917-08-23,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300584A,1917-08-23,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300585A,1917-09-14,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300586A,1917-11-27,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300587A,1917-12-08,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300588A,1917-12-08,Fastener.,"['PROPN', 'PUNCT']",[],1,0,3,['fastener.'],0,0,{'fastener.'},1
US1300589A,1913-07-29,Dynamo electric machine.,"['PROPN', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,6,"['dynamo-electric', 'machine.']",0,0,{'machine.'},1
US1300596A,1918-06-19,Cultivator.,"['PROPN', 'PUNCT']",[],1,0,3,['cultivator.'],0,0,{'cultivator.'},1
US1300614A,1917-10-19,Apparatus for making clothes pegs.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,8,"['apparatus', 'for', 'making', 'clothes-pegs.']",0,0,{'pegs.'},1
US1300630A,1917-04-30,Vaporizer.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['vaporizer.'],0,0,{'vaporizer.'},1
US1300631A,1917-03-29,Process of making furnace lining materials.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PUNCT']",[],1,0,9,"['process', 'of', 'making', 'furnace-lining', 'materials.']",0,0,{'materials.'},1
US1300634A,1917-08-18,Brake.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['brake.'],0,0,{'brake.'},1
US1300637A,1917-03-19,Magneto for internal combustion engines.,"['PROPN', 'ADP', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT']",[],1,0,8,"['magneto', 'for', 'internal-combustion', 'engines.']",0,0,{'engines.'},1
US1300640A,1918-11-22,Toy balloon.,"['PROPN', 'NOUN', 'PUNCT']",[],1,0,4,"['toy', 'balloon.']",0,0,{'balloon.'},1
US1300644A,1918-10-03,Hat.,"['PROPN', 'PUNCT']",[],1,0,3,['hat.'],0,0,{'hat.'},1
US1300657A,1918-12-27,Animal poke.,"['NOUN', 'PUNCT', 'PROPN', 'PUNCT']",[],1,0,5,['animal-poke.'],0,0,{'poke.'},1
US1300660A,1916-10-13,Range.,"['PROPN', 'PUNCT']",[],1,0,3,['range.'],0,0,{'range.'},1
US1300661A,1918-07-26,Method of making puttees.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT']",[],1,0,6,"['method', 'of', 'making', 'puttees.']",0,0,{'puttees.'},1
US1300670A,1917-08-01,Evaporator.,"['PROPN', 'PUNCT']",[],1,0,3,['evaporator.'],0,0,{'evaporator.'},1
US1300671A,1918-08-24,Box.,"['PROPN', 'PUNCT']",[],1,0,3,['box.'],0,0,{'box.'},1
US1300674A,1917-03-29,Merry go round.,"['PROPN', 'VERB', 'PUNCT', 'ADJ', 'PUNCT']",[],1,0,6,"['merry', 'go-round.']",0,0,{'round.'},1
US1300675A,1918-07-27,Ash sifter.,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,5,['ash-sifter.'],0,0,{'sifter.'},1
US1300684A,1918-10-07,Method of making neckties.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'PUNCT']",[],1,0,6,"['method', 'of', 'making', 'neckties.']",0,0,{'neckties.'},1
US1300688A,1916-06-03,Apparatus for actuating the bolts of rifles or other weapons.,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",[],1,0,12,"['apparatus', 'for', 'actuating', 'the', 'bolts', 'of', 'rifles', 'or', 'other', 'weapons.']",0,0,"{'weapons.', 'actuating'}",1
US1300701A,1916-08-03,Drier.,"['PROPN', 'PUNCT']",[],1,0,3,['drier.'],0,0,{'drier.'},1
US1300708A,1916-02-12,Projectile.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['projectile.'],0,0,{'projectile.'},1
US1300709A,1918-12-14,Projectile.,"['PROPN', 'PUNCT']",['ORG'],1,0,3,['projectile.'],0,0,{'projectile.'},1
US1300712A,1918-09-16,Marmite.,"['PROPN', 'PUNCT']",[],1,0,3,['marmite.'],0,0,{'marmite.'},1
US1300718A,1917-09-14,Process of drying macaroni.,"['PROPN', 'ADP', 'VERB', 'PROPN', 'PUNCT']",[],1,0,6,"['process', 'of', 'drying', 'macaroni.']",0,0,{'macaroni.'},1
US1300728A,1918-02-23,Grapple.,"['PROPN', 'PUNCT']",[],1,0,3,['grapple.'],0,0,{'grapple.'},1
US1300729A,1916-03-17,Process of preparing grained tone photographic negatives and positives and producing printing plates therefrom.,"['PROPN', 'ADP', 'VERB', 'VERB', 'PUNCT', 'NOUN', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'ADJ', 'PUNCT']",[],1,0,18,"['process', 'of', 'preparing', 'grained-tone', 'photographic', 'negatives', 'and', 'positives', 'and', 'producing', 'printing-plates', 'therefrom.']",0,0,{'therefrom.'},1
US1300738A,1918-02-25,Propeller.,"['PROPN', 'PUNCT']",[],1,0,3,['propeller.'],0,0,{'propeller.'},1
US1300747A,1915-07-06,"Process of extracting, purifying, or excluding alkaloids and alkaloidal salts.","['PROPN', 'ADP', 'VERB', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']",[],1,0,14,"['process', 'of', 'extracting,', 'purifying,', 'or', 'excluding', 'alkaloids', 'and', 'alkaloidal', 'salts.']",0,0,"{'extracting,', 'alkaloidal', 'salts.', 'purifying,'}",1
US1300761A,1917-09-20,Apparatus for assembling boxes in rows.,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",[],1,0,8,"['apparatus', 'for', 'assembling', 'boxes', 'in', 'rows.']",0,0,{'rows.'},1
US1300767A,1918-07-05,Cultivator.,"['PROPN', 'PUNCT']",[],1,0,3,['cultivator.'],0,0,{'cultivator.'},1
US1300770A,1918-06-13,Broom.,"['PROPN', 'PUNCT']",[],1,0,3,['broom.'],0,0,{'broom.'},1
US1300790A,1917-10-13,Extensometer.,"['PROPN', 'PUNCT']",[],1,0,3,['extensometer.'],0,0,{'extensometer.'},1
US1300791A,1915-07-26,Fertilizer distributer.,"['PROPN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,5,['fertilizer-distributer.'],0,0,{'distributer.'},1
US1300812A,1915-03-15,Attachment plug.,"['NOUN', 'PUNCT', 'PROPN', 'PUNCT']",[],1,0,5,['attachment-plug.'],0,0,{'plug.'},1
US1300814A,1918-07-16,Traction device.,"['PROPN', 'NOUN', 'PUNCT']",[],1,0,4,"['traction', 'device.']",0,0,{'device.'},1
US1300819A,1917-05-03,Clutch.,"['PROPN', 'PUNCT']",[],1,0,3,['clutch.'],0,0,{'clutch.'},1
US1300821A,1917-05-02,Vacuum casting machine.,"['PROPN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT']",[],1,0,6,"['vacuum', 'casting-machine.']",0,0,{'machine.'},1
US1300828A,1918-11-21,Jig device for boring or drilling purposes.,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']",['PERSON'],1,1,9,"['jig', 'device', 'for', 'boring', 'or', 'drilling', 'purposes.']",0,0,{'purposes.'},1
US1300831A,1916-11-04,Clutch.,"['PROPN', 'PUNCT']",[],1,0,3,['clutch.'],0,0,{'clutch.'},1
