patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts,misspelt_words,misspelt
US2100227A,1936-01-28,Apparatus for detecting the presence of foreign bodies on the bottoms of transparentvessels,"['PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']",[],1,0,14,"['apparatus', 'for', 'detecting', 'the', 'presence', 'of', 'foreign', 'bodies', 'on', 'the', 'bottoms', 'of', 'transparentvessels']",0,0,{'transparentvessels'},1
US2100228A,1936-05-27,Process for the dealkylation of alkyl aryl ethers,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,10,"['process', 'for', 'the', 'dealkylation', 'of', 'alkyl-aryl', 'ethers']",0,0,"{'dealkylation', 'aryl', 'ethers', 'alkyl'}",1
US2100262A,1936-02-29,Sluice box and amalgamation concentrator,"['PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN']",[],1,0,6,"['sluice', 'box', 'and', 'amalgamation', 'concentrator']",0,0,{'concentrator'},1
US2100275A,1933-03-25,Process of refining glyceride oils,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN']",[],1,0,6,"['process', 'of', 'refining', 'glyceride', 'oils']",0,0,{'glyceride'},1
US2100276A,1935-07-09,Process of refining glyceride type oils,"['PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],1,0,7,"['process', 'of', 'refining', 'glyceride', 'type', 'oils']",0,0,{'glyceride'},1
US2100332A,1934-12-13,"Wear testing, measuring, and recording apparatus and method","['VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,11,"['wear', 'testing,', 'measuring,', 'and', 'recording', 'apparatus', 'and', 'method']",0,0,"{'measuring,', 'testing,'}",1
US2100355A,1934-05-07,Method and apparatus for utilizing molten material in heat treatment of liquids not miscible with the molten material,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PART', 'ADJ', 'ADP', 'DET', 'ADJ', 'NOUN']",[],1,0,19,"['method', 'and', 'apparatus', 'for', 'utilizing', 'molten', 'material', 'in', 'heat', 'treatment', 'of', 'liquids', 'not', 'miscible', 'with', 'the', 'molten', 'material']",0,0,{'miscible'},1
US2100378A,1935-09-07,Azo dyes,"['PROPN', 'NOUN']",[],1,0,3,"['azo', 'dyes']",0,0,{'azo'},1
US2100401A,1933-01-13,Manufacture of ortho and peri aryl dinitriles,"['PROPN', 'ADP', 'PROPN', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,10,"['manufacture', 'of', 'ortho-and', 'peri-aryl', 'dinitriles']",0,0,"{'dinitriles', 'aryl'}",1
US2100402A,1936-01-10,Multiband inductance unit,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,4,"['multiband', 'inductance', 'unit']",0,0,"{'inductance', 'multiband'}",1
US2100434A,1933-11-14,Sound controlled actuating mechanism,"['PROPN', 'PUNCT', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['sound-controlled', 'actuating', 'mechanism']",0,0,{'actuating'},1
US2100450A,1936-09-05,Carboy cap construction,"['PROPN', 'NOUN', 'NOUN']",['PERSON'],1,1,4,"['carboy', 'cap', 'construction']",0,0,{'carboy'},1
US2100468A,1937-11-30,Catalytic hydrogenation jdf alkyl,"['ADJ', 'NOUN', 'NOUN', 'PROPN']",[],1,0,4,"['catalytic', 'hydrogenation', 'jdf', 'alkyl']",0,0,"{'hydrogenation', 'jdf', 'alkyl'}",1
US2100477A,1936-05-14,Washrag holder,"['PROPN', 'NOUN']",[],1,0,3,"['washrag', 'holder']",0,0,{'washrag'},1
US2100531A,1935-03-16,Mixed chloro fluoro anthraquinone acridones,"['ADJ', 'PROPN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN']",[],1,0,7,"['mixed', 'chloro-fluoro', 'anthraquinone', 'acridones']",0,0,"{'acridones', 'anthraquinone', 'chloro', 'fluoro'}",1
US2100532A,1935-03-16,"Fluoro compounds of anthraquinone 2, 1 benzacridone","['PROPN', 'VERB', 'ADP', 'SPACE', 'PUNCT', 'NUM', 'SYM', 'NOUN']","['GPE', 'CARDINAL']",1,0,9,"['fluoro', 'compounds', 'of', 'anthraquinone-2,', '1-benzacridone']",0,0,"{'benzacridone', 'anthraquinone', '2,', 'fluoro'}",1
US2100539A,1937-03-16,Antiskid device,"['PROPN', 'NOUN']",['PERSON'],1,1,3,"['antiskid', 'device']",0,0,{'antiskid'},1
US2100583A,1935-01-30,Apparatus for preparing superphosphate,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'preparing', 'superphosphate']",0,0,{'superphosphate'},1
US2100619A,1935-03-01,Method for making pawl or detent means,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB']",[],1,0,8,"['method', 'for', 'making', 'pawl', 'or', 'detent', 'means']",0,0,"{'detent', 'pawl'}",1
US2100670A,1931-11-18,Apparatus for the separation of solid materials of different specific gravities,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN']",[],1,0,12,"['apparatus', 'for', 'the', 'separation', 'of', 'solid', 'materials', 'of', 'different', 'specific', 'gravities']",0,0,{'gravities'},1
US2100692A,1933-04-11,Process of vulcanizing rubber and product produced thereby,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'ADV']",[],1,0,9,"['process', 'of', 'vulcanizing', 'rubber', 'and', 'product', 'produced', 'thereby']",0,0,{'vulcanizing'},1
US2100712A,1936-04-13,"Method of, apparatus for coating textile material and a product thereof","['PROPN', 'ADP', 'PUNCT', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV']",[],1,0,13,"['method', 'of,', 'apparatus', 'for', 'coating', 'textile', 'material', 'and', 'a', 'product', 'thereof']",0,0,"{'of,'}",1
US2100750A,1932-11-25,Foldable box and blank therefor,"['ADJ', 'NOUN', 'CCONJ', 'ADJ', 'PROPN']",[],1,0,6,"['foldable', 'box', 'and', 'blank', 'therefor']",0,0,{'foldable'},1
US2100763A,1935-10-07,Trotline rack,"['PROPN', 'VERB']",['PRODUCT'],1,0,3,"['trotline', 'rack']",0,0,{'trotline'},1
US2100822A,1935-08-21,Continuous process for production of aralkyl halides,"['ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'VERB']",['PERSON'],1,1,8,"['continuous', 'process', 'for', 'production', 'of', 'aralkyl', 'halides']",0,0,"{'aralkyl', 'halides'}",1
US2100823A,1935-05-06,Method and apparatus for performing pyrogenetic reactions,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,8,"['method', 'and', 'apparatus', 'for', 'performing', 'pyrogenetic', 'reactions']",0,0,{'pyrogenetic'},1
US2100901A,1935-05-17,Method of making a carburizing box with centrifugally cast side walls,"['PROPN', 'ADP', 'VERB', 'DET', 'VERB', 'NOUN', 'ADP', 'ADV', 'VERB', 'NOUN', 'NOUN']",[],1,0,12,"['method', 'of', 'making', 'a', 'carburizing', 'box', 'with', 'centrifugally', 'cast', 'side', 'walls']",0,0,"{'carburizing', 'centrifugally'}",1
US2100942A,1934-06-06,"Method of washing fruits, vegetables, and other products","['PROPN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,11,"['method', 'of', 'washing', 'fruits,', 'vegetables,', 'and', 'other', 'products']",0,0,"{'vegetables,', 'fruits,'}",1
US2100944A,1936-09-03,Process of making alkali subsilicates,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['process', 'of', 'making', 'alkali', 'subsilicates']",0,0,{'subsilicates'},1
US2100952A,1935-08-13,Jacquard mechanism and textile machine employing such mechanism,"['PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN']",['PERSON'],1,1,9,"['jacquard', 'mechanism', 'and', 'textile', 'machine', 'employing', 'such', 'mechanism']",0,0,{'jacquard'},1
US2100955A,1936-10-28,Chuck for camshafts and the like,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'INTJ']",['PERSON'],1,1,7,"['chuck', 'for', 'camshafts', 'and', 'the', 'like']",0,0,{'camshafts'},1
US2100959A,1935-07-12,Cork insert girt,"['PROPN', 'PROPN', 'VERB']",[],1,0,4,"['cork', 'insert', 'girt']",0,0,{'girt'},1
US2101032A,1934-10-06,Method for the recovery of aralkyl ethers of cellulose,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN']",[],1,0,10,"['method', 'for', 'the', 'recovery', 'of', 'aralkyl', 'ethers', 'of', 'cellulose']",0,0,"{'ethers', 'aralkyl'}",1
US2101097A,1934-07-26,Products for rendering the urine bacteriostatic,"['NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'PROPN']",[],1,0,7,"['products', 'for', 'rendering', 'the', 'urine', 'bacteriostatic']",0,0,{'bacteriostatic'},1
US2101143A,1935-12-31,Shockproof X ray unit,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN']",['PERSON'],1,1,6,"['shockproof', 'x-ray', 'unit']",0,0,"{'shockproof', 'x'}",1
US2101165A,1936-03-03,Pitot tube,"['PROPN', 'NOUN']",[],1,0,3,"['pitot', 'tube']",0,0,{'pitot'},1
US2101167A,1935-08-19,Method of making and arrangement of interchanger for heat exchange between fluids at ow tem peratures,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN']",[],1,0,17,"['method', 'of', 'making', 'and', 'arrangement', 'of', 'interchanger', 'for', 'heat', 'exchange', 'between', 'fluids', 'at', 'ow', 'tem', 'peratures']",0,0,"{'interchanger', 'peratures'}",1
US2101205A,1937-12-07,Workman s time recorder,"['PROPN', 'PART', 'NOUN', 'NOUN']",[],1,0,4,"['workman', 's', 'time', 'recorder']",0,0,{'s'},1
US2101206A,1935-03-19,Process of making ribbed separators,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN']",[],1,0,6,"['process', 'of', 'making', 'ribbed', 'separators']",0,0,{'separators'},1
US2101240A,1933-05-25,Method and apparatus for coating confections,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,7,"['method', 'and', 'apparatus', 'for', 'coating', 'confections']",0,0,{'confections'},1
US2101252A,1935-08-14,Apparatus for molding and ornamenting rubber articles,"['PROPN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'NOUN', 'NOUN']",[],1,0,8,"['apparatus', 'for', 'molding', 'and', 'ornamenting', 'rubber', 'articles']",0,0,{'ornamenting'},1
US2101255A,1930-03-01,Method of making pessaries,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'of', 'making', 'pessaries']",0,0,{'pessaries'},1
US2101279A,1935-06-03,Piston expander,"['PROPN', 'NOUN']",['ORG'],1,0,3,"['piston', 'expander']",0,0,{'expander'},1
US2101321A,1935-07-10,Hydroxy compounds of the dibenzanthrone eries,"['PROPN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN']",['NORP'],1,0,7,"['hydroxy', 'compounds', 'of', 'the', 'dibenzanthrone', 'eries']",0,0,"{'dibenzanthrone', 'hydroxy', 'eries'}",1
US2101323A,1936-06-05,Monoamides of dicarboxylic acids and process of preparing the same,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'ADJ']",[],1,0,11,"['monoamides', 'of', 'dicarboxylic', 'acids', 'and', 'process', 'of', 'preparing', 'the', 'same']",0,0,"{'dicarboxylic', 'monoamides'}",1
US2101345A,1936-03-20,Electrical connecter plug,"['ADJ', 'NOUN', 'PROPN']",[],1,0,4,"['electrical', 'connecter', 'plug']",0,0,{'connecter'},1
US2101393A,1937-12-07,Gas burning anx  control apparatus,"['NOUN', 'VERB', 'ADJ', 'SPACE', 'PROPN', 'NOUN']",[],1,0,6,"['gas', 'burning', 'anx', 'control', 'apparatus']",0,0,{'anx'},1
US2101472A,1934-11-20,Antifreezing means,"['PROPN', 'VERB']",[],1,0,3,"['antifreezing', 'means']",0,0,{'antifreezing'},1
US2101559A,1936-09-19,Carbazole alkyl ketones,"['PROPN', 'PUNCT', 'NOUN', 'VERB']",[],1,0,5,"['carbazole-alkyl', 'ketones']",0,0,"{'ketones', 'carbazole', 'alkyl'}",1
US2101563A,1934-03-22,Triode oscillator and the like,"['PROPN', 'NOUN', 'CCONJ', 'DET', 'INTJ']",[],1,0,6,"['triode', 'oscillator', 'and', 'the', 'like']",0,0,{'triode'},1
US2101566A,1937-01-28,Nonfouling drill,"['PROPN', 'VERB']",[],1,0,3,"['nonfouling', 'drill']",0,0,{'nonfouling'},1
US2101749A,1935-07-30,Manufacture of monomethyl paraaminophenol and its sulphate,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'PRON', 'NOUN']",[],1,0,9,"['manufacture', 'of', 'monomethyl-paraaminophenol', 'and', 'its', 'sulphate']",0,0,"{'paraaminophenol', 'monomethyl'}",1
US2101750A,1935-07-30,Manufacture of monomethyl paraaminophenol and its sulphate,"['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'PRON', 'NOUN']",[],1,0,9,"['manufacture', 'of', 'monomethyl-paraaminophenol', 'and', 'its', 'sulphate']",0,0,"{'paraaminophenol', 'monomethyl'}",1
US2101753A,1934-09-17,"Method of producing perforations of small diameter in bands of cellulose foil, metalfoil, and the like","['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,19,"['method', 'of', 'producing', 'perforations', 'of', 'small', 'diameter', 'in', 'bands', 'of', 'cellulose', 'foil,', 'metalfoil,', 'and', 'the', 'like']",0,0,"{'foil,', 'metalfoil,'}",1
US2101754A,1937-04-03,Carriage release for lathes,"['NOUN', 'NOUN', 'ADP', 'PROPN']",[],1,0,5,"['carriage', 'release', 'for', 'lathes']",0,0,{'lathes'},1
US2101768A,1937-06-15,Method and apparatus for molding seamless hollowware articles,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,9,"['method', 'and', 'apparatus', 'for', 'molding', 'seamless', 'hollowware', 'articles']",0,0,{'hollowware'},1
US2101785A,1935-01-08,Apparatus for signaling with ultrashort waves,"['PROPN', 'ADP', 'VERB', 'ADP', 'NOUN', 'NOUN']",[],1,0,7,"['apparatus', 'for', 'signaling', 'with', 'ultrashort', 'waves']",0,0,{'ultrashort'},1
US2101823A,1934-04-17,Process of preparing cyanhydrins,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['process', 'of', 'preparing', 'cyanhydrins']",0,0,{'cyanhydrins'},1
US2101875A,1935-10-25,Pessary applicator,"['PROPN', 'NOUN']",[],1,0,3,"['pessary', 'applicator']",0,0,{'pessary'},1
US2101879A,1936-07-25,Para hydroxy para' ethoxy diphenylamine,"['PROPN', 'PUNCT', 'ADJ', 'PUNCT', 'PROPN', 'NOUN']",[],1,0,7,"[""para-hydroxy-para'-ethoxy"", 'diphenylamine']",0,0,"{'diphenylamine', 'ethoxy', ""para'"", 'hydroxy'}",1
US2101917A,1935-01-25,Method for making valve tappets,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['method', 'for', 'making', 'valve', 'tappets']",0,0,{'tappets'},1
US2101994A,1936-06-26,Preparation of cellulose acetate propionate butyrate,"['NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'NOUN']",[],1,0,7,"['preparation', 'of', 'cellulose', 'acetate', 'propionate', 'butyrate']",0,0,"{'propionate', 'butyrate'}",1
US2102022A,1935-07-06,Color corrected photomechanical printing plate,"['PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,6,"['color', 'corrected', 'photomechanical', 'printing', 'plate']",0,0,{'photomechanical'},1
US2102026A,1936-08-03,Tenter clip,"['PROPN', 'NOUN']",['PERSON'],1,1,3,"['tenter', 'clip']",0,0,{'tenter'},1
US2102051A,1936-06-16,Method of separating emulsions of the oil in water type,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'ADP', 'PUNCT', 'NOUN', 'NOUN']",[],1,0,13,"['method', 'of', 'separating', 'emulsions', 'of', 'the', 'oil-in-water', 'type']",0,0,{'emulsions'},1
US2102089A,1935-10-01,Method of applying siccative coatings to bundled shingles,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN']",[],1,0,9,"['method', 'of', 'applying', 'siccative', 'coatings', 'to', 'bundled', 'shingles']",0,0,"{'coatings', 'siccative'}",1
US2102104A,1934-04-12,Manufacture of isatin derivatives,"['PROPN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,"['manufacture', 'of', 'isatin', 'derivatives']",0,0,{'isatin'},1
US2102106A,1936-10-21,Apparatus for discharging condensate from drying drums,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,8,"['apparatus', 'for', 'discharging', 'condensate', 'from', 'drying', 'drums']",0,0,{'condensate'},1
US2102114A,1930-06-09,Lacquers of the urea resin type,"['NOUN', 'ADP', 'DET', 'PROPN', 'PROPN', 'NOUN']",[],1,0,7,"['lacquers', 'of', 'the', 'urea', 'resin', 'type']",0,0,{'lacquers'},1
US2102159A,1934-11-13,Process of producing acetic anhydride,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['process', 'of', 'producing', 'acetic', 'anhydride']",0,0,{'anhydride'},1
US2102187A,1934-01-06,Method of acceleration of gelatinization of cellulose nitrate and liquid nitric esters and the product thereof,"['PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV']",[],1,0,17,"['method', 'of', 'acceleration', 'of', 'gelatinization', 'of', 'cellulose', 'nitrate', 'and', 'liquid', 'nitric', 'esters', 'and', 'the', 'product', 'thereof']",0,0,"{'esters', 'gelatinization'}",1
US2102200A,1936-07-03,Refining diphenyl sulphide,"['NOUN', 'NOUN', 'PROPN']",[],1,0,4,"['refining', 'diphenyl', 'sulphide']",0,0,{'diphenyl'},1
US2102232A,1934-02-03,"Uniform arc, compensating chord conductor support with resilient grip heads","['PROPN', 'NOUN', 'PUNCT', 'VERB', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],1,0,12,"['uniform', 'arc,', 'compensating', 'chord', 'conductor', 'support', 'with', 'resilient', 'grip', 'heads']",0,0,"{'arc,'}",1
US2102244A,1936-07-03,"Method and apparatus for steeping coffee, tea, and the like","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,13,"['method', 'and', 'apparatus', 'for', 'steeping', 'coffee,', 'tea,', 'and', 'the', 'like']",0,0,"{'steeping', 'coffee,', 'tea,'}",1
US2102261A,1935-03-25,Chiropodist's stool,"['PROPN', 'PART', 'NOUN']",['ORG'],1,0,4,"[""chiropodist's"", 'stool']",0,0,"{""chiropodist's""}",1
US2102273A,1935-11-15,"Corset, girdle, and the like","['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,8,"['corset,', 'girdle,', 'and', 'the', 'like']",0,0,"{'girdle,', 'corset,'}",1
US2102317A,1935-09-07,Cigarette weigher for continuousrod cigarette machines,"['PROPN', 'ADV', 'ADP', 'PROPN', 'PROPN', 'NOUN']",[],1,0,7,"['cigarette', 'weigher', 'for', 'continuousrod', 'cigarette', 'machines']",0,0,"{'weigher', 'continuousrod'}",1
US2102328A,1934-10-04,Method of making thermoplastic fasteners,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['method', 'of', 'making', 'thermoplastic', 'fasteners']",0,0,{'fasteners'},1
US2102348A,1937-03-20,Cuspidor carrier and handler,"['NOUN', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,5,"['cuspidor', 'carrier', 'and', 'handler']",0,0,{'cuspidor'},1
US2102350A,1935-05-21,Process for manufacturing amino sulphonic acid,"['NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'PROPN']",[],1,0,7,"['process', 'for', 'manufacturing', 'amino', 'sulphonic', 'acid']",0,0,{'sulphonic'},1
US2102380A,1934-03-23,Process of crystallizing pure d glucono delta lactone,"['NOUN', 'ADP', 'VERB', 'ADJ', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PROPN']",[],1,0,12,"['process', 'of', 'crystallizing', 'pure', 'd-glucono-delta-lactone']",0,0,"{'crystallizing', 'glucono', 'lactone', 'd'}",1
US2102397A,1934-07-31,Method of making seamed articles and apparatus therefor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,9,"['method', 'of', 'making', 'seamed', 'articles', 'and', 'apparatus', 'therefor']",0,0,{'seamed'},1
US2102413A,1934-04-27,Analemmic tellurian globe,"['ADJ', 'ADJ', 'PROPN']",[],1,0,4,"['analemmic', 'tellurian', 'globe']",0,0,"{'analemmic', 'tellurian'}",1
US2102421A,1934-07-12,Cathode ray oscillograph,"['NOUN', 'NOUN', 'PROPN']",[],1,0,4,"['cathode', 'ray', 'oscillograph']",0,0,{'oscillograph'},1
US2102425A,1935-04-25,Fottinger drive,"['PROPN', 'NOUN']",[],1,0,3,"['fottinger', 'drive']",0,0,{'fottinger'},1
US2102452A,1936-04-23,Detection of flaws in magnetizable bodies,"['PROPN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,7,"['detection', 'of', 'flaws', 'in', 'magnetizable', 'bodies']",0,0,{'magnetizable'},1
US2102454A,1937-06-25,Clear vision antiglare windshield,"['PROPN', 'PUNCT', 'PROPN', 'NOUN', 'NOUN']",[],1,0,6,"['clear-vision', 'antiglare', 'windshield']",0,0,{'antiglare'},1
US2102472A,1932-12-22,Multichannel carrier transmission system,"['PROPN', 'NOUN', 'NOUN', 'NOUN']",['GPE'],1,0,5,"['multichannel', 'carrier', 'transmission', 'system']",0,0,{'multichannel'},1
US2102490A,1933-09-06,"Means for investigating, correcting, and developing the power of human vision","['PROPN', 'ADP', 'VERB', 'PUNCT', 'VERB', 'PUNCT', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,14,"['means', 'for', 'investigating,', 'correcting,', 'and', 'developing', 'the', 'power', 'of', 'human', 'vision']",0,0,"{'investigating,', 'correcting,'}",1
US2102493A,1932-04-25,Method for the production of fanshaped screw locks,"['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'VERB', 'PROPN', 'NOUN']",[],1,0,9,"['method', 'for', 'the', 'production', 'of', 'fanshaped', 'screw', 'locks']",0,0,{'fanshaped'},1
US2102500A,1937-03-09,Antiskid device for shoes or the like,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'DET', 'INTJ']",['PERSON'],1,1,8,"['antiskid', 'device', 'for', 'shoes', 'or', 'the', 'like']",0,0,{'antiskid'},1
US2102556A,1936-06-13,Process of producing cyclopropane,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['process', 'of', 'producing', 'cyclopropane']",0,0,{'cyclopropane'},1
