patent_number,date,title,spacy_pos,spacy_label,is_prpn_spacy,is_person_spacy,spacy_pos_len,tokens,bad_endings,bad_starts,misspelt_words,misspelt
US1900209A,1930-04-25,Method of manufacturing pure para hydroxycamphor,"['PROPN', 'ADP', 'VERB', 'ADJ', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,8,"['method', 'of', 'manufacturing', 'pure', 'para-hydroxycamphor']",0,0,{'hydroxycamphor'},1
US1900220A,1929-12-20,"Production of light metals, such as magnesium","['NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'PROPN']",[],1,0,9,"['production', 'of', 'light', 'metals,', 'such', 'as', 'magnesium']",0,0,"{'metals,'}",1
US1900230A,1930-11-28,Releasable packer,"['PROPN', 'NOUN']",[],1,0,3,"['releasable', 'packer']",0,0,{'releasable'},1
US1900234A,1931-03-21,Method of cooling sintered material,"['PROPN', 'ADP', 'VERB', 'VERB', 'NOUN']",[],1,0,6,"['method', 'of', 'cooling', 'sintered', 'material']",0,0,{'sintered'},1
US1900239A,1932-01-27,"Process of manufacturing so, gas","['PROPN', 'ADP', 'NOUN', 'ADV', 'PUNCT', 'NOUN']",[],1,0,7,"['process', 'of', 'manufacturing', 'so,', 'gas']",0,0,"{'so,'}",1
US1900276A,1928-07-27,Process for the preparation of ethylidene chloride,"['NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'PROPN']",[],1,0,8,"['process', 'for', 'the', 'preparation', 'of', 'ethylidene', 'chloride']",0,0,{'ethylidene'},1
US1900287A,1927-03-13,Process of producing alumina and phosphorus or phosphoric acid,"['PROPN', 'ADP', 'VERB', 'PROPN', 'CCONJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']",[],1,0,10,"['process', 'of', 'producing', 'alumina', 'and', 'phosphorus', 'or', 'phosphoric', 'acid']",0,0,{'alumina'},1
US1900298A,1929-04-22,Method of making bushings,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'of', 'making', 'bushings']",0,0,{'bushings'},1
US1900310A,1931-11-20,Twister or strander,"['PROPN', 'CCONJ', 'VERB']",[],1,0,4,"['twister', 'or', 'strander']",0,0,{'strander'},1
US1900341A,1931-08-31,"Means for protecting earthen dams, river levees, etc.","['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'X', 'X']",[],1,0,12,"['means', 'for', 'protecting', 'earthen', 'dams,', 'river', 'levees,', 'etc.']",0,0,"{'levees,', 'etc.', 'dams,'}",1
US1900355A,1932-04-04,"Method and apparatus for making ice cream bars, sticks, or the like","['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,15,"['method', 'and', 'apparatus', 'for', 'making', 'ice', 'cream', 'bars,', 'sticks,', 'or', 'the', 'like']",0,0,"{'bars,', 'sticks,'}",1
US1900417A,1929-07-18,Production of azo dye,"['NOUN', 'ADP', 'PROPN', 'PROPN']",[],1,0,5,"['production', 'of', 'azo', 'dye']",0,0,{'azo'},1
US1900442A,1930-01-15,"Acyl derivatives of 4, 4' diamino diphenyl oxide","['PROPN', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NUM', 'NOUN', 'NOUN']",['CARDINAL'],1,0,9,"['acyl', 'derivatives', 'of', '4,', ""4'-diamino"", 'diphenyl', 'oxide']",0,0,"{'4,', 'diamino', ""4'"", 'acyl', 'diphenyl'}",1
US1900501A,1933-03-07,Atb conditioning apparatus,"['PROPN', 'NOUN', 'NOUN']",[],1,0,3,"['atb', 'conditioning', 'apparatus']",0,0,{'atb'},1
US1900614A,1929-10-25,Method of preparing artificial manures,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN']",[],1,0,6,"['method', 'of', 'preparing', 'artificial', 'manures']",0,0,{'manures'},1
US1900633A,1927-12-23,"Apparatus for sorting transparent or translucent papers, film foils, and the like","['PROPN', 'ADP', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,15,"['apparatus', 'for', 'sorting', 'transparent', 'or', 'translucent', 'papers,', 'film', 'foils,', 'and', 'the', 'like']",0,0,"{'papers,', 'foils,'}",1
US1900646A,1930-07-26,Method for making a downwardly tapered container,"['PROPN', 'ADP', 'VERB', 'DET', 'ADV', 'VERB', 'NOUN']",[],1,0,8,"['method', 'for', 'making', 'a', 'downwardly', 'tapered', 'container']",0,0,{'downwardly'},1
US1900667A,1931-05-19,Method for desulphurizing gases,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'for', 'desulphurizing', 'gases']",0,0,{'desulphurizing'},1
US1900681A,1929-11-25,Method of reenforcing cinematograph films,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['method', 'of', 'reenforcing', 'cinematograph', 'films']",0,0,"{'reenforcing', 'cinematograph'}",1
US1900694A,1930-07-23,"Apparatus for the removal of alcohol from wine, cider, beer, and other alcoholic products","['PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'ADJ', 'NOUN']",[],1,0,18,"['apparatus', 'for', 'the', 'removal', 'of', 'alcohol', 'from', 'wine,', 'cider,', 'beer,', 'and', 'other', 'alcoholic', 'products']",0,0,"{'wine,', 'cider,', 'beer,'}",1
US1900705A,1931-11-06,Bimetallic flanged dividing strip,"['PROPN', 'VERB', 'VERB', 'NOUN']",['PERSON'],1,1,5,"['bimetallic', 'flanged', 'dividing', 'strip']",0,0,"{'bimetallic', 'flanged'}",1
US1900767A,1930-08-02,Wall brace and reenforcement,"['PROPN', 'NOUN', 'CCONJ', 'VERB']",[],1,0,5,"['wall', 'brace', 'and', 'reenforcement']",0,0,{'reenforcement'},1
US1900811A,1928-05-29,"Production of artificial threads and the like from viscose, and in apparatus therefor","['NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'PROPN']",[],1,0,15,"['production', 'of', 'artificial', 'threads', 'and', 'the', 'like', 'from', 'viscose,', 'and', 'in', 'apparatus', 'therefor']",0,0,"{'viscose,'}",1
US1900850A,1931-07-31,Froth flotation process for slime containing ore pulps,"['NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'NOUN', 'PROPN']",[],1,0,11,"['froth-flotation', 'process', 'for', 'slime-containing', 'ore', 'pulps']",0,0,{'pulps'},1
US1900865A,1932-04-21,Condenser unit for refrigerating apparatus,"['PROPN', 'NOUN', 'ADP', 'VERB', 'NOUN']",[],1,0,6,"['condenser', 'unit', 'for', 'refrigerating', 'apparatus']",0,0,{'refrigerating'},1
US1900872A,1933-03-07,Method op recovering cellulosic derivative scrap,"['PROPN', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'NOUN']",[],1,0,6,"['method', 'op', 'recovering', 'cellulosic', 'derivative', 'scrap']",0,0,{'cellulosic'},1
US1900903A,1927-01-15,"Carrier for ovens, furnaces, or the like","['PROPN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'INTJ']",[],1,0,10,"['carrier', 'for', 'ovens,', 'furnaces,', 'or', 'the', 'like']",0,0,"{'ovens,', 'furnaces,'}",1
US1901000A,1930-04-08,Heat transferrer for controlling solid co. for refrigeration,"['NOUN', 'NOUN', 'ADP', 'VERB', 'ADJ', 'PROPN', 'ADP', 'NOUN']",[],1,0,9,"['heat', 'transferrer', 'for', 'controlling', 'solid', 'co.', 'for', 'refrigeration']",0,0,"{'co.', 'transferrer'}",1
US1901033A,1928-05-19,Method of recording and reproducing phonofilms,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,7,"['method', 'of', 'recording', 'and', 'reproducing', 'phonofilms']",0,0,{'phonofilms'},1
US1901034A,1928-06-13,Method of recording and reproducing phonofilms,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'VERB', 'NOUN']",[],1,0,7,"['method', 'of', 'recording', 'and', 'reproducing', 'phonofilms']",0,0,{'phonofilms'},1
US1901068A,1929-09-28,Multioffice telephone system,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,"['multioffice', 'telephone', 'system']",0,0,{'multioffice'},1
US1901130A,1931-08-10,Cellulose organic derivative composition of matter containing a bb' dialkoxy diethyl adipate,"['VERB', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'PROPN', 'NOUN', 'ADV']",[],1,0,12,"['cellulose', 'organic', 'derivative', 'composition', 'of', 'matter', 'containing', 'a', ""bb'-dialkoxy"", 'diethyl', 'adipate']",0,0,"{'adipate', ""bb'"", 'dialkoxy'}",1
US1901137A,1931-08-26,Book sectioner,"['PROPN', 'NOUN']",[],1,0,3,"['book', 'sectioner']",0,0,{'sectioner'},1
US1901177A,1932-03-31,Multioffice telephone system,"['PROPN', 'NOUN', 'NOUN']",[],1,0,4,"['multioffice', 'telephone', 'system']",0,0,{'multioffice'},1
US1901186A,1932-02-17,Apparatus for testing photopaper,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'testing', 'photopaper']",0,0,{'photopaper'},1
US1901189A,1929-04-05,Method of forming separable fastener sliders,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,7,"['method', 'of', 'forming', 'separable', 'fastener', 'sliders']",0,0,{'separable'},1
US1901201A,1929-12-12,Method of forming and reenforcing flanged apertures in hollow bodies,"['PROPN', 'ADP', 'VERB', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,11,"['method', 'of', 'forming', 'and', 'reenforcing', 'flanged', 'apertures', 'in', 'hollow', 'bodies']",0,0,"{'reenforcing', 'flanged', 'apertures'}",1
US1901226A,1932-07-13,Flanged spool and holder therefor,"['VERB', 'NOUN', 'CCONJ', 'NOUN', 'PROPN']",[],1,0,6,"['flanged', 'spool', 'and', 'holder', 'therefor']",0,0,{'flanged'},1
US1901238A,1930-04-02,Process of recovering drip oil from certain residuums,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",[],1,0,9,"['process', 'of', 'recovering', 'drip', 'oil', 'from', 'certain', 'residuums']",0,0,{'residuums'},1
US1901240A,1930-01-18,Method of dewaxing oils,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'of', 'dewaxing', 'oils']",0,0,{'dewaxing'},1
US1901246A,1930-09-26,"Book, pad, and tablet, and line ruler therefor","['PROPN', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'CCONJ', 'NOUN', 'NOUN', 'PROPN']",[],1,0,12,"['book,', 'pad,', 'and', 'tablet,', 'and', 'line', 'ruler', 'therefor']",0,0,"{'tablet,', 'book,', 'pad,'}",1
US1901261A,1933-03-14,Sebastiao kneipp rajttos,"['PROPN', 'PROPN', 'VERB']",['NORP'],1,0,3,"['sebastiao', 'kneipp', 'rajttos']",0,0,"{'sebastiao', 'kneipp', 'rajttos'}",1
US1901307A,1928-12-04,Halogenated vat dyestuffs of the 3.4.8.9  and 4.5.8.9 dibenzpyrenequinone series anda process of preparing them,"['ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'CCONJ', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'VERB', 'PRON']",['CARDINAL'],1,0,17,"['halogenated', 'vat', 'dyestuffs', 'of', 'the', '3.4.8.9-', 'and', '4.5.8.9-dibenzpyrenequinone', 'series', 'anda', 'process', 'of', 'preparing', 'them']",0,0,"{'dibenzpyrenequinone', '4.5.8.9', 'halogenated', 'dyestuffs', '3.4.8.9'}",1
US1901311A,1932-05-11,Antiskid device,"['PROPN', 'NOUN']",['PERSON'],1,1,3,"['antiskid', 'device']",0,0,{'antiskid'},1
US1901316A,1931-02-25,Process of preparing tribromoethyl alcohol,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['process', 'of', 'preparing', 'tribromoethyl', 'alcohol']",0,0,{'tribromoethyl'},1
US1901364A,1930-11-28,Process of making basic metal sulphates and recovery of metal from waste metallic compounds,"['NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'NOUN']",[],1,0,15,"['process', 'of', 'making', 'basic', 'metal', 'sulphates', 'and', 'recovery', 'of', 'metal', 'from', 'waste', 'metallic', 'compounds']",0,0,{'sulphates'},1
US1901454A,1929-11-01,Method of cementing whipstocks in well bores,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']",[],1,0,8,"['method', 'of', 'cementing', 'whipstocks', 'in', 'well', 'bores']",0,0,{'whipstocks'},1
US1901464A,1931-04-23,Method of insulating zinc spelter baths and means for effecting their practice,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'VERB', 'PRON', 'NOUN']",[],1,0,13,"['method', 'of', 'insulating', 'zinc', 'spelter', 'baths', 'and', 'means', 'for', 'effecting', 'their', 'practice']",0,0,{'spelter'},1
US1901468A,1931-07-13,Method of producing photogravure plates,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['method', 'of', 'producing', 'photogravure', 'plates']",0,0,{'photogravure'},1
US1901476A,1929-03-07,Process of carbonizing coal,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['process', 'of', 'carbonizing', 'coal']",0,0,{'carbonizing'},1
US1901505A,1929-07-31,Apparatus for precooling refrigerator cars,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['apparatus', 'for', 'precooling', 'refrigerator', 'cars']",0,0,{'precooling'},1
US1901515A,1930-05-24,Diarylsulphone azodyestuffs,"['PROPN', 'PUNCT', 'NOUN']",[],1,0,4,['diarylsulphone-azodyestuffs'],0,0,"{'azodyestuffs', 'diarylsulphone'}",1
US1901517A,1929-06-13,Swing door inclosure interlock,"['NOUN', 'NOUN', 'NOUN', 'PROPN']",[],1,0,5,"['swing', 'door', 'inclosure', 'interlock']",0,0,{'inclosure'},1
US1901557A,1930-08-09,Belt tightener,"['PROPN', 'NOUN']",[],1,0,3,"['belt', 'tightener']",0,0,{'tightener'},1
US1901561A,1927-05-24,Method of dehydrating nitrocellulose and the product thereof,"['PROPN', 'ADP', 'VERB', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'ADV']",[],1,0,9,"['method', 'of', 'dehydrating', 'nitrocellulose', 'and', 'the', 'product', 'thereof']",0,0,{'nitrocellulose'},1
US1901584A,1930-06-16,Means for making core laminae,"['NOUN', 'ADP', 'VERB', 'NOUN', 'PROPN']",[],1,0,6,"['means', 'for', 'making', 'core', 'laminae']",0,0,{'laminae'},1
US1901612A,1928-04-28,Mercury arc rectifier,"['PROPN', 'PROPN', 'PROPN']",['ORG'],1,0,4,"['mercury', 'arc', 'rectifier']",0,0,{'rectifier'},1
US1901615A,1926-08-23,Methods of preparing brom isatin,"['NOUN', 'ADP', 'VERB', 'PROPN', 'PUNCT', 'PROPN']",[],1,0,7,"['methods', 'of', 'preparing', 'brom-isatin']",0,0,"{'brom', 'isatin'}",1
US1901630A,1932-03-08,Method of hydrogenating abietic acid ester,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN']",[],1,0,7,"['method', 'of', 'hydrogenating', 'abietic', 'acid', 'ester']",0,0,"{'hydrogenating', 'abietic'}",1
US1901658A,1931-03-19,Process of treating spinnerets,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['process', 'of', 'treating', 'spinnerets']",0,0,{'spinnerets'},1
US1901678A,1932-03-25,"Method of making textile material permanently flexible, weatherproof, and fire resistant","['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'PUNCT', 'NOUN', 'PUNCT', 'CCONJ', 'NOUN', 'ADJ']",[],1,0,14,"['method', 'of', 'making', 'textile', 'material', 'permanently', 'flexible,', 'weatherproof,', 'and', 'fire', 'resistant']",0,0,"{'flexible,', 'weatherproof,'}",1
US1901691A,1930-01-06,Wick oiler,"['PROPN', 'NOUN']",[],1,0,3,"['wick', 'oiler']",0,0,{'oiler'},1
US1901708A,1931-11-11,Invar relay,"['PROPN', 'VERB']",[],1,0,3,"['invar', 'relay']",0,0,{'invar'},1
US1901731A,1932-05-09,Cystoscope and the like,"['PROPN', 'CCONJ', 'DET', 'INTJ']",['PERSON'],1,1,5,"['cystoscope', 'and', 'the', 'like']",0,0,{'cystoscope'},1
US1901733A,1930-05-10,Uncurler guide for sewing machines,"['PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN']",['PERSON'],1,1,6,"['uncurler', 'guide', 'for', 'sewing', 'machines']",0,0,{'uncurler'},1
US1901735A,1925-07-15,Piezo electric crystal system,"['PROPN', 'PROPN', 'PROPN', 'NOUN']",['ORG'],1,0,5,"['piezo', 'electric', 'crystal', 'system']",0,0,{'piezo'},1
US1901791A,1930-04-01,Means for removing dust such as from plant fired by pulverulent fuel,"['PROPN', 'ADP', 'VERB', 'NOUN', 'ADJ', 'ADP', 'ADP', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN']",[],1,0,13,"['means', 'for', 'removing', 'dust', 'such', 'as', 'from', 'plant', 'fired', 'by', 'pulverulent', 'fuel']",0,0,{'pulverulent'},1
US1901803A,1930-07-01,Method of decarbonizing oil refining apparatus,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN', 'NOUN']",[],1,0,7,"['method', 'of', 'decarbonizing', 'oil', 'refining', 'apparatus']",0,0,{'decarbonizing'},1
US1901824A,1927-03-11,Production of phenolic compounds,"['NOUN', 'ADP', 'PROPN', 'NOUN']",[],1,0,5,"['production', 'of', 'phenolic', 'compounds']",0,0,{'phenolic'},1
US1901914A,1931-05-08,Manufacture of maleic acid,"['PROPN', 'ADP', 'ADJ', 'NOUN']",[],1,0,5,"['manufacture', 'of', 'maleic', 'acid']",0,0,{'maleic'},1
US1901934A,1929-11-09,Method of forming parisons,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'of', 'forming', 'parisons']",0,0,{'parisons'},1
US1901939A,1930-07-03,Process of producing chromates,"['PROPN', 'ADP', 'VERB', 'VERB']",[],1,0,5,"['process', 'of', 'producing', 'chromates']",0,0,{'chromates'},1
US1901955A,1931-02-21,Method of making commutators,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'of', 'making', 'commutators']",0,0,{'commutators'},1
US1901972A,1929-02-20,Wick oiler,"['PROPN', 'NOUN']",[],1,0,3,"['wick', 'oiler']",0,0,{'oiler'},1
US1901992A,1931-08-14,Lawn edger and trimmer,"['NOUN', 'NOUN', 'CCONJ', 'PROPN']",[],1,0,5,"['lawn', 'edger', 'and', 'trimmer']",0,0,{'edger'},1
US1902015A,1928-01-26,Method and apparatus for hydrogenation and distillation,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,8,"['method', 'and', 'apparatus', 'for', 'hydrogenation', 'and', 'distillation']",0,0,{'hydrogenation'},1
US1902070A,1929-07-27,Alkoxyaldehyde and production of same,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'ADJ']",[],1,0,6,"['alkoxyaldehyde', 'and', 'production', 'of', 'same']",0,0,{'alkoxyaldehyde'},1
US1902086A,1929-05-22,Means for energizing antenne,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['means', 'for', 'energizing', 'antenne']",0,0,{'antenne'},1
US1902087A,1930-02-20,Process of reproducing surface inlays on panels of composite fibrous materials,"['PROPN', 'ADP', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'NOUN']",[],1,0,12,"['process', 'of', 'reproducing', 'surface', 'inlays', 'on', 'panels', 'of', 'composite', 'fibrous', 'materials']",0,0,{'inlays'},1
US1902104A,1924-09-11,Compounds of the xanthene series,"['NOUN', 'ADP', 'DET', 'PROPN', 'PROPN']",[],1,0,6,"['compounds', 'of', 'the', 'xanthene', 'series']",0,0,{'xanthene'},1
US1902139A,1930-11-03,Method and apparatus for separating adhesively joined sheets,"['PROPN', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'ADV', 'VERB', 'NOUN']",[],1,0,9,"['method', 'and', 'apparatus', 'for', 'separating', 'adhesively', 'joined', 'sheets']",0,0,{'adhesively'},1
US1902146A,1930-09-18,Method of annealing vessels,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['method', 'of', 'annealing', 'vessels']",0,0,{'annealing'},1
US1902153A,1932-10-03,Stiffener pin for soft collars,"['PROPN', 'NOUN', 'ADP', 'ADJ', 'NOUN']",['PERSON'],1,1,6,"['stiffener', 'pin', 'for', 'soft', 'collars']",0,0,{'stiffener'},1
US1902176A,1931-06-13,Mandrel for hollow crank shafts,"['PROPN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",[],1,0,6,"['mandrel', 'for', 'hollow', 'crank', 'shafts']",0,0,{'mandrel'},1
US1902221A,1931-12-05,Process of purifying naphtha stocks,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['process', 'of', 'purifying', 'naphtha', 'stocks']",0,0,{'naphtha'},1
US1902262A,1930-09-24,Foldable display carton,"['ADJ', 'NOUN', 'PROPN']",[],1,0,4,"['foldable', 'display', 'carton']",0,0,{'foldable'},1
US1902280A,1926-05-01,Process of making mixed cellulose esters and cellulose ether esters,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'NOUN']",[],1,0,11,"['process', 'of', 'making', 'mixed', 'cellulose', 'esters', 'and', 'cellulose', 'ether', 'esters']",0,0,{'esters'},1
US1902321A,1932-02-29,Nonglare reflector,"['PROPN', 'NOUN']",['ORG'],1,0,3,"['nonglare', 'reflector']",0,0,{'nonglare'},1
US1902326A,1926-11-11,Apparatus for annealing glassware,"['PROPN', 'ADP', 'VERB', 'NOUN']",[],1,0,5,"['apparatus', 'for', 'annealing', 'glassware']",0,0,{'annealing'},1
US1902338A,1930-10-21,Photoengraver's glass dipping rack,"['PROPN', 'PART', 'NOUN', 'NOUN', 'NOUN']",['GPE'],1,0,6,"[""photoengraver's"", 'glass', 'dipping', 'rack']",0,0,"{""photoengraver's""}",1
US1902349A,1931-01-31,Process of making heat exchangers,"['PROPN', 'ADP', 'VERB', 'NOUN', 'NOUN']",[],1,0,6,"['process', 'of', 'making', 'heat', 'exchangers']",0,0,{'exchangers'},1
US1902358A,1930-05-23,Apparatus for the multiple or multicolor dyeing of hanks of yarn,"['PROPN', 'ADP', 'DET', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN']",[],1,0,12,"['apparatus', 'for', 'the', 'multiple', 'or', 'multicolor', 'dyeing', 'of', 'hanks', 'of', 'yarn']",0,0,{'multicolor'},1
US1902364A,1930-11-07,Method of preparing fatty acid esters of borneol and isoborneol,"['PROPN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",[],1,0,11,"['method', 'of', 'preparing', 'fatty', 'acid', 'esters', 'of', 'borneol', 'and', 'isoborneol']",0,0,"{'isoborneol', 'esters', 'borneol'}",1
US1902385A,1928-04-12,Method of producing mgcl2 containing chlorides of alkali metals or alkaline earth metals,"['PROPN', 'ADP', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN']",['DATE'],1,0,14,"['method', 'of', 'producing', 'mgcl2', 'containing', 'chlorides', 'of', 'alkali', 'metals', 'or', 'alkaline', 'earth', 'metals']",0,0,"{'chlorides', 'mgcl2'}",1
US1902389A,1930-08-06,Hand cultivator,"['PROPN', 'NOUN']",[],1,0,3,"['hand', 'cultivator']",0,0,{'cultivator'},1
US1902400A,1930-12-12,Process of producing guanidine thiocyanate,"['PROPN', 'ADP', 'VERB', 'ADJ', 'PUNCT', 'NOUN']",[],1,0,7,"['process', 'of', 'producing', 'guanidine-thiocyanate']",0,0,"{'thiocyanate', 'guanidine'}",1
